name,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018
TotalAssets,"1,207,188,051","1,185,290,626","1,128,254,278","1,014,145,240","1,145,980,768","1,124,522,268","1,050,312,604","1,190,617,578"
TotalLiabilitiesNetMinorityInterest,"17,868,707","17,088,352","20,654,709","21,031,551","20,477,534","22,121,781","9,429,253","5,829,230"
TotalEquityGrossMinorityInterest,"1,189,319,344","1,168,202,274","1,107,599,569","993,113,689","1,125,503,234","1,102,400,487","1,040,883,351","1,184,788,348"
	StockholdersEquity,"1,189,319,344","1,168,202,274","1,107,599,569","993,113,689","1,125,503,234","1,102,400,487","1,040,883,351","1,184,788,348"
		CapitalStock,"1,088,619","1,075,639","1,074,866","1,074,866","1,074,606","1,074,606","1,074,606","1,073,149"
			CommonStock,"1,088,619","1,075,639","1,074,866","1,074,866","1,074,606","1,074,606","1,074,606","1,073,149"
		AdditionalPaidInCapital,"346,033,634","351,337,492","350,497,884","388,793,879","388,525,958","457,446,476","457,446,476","500,153,197"
		RetainedEarnings,"842,197,091","815,789,143","756,026,819","603,244,944","735,902,670","643,879,405","582,362,269","-51,494,874"
CommonStockEquity,"1,189,319,344","1,168,202,274","1,107,599,569","993,113,689","1,125,503,234","1,102,400,487","1,040,883,351","1,184,788,348"
NetTangibleAssets,"1,189,319,344","1,168,202,274","1,107,599,569","993,113,689","1,125,503,234","1,102,400,487","1,040,883,351","1,184,788,348"
TangibleBookValue,"1,189,319,344","1,168,202,274","1,107,599,569","993,113,689","1,125,503,234","1,102,400,487","1,040,883,351","1,184,788,348"
ShareIssued,"108,861,877","107,563,938","107,486,624","107,486,624","107,460,587","107,460,587","107,460,587","107,314,909"
OrdinarySharesNumber,"108,861,877","107,563,938","107,486,624","107,486,624","107,460,587","107,460,587","107,460,587","107,314,909"
