name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
	StockholdersEquity,"109,877,000","138,288,000","161,189,000","211,067,000","215,338,000","216,759,000","158,498,000","-270,506,000","-913,000","-257,303,000"
		CapitalStock,"7,000","7,000","7,000","7,000","7,000","7,000","7,000","2,000","14,000","2,000"
			PreferredStock,"0",,,,,,"0","227,452,000","0","223,754,000"
			CommonStock,"7,000","7,000","7,000","7,000","7,000","7,000","7,000","2,000","14,000","2,000"
		AdditionalPaidInCapital,"537,779,000","528,540,000","517,006,000","545,216,000","537,266,000","530,143,000","457,681,000","20,571,000","285,675,000","17,244,000"
		RetainedEarnings,"-427,105,000","-390,068,000","-355,824,000","-334,156,000","-321,935,000","-313,391,000","-299,190,000","-291,079,000","-286,602,000","-274,549,000"
		GainsLossesNotAffectingRetainedEarnings,"-804,000","-191,000",,,,"0",,,"0","0"
TotalCapitalization,"445,902,000","473,825,000","496,239,000","211,067,000","215,338,000","216,759,000","168,498,000","-201,385,000","20,040,000","-218,801,000"
PreferredStockEquity,,,,,,,,"227,452,000","225,499,000","223,754,000"
CommonStockEquity,"109,877,000","138,288,000","161,189,000","211,067,000","215,338,000","216,759,000","158,498,000","-270,506,000","-913,000","-257,303,000"
CapitalLeaseObligations,"14,898,000","12,870,000","13,730,000","14,273,000","15,074,000","15,845,000","16,474,000","17,097,000","17,583,000","18,423,000"
NetTangibleAssets,"34,450,000","60,824,000","84,455,000","211,067,000","215,338,000","216,759,000","158,498,000","-270,506,000","-913,000","-257,303,000"
WorkingCapital,"368,436,000","391,737,000","411,701,000","200,364,000","205,263,000","208,185,000","160,443,000","18,225,000","12,302,000","-2,243,000"
InvestedCapital,"445,902,000","473,825,000","496,239,000","211,067,000","215,338,000","216,759,000","180,393,000","-199,170,000","21,930,000","-216,438,000"
TangibleBookValue,"34,450,000","60,824,000","84,455,000","211,067,000","215,338,000","216,759,000","158,498,000","-270,506,000","-913,000","-257,303,000"
TotalDebt,"350,923,000","348,407,000","348,780,000","14,273,000","15,074,000","15,845,000","38,369,000","88,433,000","40,426,000","59,288,000"
NetDebt,"85,091,000","37,976,000",,,,,,"45,946,000","3,384,000","33,070,000"
ShareIssued,"72,673,269","72,311,000","71,618,735","71,110,070","70,295,870","69,512,000","67,806,741","65,843,546","65,843,546","65,843,546"
OrdinarySharesNumber,"72,673,269","72,311,000","71,618,735","71,110,070","70,295,870","69,512,000","67,806,741","65,843,546","65,843,546","65,843,546"
