name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,12/31/2015
			CurrentDeferredRevenue,"7,223,000","9,524,000","9,976,000","10,025,000","11,171,000","9,794,000","9,464,000","9,431,000","8,685,000","10,392,000","9,952,000","7,764,000","9,156,000","13,067,000","7,415,000","10,141,000","10,261,000","9,421,000","10,482,000","11,138,000","11,574,000","9,970,000","7,704,000","9,005,000","9,569,000"
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,"130,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,106,052,000","2,055,463,000","1,686,480,000","1,715,239,000","1,588,303,000","1,588,832,000","1,593,523,000","1,403,960,000","1,411,442,000","1,414,302,000","1,412,475,000","1,418,187,000","1,291,902,000","1,286,582,000","1,307,168,000","1,327,899,000","1,399,672,000","1,412,205,000","1,207,512,000","1,193,460,000","1,280,169,000","1,046,871,000","1,049,475,000","1,050,894,000","1,066,607,000"
		LongTermDebtAndCapitalLeaseObligation,"1,987,095,000","1,975,140,000","1,606,671,000","1,634,268,000","1,511,194,000","1,510,035,000","1,514,214,000","1,324,411,000","1,328,818,000","1,330,261,000","1,329,167,000","1,332,760,000","1,203,479,000","1,196,113,000","1,212,137,000","1,224,544,000","1,292,629,000","1,303,433,000","1,094,786,000","1,078,028,000","1,162,925,000","1,032,956,000","1,034,015,000","1,034,682,000","1,048,474,000"
			LongTermDebt,"1,967,915,000","1,955,945,000","1,587,462,000","1,615,054,000","1,491,968,000","1,490,798,000","1,494,966,000","1,305,104,000","1,309,513,000","1,310,943,000","1,309,852,000","1,313,480,000","1,184,203,000","1,196,113,000","1,212,137,000","1,224,544,000","1,292,629,000","1,303,433,000","1,094,786,000","1,078,028,000","1,162,925,000","1,032,956,000","1,034,015,000","1,034,682,000","1,048,474,000"
			LongTermCapitalLeaseObligation,"19,180,000","19,195,000","19,209,000","19,214,000","19,226,000","19,237,000","19,248,000","19,307,000","19,305,000","19,318,000","19,315,000","19,280,000","19,276,000","89,938,000","95,031,000","103,309,000","106,666,000","108,772,000","112,673,000","115,344,000","117,114,000","13,915,000","15,460,000","16,212,000","18,133,000"
		NonCurrentDeferredLiabilities,,,,,,"9,794,000","9,464,000","9,431,000","8,685,000","10,392,000","9,952,000","7,764,000","9,156,000","13,067,000","7,415,000","10,141,000","10,261,000","9,421,000","10,482,000","11,138,000","11,574,000","9,970,000","7,704,000","9,005,000","9,569,000"
			NonCurrentDeferredRevenue,,,,,,"9,794,000","9,464,000","9,431,000","8,685,000","10,392,000","9,952,000","7,764,000","9,156,000","13,067,000","7,415,000","10,141,000","10,261,000","9,421,000","10,482,000","11,138,000","11,574,000","9,970,000","7,704,000","9,005,000","9,569,000"
		DerivativeProductLiabilities,"0","2,250,000","0","0","0","123,000","546,000",,,"0","0","0","1,004,000","531,000",,"46,000","377,000",,"53,000","88,000","130,000",,,,
		OtherNonCurrentLiabilities,"118,957,000","78,073,000","79,809,000","80,971,000","77,109,000","78,674,000","78,763,000","79,549,000","82,624,000","84,041,000","83,308,000","85,427,000","87,419,000","89,938,000","95,031,000","103,309,000","106,666,000","108,772,000","112,673,000","115,344,000","117,114,000","13,915,000","15,460,000","16,212,000","18,133,000"
TotalEquityGrossMinorityInterest,"1,801,293,000","1,710,278,000","1,773,214,000","1,749,966,000","1,689,099,000","1,699,599,000","1,616,236,000","1,644,029,000","1,685,902,000","1,702,230,000","1,685,653,000","1,601,850,000","1,607,829,000","1,609,735,000","1,641,051,000","1,679,953,000","1,717,585,000","1,741,056,000","1,782,547,000","1,826,655,000","1,853,252,000","984,866,000","1,047,739,000","1,075,821,000","1,126,749,000"
	StockholdersEquity,"1,734,315,000","1,699,854,000","1,765,875,000","1,713,540,000","1,655,659,000","1,669,077,000","1,588,668,000","1,619,351,000","1,664,096,000","1,683,331,000","1,669,693,000","1,588,668,000","1,596,792,000","1,601,400,000","1,635,313,000","1,675,532,000","1,713,074,000","1,736,510,000","1,777,896,000","1,821,908,000","1,848,419,000","984,866,000","1,047,739,000","1,075,821,000","1,126,749,000"
		CapitalStock,"1,390,000","1,363,000","1,360,000","1,302,000","1,209,000","1,202,000","1,165,000","1,162,000","1,162,000","1,154,000","1,127,000","1,080,000","1,074,000","1,063,000","1,063,000","1,051,000","1,048,000","1,052,000","1,046,000","1,044,000","1,037,000","658,000","658,000","655,000","650,000"
			PreferredStock,"125,000","125,000","125,000","125,000","120,000","114,000","77,000","77,000","77,000","69,000","60,000","17,000","12,000","0","0","0","0","0","0","0","0","0","0","0","0"
			CommonStock,"1,265,000","1,238,000","1,235,000","1,177,000","1,089,000","1,088,000","1,088,000","1,085,000","1,085,000","1,085,000","1,067,000","1,063,000","1,062,000","1,063,000","1,063,000","1,051,000","1,048,000","1,052,000","1,046,000","1,044,000","1,037,000","658,000","658,000","655,000","650,000"
		AdditionalPaidInCapital,"2,937,262,000","2,915,926,000","2,913,276,000","2,829,490,000","2,740,648,000","2,723,678,000","2,635,276,000","2,635,166,000","2,634,953,000","2,615,089,000","2,567,059,000","2,453,814,000","2,441,495,000","2,412,915,000","2,412,940,000","2,396,775,000","2,388,448,000","2,393,237,000","2,380,885,000","2,375,314,000","2,357,998,000","1,449,662,000","1,449,647,000","1,441,724,000","1,429,294,000"
		RetainedEarnings,"-1,204,337,000","-1,217,435,000","-1,150,789,000","-1,119,182,000","-1,088,559,000","-1,055,680,000","-1,047,227,000","-1,016,977,000","-972,019,000","-932,912,000","-898,493,000","-866,226,000","-844,773,000","-812,047,000","-778,912,000","-722,247,000","-676,157,000","-657,874,000","-604,079,000","-554,485,000","-510,616,000","-465,454,000","-402,566,000","-366,558,000","-303,195,000"
		GainsLossesNotAffectingRetainedEarnings,,"0","2,028,000","1,930,000","2,361,000","-123,000","-546,000",,,"0","0","0","-1,004,000","-531,000","222,000","-47,000","-265,000","95,000","44,000","35,000",,,,,
	MinorityInterest,"66,978,000","10,424,000","7,339,000","36,426,000","33,440,000","30,522,000","27,568,000","24,678,000","21,806,000","18,899,000","15,960,000","13,182,000","11,037,000","8,335,000","5,738,000","4,421,000","4,511,000","4,546,000","4,651,000","4,747,000","4,833,000",,,,
TotalCapitalization,"3,702,230,000","3,655,799,000","3,353,337,000","3,328,594,000","3,147,627,000","3,159,875,000","3,083,634,000","2,924,455,000","2,973,609,000","2,994,274,000","2,979,545,000","2,902,148,000","2,780,995,000","2,797,513,000","2,847,450,000","2,900,076,000","3,005,703,000","3,039,943,000","2,872,682,000","2,899,936,000","3,011,344,000","2,017,822,000","2,081,754,000","2,110,503,000","2,175,223,000"
PreferredStockEquity,"125,000","125,000","125,000","125,000","120,000","114,000","77,000","77,000","77,000","69,000","60,000","17,000","12,000",,,,,,,,,,,,
CommonStockEquity,"1,734,190,000","1,699,729,000","1,765,750,000","1,713,415,000","1,655,539,000","1,668,963,000","1,588,591,000","1,619,274,000","1,664,019,000","1,683,262,000","1,669,633,000","1,588,651,000","1,596,780,000","1,601,400,000","1,635,313,000","1,675,532,000","1,713,074,000","1,736,510,000","1,777,896,000","1,821,908,000","1,848,419,000","984,866,000","1,047,739,000","1,075,821,000","1,126,749,000"
CapitalLeaseObligations,"19,180,000","19,195,000","19,209,000","19,214,000","19,226,000","19,237,000","19,248,000","19,307,000","19,305,000","19,318,000","19,315,000","19,280,000","19,276,000","89,938,000","95,031,000","103,309,000","106,666,000","108,772,000","112,673,000","115,344,000","117,114,000","13,915,000","15,460,000","16,212,000","18,133,000"
NetTangibleAssets,"1,180,461,000","1,463,949,000","1,303,497,000","1,259,217,000","1,202,439,000","1,399,972,000","1,138,981,000","1,173,580,000","1,215,454,000","1,394,782,000","1,226,225,000","1,169,301,000","1,180,142,000","1,329,248,000","1,350,252,000","1,392,904,000","1,419,351,000","1,432,115,000","1,462,340,000","1,486,261,000","1,504,052,000","788,390,000","828,396,000","847,163,000","881,554,000"
WorkingCapital,"-189,631,000","473,259,000","-6,502,000","51,933,000","-136,489,000","-115,617,000","-164,413,000","-294,906,000","-279,496,000","-206,476,000","-186,803,000","-122,065,000","-230,614,000","-154,730,000","-143,871,000","-50,577,000","35,960,000","39,406,000","-169,615,000","-161,255,000","-24,214,000","273,498,000","146,362,000","152,588,000","173,521,000"
InvestedCapital,"4,080,105,000","3,655,674,000","3,539,454,000","3,484,211,000","3,428,364,000","3,440,618,000","3,389,414,000","3,427,525,000","3,456,679,000","3,327,352,000","3,297,185,000","3,159,831,000","3,213,683,000","3,122,213,000","3,108,150,000","3,032,376,000","3,075,703,000","3,134,943,000","3,132,682,000","3,129,936,000","3,201,344,000","2,017,822,000","2,081,754,000","2,110,503,000","2,175,223,000"
TangibleBookValue,"1,180,336,000","1,463,824,000","1,303,372,000","1,259,092,000","1,202,319,000","1,399,858,000","1,138,904,000","1,173,503,000","1,215,377,000","1,394,713,000","1,226,165,000","1,169,284,000","1,180,130,000","1,329,248,000","1,350,252,000","1,392,904,000","1,419,351,000","1,432,115,000","1,462,340,000","1,486,261,000","1,504,052,000","788,390,000","828,396,000","847,163,000","881,554,000"
TotalDebt,"2,365,095,000","1,975,140,000","1,792,913,000","1,790,010,000","1,792,051,000","1,790,892,000","1,820,071,000","1,827,558,000","1,811,965,000","1,663,408,000","1,646,867,000","1,590,460,000","1,636,179,000","1,520,813,000","1,472,837,000","1,356,844,000","1,362,629,000","1,398,433,000","1,354,786,000","1,308,028,000","1,352,925,000","1,032,956,000","1,034,015,000","1,034,682,000","1,048,474,000"
NetDebt,"2,263,809,000","1,741,092,000","1,674,715,000","1,633,658,000","1,688,611,000","1,668,795,000","1,714,558,000","1,671,552,000","1,616,915,000","1,562,192,000","1,550,714,000","1,480,015,000","1,508,861,000","1,429,362,000","1,412,572,000","1,297,962,000","1,291,361,000","1,290,767,000","1,286,243,000","1,251,951,000","1,308,334,000","901,741,000","890,629,000","885,689,000","917,974,000"
ShareIssued,"132,994,603","123,783,060","123,506,474","117,706,586","108,872,337","108,837,209","108,837,209","108,527,734","108,475,266","108,475,266","106,677,866","106,245,619","106,211,031","106,230,901","106,250,846","105,058,793","104,779,268","105,172,185","104,644,581","104,401,555","104,401,555","104,401,555","104,401,555","104,401,555","104,401,555"
OrdinarySharesNumber,"132,994,603","123,783,060","123,506,474","117,706,586","108,872,337","108,837,209","108,837,209","108,527,734","108,475,266","108,475,266","106,677,866","106,245,619","106,211,031","106,230,901","106,250,846","105,058,793","104,779,268","105,172,185","104,644,581","104,401,555","104,401,555","104,401,555","104,401,555","104,401,555","104,401,555"
PreferredSharesNumber,"12,528,209","12,528,209","12,528,209","12,528,209","12,033,512","11,377,708","7,719,689","7,719,689","7,719,689","6,917,230","6,036,056","1,652,600","1,200,000",,,,,,,,,,,,
