name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"936,946,000","981,887,000","986,069,000","1,010,118,000","414,911,000"
	CurrentAssets,"835,075,000","886,427,000","915,400,000","943,020,000","341,644,000"
		CashCashEquivalentsAndShortTermInvestments,"598,685,000","661,006,000","727,488,000","761,529,000","179,709,000"
			CashAndCashEquivalents,"47,364,000","170,039,000","280,537,000","634,836,000","110,719,000"
				CashFinancial,"10,984,000","17,065,000","67,924,000","7,101,000","44,978,000"
				CashEquivalents,"36,380,000","152,974,000","212,613,000","627,735,000","65,741,000"
			OtherShortTermInvestments,"551,321,000","490,967,000","446,951,000","126,693,000","68,990,000"
		Receivables,"78,369,000","81,644,000","59,939,000","65,041,000","51,716,000"
			AccountsReceivable,"78,369,000","81,644,000","59,939,000","65,041,000","51,716,000"
		Inventory,"128,387,000","114,556,000","102,695,000","95,377,000","92,330,000"
			RawMaterials,"75,294,000","71,225,000","56,101,000","43,946,000","36,532,000"
			WorkInProcess,"31,534,000","25,062,000","27,033,000","21,543,000","8,042,000"
			FinishedGoods,"21,559,000","18,269,000","19,561,000","29,888,000","47,756,000"
		PrepaidAssets,"14,889,000","15,300,000","12,526,000","9,024,000","7,455,000"
		RestrictedCash,"12,105,000","12,105,000","10,890,000","10,890,000","8,397,000"
		CurrentDeferredAssets,"2,640,000","1,816,000","1,862,000","1,159,000","2,037,000"
	TotalNonCurrentAssets,"101,871,000","95,460,000","70,669,000","67,098,000","73,267,000"
		NetPPE,"93,269,000","86,528,000","62,293,000","59,502,000","63,897,000"
			GrossPPE,"155,142,000","145,187,000","118,973,000","114,858,000","111,934,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,"68,815,000","68,241,000","67,685,000","67,783,000","67,654,000"
				OtherProperties,"45,238,000","46,187,000","30,195,000","33,239,000","32,216,000"
				ConstructionInProgress,"30,482,000","20,243,000","10,634,000","3,502,000","1,830,000"
				Leases,"10,607,000","10,516,000","10,459,000","10,334,000","10,234,000"
			AccumulatedDepreciation,"-61,873,000","-58,659,000","-56,680,000","-55,356,000","-48,037,000"
		OtherNonCurrentAssets,"8,602,000","8,932,000","8,376,000","7,596,000","9,370,000"
TotalLiabilitiesNetMinorityInterest,"262,038,000","261,735,000","279,706,000","344,174,000","340,445,000"
	CurrentLiabilities,"89,076,000","91,943,000","89,715,000","86,133,000","63,978,000"
		PayablesAndAccruedExpenses,"64,518,000","65,922,000","56,290,000","46,461,000","35,633,000"
			Payables,"55,591,000","53,404,000","43,693,000","32,730,000","25,074,000"
				AccountsPayable,"55,591,000","53,404,000","43,693,000","32,730,000","25,074,000"
			CurrentAccruedExpenses,"8,927,000","12,518,000","12,597,000","13,731,000","10,559,000"
		CurrentProvisions,"7,389,000","8,116,000","8,117,000","8,173,000","6,121,000"
		CurrentDebtAndCapitalLeaseObligation,"3,832,000","4,084,000","15,929,000","16,325,000","6,209,000"
			CurrentDebt,,,"10,000,000","10,000,000",
				OtherCurrentBorrowings,,,"10,000,000","10,000,000",
			CurrentCapitalLeaseObligation,"3,832,000","4,084,000","5,929,000","6,325,000","6,209,000"
		CurrentDeferredLiabilities,"13,337,000","13,821,000","9,379,000","15,174,000","16,015,000"
			CurrentDeferredRevenue,"13,337,000","13,821,000","9,379,000","15,174,000","16,015,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"172,962,000","169,792,000","189,991,000","258,041,000","276,467,000"
		LongTermProvisions,"15,292,000","15,158,000","13,395,000","13,410,000","12,461,000"
		LongTermDebtAndCapitalLeaseObligation,"136,264,000","132,049,000","102,294,000","98,093,000","141,260,000"
			LongTermDebt,"116,128,000","110,999,000","95,896,000","90,933,000","133,252,000"
			LongTermCapitalLeaseObligation,"20,136,000","21,050,000","6,398,000","7,160,000","8,008,000"
		NonCurrentDeferredLiabilities,"21,406,000","22,585,000","18,169,000","17,208,000","12,206,000"
			NonCurrentDeferredRevenue,"21,406,000","22,585,000","18,169,000","17,208,000","12,206,000"
		DerivativeProductLiabilities,,"0","56,133,000","129,330,000","110,540,000"
		OtherNonCurrentLiabilities,"15,371,000","15,245,000","13,490,000","13,512,000",
TotalEquityGrossMinorityInterest,"674,908,000","720,152,000","706,363,000","665,944,000","74,466,000"
	StockholdersEquity,"674,908,000","720,152,000","706,363,000","665,944,000","74,466,000"
		CapitalStock,"22,000","22,000","21,000","21,000","14,000"
			PreferredStock,"0","0","0","0","13,000"
			CommonStock,"22,000","22,000","21,000","21,000","1,000"
		AdditionalPaidInCapital,"1,585,418,000","1,578,943,000","1,519,429,000","1,515,331,000","682,671,000"
		RetainedEarnings,"-908,303,000","-858,225,000","-813,087,000","-849,408,000","-608,219,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,229,000","-588,000",,,"0"
TotalCapitalization,"791,036,000","831,151,000","802,259,000","756,877,000","207,718,000"
PreferredStockEquity,,,,,"13,000"
CommonStockEquity,"674,908,000","720,152,000","706,363,000","665,944,000","74,453,000"
CapitalLeaseObligations,"23,968,000","25,134,000","12,327,000","13,485,000","14,217,000"
NetTangibleAssets,"674,908,000","720,152,000","706,363,000","665,944,000","74,466,000"
WorkingCapital,"745,999,000","794,484,000","825,685,000","856,887,000","277,666,000"
InvestedCapital,"791,036,000","831,151,000","812,259,000","766,877,000","207,705,000"
TangibleBookValue,"674,908,000","720,152,000","706,363,000","665,944,000","74,453,000"
TotalDebt,"140,096,000","136,133,000","118,223,000","114,418,000","147,469,000"
NetDebt,"68,764,000",,,,"22,533,000"
ShareIssued,"222,703,000","221,959,711","212,827,000","207,621,000","207,348,266"
OrdinarySharesNumber,"222,703,000","221,959,711","212,827,000","207,621,000","207,348,266"
