name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
		StockBasedCompensation,"12,588,000","2,798,000","3,095,000","3,231,000","3,464,000","3,648,000","3,368,000","2,802,000","2,739,000","3,293,000","3,283,000","3,111,000","2,965,000","2,958,000","2,746,000","2,780,000","2,778,000","3,270,000","2,528,000","2,629,000","2,708,000","2,844,000","3,071,000","2,957,000","3,141,000","3,643,000","3,695,000","3,542,000","3,430,000","3,306,000","3,702,000","2,730,000","3,092,000","3,488,000","2,847,000","2,909,000","3,112,000","2,674,000","2,661,000","2,597,000","2,757,000","2,793,000","2,968,000","2,494,000","2,879,000","2,915,000","1,850,000","3,209,000","3,621,000","3,245,000","3,066,000","3,099,000","3,631,000",,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,000","49,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"10,278,000","23,888,000","-14,943,000","4,103,000","944,000","-1,302,000","-6,167,000","10,348,000","-7,335,000","5,617,000","-7,443,000","-2,360,000","-2,627,000","-1,501,000","-2,063,000","124,000","-2,906,000","-265,000","-2,343,000","-1,277,000","1,722,000","2,476,000","-5,016,000","-6,974,000","16,000","-2,160,000","338,000","-301,000","-246,000","-356,000","-1,526,000","-2,010,000","-3,897,000","-419,000","2,078,000","-1,624,000","-697,000","-332,000","4,445,000","12,566,000","141,000","82,000","334,000","159,000","13,465,000","-14,019,000","1,216,000","-122,000","-5,212,000","7,890,000","-176,000","74,000","1,232,000","-17,608,000","17,654,000","3,293,000","17,439,000","8,349,000","5,896,000","2,771,000","48,821,000","169,965,000","-164,561,000"
		ChangeInWorkingCapital,"-3,202,000","-14,858,000","356,000","-45,809,000","53,395,000","-3,788,000","10,824,000","-14,908,000","7,669,000","-2,459,000","10,361,000","-16,733,000","7,197,000","-13,625,000","9,679,000","-3,208,000","-8,802,000","-56,670,000","54,669,000","1,190,000","633,000","-60,811,000","56,872,000","-675,000","-9,095,000","-51,870,000","45,038,000","-7,640,000","4,576,000","-45,692,000","47,597,000","-15,375,000","901,000","-46,259,000","50,804,000","-7,853,000","25,962,000","-55,689,000","52,749,000","30,627,000","-4,668,000","-69,058,000","58,199,000","-46,687,000","61,812,000","-58,850,000","46,634,000","6,778,000","10,846,000","-57,375,000","2,841,000","-9,626,000","2,474,000","-83,170,000","91,115,000","-220,545,000","136,845,000","-52,619,000","57,554,000","-108,925,000","138,361,000","-172,339,000","349,333,000"
			ChangeInReceivables,"-2,348,000","-8,446,000","3,091,000","279,000","2,728,000","-7,005,000","11,695,000","-16,078,000","5,856,000","-2,043,000","-5,705,000","-10,100,000","-330,000","-8,869,000","6,097,000","-2,038,000","-5,472,000","-3,394,000","4,092,000","-682,000","-1,392,000","-5,611,000","6,302,000","-1,038,000","-8,710,000","-5,638,000","2,299,000","-683,000","-964,000","-2,705,000","2,179,000","-1,623,000","-231,000","-2,489,000","1,951,000","834,000","10,807,000","-2,731,000","7,998,000","19,497,000","-331,000","-13,797,000","4,811,000","12,740,000","6,114,000","-1,047,000","925,000","5,809,000","7,857,000","-5,423,000","-45,699,000","6,548,000","-3,763,000",,,,,,,,,,
				ChangesInAccountReceivables,"-2,348,000","-8,446,000","3,091,000","279,000","2,728,000","-7,005,000","11,695,000","-16,078,000","5,856,000","-2,043,000","-5,705,000","-10,100,000","-330,000","-8,869,000","6,097,000","-2,038,000","-5,472,000","-3,394,000","4,092,000","-682,000","-1,392,000","-5,611,000","6,302,000","-1,038,000","-8,710,000","-5,638,000","2,299,000","-683,000","-964,000","-2,705,000","2,179,000","-1,623,000","-231,000","-2,489,000","1,951,000","834,000","10,807,000","-2,731,000","7,998,000","19,497,000","-331,000","-13,797,000","4,811,000","12,740,000","6,114,000","-1,047,000","925,000",,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"7,624,000","-2,199,000","-2,735,000","-38,109,000","50,667,000","3,217,000","-871,000","7,459,000","1,813,000","-416,000","16,066,000","-6,633,000","7,527,000","-4,756,000","3,582,000","-1,170,000","-3,330,000","-53,276,000","50,577,000","1,310,000","2,025,000","-55,200,000","50,570,000","-250,000","-385,000","-46,232,000","42,739,000","-6,957,000","5,540,000","-42,987,000","45,418,000","-13,752,000","1,132,000","-43,770,000","48,853,000","-8,687,000","15,155,000","-52,958,000","44,751,000","6,308,000","-2,723,000","-53,671,000","55,006,000","-57,754,000","57,318,000","-56,217,000","47,349,000","2,640,000","4,612,000","-50,363,000","50,146,000","-14,506,000","7,883,000",,,,,,,,,,
				ChangeInAccruedExpense,"7,624,000","-2,199,000","-2,735,000","-38,109,000","50,667,000","3,217,000","-871,000","7,459,000","1,813,000","-416,000","16,066,000","-6,633,000","7,527,000","-4,756,000","3,582,000","-1,170,000","-3,330,000","-53,276,000","50,577,000","1,310,000","2,025,000","-55,200,000","50,570,000","-250,000","-385,000","-46,232,000","42,739,000","-6,957,000","5,540,000","-42,987,000","45,418,000","-13,752,000","1,132,000","-43,770,000","48,853,000","-8,687,000","15,155,000","-52,958,000","44,751,000","6,308,000","-2,723,000","-53,671,000","55,006,000","-57,754,000","57,318,000","-56,217,000","47,349,000",,,,"50,146,000",,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,614,000","-1,590,000","-1,618,000","-1,673,000","-1,620,000","-1,586,000","-1,640,000","-1,671,000","-1,623,000","-1,589,000","-1,606,000","-1,668,000","-1,646,000",,,,,,,,,,
			ChangeInOtherWorkingCapital,"-8,478,000",,,,,,"-1,662,000","-1,602,000","-1,559,000","-1,551,000","-1,577,000","-1,573,000","-1,548,000","-1,520,000","-1,551,000","-1,548,000","-1,538,000","-1,509,000","-1,543,000","-1,027,000","-1,565,000","-1,559,000","-1,607,000","-998,000","-1,599,000","-1,601,000","-43,000","-1,666,000","-1,598,000","-1,599,000","-1,628,000","-1,632,000","-1,615,000","-1,583,000","-1,619,000","-1,666,000","-1,611,000","-1,578,000","-1,613,000",,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-449,156,000","-515,811,000","-157,555,000","92,854,000","131,356,000","270,326,000","52,820,000","344,643,000","184,205,000","-129,528,000","-251,744,000","-156,454,000","-136,480,000","27,837,000","-76,885,000","-195,711,000","10,468,000","-128,436,000","-161,176,000","-164,847,000","-91,804,000","-296,361,000","-201,797,000","-256,479,000","-105,078,000","-64,860,000","-27,960,000","-180,486,000","-126,265,000","-117,940,000","-175,697,000","-173,866,000","-194,036,000","-204,760,000","-95,985,000","-159,911,000","-20,586,000","196,540,000","129,145,000","-71,190,000","-276,572,000","-156,979,000","-236,622,000","-22,079,000","54,705,000","8,979,000","-434,002,000","-464,773,000","374,219,000","60,959,000","-96,271,000","75,039,000","-20,524,000","247,756,000","-183,303,000","-270,289,000","-375,995,000","-225,690,000","-283,154,000","-501,384,000","-512,266,000","-175,588,000","-114,142,000"
	CashFlowFromContinuingInvestingActivities,"-449,156,000","-515,811,000","-157,555,000","92,854,000","131,356,000","270,326,000","52,820,000","344,643,000","184,205,000","-129,528,000","-251,744,000","-156,454,000","-136,480,000","27,837,000","-76,885,000","-195,711,000","10,468,000","-128,436,000","-161,176,000","-164,847,000","-91,804,000","-296,361,000","-201,797,000","-256,479,000","-105,078,000","-64,860,000","-27,960,000","-180,486,000","-126,265,000","-117,940,000","-175,697,000","-173,866,000","-194,036,000","-204,760,000","-95,985,000","-159,911,000","-20,586,000","196,540,000","129,145,000","-71,190,000","-276,572,000","-156,979,000","-236,622,000","-22,079,000","54,705,000","8,979,000","-434,002,000","-464,773,000","374,219,000","60,959,000","-96,271,000","75,039,000","-20,524,000","247,756,000","-183,303,000","-270,289,000","-375,995,000","-225,690,000","-283,154,000","-501,384,000","-512,266,000","-175,588,000","-114,142,000"
		NetPPEPurchaseAndSale,"-1,049,000","-384,000","-281,000","-173,000","-211,000","-435,000","-518,000","33,000","-1,348,000","-947,000","22,975,000","-890,000","-895,000","-1,076,000","-917,000","-1,657,000","-972,000","-1,942,000","-3,802,000","-2,811,000","-676,000","-298,000","-365,000","-1,646,000","-2,336,000","-2,360,000","-2,783,000","-2,134,000","-1,660,000","-568,000","-1,160,000","-310,000","-276,000","-1,160,000","-1,070,000","-1,092,000","2,919,000","-3,488,000","-1,158,000","-4,577,000","-1,455,000","-286,000","-1,014,000","-337,000","-682,000","-723,000","-874,000","16,124,000","-10,557,000","2,733,000","4,724,000","12,451,000","-7,206,000","4,347,000","-956,000","-2,174,000","-409,000","-892,000","-1,693,000","-3,173,000","15,241,000","-1,596,000","-2,054,000"
			PurchaseOfPPE,"-978,000","-384,000","-281,000","-102,000","-211,000","-506,000","-518,000","-375,000","-1,348,000","-947,000","-537,000","-890,000","-895,000","-1,076,000","-917,000","-1,657,000","-972,000","-1,942,000","-3,802,000","-2,811,000","-676,000","-298,000","-365,000","-1,646,000","-2,336,000","-2,360,000","-2,783,000","-2,134,000","-1,660,000","-568,000","-1,160,000","-310,000","-276,000","-1,160,000","-1,070,000","-1,092,000","2,919,000","-3,488,000","-1,158,000","-4,577,000","-1,455,000","-286,000","-1,014,000","-337,000","-682,000","-723,000","-874,000","-1,297,000","-546,000","-1,939,000","-615,000","-429,000","-1,713,000",,,,,,,,,,
			SaleOfPPE,"-71,000",,,"-71,000","0","71,000","0","408,000","0","0","23,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,672,000","5,339,000",,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"3,679,000",,,,,,,"1,313,000","1,201,000","530,000","635,000","758,000","839,000","977,000","1,423,000","780,000","980,000","1,973,000","2,547,000","2,104,000","1,935,000","2,346,000","2,376,000","5,502,000","4,972,000","5,899,000","6,027,000","6,094,000","7,133,000","6,216,000","5,691,000","7,054,000","5,976,000","5,715,000","6,993,000","6,701,000","5,548,000","7,049,000","6,519,000","5,781,000","6,573,000","5,716,000","4,661,000","4,405,000","4,319,000","3,136,000","3,746,000",,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"3,679,000",,,,,,,"1,313,000","1,201,000","530,000","635,000","758,000","839,000","977,000","1,423,000","780,000","980,000","1,973,000","2,547,000","2,104,000","1,935,000","2,346,000","2,376,000","5,502,000","4,972,000","5,899,000","6,027,000","6,094,000","7,133,000","6,216,000","5,691,000","7,054,000","5,976,000","5,715,000","6,993,000","6,701,000","5,548,000","7,049,000","6,519,000","5,781,000","6,573,000","5,716,000","4,661,000","4,405,000","4,319,000","3,136,000","3,746,000",,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-52,611,000","-38,684,000","-7,526,000","-5,286,000","-1,115,000","24,050,000","1,951,000","57,391,000","24,576,000","18,937,000","-3,803,000","14,433,000","13,880,000","-6,711,000","-27,054,000","6,516,000","326,000","-11,262,000","-7,334,000","-9,802,000","9,225,000","-12,380,000","-17,246,000","8,008,000","39,036,000","25,156,000","-12,856,000","-15,701,000","11,679,000","-984,000","-12,174,000","-46,934,000","-35,164,000","2,787,000","-14,132,000","-25,730,000","-3,750,000","-8,199,000","-32,387,000","-37,475,000","6,280,000","-24,288,000","41,608,000","49,288,000","34,792,000","74,547,000","100,732,000","-6,415,000","-12,992,000","-4,505,000","-47,781,000","43,323,000","96,724,000","66,255,000","40,884,000","-295,099,000","419,540,000","-28,628,000","-63,649,000","-174,774,000","-181,602,000","-584,889,000","242,594,000"
			PurchaseOfInvestment,"-292,683,000","-80,227,000","-65,261,000","-67,604,000","-79,591,000","-57,307,000","-92,964,000","-37,724,000","-46,778,000","-30,585,000","-56,377,000","-36,260,000","-25,428,000","-37,272,000","-59,052,000","-30,487,000","-34,929,000","-43,398,000","-42,786,000","-46,246,000","-25,188,000","-48,612,000","-63,472,000","-35,653,000","0","-8,842,000","-50,681,000","-56,663,000","-31,451,000","-37,158,000","-45,853,000","-114,991,000","-64,549,000","-27,145,000","-44,147,000","-70,454,000","-53,790,000","-61,905,000","-90,305,000","-92,569,000","-47,118,000","-73,878,000","-14,432,000","-3,000","-12,564,000","-107,000","-2,041,000","-86,698,000","-100,545,000","-93,624,000","-109,536,000","-35,808,000","-253,000","-290,000","-406,000","-458,000","-13,626,000","-106,421,000","-110,772,000","-218,147,000","-258,614,000","-239,982,000","-131,940,000"
			SaleOfInvestment,"240,072,000","41,543,000","57,735,000","62,318,000","78,476,000","81,357,000","94,915,000","95,115,000","71,354,000","49,522,000","52,574,000","50,693,000","39,308,000","30,561,000","31,998,000","37,003,000","35,255,000","32,136,000","35,452,000","36,444,000","34,413,000","36,232,000","46,226,000","43,661,000","39,036,000","33,998,000","37,825,000","40,962,000","43,130,000","36,174,000","33,679,000","68,057,000","29,385,000","29,932,000","30,015,000","44,724,000","50,040,000","53,706,000","57,918,000","55,094,000","53,398,000","49,590,000","56,040,000","49,291,000","47,356,000","74,654,000","102,773,000","80,283,000","87,553,000","89,119,000","61,755,000","79,131,000","96,977,000","66,545,000","41,290,000","-294,641,000","433,166,000","77,793,000","47,123,000","43,373,000","77,012,000","-344,907,000","374,534,000"
		NetOtherInvestingChanges,"2,422,000","-67,000","1,844,000","165,000","480,000","-23,362,000","-69,889,000","1,876,000","130,000","-32,992,000","651,000","-1,086,000","-4,273,000","665,000","1,113,000","780,000","980,000","551,000","415,000","-514,000","-1,744,000","-4,773,000","-3,553,000","5,503,000","4,630,000","6,417,000","6,051,000","6,574,000","7,142,000","832,000","-17,689,000","7,055,000","5,976,000","2,209,000","5,732,000","6,701,000","5,444,000","7,032,000","6,524,000","22,774,000","-14,000","-10,000","-11,000","-240,000","-493,000","-170,000","-190,000","-14,217,000","14,223,000","-14,000","136,000","-9,348,000","9,289,000","223,689,000","-223,231,000","26,984,000","-795,126,000","-196,170,000","-217,812,000","-323,437,000","-345,905,000","410,897,000","-354,682,000"
FinancingCashFlow,"74,535,000","445,460,000","69,581,000","-146,465,000","-294,041,000","-124,601,000","-75,111,000","-206,290,000","-196,267,000","127,637,000","228,436,000","129,879,000","119,108,000","-99,262,000","94,624,000","176,284,000","-44,228,000","78,860,000","118,505,000","140,827,000","98,806,000","243,649,000","199,813,000","256,454,000","132,080,000","93,915,000","-37,116,000","85,718,000","101,938,000","86,066,000","198,530,000","81,509,000","157,581,000","175,149,000","46,307,000","124,690,000","-16,784,000","-220,110,000","-196,060,000","10,778,000","205,374,000","278,526,000","104,475,000","60,624,000","-71,329,000","-128,399,000","-52,961,000","140,973,000","184,024,000","53,994,000","67,045,000","-165,380,000","119,488,000","-193,746,000","23,320,000","491,328,000","-209,622,000","24,028,000","123,055,000","336,661,000","41,348,000","1,114,560,000","114,158,000"
	CashFlowFromContinuingFinancingActivities,"74,535,000","445,460,000","69,581,000","-146,465,000","-294,041,000","-124,601,000","-75,111,000","-206,290,000","-196,267,000","127,637,000","228,436,000","129,879,000","119,108,000","-99,262,000","94,624,000","176,284,000","-44,228,000","78,860,000","118,505,000","140,827,000","98,806,000","243,649,000","199,813,000","256,454,000","132,080,000","93,915,000","-37,116,000","85,718,000","101,938,000","86,066,000","198,530,000","81,509,000","157,581,000","175,149,000","46,307,000","124,690,000","-16,784,000","-220,110,000","-196,060,000","10,778,000","205,374,000","278,526,000","104,475,000","60,624,000","-71,329,000","-128,399,000","-52,961,000","140,973,000","184,024,000","53,994,000","67,045,000","-165,380,000","119,488,000","-193,746,000","23,320,000","491,328,000","-209,622,000","24,028,000","123,055,000","336,661,000","41,348,000","1,114,560,000","114,158,000"
		NetIssuancePaymentsOfDebt,"252,569,000","365,764,000","88,671,000","-50,649,000","-151,012,000","-151,281,000","-76,747,000","-237,403,000","-323,803,000","193,302,000","-13,332,000","69,381,000","243,528,000","-144,257,000","12,630,000","56,938,000","-52,303,000","-41,791,000","87,478,000","128,605,000","176,583,000","316,822,000","330,572,000","275,903,000","159,517,000","119,150,000","-4,402,000","269,547,000","231,327,000","163,048,000","366,066,000","121,239,000","-52,732,000","84,110,000","240,905,000","270,055,000","159,143,000","-152,081,000","-20,191,000","-81,542,000","150,639,000","154,605,000","124,633,000","-45,273,000","16,981,000","103,993,000","-6,003,000","0","4,880,000","-42,075,000","37,195,000","-244,543,000","162,775,000","-395,039,000","48,937,000","405,021,000",,,,"81,530,000",,,"3,000"
			NetLongTermDebtIssuance,"337,334,000","90,764,000","148,671,000","73,992,000","24,112,000","-1,148,000","-1,645,000","-76,109,000","-40,795,000","-20,967,000","37,761,000","153,698,000","-115,893,000","-86,113,000","-97,401,000","-86,548,000","-66,027,000","-36,287,000","-77,859,000","-821,833,000","288,821,000","243,515,000","81,397,000","-7,163,000","-66,395,000","-97,928,000","25,427,000","197,268,000","98,258,000","147,850,000","141,782,000","108,097,000","94,184,000","79,991,000","116,680,000","117,951,000","58,087,000","68,885,000","64,735,000","30,000,000","2,000,000","0","0","4,718,000","16,955,000","4,000,000","-6,000,000","0","4,885,000","-42,075,000","37,190,000",,"162,710,000","12,403,000","19,430,000",,,,,"81,530,000",,,
				LongTermDebtIssuance,"349,795,000","100,000,000","150,000,000","75,000,000","25,000,000","0","0","0","0","100,000,000","150,000,000","275,000,000","0","0","0","0","15,000,000","0","88,000","-700,000,000","325,000,000","275,000,000","100,000,000","0","84,000","10,206,000","30,000,000","200,000,000","100,000,000","150,000,000","150,294,000","110,000,000","110,000,000","100,000,000","130,000,000","120,000,000","60,000,000","70,000,000","70,000,000","30,000,000",,,,"4,718,000",,,,,,,"37,190,000",,"181,008,000","20,000,000","20,000,000",,,,,,,,
				LongTermDebtPayments,"-12,461,000","-9,236,000","-1,329,000","-1,008,000","-888,000","-1,148,000","-1,645,000","-76,109,000","-40,795,000","-120,967,000","-112,239,000","-121,302,000","-115,893,000","-86,113,000","-97,401,000","-86,548,000","-81,027,000","-36,287,000","-77,947,000","-121,833,000","-36,179,000","-31,485,000","-18,603,000","-7,163,000","-66,479,000","-108,134,000","-4,573,000","-2,732,000","-1,742,000","-2,150,000","-8,512,000","-1,903,000","-15,816,000","-20,009,000","-13,320,000","-2,049,000","-1,913,000","-1,115,000","-5,265,000","0",,,,"0","-13,000,000","4,000,000","-6,000,000",,,,,,"-18,298,000","-7,597,000","-570,000",,,,,"81,530,000",,,
			NetShortTermDebtIssuance,"-84,765,000","275,000,000","-60,000,000","-124,641,000","-175,124,000","-150,133,000","-75,102,000","-161,294,000","-283,008,000","214,269,000","-51,093,000","-84,317,000","359,421,000","-58,144,000","110,031,000","143,486,000","13,724,000","-5,504,000","165,337,000","950,438,000","-112,238,000","73,307,000","249,175,000","283,066,000","225,912,000","217,078,000","-29,829,000","72,279,000","133,069,000","15,198,000","224,284,000","13,142,000","-146,916,000","4,119,000","124,225,000","152,104,000","101,056,000","-220,966,000","-84,926,000","-111,542,000","148,639,000","154,605,000","124,633,000","-49,991,000","26,000","99,993,000","-3,000","0","-5,000","0","5,000","-50,000,000","65,000","-407,442,000","29,507,000","405,021,000",,,,,,,"3,000"
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148,639,000",,,"-49,991,000","26,000",,,,,"0","5,000",,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-120,000,000","65,000",,,,,,,,,,
		NetCommonStockIssuance,"1,314,000","-2,005,000","-321,000","0","0","0","0","1,000","0","-19,000","-395,000","-1,147,000","-1,803,000","-2,468,000","-3,669,000","-2,745,000","-4,011,000","-5,613,000","-7,372,000","-10,002,000","-19,214,000","-7,143,000","-17,670,000","-33,685,000","-27,664,000","-31,958,000","-35,054,000","-47,865,000","-43,122,000","-41,804,000","-39,755,000","-33,084,000","-42,221,000","0","-26,058,000",,,,,,,,,"0","0","0","0","0","0","0","-1,810,000","-13,646,000","-3,709,000","-25,519,000","-60,270,000","-116,731,000",,,,"0","48,399,000",,
