name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995
	DepreciationAmortizationDepletionIncomeStatement,"160,161,000","46,401,000","40,832,000","37,158,000","35,771,000","33,359,000","32,590,000","33,018,000","28,987,000","28,330,000","27,891,000","26,854,000","26,158,000","26,227,000","25,691,000","27,291,000","24,784,000","24,764,000","25,589,000","26,149,000","38,105,000","37,642,000","40,999,000","41,405,000","18,251,000","16,425,000","15,069,000","14,671,000","14,584,000","14,181,000","13,969,000","13,357,000","12,481,000","11,942,000","11,115,000","11,381,000","11,447,000","11,290,000","10,431,000","10,427,000","10,397,000","10,245,000","10,356,000","8,940,000","8,657,000","8,625,000","8,322,000","8,215,000","8,202,000","8,332,000","8,117,000","8,364,000","8,522,000","8,541,000","8,672,000","8,639,000","8,508,000","8,647,000","8,489,000","8,390,000","10,131,000","7,026,000","6,985,000","6,683,000","6,058,000","5,622,000","4,953,000","5,626,000","5,415,000","5,228,000","5,217,000","5,119,000","4,879,000","4,704,000","4,810,000","4,819,000","4,671,000","4,680,000","4,691,000","4,403,000","4,202,000","4,096,000","3,875,000","3,789,000","3,723,000","3,648,000","3,714,000","3,578,000","3,526,000","3,456,000",,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"160,161,000","46,401,000","40,832,000","37,158,000","35,771,000","33,359,000","32,590,000","33,018,000","28,987,000","28,330,000","27,891,000","26,854,000","26,158,000","26,227,000","25,691,000","27,291,000","24,784,000","24,764,000","25,589,000","26,149,000","38,105,000","37,642,000","40,999,000","41,405,000","18,251,000","16,425,000","15,069,000","14,671,000","14,584,000","14,181,000","13,969,000","13,357,000","12,481,000","11,942,000","11,115,000","11,381,000","11,447,000","11,290,000","10,431,000","10,427,000","10,397,000","10,245,000","10,356,000","8,940,000","8,657,000","8,625,000","8,322,000","8,215,000","8,202,000","8,332,000","8,117,000","8,364,000","8,522,000","8,541,000","8,672,000","8,639,000","8,508,000","8,647,000","8,489,000","8,390,000","10,131,000","7,026,000","6,985,000","6,683,000","6,058,000","5,622,000","4,953,000","5,626,000","5,415,000","5,228,000","5,217,000","5,119,000","4,879,000","4,704,000","4,810,000","4,819,000","4,671,000","4,680,000","4,691,000","4,403,000","4,202,000","4,096,000","3,875,000","3,789,000","3,723,000","3,648,000","3,714,000","3,578,000","3,526,000","3,456,000",,,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,"46,401,000","36,817,000","37,158,000","35,771,000","31,288,000","30,777,000","31,960,000","27,536,000","27,028,000","26,638,000",,"26,158,000","26,227,000","25,513,000","27,291,000","24,784,000",,"25,551,000","26,149,000","38,105,000","37,642,000","27,628,000","41,405,000","16,414,000","15,251,000","15,069,000","14,671,000","14,584,000","13,168,000","12,580,000","13,357,000",,"11,276,000","10,740,000","10,584,000","10,493,000","10,359,000","9,914,000","9,449,000","9,457,000","9,363,000",,,,,,"8,215,000",,"8,332,000",,"8,337,000","8,432,000",,,"8,384,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,,"5,606,000","4,014,000","3,627,000","2,653,000","2,071,000","1,812,000","1,058,000","1,451,000","1,302,000","1,253,000",,"535,000",,"178,000",,,,"39,000","94,000","11,919,000","12,778,000","13,371,000","13,497,000","1,837,000","1,174,000","719,000","717,000","973,000","1,013,000","1,389,000","1,244,000",,"666,000","641,000","797,000","954,000","931,000","517,000","978,000","940,000","882,000",,,,,,"0",,"0",,"27,000","90,000",,,"255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,"5,606,000","4,014,000","3,627,000","2,653,000","2,071,000","1,812,000","1,058,000","1,451,000","1,302,000","1,253,000",,"535,000",,"178,000",,,,"39,000","94,000","11,919,000","12,778,000","13,371,000","13,497,000","1,837,000","1,174,000","719,000","717,000","973,000","1,013,000","1,389,000","1,244,000",,"666,000","641,000","797,000","954,000","931,000","517,000","978,000","940,000","882,000",,,,,,"0",,"0",,"27,000","90,000",,,"255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,629,000","5,738,000","5,761,000","5,073,000","5,243,000","5,044,000","5,044,000",,,,,,,,,,,,"-31,397,000","-29,992,000","-30,508,000","-31,368,000","-27,382,000","-26,557,000","-26,388,000","-23,583,000","-22,209,000","-21,616,000","-21,031,000","-20,107,000","-19,692,000","-19,415,000","-19,701,000","-17,766,000","-17,360,000","-17,860,000","-17,474,000","-16,459,000","-16,470,000","-16,006,000","-15,271,000","-14,195,000","-14,079,000","-14,098,000","-12,661,000","-12,401,000","-12,500,000","-11,643,000","-12,372,000","-11,603,000","-11,665,000","-11,800,000","-10,900,000","-10,400,000","-9,800,000","-10,200,000","-9,400,000","-8,100,000","-7,000,000","-6,600,000","-6,200,000","-5,500,000","-5,300,000","-4,400,000","-4,400,000","-3,800,000","-3,500,000","-3,100,000"
	OtherOperatingExpenses,"-41,433,000","-10,714,000","31,386,000","-25,319,000","-24,166,000","-8,985,000","-20,652,000","-20,345,000","-18,185,000","-18,036,000","-18,404,000","-17,069,000","-16,115,000","-12,376,000","-12,125,000","-12,665,000","-12,116,000","-11,470,000","-11,058,000","-11,524,000","-12,138,000","-9,726,000","-9,213,000","-9,482,000","-8,210,000","-7,583,000","-7,043,000","-7,362,000","-7,239,000","-6,522,000","-6,324,000","-6,157,000","-6,050,000","-5,504,000","-5,593,000","-5,176,000","-5,014,000","-4,340,000","-3,345,000",,,,"1,003,000",,,,,,,,,,,,,"19,544,000","18,178,000","50,022,000","47,483,000","48,658,000","48,907,000","44,183,000","42,564,000","42,663,000","37,446,000","35,358,000","34,262,000","33,491,000","31,844,000","31,209,000","30,358,000","31,553,000","20,486,000","20,111,000","49,296,000","20,020,000","18,977,000","19,108,000","42,535,000","17,542,000","22,214,000","16,410,000","15,897,000","14,740,000","14,520,000","14,586,000","13,426,000","14,468,000","13,603,000","13,680,000",,,,,,,,,,,,,,,,,
OperatingIncome,"364,025,000","97,525,000","98,473,000","90,922,000","77,104,000","65,938,000","65,831,000","55,995,000","55,942,000","55,449,000","57,513,000","58,820,000","58,567,000","50,564,000","54,233,000","56,543,000","55,925,000","50,277,000","50,777,000","51,204,000","34,362,000","35,011,000","33,865,000","34,003,000","44,466,000","38,827,000","39,604,000","41,189,000","37,825,000","31,659,000","32,577,000","33,629,000","31,054,000","26,432,000","27,719,000","27,922,000","26,042,000","22,508,000","22,736,000","23,227,000","20,959,000","19,458,000","18,964,000","19,546,000","18,090,000","16,539,000","16,820,000","17,288,000","16,457,000","16,228,000","16,960,000","18,489,000","18,358,000","18,036,000","18,816,000","20,047,000","19,339,000","18,440,000","20,079,000","20,490,000","16,733,000","17,218,000","18,001,000","18,396,000","16,713,000","14,448,000","14,531,000","14,972,000","13,900,000","12,457,000","12,731,000","12,720,000","12,526,000","11,224,000","11,664,000","11,716,000","11,462,000","10,585,000","10,299,000","11,069,000","11,076,000","10,170,000","29,147,000","10,954,000","10,377,000","9,785,000","32,623,000","11,114,000","10,686,000","10,133,000","-48,626,000","32,100,000","29,600,000","28,100,000","-36,444,000","27,300,000","23,500,000","20,500,000","-17,429,000","18,900,000","16,800,000","15,400,000","-16,294,000","12,700,000","11,100,000","10,000,000","9,400,000"
NetNonOperatingInterestIncomeExpense,"-90,617,000","-24,225,000","-24,276,000","-21,348,000","-20,767,000","-19,567,000","-24,954,000","-20,536,000","-20,264,000","-20,242,000","-20,089,000","-19,471,000","-18,713,000","-17,814,000","-18,022,000","-17,921,000","-17,516,000","-17,200,000","-27,143,000","-16,289,000","-15,715,000","-15,207,000","-15,140,000","-14,634,000","-15,536,000","-9,128,000","-9,327,000","-9,418,000","-9,214,000","-9,159,000","-9,238,000","-9,115,000","-8,848,000","-7,337,000","-7,135,000","-7,922,000","-8,445,000","-8,457,000","-8,251,000","-8,350,000","-8,311,000","-8,250,000","-8,758,000","-13,755,000","-8,074,000","-7,879,000","-7,930,000","-7,930,000","-7,908,000","-7,858,000","-17,488,000","-10,851,000","-11,679,000","-9,946,000","-10,082,000","-9,940,000","-8,892,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"63,000","15,000","40,000","2,000","7,000","779,000","5,000","8,000","2,000","4,000","2,000","289,000","46,000","5,000","5,000","2,000","2,000","4,000","3,000","1,000","1,000","3,000","11,000","13,000","37,000","6,000","1,000","1,000","2,000","2,000","9,000","1,000","24,000","6,000","38,000","1,000","1,000","0","1,000","0","0","3,000","52,000","5,000","8,000","18,000","19,000","24,000","21,000","20,000","10,000","22,000","20,000","33,000","49,000","94,000","86,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"90,680,000","24,240,000","24,316,000","21,350,000","20,774,000","20,346,000","24,959,000","20,544,000","20,266,000","20,246,000","20,091,000","19,760,000","18,759,000","17,819,000","18,027,000","17,923,000","17,518,000","17,204,000","27,146,000","16,290,000","15,716,000","15,210,000","15,151,000","14,647,000","15,573,000","9,134,000","9,328,000","9,419,000","9,216,000","9,161,000","9,247,000","9,116,000","8,872,000","7,343,000","7,173,000","7,923,000","8,446,000","8,457,000","8,252,000","8,350,000","8,311,000","8,253,000","8,810,000","13,760,000","8,082,000","7,897,000","7,949,000","7,954,000","7,929,000","7,878,000","17,498,000","10,873,000","11,699,000","9,979,000","10,131,000","10,034,000","8,978,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,"730,000","730,000","602,000","603,000","603,000","4,634,000","596,000","588,000","614,000","614,000",,"563,000",,"583,000",,,,"11,107,000","520,000","520,000","520,000","519,000","511,000","350,000","356,000","296,000","296,000","296,000","296,000","240,000","213,000",,"195,000","195,000","217,000","214,000",,"209,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"6,593,000","2,118,000","1,570,000","1,477,000","1,428,000","1,221,000","923,000","1,829,000","970,000","1,418,000","6,307,000","101,397,000","1,110,000","1,887,000","56,529,000","2,689,000","1,048,000","972,000","-2,448,000","752,000","785,000","721,000","-535,000","-24,338,000","14,574,000","-1,469,000","-94,000","-110,000","65,000","57,000","2,499,000","1,229,000","-1,505,000","-2,320,000","-1,335,000","-201,000","455,000","321,000","-931,000","-740,000","-1,095,000","61,000","176,000","-3,425,000","64,000","40,000","86,000","16,000","69,000",,"-154,000","1,187,000","63,000","30,000","1,927,000","-579,000",,,,,,,,"-645,000","-661,000","-303,000",,"-380,000","-344,000","-306,000",,"-317,000","-311,000","-345,000",,"-1,100,000","-442,000","-447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,"0",,,"302,000","705,000",,,"1,076,000","0","718,000",,,,,,,"623,000",,"15,270,000",,"-487,000",,,,,"1,777,000",,,"0",,,"421,000","687,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"6,593,000","2,118,000","1,570,000","1,477,000","1,428,000","1,221,000","923,000","1,829,000","970,000","1,116,000","1,471,000","1,175,000","1,110,000","811,000","1,056,000","1,046,000","1,048,000","972,000","1,055,000","752,000","785,000","721,000","870,000","882,000","998,000","915,000","969,000","936,000","853,000","646,000","533,000","662,000","433,000","458,000","531,000","575,000","455,000","386,000","328,000","335,000","205,000","68,000","68,000","-512,000","64,000","40,000","86,000","16,000","69,000",,,"60,000","63,000","30,000",,"-56,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,"0","0",,,"4,131,000","100,222,000",,,"55,473,000","925,000",,,"-3,503,000","0","0","0","-2,028,000","-25,220,000","13,576,000","-2,384,000","-1,063,000","-1,046,000","-788,000","-589,000","3,743,000","-1,210,000","-1,938,000","-2,778,000","-1,866,000","-776,000","0","-486,000","-1,946,000","-1,075,000","-1,300,000","-7,000","108,000","-2,913,000",,,"0","0",,,"0","1,127,000",,,"1,927,000","-579,000",,,,,,,,"-645,000","-661,000","-303,000",,"-380,000","-344,000","-306,000",,"-317,000","-311,000","-345,000",,"-1,100,000","-442,000","-447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,"0","0","0","0","245,000","25,220,000","1,694,000","2,384,000","576,000","1,046,000","788,000","582,000","1,433,000","1,210,000","1,938,000","2,778,000","1,866,000","776,000","0","486,000","1,946,000","1,075,000","1,300,000","7,000","230,000","2,913,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,"0",,,,"1,783,000",,,,,,,,,,,,,,,,"0",,,,"1,047,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,"0","0",,,"4,131,000","100,222,000",,,"55,473,000","925,000",,,"-3,503,000","0","0",,"0",,"15,270,000","0","-487,000","0",,"-7,000","3,399,000",,,,,,,,,,,,"1,511,000",,,,"0","0",,,"0","1,127,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"280,001,000","75,418,000","75,767,000","71,051,000","57,765,000","47,592,000","41,800,000","37,288,000","36,648,000","36,625,000","43,731,000","140,746,000","40,964,000","34,637,000","92,740,000","41,311,000","39,457,000","34,049,000","21,186,000","35,667,000","19,432,000","20,525,000","18,190,000","-4,969,000","43,504,000","28,230,000","30,183,000","31,661,000","28,676,000","22,557,000","25,838,000","25,743,000","20,701,000","16,775,000","19,249,000","19,799,000","18,052,000","14,372,000","13,554,000","14,137,000","11,553,000","11,269,000","10,382,000","2,366,000","10,080,000","8,700,000",,,,,,"8,825,000","6,742,000","8,120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
