name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"537,078,331","1,630,862,291","1,558,378,034","1,275,503,808","1,242,997,681","842,146,315","771,115,804","467,225,698","485,975,777","298,501,050","1,333,447,226","1,174,501,062","1,726,455,281"
EnterpriseValue,"7,322,193,331","8,452,657,291","8,342,438,034","8,122,565,808","7,883,370,681","7,314,676,315","7,224,867,804","6,717,113,698","6,981,041,777","6,931,286,050","8,014,115,226","8,112,632,062","8,884,575,281"
PsRatio,"0.222","0.723","0.758","0.668","0.733","0.451","0.372","0.205","0.172","0.099","0.413","0.338","0.63"
EnterprisesValueRevenueRatio,"3.056","16.079","11.232","13.619","14.844","19.721","13.345","15.01","22.169","12.584","10.754","12.415","12.728"
EnterprisesValueEBITDARatio,"18.567","166.404","39.093","79.482","281.75","-82.504","73.521","-542.49","-1,013.214","-64.448","126.625","62.784","54.631"
