name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"331,908,000","40,673,000","121,582,000","85,667,000","83,986,000","-51,366,000","53,074,000","419,324,000","162,080,000","-216,447,000","-145,913,000","-258,741,000","-109,980,000","243,990,000","-376,787,000","-49,673,000","-226,189,000","13,699,000","-429,986,000","-130,176,000","-13,534,000","-17,118,000","8,291,000","-6,556,000","-11,131,000","9,941,000","21,391,000","31,577,000","15,278,000","6,495,000","14,525,000","13,258,000","2,043,000","20,094,000","-15,063,000","9,670,000","3,555,000","2,977,000"
	CashFlowFromContinuingOperatingActivities,"331,908,000","40,673,000","121,582,000","85,667,000","83,986,000","-51,366,000","53,074,000","419,324,000","162,080,000","-216,447,000","-145,913,000","-258,741,000","-109,980,000","243,990,000","-376,787,000","-49,673,000","-226,189,000","13,699,000","-429,986,000","-130,176,000","-13,534,000","-17,118,000","8,291,000","-6,556,000","-11,131,000","9,941,000","21,391,000","31,577,000","15,278,000","6,495,000","14,525,000","13,258,000","2,043,000","20,094,000","-15,063,000","9,670,000","3,555,000","2,977,000"
		NetIncomeFromContinuingOperations,"106,500,000","40,836,000","29,108,000","27,185,000","9,371,000","-47,084,000","-26,655,000","-34,325,000","-78,471,000","-48,087,000","234,000","-392,000","-10,632,000","-19,900,000","-13,412,000","-22,749,000","-60,812,000","-31,180,000","-92,098,000","-6,659,000","-25,444,000","-29,844,000","-32,269,000","-36,486,000","-81,351,000","4,137,000","4,569,000","950,000","-4,140,000","-6,374,000","-9,037,000","-7,371,000","-9,187,000","-7,299,000","2,858,000","2,713,000","1,697,000","40,000"
		OperatingGainsLosses,"-85,903,000","-24,110,000","-20,569,000","-21,907,000","-19,317,000","-8,323,000","-7,088,000","-7,739,000","-1,724,000","-14,261,000","-20,373,000","-18,305,000","-13,886,000","-15,152,000","-10,928,000","-13,519,000","-12,858,000","-13,116,000","-13,544,000","-10,544,000","-9,719,000","-5,043,000","-1,390,000","-16,279,000","10,447,000","-4,699,000","-1,959,000","-1,690,000","-351,000","-95,000","1,800,000","1,541,000","710,000","71,000",,,,"-1,160,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"341,000",,,,,,,
		DepreciationAmortizationDepletion,"4,848,000","11,039,000","-3,698,000","-3,871,000","1,694,000","11,450,000","12,197,000","12,348,000","16,611,000","12,873,000","15,118,000","13,878,000","14,301,000","15,855,000","14,837,000","15,651,000","12,575,000","11,701,000","13,803,000","11,306,000","10,845,000","10,254,000","8,508,000","7,628,000","7,091,000","6,655,000","6,053,000","5,772,000","5,060,000","4,693,000","3,638,000","3,157,000","2,456,000","1,007,000","756,000","412,000","321,000","174,000"
			DepreciationAndAmortization,"4,848,000","11,039,000","-3,698,000","-3,871,000","1,694,000","11,450,000","12,197,000","12,348,000","16,611,000","12,873,000","15,118,000","13,878,000","14,301,000","15,855,000","14,837,000","15,651,000","12,575,000","11,701,000","13,803,000","11,306,000","10,845,000","10,254,000","8,508,000","7,628,000","7,091,000","6,655,000","6,053,000","5,772,000","5,060,000","4,693,000","3,638,000","3,157,000","2,456,000","1,007,000","756,000","412,000","321,000","174,000"
		AssetImpairmentCharge,,,,,,,,,,,"0","0",,,"0","0",,,"0","0",,,"0","1,650,000",,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-19,414,000","1,730,000","-50,284,000","12,279,000","16,861,000","17,158,000","8,435,000","696,000","6,378,000","101,738,000","42,659,000","31,628,000","35,974,000","34,729,000","4,289,000","28,628,000","33,810,000","33,961,000","26,144,000","14,237,000","6,607,000","4,655,000","-1,894,000","2,178,000","5,713,000","-2,143,000","80,000","-442,000","-157,000","-886,000","-377,000","543,000","1,359,000","-13,000","-172,000","584,000","-8,000","31,000"
		StockBasedCompensation,"67,652,000","15,694,000","17,438,000","16,810,000","17,710,000","14,801,000","14,078,000","15,122,000","14,204,000","18,129,000","16,741,000","18,095,000","20,551,000","18,252,000","17,718,000","19,771,000","19,797,000","17,801,000","16,291,000","16,106,000","19,088,000","19,498,000","22,810,000","17,966,000","13,447,000","15,021,000","13,664,000","13,479,000","12,486,000","11,593,000","11,261,000","10,537,000","8,319,000","7,033,000","3,145,000","1,871,000","948,000","526,000"
