name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalRevenue,"1,937,329,000","475,331,000","485,637,000","486,949,000","489,412,000","519,574,000","525,157,000","540,184,000","509,594,000","598,415,000","628,383,000","624,474,000","635,037,000","614,576,000","587,044,000","595,962,000","585,890,000","607,221,000","550,776,000","486,747,000","503,082,000","477,592,000","495,713,000","506,859,000","513,024,000","497,590,000","496,091,000","469,092,000","470,103,000","448,247,000","510,095,000","496,454,000","489,353,000","474,795,000","523,526,000","495,491,000","482,175,000","447,536,000","523,335,000","504,063,000","579,140,000","571,640,000","642,477,000","615,555,000","612,401,000","563,691,000","614,563,000","575,968,000","569,460,000","499,280,000","476,823,000","408,358,000","413,748,000","388,518,000","432,388,000","484,818,000","513,931,000","478,476,000","480,544,000","434,034,000","401,559,000","147,911,000","159,973,000","164,706,000","163,810,000","155,553,000","159,952,000","141,145,000","135,123,000","116,470,000","131,446,000","122,504,000","79,642,000","65,602,000","79,977,000","82,079,000","80,264,000","74,645,000","77,271,000","73,057,000","72,439,000","62,075,000","64,498,000","60,705,000","52,874,000","47,478,000","48,979,000","42,521,000","44,814,000","47,658,000","41,700,000","48,500,000","51,200,000","51,900,000","62,100,000","54,800,000","60,800,000","63,700,000","64,400,000","58,400,000","52,700,000","40,600,000","42,600,000","38,700,000","48,200,000","48,100,000","42,300,000","39,300,000","37,700,000","36,100,000","34,900,000","32,000,000","28,600,000","25,200,000","24,400,000","21,400,000","21,400,000","21,400,000"
	OperatingRevenue,"1,937,329,000","475,331,000","485,637,000","486,949,000","489,412,000","519,574,000","525,157,000","540,184,000","509,594,000","598,415,000","628,383,000","624,474,000","635,037,000","614,576,000","587,044,000","595,962,000","585,890,000","607,221,000","550,776,000","486,747,000","503,082,000","477,592,000","495,713,000","506,859,000","513,024,000","497,590,000","496,091,000","469,092,000","470,103,000","448,247,000","510,095,000","496,454,000","489,353,000","474,795,000","523,526,000","495,491,000","482,175,000","447,536,000","523,335,000","504,063,000","579,140,000","571,640,000","642,477,000","615,555,000","612,401,000","563,691,000","614,563,000","575,968,000","569,460,000","499,280,000","476,823,000","408,358,000","413,748,000","388,518,000","432,388,000","484,818,000","513,931,000","478,476,000","480,544,000","434,034,000","401,559,000","147,911,000","159,973,000","164,706,000","163,810,000","155,553,000","159,952,000","141,145,000","135,123,000","116,470,000","131,446,000","122,504,000","79,642,000","65,602,000","79,977,000","82,079,000","80,264,000","74,645,000","77,271,000","73,057,000","72,439,000","62,075,000","64,498,000","60,705,000","52,874,000","47,478,000","48,979,000","42,521,000","44,814,000","47,658,000","41,700,000","48,500,000","51,200,000","51,900,000","62,100,000","54,800,000","60,800,000","63,700,000","64,400,000","58,400,000","52,700,000","40,600,000","42,600,000","38,700,000","48,200,000","48,100,000","42,300,000","39,300,000","37,700,000","36,100,000","34,900,000","32,000,000","28,600,000","25,200,000","24,400,000","21,400,000","21,400,000","21,400,000"
CostOfRevenue,"1,395,980,000","340,107,000","364,350,000","351,986,000","339,537,000","352,530,000","376,324,000","396,933,000","371,077,000","426,849,000","450,945,000","428,070,000","443,823,000","427,313,000","410,254,000","398,865,000","409,313,000","427,366,000","376,025,000","321,429,000","325,222,000","320,367,000","339,050,000","336,110,000","343,319,000","334,387,000","343,142,000","322,126,000","351,532,000","310,048,000","355,308,000","345,692,000","326,312,000","320,260,000","358,788,000","345,407,000","322,587,000","307,413,000","359,835,000","332,266,000","382,395,000","388,535,000","450,870,000","439,377,000","421,318,000","379,581,000","435,750,000","391,761,000","393,136,000","340,385,000","331,539,000","278,879,000","280,639,000","258,934,000","287,260,000","321,858,000","337,721,000","315,917,000","324,106,000","289,224,000","276,845,000","86,586,000","95,762,000","97,281,000","94,778,000","88,779,000","95,098,000","80,115,000","78,384,000","65,472,000","76,392,000","73,019,000","43,384,000","35,730,000","52,167,000","42,551,000","40,910,000","37,783,000","40,489,000","38,708,000","38,588,000","34,788,000","35,498,000","33,706,000","29,777,000","28,715,000","26,358,000","22,827,000","25,033,000","25,988,000","99,200,000","26,100,000","29,900,000","28,400,000","36,900,000","34,500,000","36,800,000","38,800,000","35,400,000","32,000,000","29,600,000","23,700,000","24,200,000","21,400,000","25,100,000","24,700,000","28,300,000","19,900,000","19,600,000","18,900,000","18,300,000","16,900,000","14,600,000","12,200,000",,,,
GrossProfit,"541,349,000","135,224,000","121,287,000","134,963,000","149,875,000","167,044,000","148,833,000","143,251,000","138,517,000","171,566,000","177,438,000","196,404,000","191,214,000","187,263,000","176,790,000","197,097,000","176,577,000","179,855,000","174,751,000","165,318,000","177,860,000","157,225,000","156,663,000","170,749,000","169,705,000","163,203,000","152,949,000","146,966,000","118,571,000","138,199,000","154,787,000","150,762,000","163,041,000","154,535,000","164,738,000","150,084,000","159,588,000","140,123,000","163,500,000","171,797,000","196,745,000","183,105,000","191,607,000","176,178,000","191,083,000","184,110,000","178,813,000","184,207,000","176,324,000","158,895,000","145,284,000","129,479,000","133,109,000","129,584,000","145,128,000","162,960,000","176,210,000","162,559,000","156,438,000","144,810,000","124,714,000","61,325,000","64,211,000","67,425,000","69,032,000","66,774,000","64,854,000","61,030,000","56,739,000","50,998,000","55,054,000","49,485,000","36,258,000","29,872,000","27,810,000","39,528,000","39,354,000","36,862,000","36,782,000","34,349,000","33,851,000","27,287,000","29,000,000","26,999,000","23,097,000","18,763,000","22,621,000","19,694,000","19,781,000","21,670,000","-57,500,000","22,400,000","21,300,000","23,500,000","25,200,000","20,300,000","24,000,000","24,900,000","29,000,000","26,400,000","23,100,000","16,900,000","18,400,000","17,300,000","23,100,000","23,400,000","14,000,000","19,400,000","18,100,000","17,200,000","16,600,000","15,100,000","14,000,000","13,000,000",,,,
OperatingExpense,"529,414,000","132,550,000","137,289,000","127,671,000","131,904,000","136,692,000","118,227,000","122,389,000","129,672,000","145,444,000","149,982,000","150,373,000","153,825,000","159,178,000","153,998,000","154,755,000","161,637,000","232,438,000","128,552,000","128,632,000","135,995,000","124,131,000","118,113,000","123,660,000","135,854,000","137,392,000","134,476,000","119,763,000","126,756,000","130,107,000","150,811,000","134,246,000","138,907,000","143,495,000","137,785,000","128,193,000","138,227,000","136,763,000","145,815,000","130,884,000","142,962,000","142,695,000","142,186,000","131,934,000","141,091,000","134,021,000","141,723,000","122,827,000","124,047,000","125,445,000","129,931,000","120,473,000","121,390,000","120,635,000","124,104,000","137,627,000","140,032,000","135,272,000","124,751,000","115,519,000","112,524,000","52,025,000","54,992,000","51,549,000","51,372,000","47,786,000","48,878,000","46,852,000","46,428,000","44,835,000","52,659,000","40,356,000","31,505,000","28,529,000","27,730,000","31,270,000","31,496,000","28,256,000","34,674,000","24,950,000","9,445,000","19,362,000","20,401,000","19,755,000","18,097,000","14,965,000","17,874,000","17,237,000","17,650,000","19,871,000","23,300,000","20,700,000","22,000,000","20,700,000","21,700,000","24,000,000","23,800,000","23,200,000","24,300,000","22,600,000","22,800,000","21,100,000","21,800,000","23,400,000","19,200,000","19,100,000","10,400,000","15,900,000","14,700,000","14,100,000","13,200,000","12,000,000","11,500,000","11,100,000",,,,
	SellingGeneralAndAdministration,"300,929,000","76,401,000","78,546,000","71,838,000","74,144,000","75,992,000","61,902,000","64,982,000","69,538,000","80,498,000","82,232,000","83,666,000","88,259,000","92,715,000","90,377,000","89,556,000","88,863,000","154,414,000","79,473,000","80,447,000","87,914,000","78,714,000","71,880,000","79,278,000","84,704,000","85,836,000","90,598,000","70,335,000","75,550,000","80,612,000","95,499,000","81,026,000","83,799,000","88,016,000","80,310,000","76,310,000","84,499,000","81,811,000","89,514,000","75,656,000","84,297,000","86,426,000","84,118,000","77,249,000","83,963,000","77,979,000","84,002,000","71,907,000","74,259,000","74,594,000","74,876,000","64,275,000","66,392,000","65,999,000","68,438,000","75,451,000","77,094,000","74,989,000","71,789,000","63,180,000","61,780,000","29,164,000","31,718,000","27,639,000","28,840,000","27,603,000","27,233,000","25,333,000","25,299,000","23,205,000","24,319,000","21,246,000","18,924,000","15,987,000","15,034,000","17,101,000","17,272,000","16,210,000","17,548,000","14,345,000","13,845,000","11,518,000","11,615,000","11,168,000","10,089,000","8,860,000","9,927,000","9,458,000","9,271,000","9,635,000","11,400,000","10,100,000","10,400,000","9,400,000","9,900,000","9,700,000","10,300,000","9,600,000","11,700,000","9,700,000","10,400,000","10,000,000","10,900,000","10,300,000","9,000,000","10,300,000","500,000","6,500,000","6,700,000","6,200,000","11,400,000","10,400,000","9,900,000","9,500,000",,,,
		GeneralAndAdministrativeExpense,,,,,,,,,,,"82,232,000","83,666,000","88,259,000","92,715,000","234,950,000","42,352,000","43,415,000","102,493,000","36,466,000","39,667,000","43,161,000","37,246,000","32,034,000","40,384,000","45,328,000","45,069,000","52,520,000","31,118,000","32,492,000","39,585,000","48,472,000","36,542,000","37,680,000","40,407,000","38,387,000","32,260,000","38,317,000","33,595,000","37,527,000","30,743,000","33,450,000","36,570,000","36,851,000","32,212,000","35,118,000","33,331,000","36,034,000","30,710,000","33,285,000","33,057,000","35,040,000","26,606,000","28,467,000","29,024,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,"82,232,000","83,666,000","88,259,000","92,715,000","234,950,000","42,352,000","43,415,000","102,493,000","36,466,000","39,667,000","43,161,000","37,246,000","32,034,000","40,384,000","45,328,000","45,069,000","52,520,000","31,118,000","32,492,000","39,585,000","48,472,000","36,542,000","37,680,000","40,407,000","38,387,000","32,260,000","38,317,000","33,595,000","37,527,000","30,743,000","33,450,000","36,570,000","36,851,000","32,212,000","35,118,000","33,331,000","36,034,000","30,710,000","33,285,000","33,057,000","35,040,000","26,606,000","28,467,000","29,024,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,"47,204,000","45,448,000","51,921,000","43,007,000","40,780,000","44,753,000","41,468,000","39,846,000","38,894,000","39,376,000","40,767,000","38,078,000","39,217,000","43,058,000","41,027,000","47,027,000","44,484,000","46,119,000","47,609,000","41,923,000","44,050,000","46,182,000","48,216,000","51,987,000","44,913,000","50,847,000","49,856,000","47,267,000","45,037,000","48,845,000","44,648,000","47,968,000","41,197,000","40,974,000","41,537,000","39,836,000","37,669,000","37,925,000","36,975,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"195,104,000","49,596,000","49,856,000","46,889,000","48,763,000","51,727,000","45,102,000","46,224,000","48,994,000","53,781,000","51,649,000","50,612,000","49,449,000","50,490,000","45,607,000","47,239,000","54,775,000","60,284,000","43,438,000","42,560,000","43,111,000","40,868,000","40,123,000","39,386,000","43,354,000","45,346,000","35,935,000","41,559,000","43,318,000","41,522,000","44,789,000","42,303,000","43,999,000","44,409,000","46,835,000","41,495,000","43,481,000","44,208,000","44,358,000","43,299,000","46,640,000","44,356,000","42,481,000","38,672,000","40,931,000","40,445,000","40,129,000","34,038,000","33,022,000","33,040,000","29,270,000","31,077,000","30,809,000","31,158,000","28,416,000","31,781,000","31,471,000","29,031,000","27,089,000","26,495,000","25,521,000","15,821,000","15,358,000","15,626,000","14,920,000","12,870,000","11,942,000","11,807,000","11,414,000","11,914,000","11,710,000","11,893,000","10,554,000","10,515,000","10,122,000","11,278,000","11,459,000","10,158,000","8,922,000","9,963,000","10,388,000","7,507,000","8,409,000","8,210,000","7,642,000","5,739,000","5,217,000","4,632,000","5,306,000","6,176,000","7,300,000","6,000,000","7,000,000","6,600,000","7,100,000","8,400,000","8,900,000","8,900,000","8,700,000","8,100,000","8,100,000","7,300,000","7,900,000","10,300,000","7,700,000","6,600,000","7,600,000","7,300,000","6,100,000","6,100,000",,,,,,,,
