name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986
MarketCap,"955,489,309","981,993,021","1,577,073,692","1,224,876,438","1,432,346,098","1,713,204,292","1,308,781,170","1,226,429,750","1,046,744,930","789,762,480","947,142,000","701,180,600","733,597,377","850,280,397","679,667,470","1,164,148,476","1,380,631,961","1,273,126,258","1,349,580,258","1,292,108,580","1,280,560,190","1,418,074,700","1,554,568,815","1,379,644,280","1,293,752,150","1,075,323,470","935,611,600","770,294,370","961,190,880","985,511,040","901,378,300","836,220,630","1,005,554,080","1,005,670,730","883,043,170","821,829,840","783,583,352","796,627,552","760,574,640","720,165,224","698,926,387","828,555,976","730,812,013","664,239,784","838,851,398","844,731,488","733,983,501","645,401,123","626,736,239","653,527,606","607,531,564","574,295,420","668,796,257","590,417,679","701,993,044","689,639,784","718,943,323","866,444,877","829,304,458","1,281,084,731","934,958,226","880,438,280","761,542,727","546,508,980","737,102,890","767,916,939","691,652,316","594,966,873","471,763,515","443,792,279","343,984,926","381,920,145","372,326,738","318,544,012","242,777,965","203,245,800","171,600,862","114,325,926","195,396,979","212,117,132","316,601,546","345,262,553","283,461,968","254,824,918","335,739,786","252,570,857","254,788,810","210,722,856","488,427,185","513,815,658","359,723,373","461,077,000","778,202,750","587,304,250","527,529,171","401,963,180","324,472,500","238,705,500","156,126,750","157,250,568","115,897,284","101,705,544","95,351,500","87,823,750","93,036,500","102,049,828","99,668,592","113,535,000","114,840,720","121,656,000","127,525,500","129,916,250","139,692,750","175,103,500","150,598,125","142,013,000","119,890,750","84,916,000","74,094,750","38,031,000","31,605,000","27,931,000","23,426,000","15,768,220","13,515,000","16,218,000","11,713,000","11,713,000","24,327,000","24,778,220","31,535,000","51,314,250","57,616,000","59,867,345","61,217,000","67,518,750","68,238,000","68,693,000","56,715,750","72,900,000","62,082,750","51,300,000","37,789,500","34,464,000","35,182,000"
EnterpriseValue,"842,989,309","842,193,021","1,404,173,692","1,042,676,438","1,262,446,098","1,552,304,292","1,197,437,170","1,109,653,750","1,002,005,930","741,387,480","920,671,000","708,282,600","764,663,377","882,635,397","678,860,470","1,099,344,476","1,340,347,961","1,213,266,258","1,286,451,258","1,243,305,580","1,230,764,190","1,345,965,700","1,508,321,815","1,319,908,280","1,240,576,150","1,058,404,470","929,005,600","763,237,370","956,991,880","981,474,040","885,655,300","816,221,630","959,123,080","952,930,730","820,358,170","763,683,840","710,408,352","715,698,552","679,645,640","684,249,224","657,284,387","771,050,976","679,075,013","612,502,784","840,607,398","846,487,488","735,739,501","647,157,123","628,492,239","655,283,606","609,287,564","576,051,420","670,552,257","598,233,679","695,746,480","660,800,784","679,452,323","837,290,877","794,667,986","1,269,569,731","923,443,226","868,923,280","750,027,727","534,993,980","725,587,890","756,401,939","680,137,316","583,451,873","492,539,515","477,724,279","373,320,590","400,884,145","389,683,738","376,589,012","308,425,038","277,726,800","248,030,862","201,465,926","298,920,277","315,401,132","457,363,546","468,245,563","406,444,978","376,517,918","462,538,786","366,014,840","362,715,810","315,963,856","593,668,185","619,826,658","459,323,373","529,877,000","838,302,750","633,704,250","569,929,171","440,263,180","354,872,500","280,105,500","188,926,750","186,950,568","146,597,284","127,605,544","124,551,500","114,523,750","111,436,500","116,949,828","126,868,592","143,235,000","144,540,720","150,656,000","145,025,500","147,416,250","150,592,750","179,003,500","140,898,125","132,313,000","110,190,750","112,116,000","97,694,750","63,431,000","60,705,000","57,131,000","51,926,000","49,268,220","72,215,000","74,018,000","69,513,000","60,913,000","80,727,000","83,078,220","85,535,000","99,614,250","105,916,000","113,567,345","97,017,000","103,318,750","104,038,000","104,493,000","92,515,750","106,400,000","95,582,750","84,800,000","71,289,500","49,964,000","50,682,000"
PeRatio,"72.121","55.128","37.443","35.873","41.408","36.79","101.544","84.766","36.754","35.684",,,,,,,"32.324","33.853","34.615","26.671","24.562","25.838","33.562","33.077","36.461","32.866","24.969","20.814","24.173","28.779","26.561","21.708","28.68","25.982","25.084","22.904","22.86","24.09","23.007","19.042","16.765","20.966","19.521","17.745","22.549","25.367","22.824","59.438","89.452","144.8","192.429","21.05","16.869","11.162","11.189","10.595","11.816","14.794","14.7","25.308","21.11","22.238","22.5","16.083","21.732","23.775","24.556","21.346","25.767","31.056","27.758",,,,,,,,,,"268.167","175.7","144.6","16.896","14.871","9.821","9.033","6.511","15.104","16.719","11.832","14.446","25.791","22.054","22.074","19.029","17.969","15.549","11.796","17.398","16.153","19.855","22.093","32.407","19.681","22.502",,,,,"9.515","9.888","11.68","15.68","14.505","14.216","10.938","14.024","12.348","7.721","9.115","48.438","40.625",,,,,,,,"36.458","12.723","14.286","10.657","20.238","22.321","18.75","20.739","16.406","10.771","13.068","19.792","20.192","15","10.56"
ForwardPeRatio,,,,,,,,,,,,,,,,"12.854","18.282","16.475","20.121","17.606","20.325","22.936","23.419","21.598","27.027","19.418","19.305","13.175","15.48","16.051","19.084","15.528","18.519","19.305","17.731","15.65","15.552","13.514","15.244","12.854","10.858","12.422","13.793","11.765","16","17.331","21.598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.461","5.304","4.311","5.145","5.365","1.108","0.978","0.972","0.845","0.953","0.857","0.835","0.828","0.941","0.759","1","1.3","1.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.87","0.899","1.488","1.197","1.414","1.684","1.235","1.127","0.928","0.678","0.79","0.586","0.632","0.738","0.596","1.003","1.164","1.08","1.131","1.086","1.083","1.24","1.507","1.385","1.334","1.097","0.934","0.762","0.942","1.016","0.946","0.884","1.097","1.086","0.951","0.88","0.848","0.86","0.821","0.729","0.712","0.877","0.837","0.761","1.001","1.055","0.959","0.857","0.846","0.907","0.829","0.764","0.813","0.648","0.727","0.697","0.75","0.953","0.961","1.635","1.254","1.241","1.123","0.829","1.12","1.197","1.134","0.986","0.849","0.84","0.685","0.764","0.785","0.71","0.567","0.456","0.37","0.238","0.406","0.468","0.733","0.761","0.627","0.522","0.648","0.495","0.507","0.42","0.974","1.113","0.834","1.153","2.013","1.56","1.486","1.17","1.023","0.852","0.614","0.653","0.527","0.455","0.436","0.406","0.384","0.42","0.396","0.484","0.49","0.524","0.642","0.667","0.755","0.954","0.781","0.716","0.549","0.536","0.497","0.245","0.214","0.21","0.167","0.118","0.107","0.119","0.086","0.074","0.133","0.13","0.17","0.266","0.299","0.319","0.349","0.385","0.397","0.405","0.333","0.47","0.497","0.559","0.612","0.547","0.54"
PbRatio,"1.455","1.5","2.38","1.859","2.215","2.664","2.101","1.988","1.71","1.312","1.535","1.131","1.226","1.455","1.053","1.752","1.953","1.858","2.002","1.908","1.931","2.189","2.415","2.162","2.072","1.768","1.533","1.25","1.591","1.656","1.518","1.396","1.721","1.743","1.549","1.46","1.406","1.457","1.388","1.303","1.287","1.57","1.403","1.274","1.618","1.683","1.489","1.336","1.328","1.412","1.343","1.233","1.453","1.324","1.598","1.582","1.728","2.199","2.202","3.707","2.951","2.973","2.65","1.969","2.655","2.954","2.929","2.519","2.253","2.233","1.799","2.019","1.995","1.837","1.449","1.061","0.894","0.593","1.01","1.04","1.563","1.75","1.436","1.246","1.691","1.298","1.321","1.114","2.583","2.919","2.15","2.848","5.073","4.136","3.975","3.213","2.727","2.147","1.478","1.533","1.161","0.987","0.959","0.867","0.949","1.064","0.984","1.15","1.164","1.296","1.691","1.723","1.935","2.613","2.349","2.294","2.005","2.879","2.685","1.463","1.317","1.311","1.1","0.777","0.747","0.943","0.681","0.418","0.711","0.742","0.802","1.231","1.382","1.523","1.95","2.15","2.173","2.188","1.806","2.632","2.241","1.852","1.364","7.18","7.33"
EnterprisesValueRevenueRatio,"0.764","2.892","5.243","3.905","4.541","5.458","5.013","4.795","3.777","2.567","3.251","2.769","2.509","2.709","2.141","4.284","4.918","3.728","4.118","4.933","4.077","4.227","4.619","5.328","4.214","3.797","4.321","3.611","3.57","3.399","3.698","3.707","3.459","3.993","3.665","3.582","2.863","2.888","3.601","3.014","2.589","2.892","2.58","2.854","3.393","3.677","3.857","3.639","3.004","3.387","3.426","3.468","3.551","2.914","3.559","2.783","2.447","3.183","3.599","6.156","4.079","4.031","4.625","3.12","3.794","4.073","5.056","3.913","2.883","2.956","3.358","3.588","2.67","2.632","3.514","2.599","2.258","1.65","2.837","2.501","3.611","3.824","4.89","3.651","3.663","2.554","3.099","3.067","3.717","4.4","4.164","4.957","6.986","5.633","7.233","4.958","3.283","3.176","2.943","2.876","2.003","2.025","2.423","2.426","1.763","1.962","2.553","2.204","2.053","2.62","2.594","3.008","2.402","3.875","3.698","3.41","2.103","2.583","3.015","1.606","1.412","1.67","1.623","1.6","2.006","2.073","2.414","2.191","2.176","2.012","2.263","2.628","1.754","2.171","2.764","2.306","1.885","2.524","2.737","2.576","1.8","1.734","5.991","4.542","2.56"
EnterprisesValueEBITDARatio,"19.696","69.603","-501.491","73.428","66.445","89.213","44.816","151.799","57.042","34.157","-45.58","68.679","20.423","35.029","-10.894","77.813","-31.735","36.324","51.096","1,054.542","44.064","45.513","58.507","72.225","35.768","30.622","78.756","72.304","37.872","32.67","47.509","70.822","33.234","48.434","47.193","48.052","30.524","29.356","55.883","42.476","29.488","30.225","37.332","43.394","32.103","41.775","56.249","42.45","30.391","34.898","-47.53","61.537","39.617","35.217","37.123","22.858","18.408","26.416","36.841","61.855","28.648","31.619","72.845","28.836","31.532","37.126","168.915","30.714","25.743","33.178","79.692","93.796","29.092","28.893","-14.314","76.362","47.262","76.866","-37.357","114.442","48.133","40.471","-106.898","101.133","32.041","25.289","47.611","26.165","24.866","32.712","42.927","33.326","40.11","37.72","58.756","35.794","23.501","24.571","25.88","27.903","14.959","16.36","-124.552","33.683","21.026","18.563","317.171","28.085","32.12","27.899","55.779","35.099","22.146","43.659","54.192","40.095","25.043","43.122","46.521","19.222","15.975","40.808","-519.26","22.395","144.43","23.131","-34.757","-76.141","-20.699","31.953","-17.82","-199.229","23.025","26.411","-0.727","2.306","1.885","2.524","-0.686","2.576","1.8","1.734","-1.53","4.542","2.56"
