name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"585,642,000","264,121,000","80,195,000","105,413,000","135,913,000","-386,086,000","122,404,000","110,453,000","117,037,000","191,969,000","119,438,000","96,296,000","113,886,000","175,893,000","110,089,000","68,021,000","140,826,000","169,875,000","108,831,000","56,561,000","116,029,000","146,840,000","95,786,000","1,902,000","84,438,000","138,337,000","62,131,000","111,465,000","102,921,000","151,487,000","84,300,000","65,322,000","75,737,000","98,098,000","72,863,000","54,381,000","88,153,000","109,232,000","47,304,000","92,968,000","80,634,000","96,065,000","17,177,000","24,510,000","70,746,000","111,271,000","21,991,000","-18,229,000","55,071,000","88,919,000","-425,000","24,687,000","45,905,000","200,335,000","65,556,000","38,825,000","-12,421,000","53,681,000","46,348,000","120,586,000","-7,570,000","92,715,000","85,284,000","67,765,000","33,249,000","73,397,000","45,891,000","-6,132,000","24,668,000","110,422,000","52,172,000","21,693,000","-23,318,000","86,135,000","-70,501,000","146,956,000","58,810,000","35,304,000","104,049,000","54,874,000","21,246,000","38,605,000","36,734,000","22,982,000","36,777,000","80,903,000","35,897,000","11,603,000","13,814,000","13,156,000","33,700,000","5,400,000","10,000,000","26,600,000","14,200,000","9,600,000","12,700,000","18,200,000","17,500,000","10,700,000","10,800,000","17,000,000","22,400,000","16,300,000","6,200,000","10,500,000","16,500,000","7,700,000","8,600,000","12,500,000","17,200,000","16,000,000","5,000,000","10,700,000"
	CashFlowFromContinuingOperatingActivities,"585,642,000","264,121,000","80,195,000","105,413,000","135,913,000","-386,086,000","122,404,000","110,453,000","117,037,000","191,969,000","119,438,000","96,296,000","113,886,000","175,893,000","113,443,000","71,086,000","138,464,000","171,334,000","89,600,000","56,561,000","116,029,000","146,840,000","95,786,000","1,902,000","84,438,000","138,337,000","62,131,000","111,465,000","102,921,000","151,487,000","84,300,000","65,322,000","75,737,000","98,098,000","73,747,000","54,381,000","88,153,000","109,232,000","47,304,000","92,968,000","80,634,000","74,881,000","10,167,000","24,510,000","70,746,000","111,271,000","21,991,000","-18,229,000","55,071,000","88,919,000","-785,000","23,014,000","45,905,000","199,452,000","63,448,000","189,142,000","-21,459,000","53,704,000","46,814,000","120,548,000","-6,232,000","94,102,000","93,236,000","68,683,000","36,464,000","70,847,000","40,781,000","-6,132,000","24,668,000","110,422,000","52,172,000","21,693,000","-23,318,000","86,135,000","-70,501,000","146,956,000","58,810,000","35,304,000","104,049,000","54,874,000","18,609,000","38,605,000","36,734,000","22,982,000","36,777,000","80,903,000","35,897,000","11,603,000","13,814,000","13,156,000","33,700,000","5,400,000","10,000,000","26,600,000","14,200,000","9,600,000","12,700,000","18,200,000","17,500,000","10,700,000","10,800,000","17,000,000","22,400,000","16,300,000","6,200,000","10,500,000","16,500,000","7,700,000","8,600,000","12,500,000","17,200,000","16,000,000","5,000,000","10,700,000"
		NetIncomeFromContinuingOperations,"271,797,000","121,024,000","74,324,000","48,162,000","28,287,000","100,487,000","80,496,000","40,349,000","24,694,000","97,224,000","72,872,000","15,395,000","17,693,000","107,362,000","91,604,000","21,801,000","27,167,000","138,977,000","71,320,000","31,598,000","25,311,000","80,146,000","27,829,000","14,131,000","669,000","40,002,000","-14,176,000","-9,943,000","-55,886,000","47,894,000","34,007,000","26,836,000","19,820,000","48,118,000","19,007,000","23,124,000","30,518,000","43,197,000","30,934,000","34,623,000","-12,323,000","35,271,000","16,228,000","-10,525,000","7,752,000","26,910,000","33,520,000","12,390,000","-8,659,000","31,434,000","32,403,000","-3,853,000","24,581,000","25,625,000","-98,818,000","164,910,000","22,197,000","16,791,000","23,756,000","17,465,000","25,051,000","32,500,000","27,891,000","22,199,000","12,368,000","18,561,000","29,112,000","-23,903,000","14,890,000","15,661,000","19,415,000","17,102,000","11,437,000","9,698,000","7,854,000","22,387,000","16,602,000","14,121,000","16,075,000","17,395,000","13,751,000","14,008,000","4,712,000","16,236,000","34,552,000","32,050,000","19,404,000","16,322,000","8,061,000","9,061,000","10,600,000","9,700,000","7,800,000","9,000,000","100,000","9,600,000","7,600,000","8,500,000","8,400,000","8,600,000","6,800,000","8,600,000","8,200,000","8,200,000","5,900,000","8,000,000","7,000,000","7,000,000","5,600,000","6,000,000","6,600,000","7,000,000","4,400,000","5,800,000"
		OperatingGainsLosses,"8,459,000","1,173,000","2,811,000","1,845,000","2,630,000","2,304,000","2,703,000","3,638,000","4,421,000","1,235,000","4,441,000","2,282,000","2,546,000","3,137,000","3,427,000","3,730,000","3,533,000","3,378,000","-260,000","4,684,000","2,475,000","3,242,000","9,769,000","1,357,000","-301,000","3,466,000","14,292,000","1,106,000","-65,000","5,283,000","1,569,000","7,496,000","2,046,000","3,703,000","4,499,000","-1,569,000","-12,670,000","1,765,000","4,848,000","-21,306,000","3,836,000","5,302,000","3,611,000","3,600,000","3,605,000","2,649,000","4,040,000","-2,030,000","2,912,000","940,000","-4,767,000","190,000","547,000","-23,284,000",,"-30,473,000","-1,896,000","1,241,000","-12,524,000","1,261,000","16,515,000","-16,015,000",,,"-29,000","1,709,000","-15,762,000","50,087,000","-10,419,000","21,690,000","-14,861,000","9,795,000","-184,000","-1,195,000","12,247,000","99,899,000","-1,266,000","1,950,000","5,896,000","-6,653,000","-4,511,000","3,268,000","6,173,000","-1,401,000","-1,223,000","-1,548,000",,,,,,,,,"13,600,000","0",,,"0","0",,,"0","0","-100,000","-100,000","0","-600,000","-1,600,000","-1,400,000","-1,300,000","-500,000","-400,000","-200,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,"-2,691,000",,,,"-3,602,000",,,,"3,796,000",,,"-1,051,000","-7,117,000","-18,218,000","-3,783,000","1,466,000","768,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-22,000","56,000","-45,000","-43,000","-40,000","-993,000","-88,000","137,000","-1,291,000","-317,000","-4,767,000","190,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"8,459,000","1,173,000","2,811,000","1,845,000","2,630,000","2,304,000","2,703,000","3,638,000","4,421,000","1,235,000","4,441,000","2,282,000","2,546,000","3,137,000","3,427,000","3,730,000","3,533,000","3,378,000","1,671,000","2,753,000","2,475,000","3,242,000","2,461,000","4,048,000","4,316,000","3,466,000","5,441,000","4,708,000","5,184,000","5,283,000","3,705,000","3,700,000","3,706,000","3,703,000","5,550,000","5,548,000","5,548,000","5,548,000","5,236,000","5,245,000","5,246,000","5,246,000","3,656,000","3,643,000","3,645,000","3,642,000","4,128,000","4,071,000","4,203,000","3,940,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"239,147,000","60,463,000","61,082,000","59,159,000","58,443,000","57,269,000","55,044,000","56,348,000","56,663,000","56,402,000","54,613,000","51,884,000","51,595,000","51,028,000","49,983,000","49,046,000","48,709,000","48,590,000","41,502,000","49,434,000","48,663,000","48,647,000","48,406,000","48,925,000","47,305,000","44,407,000","38,549,000","37,768,000","39,467,000","39,586,000","37,825,000","37,463,000","36,712,000","36,083,000","35,149,000","36,135,000","35,152,000","34,781,000","33,234,000","41,408,000","41,431,000","38,559,000","37,896,000","33,374,000","32,334,000","31,987,000","38,203,000","30,036,000","30,260,000","28,395,000","28,762,000","29,823,000","29,387,000","33,325,000","36,264,000","30,825,000","14,530,000","25,644,000","24,988,000","26,630,000","24,914,000","23,168,000","26,676,000","24,141,000","22,377,000","20,889,000","26,112,000","22,333,000","17,342,000","23,519,000","22,021,000","22,062,000","21,478,000","22,272,000","21,528,000","17,537,000","21,215,000","20,511,000","17,711,000","17,691,000","17,533,000","16,803,000","15,266,000","14,261,000","12,647,000","11,877,000","10,399,000","8,979,000","6,890,000","6,596,000",,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"21,570,000","14,462,000","1,417,000","5,152,000","539,000","153,000","9,589,000","2,101,000","4,525,000","21,876,000","13,639,000","2,446,000","2,333,000","19,602,000","-9,843,000","7,023,000","4,011,000","-25,430,000","16,320,000","13,519,000","8,958,000","42,195,000","-2,361,000","5,972,000","27,000","32,579,000","-5,220,000","-14,531,000","-28,325,000","22,048,000","20,995,000","12,493,000","9,561,000","25,953,000","8,919,000","18,258,000","16,066,000","20,541,000","10,998,000","17,518,000","-6,883,000","18,083,000","7,320,000","-5,429,000","6,030,000","25,679,000","-13,160,000","38,444,000","-9,570,000","3,492,000","34,579,000","5,185,000","5,406,000","-5,427,000","-74,488,000","61,719,000","5,997,000","8,830,000","21,401,000","1,956,000","-5,790,000","13,842,000","1,191,000","20,233,000","6,781,000","5,028,000","9,055,000","-26,708,000","3,717,000","5,551,000","8,042,000","10,862,000","6,396,000","3,886,000","36,357,000","-49,911,000","6,909,000","2,965,000","-1,166,000","30,105,000","4,291,000","-159,000","8,204,000","2,315,000","1,511,000","-2,238,000","628,000","1,528,000","-828,000","609,000","2,500,000","400,000","-300,000","-300,000","-3,300,000","300,000","300,000","200,000","1,600,000","100,000","200,000","600,000","800,000","200,000","300,000","600,000","400,000","1,200,000","0","500,000","1,100,000","700,000","500,000","200,000"
			DeferredIncomeTax,"21,570,000","14,462,000","1,417,000","5,152,000","539,000","153,000","9,589,000","2,101,000","4,525,000","21,876,000","13,639,000","2,446,000","2,333,000","19,602,000","-9,843,000","7,023,000","4,011,000","-25,430,000","16,320,000","13,519,000","8,958,000","42,195,000","-2,361,000","5,972,000","27,000","32,579,000","-5,220,000","-14,531,000","-28,325,000","22,048,000","20,995,000","12,493,000","9,561,000","25,953,000","8,919,000","18,258,000","16,066,000","20,541,000","10,998,000","17,518,000","-6,883,000","18,083,000","7,320,000","-5,429,000","6,030,000","25,679,000","-13,160,000","38,444,000","-9,570,000","3,492,000","34,579,000","5,185,000","5,406,000","-5,427,000","-74,488,000","61,719,000","5,997,000","8,830,000","21,401,000","1,956,000","-5,790,000","13,842,000","1,191,000","20,233,000","6,781,000","5,028,000","9,055,000","-26,708,000","3,717,000","5,551,000","8,042,000","10,862,000","6,396,000","3,886,000","36,357,000","-49,911,000","6,909,000","2,965,000","-1,166,000","30,105,000","4,291,000","-159,000","8,204,000","2,315,000","1,511,000","-2,238,000","628,000","1,528,000","-828,000","609,000","2,500,000","400,000","-300,000","-300,000","-3,300,000","300,000","300,000","200,000","1,600,000","100,000","200,000","600,000","800,000","200,000","300,000","600,000","400,000","1,200,000","0","500,000","1,100,000","700,000","500,000","200,000"
