name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993
TotalRevenue,"4,673,282,000","1,051,934,000","1,332,199,000","1,131,424,000","1,157,725,000","927,415,000","1,088,393,000","969,607,000","803,266,000","588,483,000","1,169,578,000","987,469,000","962,329,000","864,413,000","1,128,948,000","973,533,000","992,454,000","855,688,000","1,089,119,000","892,774,000","872,931,000","761,190,000","1,030,158,000","862,491,000","890,568,000","762,577,000","1,013,406,000","825,258,000","867,460,000","739,010,000","1,011,044,000","814,470,000","811,253,000","686,310,000","905,858,000","774,049,000","758,524,000","648,177,000","856,832,000","692,894,000","676,269,000","568,930,000","730,648,000","609,953,000","609,181,000","524,019,000","668,390,000","573,592,000","552,159,000","479,961,000","588,493,000","505,900,000","458,626,000","384,796,000","508,078,000","477,953,000","454,295,000","394,292,000","465,411,000","379,320,000","348,449,000","314,544,000","360,796,000","308,355,000","285,559,000","270,007,000","318,589,000","288,801,000","253,392,000","231,325,000","251,623,000","216,353,000","189,484,000","170,290,000","176,123,000","142,331,000","122,879,000","107,028,000","117,573,000","110,106,000","101,001,000","94,074,000","103,870,000","92,859,000","80,395,000","71,834,000","87,240,000","76,501,000","66,301,000","65,291,000","74,706,000","75,400,000","68,000,000","58,000,000","61,100,000","60,500,000","48,100,000","39,400,000","46,200,000","48,400,000","41,300,000","37,200,000","42,000,000","44,900,000","35,900,000","33,600,000","36,400,000","38,800,000","29,900,000","27,900,000","31,200,000","31,400,000","24,400,000","23,100,000","23,500,000","24,300,000"
	OperatingRevenue,"4,673,282,000","1,051,934,000","1,332,199,000","1,131,424,000","1,157,725,000","927,415,000","1,088,393,000","969,607,000","803,266,000","588,483,000","1,169,578,000","987,469,000","962,329,000","864,413,000","1,128,948,000","973,533,000","992,454,000","855,688,000","1,089,119,000","892,774,000","872,931,000","761,190,000","1,030,158,000","862,491,000","890,568,000","762,577,000","1,013,406,000","825,258,000","867,460,000","739,010,000","1,011,044,000","814,470,000","811,253,000","686,310,000","905,858,000","774,049,000","758,524,000","648,177,000","856,832,000","692,894,000","676,269,000","568,930,000","730,648,000","609,953,000","609,181,000","524,019,000","668,390,000","573,592,000","552,159,000","479,961,000","588,493,000","505,900,000","458,626,000","384,796,000","508,078,000","477,953,000","454,295,000","394,292,000","465,411,000","379,320,000","348,449,000","314,544,000","360,796,000","308,355,000","285,559,000","270,007,000","318,589,000","288,801,000","253,392,000","231,325,000","251,623,000","216,353,000","189,484,000","170,290,000","176,123,000","142,331,000","122,879,000","107,028,000","117,573,000","110,106,000","101,001,000","94,074,000","103,870,000","92,859,000","80,395,000","71,834,000","87,240,000","76,501,000","66,301,000","65,291,000","74,706,000","75,400,000","68,000,000","58,000,000","61,100,000","60,500,000","48,100,000","39,400,000","46,200,000","48,400,000","41,300,000","37,200,000","42,000,000","44,900,000","35,900,000","33,600,000","36,400,000","38,800,000","29,900,000","27,900,000","31,200,000","31,400,000","24,400,000","23,100,000","23,500,000","24,300,000"
CostOfRevenue,"3,156,682,000","728,633,000","964,903,000","740,686,000","722,460,000","626,764,000","799,309,000","646,666,000","565,228,000","576,640,000","835,785,000","666,367,000","646,454,000","595,357,000","756,438,000","635,835,000","636,610,000","575,028,000","748,481,000","595,028,000","575,588,000","521,410,000","689,844,000","562,594,000","548,057,000","500,686,000","664,218,000","537,070,000","549,355,000","492,589,000","661,407,000","530,946,000","507,995,000","447,799,000","573,853,000","481,764,000","460,281,000","409,368,000","543,136,000","432,043,000","421,755,000","366,451,000","510,670,000","393,850,000","378,091,000","330,654,000","403,330,000","337,599,000","317,378,000","279,175,000","342,832,000","295,812,000","271,535,000","241,491,000","335,186,000","282,557,000","267,785,000","235,612,000","281,219,000","229,382,000","218,422,000","201,929,000","228,343,000","190,407,000","180,807,000","173,239,000","192,687,000","168,550,000","148,556,000","133,708,000","151,243,000","124,895,000","112,466,000","100,396,000","103,042,000","85,520,000","77,231,000","69,095,000","73,883,000","70,932,000","65,244,000","61,904,000","68,971,000","61,615,000","54,451,000","46,627,000","55,913,000","48,840,000","43,571,000","39,681,000","43,889,000","44,600,000","39,700,000","34,700,000","56,800,000","28,000,000","21,700,000","17,500,000","22,300,000","23,200,000","19,900,000","17,500,000","20,500,000","21,500,000","16,600,000","15,800,000","16,900,000","18,500,000","14,100,000","13,100,000","13,900,000","14,200,000","11,200,000","11,300,000",,
GrossProfit,"1,516,600,000","323,301,000","367,296,000","390,738,000","435,265,000","300,651,000","289,084,000","322,941,000","238,038,000","11,843,000","333,793,000","321,102,000","315,875,000","269,056,000","372,510,000","337,698,000","355,844,000","280,660,000","340,638,000","297,746,000","297,343,000","239,780,000","340,314,000","299,897,000","342,511,000","261,891,000","349,188,000","288,188,000","318,105,000","246,421,000","349,637,000","283,524,000","303,258,000","238,511,000","332,005,000","292,285,000","298,243,000","238,809,000","313,696,000","260,851,000","254,514,000","202,479,000","219,978,000","216,103,000","231,090,000","193,365,000","265,060,000","235,993,000","234,781,000","200,786,000","245,661,000","210,088,000","187,091,000","143,305,000","172,892,000","195,396,000","186,510,000","158,680,000","184,192,000","149,938,000","130,027,000","112,615,000","132,453,000","117,948,000","104,752,000","96,768,000","125,902,000","120,251,000","104,836,000","97,617,000","100,380,000","91,458,000","77,018,000","69,894,000","73,081,000","56,811,000","45,648,000","37,933,000","43,690,000","39,174,000","35,757,000","32,170,000","34,899,000","31,244,000","25,944,000","25,207,000","31,327,000","27,661,000","22,730,000","25,610,000","30,817,000","30,800,000","28,300,000","23,300,000","4,300,000","32,500,000","26,400,000","21,900,000","23,900,000","25,200,000","21,400,000","19,700,000","21,500,000","23,400,000","19,300,000","17,800,000","19,500,000","20,300,000","15,800,000","14,800,000","17,300,000","17,200,000","13,200,000","11,800,000",,
OperatingExpense,"1,135,300,000","277,064,000","313,988,000","274,836,000","269,412,000","227,148,000","254,304,000","224,433,000","168,619,000","210,578,000","281,307,000","245,833,000","237,814,000","229,036,000","258,302,000","241,341,000","238,992,000","226,764,000","249,850,000","224,858,000","222,163,000","218,744,000","240,787,000","229,592,000","224,299,000","211,408,000","232,739,000","207,863,000","214,354,000","193,367,000","225,655,000","207,059,000","198,141,000","178,690,000","202,916,000","186,826,000","178,926,000","165,843,000","181,774,000","167,341,000","158,576,000","149,564,000","155,445,000","142,742,000","143,095,000","134,529,000","144,737,000","131,193,000","127,912,000","118,575,000","126,999,000","114,327,000","108,650,000","97,185,000","109,698,000","105,017,000","103,590,000","95,738,000","103,861,000","88,611,000","82,756,000","76,599,000","84,188,000","72,484,000","66,043,000","65,217,000","73,105,000","59,592,000","55,371,000","52,839,000","57,712,000","48,276,000","42,898,000","41,498,000","42,014,000","33,333,000","30,147,000","27,273,000","30,099,000","26,082,000","25,209,000","24,002,000","25,265,000","22,875,000","20,497,000","19,512,000","25,618,000","23,513,000","19,720,000","20,599,000","21,452,000","19,100,000","17,700,000","17,300,000","-4,200,000","24,400,000","21,000,000","18,700,000","18,100,000","17,300,000","16,900,000","15,900,000","17,000,000","15,800,000","14,600,000","13,100,000","13,900,000","13,400,000","12,100,000","11,200,000","13,400,000","10,600,000","9,500,000","8,400,000",,
	SellingGeneralAndAdministration,"1,135,300,000","277,064,000","313,988,000","274,836,000","269,412,000","227,148,000","254,304,000","224,433,000","168,619,000","210,578,000","281,307,000","245,833,000","237,814,000","229,036,000","258,302,000","241,341,000","238,992,000","226,764,000","249,850,000","224,858,000","222,163,000","218,744,000","240,787,000","229,592,000","224,299,000","211,408,000","232,739,000","207,863,000","214,354,000","193,367,000","225,655,000","207,059,000","198,141,000","178,690,000","202,916,000","186,826,000","178,926,000","165,843,000","181,774,000","167,341,000","158,576,000","149,564,000","155,445,000","142,742,000","143,095,000","134,529,000","144,737,000","131,193,000","127,912,000","118,575,000","126,999,000","114,327,000","108,650,000","97,185,000","109,698,000","105,017,000","103,590,000","95,738,000","103,861,000","88,611,000","82,756,000","76,599,000","84,188,000","72,484,000","66,043,000","65,217,000","73,105,000","59,592,000","55,371,000","52,839,000","57,712,000","48,276,000","42,898,000","41,498,000","42,014,000","33,333,000","30,147,000","27,273,000","30,099,000","26,082,000","25,209,000","24,002,000","25,265,000","22,875,000","20,497,000","19,512,000","22,158,000","20,323,000","16,769,000","18,203,000","18,685,000","17,100,000","15,700,000","15,400,000","-5,800,000","23,100,000","19,600,000","17,400,000","16,900,000","16,200,000","15,800,000","14,800,000","16,100,000","14,900,000","13,700,000","12,300,000","13,100,000","12,700,000","11,400,000","10,500,000","12,700,000","10,100,000","9,000,000","8,000,000",,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,647,000","3,460,000","3,190,000","2,951,000","2,396,000","2,767,000","2,000,000","2,000,000","1,900,000","1,600,000","1,300,000","1,400,000","1,300,000","1,200,000","1,100,000","1,100,000","1,100,000","900,000","900,000","900,000","800,000","800,000","700,000","700,000","700,000","700,000","500,000","500,000","400,000",,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,647,000","3,460,000","3,190,000","2,951,000","2,396,000","2,767,000","2,000,000","2,000,000","1,900,000","1,600,000","1,300,000","1,400,000","1,300,000","1,200,000","1,100,000","1,100,000","1,100,000","900,000","900,000","900,000","800,000","800,000","700,000","700,000","700,000","700,000","500,000","500,000","400,000",,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,647,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"381,300,000","46,237,000","53,308,000","115,902,000","165,853,000","73,503,000","34,780,000","98,508,000","69,419,000","-198,735,000","52,486,000","75,269,000","78,061,000","40,020,000","114,208,000","96,357,000","116,852,000","53,896,000","90,788,000","72,888,000","75,180,000","21,036,000","99,527,000","70,305,000","118,212,000","50,483,000","116,449,000","80,325,000","103,751,000","53,054,000","123,982,000","76,465,000","105,117,000","59,821,000","129,089,000","105,459,000","119,317,000","72,966,000","131,922,000","93,510,000","95,938,000","52,915,000","64,533,000","73,361,000","87,995,000","58,836,000","120,323,000","104,800,000","106,869,000","82,211,000","118,662,000","95,761,000","78,441,000","46,120,000","63,194,000","90,379,000","82,920,000","62,942,000","80,331,000","61,327,000","47,271,000","36,016,000","48,265,000","45,464,000","38,709,000","31,551,000","52,797,000","60,659,000","49,465,000","44,778,000","42,668,000","43,182,000","34,120,000","28,396,000","31,067,000","23,478,000","15,501,000","10,660,000","13,591,000","13,092,000","10,548,000","8,168,000","9,634,000","8,369,000","5,447,000","5,695,000","5,709,000","4,148,000","3,010,000","5,011,000","9,365,000","11,700,000","10,600,000","6,000,000","8,500,000","8,100,000","5,400,000","3,200,000","5,800,000","7,900,000","4,500,000","3,800,000","4,500,000","7,600,000","4,700,000","4,700,000","5,600,000","6,900,000","3,700,000","3,600,000","3,900,000","6,600,000","3,700,000","3,400,000","-47,700,000","24,300,000"
