name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008
	InterestExpenseNonOperating,"11,139,000","2,349,000","2,400,000","2,649,000","3,741,000","4,206,000","4,724,000","3,569,000","2,183,000","2,476,000","2,587,000","2,718,000","2,853,000","2,975,000","3,194,000","3,473,000","3,694,000","3,894,000","4,044,000","4,133,000","2,201,000",,,,,,,,,"0","15,000","0","0","0","0","0","0","4,000","8,000","11,000","15,000","19,000","-117,000","99,000","2,000","4,000","7,000","6,000","7,000","9,000","12,000","14,000","9,000","17,000","21,000"
OtherIncomeExpense,"-5,161,000","-770,000","1,510,000","-105,000","-5,796,000","-2,270,000","-550,000","-3,999,000","-145,000","-395,000","-657,000","954,000","-430,000","-2,572,000","-1,508,000","-2,395,000","-1,140,000","-571,000","-1,593,000","-4,846,000","-7,164,000","-144,000","-1,203,000","-1,290,000","124,000","-2,304,000","-23,755,000","-18,000","-11,411,000","-34,000","-29,000","-49,000","-18,000","-12,000","6,000","-82,000","-50,000","-73,000","-123,000","-14,000","1,000","-96,000",,,"-24,000","-51,000","-29,000","-20,000","-7,000","-2,000","-5,000",,"-27,000",,"-8,000"
	SpecialIncomeCharges,"-5,259,000","0","0","0","-5,259,000","-2,166,000","0","-3,280,000","-64,000","-575,000","-159,000","-144,000","-416,000","-1,917,000","-1,737,000","-2,434,000","-1,865,000",,"-800,000","-4,178,000","-6,546,000","0","-1,326,000","-1,300,000","0","-2,106,000","-23,872,000","-425,000","-11,389,000",,,,,,,,,,,"-14,000","1,000","-96,000",,,"-24,000","-51,000","-29,000","-20,000","-7,000","-2,000","-5,000","0","-27,000","0","-8,000"
		RestructuringAndMergernAcquisition,"38,000","0","0","0","38,000","2,166,000","0","3,280,000","64,000","489,000","159,000","144,000","416,000","1,917,000","1,737,000","236,000","1,865,000",,"800,000","2,178,000","6,546,000","0","1,326,000",,"0","2,106,000","2,272,000","425,000","11,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","0","0","0","0","0","86,000","0","0",,,"0","2,198,000",,,"0","2,000,000",,,"0","1,300,000",,,"21,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0",,"5,221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"98,000","-770,000","1,510,000","-105,000","-537,000","-104,000","-550,000","-719,000","-81,000","180,000","-498,000","1,098,000","-14,000","-655,000","229,000","39,000","725,000","-571,000","-793,000","-668,000","-618,000","-144,000","123,000","10,000","124,000","-198,000","117,000","407,000","-22,000","-34,000","-29,000","-49,000","-18,000","-12,000","6,000","-82,000","-50,000","-73,000",,,,,,,,,,,,,,,,,
PretaxIncome,"87,301,000","45,039,000","28,479,000","21,060,000","-7,277,000","5,608,000","-28,803,000","-38,836,000","-25,008,000","-22,205,000","-10,789,000","-4,740,000","-5,642,000","-11,313,000","-13,653,000","-15,985,000","-3,197,000","-17,000","-10,489,000","-15,443,000","-18,550,000","10,484,000","8,591,000","10,763,000","22,662,000","21,674,000","-8,488,000","2,131,000","-32,031,000","-4,518,000","-4,522,000","-3,177,000","-292,000","-754,000","-2,611,000","-4,727,000","-2,773,000","-2,220,000","-4,475,000","494,000","-2,429,000","-6,501,000","-4,409,000","-3,161,000","-5,632,000","-1,829,000","-1,007,000","1,698,000","1,674,000","1,378,000","1,914,000","2,375,000","168,000","102,000","-803,000"
TaxProvision,"15,548,000","11,453,000","303,000","11,802,000","-8,010,000","1,806,000","-4,131,000","-2,191,000","-3,201,000","-6,736,000","-2,685,000","-26,000","-3,413,000","-6,462,000","-13,964,000","-2,050,000","11,225,000","-1,864,000","8,959,000","-6,276,000","-29,515,000","2,021,000","243,000","1,084,000","78,000","2,558,000","56,000","549,000","-1,384,000","204,000","-2,160,000","28,000","320,000","108,000","36,000","155,000","131,000","80,000","106,000","44,000","130,000","61,000","283,000","8,227,000","-836,000","-681,000","-6,669,000","346,000","-92,000","44,000","-4,000","209,000","15,000","10,000","0"
NetIncomeCommonStockholders,"71,753,000","33,586,000","28,176,000","9,258,000","733,000","3,802,000","-24,672,000","-36,645,000","-21,807,000","-15,469,000","-8,104,000","-4,714,000","-2,229,000","-4,851,000","311,000","-13,935,000","-14,422,000","1,847,000","-19,448,000","-9,167,000","10,965,000","8,463,000","8,348,000","9,679,000","22,584,000","19,116,000","-8,544,000","1,582,000","-30,647,000","-4,722,000","-2,362,000","-3,205,000","-612,000","-862,000","-2,647,000","-4,882,000","-2,904,000","-2,300,000","-4,581,000","450,000","-2,559,000","-6,562,000","-4,692,000","-11,388,000","-4,796,000","-1,148,000","5,662,000","1,352,000","1,766,000","119,000","1,918,000","0","0","0","-803,000"
	NetIncome,"71,753,000","33,586,000","28,176,000","9,258,000","733,000","3,802,000","-24,672,000","-36,645,000","-21,807,000","-15,469,000","-8,104,000","-4,714,000","-2,229,000","-4,851,000","311,000","-13,935,000","-14,422,000","1,847,000","-19,448,000","-9,167,000","10,965,000","8,463,000","8,348,000","9,679,000","22,584,000","19,116,000","-8,544,000","1,582,000","-30,647,000","-4,722,000","-2,362,000","-3,205,000","-612,000","-862,000","-2,647,000","-4,882,000","-2,904,000","-2,300,000","-4,581,000","450,000","-2,559,000","-6,562,000","-4,692,000","-11,388,000","-4,796,000","-1,148,000","5,662,000","1,352,000","1,766,000","1,334,000","1,918,000","2,166,000","153,000","92,000","-803,000"
		NetIncomeIncludingNoncontrollingInterests,"71,753,000","33,586,000","28,176,000","9,258,000","733,000","3,802,000","-24,672,000","-36,645,000","-21,807,000","-15,469,000","-8,104,000","-4,714,000","-2,229,000","-4,851,000","311,000","-13,935,000","-14,422,000","1,847,000","-19,448,000","-9,167,000","10,965,000","8,463,000","8,348,000","9,679,000","22,584,000","19,116,000","-8,544,000","1,582,000","-30,647,000","-4,722,000","-2,362,000","-3,205,000","-612,000","-862,000","-2,647,000","-4,882,000","-2,904,000","-2,300,000","-4,581,000","450,000","-2,559,000","-6,562,000","-4,692,000","-11,388,000","-4,796,000","-1,148,000","5,662,000","1,352,000","1,766,000","1,334,000","1,918,000","2,166,000","153,000","92,000","-803,000"
			NetIncomeContinuousOperations,"71,753,000","33,586,000","28,176,000","9,258,000","733,000","3,802,000","-24,672,000","-36,645,000","-21,807,000","-15,469,000","-8,104,000","-4,714,000","-2,229,000","-4,851,000","311,000","-13,935,000","-14,422,000","1,847,000","-19,448,000","-9,167,000","10,965,000","8,463,000","8,348,000","9,679,000","22,584,000","19,116,000","-8,544,000","1,582,000","-30,647,000","-4,722,000","-2,362,000","-3,205,000","-612,000","-862,000","-2,647,000","-4,882,000","-2,904,000","-2,300,000","-4,581,000","450,000","-2,559,000","-6,562,000","-4,692,000","-11,388,000","-4,796,000","-1,148,000","5,662,000","1,352,000","1,766,000","1,334,000","1,918,000","2,166,000","153,000","92,000","-803,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"1,215,000",,"2,166,000","153,000","92,000",
DilutedNIAvailtoComStockholders,"71,753,000","33,586,000","28,176,000","9,258,000","733,000","3,802,000","-24,672,000","-36,645,000","-21,807,000","-15,469,000","-8,104,000","-4,714,000","-2,229,000","-4,851,000","311,000","-13,935,000","-14,422,000","1,847,000","-19,448,000","-9,167,000","10,965,000","8,463,000","8,348,000","9,679,000","22,584,000","19,116,000","-8,544,000","1,582,000","-30,647,000","-4,722,000","-2,362,000","-3,205,000","-612,000","-862,000","-2,647,000","-4,882,000","-2,904,000","-2,300,000","-4,581,000","450,000","-2,559,000","-6,562,000","-4,692,000","-11,388,000","-4,796,000","-1,148,000","5,662,000","1,352,000","1,766,000","119,000","1,918,000","0","0","0","-803,000"
BasicEPS,,"0.44","0.37","0.12","0.01","0.05","-0.33","-0.5","-0.3","-0.21","-0.11","-0.07","-0.03","-0.07",,"-0.2","-0.21","0.03","-0.29","-0.14","0.17","0.13","0.13","0.15","0.36","0.31","-0.14","0.03","-0.58","-0.12","-0.06","-0.09","-0.02","-0.02","-0.08","-0.14","-0.09","-0.07",,"0.01","-0.08","-0.2",,"-0.35","-0.15","-0.04",,"0.04","0.06","0.01",,"0","0","0",
DilutedEPS,,"0.42","0.35","0.12","0.01","0.05","-0.33","-0.5","-0.3","-0.21","-0.11","-0.07","-0.03","-0.07",,"-0.2","-0.21","0.03","-0.29","-0.14","0.16","0.12","0.12","0.14","0.33","0.29","-0.14","0.03","-0.58","-0.12","-0.06","-0.09","-0.02","-0.02","-0.08","-0.14","-0.09","-0.07",,"0.01","-0.08","-0.2",,"-0.35","-0.15","-0.04",,"0.04","0.05","0.01",,"0","0","0",
BasicAverageShares,,"77,192,000","76,755,000","76,582,000","75,930,000","74,852,000","74,335,000","73,402,000","72,740,000","72,039,000","71,746,000","71,366,000","70,917,000","69,968,000","69,551,000","68,742,000","68,335,000","67,674,000","67,147,000","66,712,000","65,889,000","65,238,000","64,752,000","64,241,000","63,470,000","62,585,000","61,895,000","60,644,000","52,586,000","38,015,000","37,496,000","36,901,000","36,093,000","35,369,000","34,939,000","34,506,000","33,748,000","32,821,000",,"33,316,000","33,578,000","33,312,000",,"32,743,000","32,442,000","32,037,000",,"31,264,000","31,243,000","12,586,000",,"10,030,000","9,942,000","9,915,000",
DilutedAverageShares,,"80,641,000","81,567,000","79,815,000","79,026,000","78,283,000","74,335,000","73,402,000","72,740,000","72,039,000","71,746,000","71,366,000","70,917,000","69,968,000","69,551,000","68,742,000","68,335,000","70,440,000","67,147,000","66,712,000","69,645,000","69,149,000","68,421,000","67,832,000","67,520,000","65,818,000","61,895,000","63,209,000","52,586,000","38,015,000","37,496,000","36,901,000","36,093,000","35,369,000","34,939,000","34,506,000","33,748,000","32,821,000",,"34,547,000","33,578,000","33,312,000",,"32,743,000","32,442,000","32,037,000",,"34,036,000","34,492,000","15,146,000",,"12,142,000","10,437,000","10,477,000",
TotalOperatingIncomeAsReported,"103,454,000","48,127,000","29,337,000","23,786,000","2,204,000","9,918,000","-23,655,000","-34,575,000","-22,775,000","-20,134,000","-7,926,000","-3,334,000","-2,967,000","-7,830,000","-10,712,000","-12,568,000","-247,000","4,430,000","-5,666,000","-10,643,000","-15,795,000","10,433,000","8,322,000","10,664,000","22,371,000","21,702,000","-8,712,000","1,677,000","-32,060,000","-4,554,000","-4,532,000","-3,189,000","-334,000","-803,000","-2,669,000","-4,698,000","-2,781,000","-2,202,000",,,,,,,,,,,,,,,,,
TotalExpenses,"843,474,000","215,800,000","218,552,000","205,988,000","203,134,000","197,275,000","218,371,000","187,928,000","87,931,000","81,586,000","77,785,000","83,210,000","85,058,000","90,548,000","96,602,000","95,144,000","99,915,000","106,397,000","118,587,000","120,046,000","113,424,000","78,408,000","77,488,000","84,360,000","79,316,000","78,877,000","83,789,000","93,089,000","91,495,000","39,950,000","37,010,000","35,730,000","35,926,000","33,304,000","34,243,000","36,463,000","32,554,000","28,736,000","29,235,000","27,350,000","26,917,000","27,134,000","23,601,000","20,796,000","23,778,000","18,775,000","16,941,000","16,905,000","16,587,000","14,764,000","13,296,000","13,829,000","10,972,000","8,661,000","8,558,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"71,753,000","33,586,000","28,176,000","9,258,000","733,000","3,802,000","-24,672,000","-36,645,000","-21,807,000","-15,469,000","-8,104,000","-4,714,000","-2,229,000","-4,851,000","311,000","-13,935,000","-14,422,000","1,847,000","-19,448,000","-9,167,000","10,965,000","8,463,000","8,348,000","9,679,000","22,584,000","19,116,000","-8,544,000","1,582,000","-30,647,000","-4,722,000","-2,362,000","-3,205,000","-612,000","-862,000","-2,647,000","-4,882,000","-2,904,000","-2,300,000","-4,581,000","450,000","-2,559,000","-6,562,000","-4,692,000","-11,388,000","-4,796,000","-1,148,000","5,662,000","1,352,000","1,766,000","1,334,000","1,918,000","2,166,000","153,000","92,000","-803,000"
NormalizedIncome,"76,075,390.66","33,586,000","28,176,000","9,258,000","4,572,070","5,270,461.484","-24,672,000","-33,550,046.864","-21,751,191.939","-15,068,429.183","-7,984,569.469","-4,570,789.873","-1,925,320","-3,451,590","1,579,010","-11,813,148.89","-13,060,550","1,847,000","-18,968,000","-6,660,200","14,892,600","8,463,000","9,636,493.54","10,848,069.962","22,584,000","20,973,446.526","5,779,200","1,897,509.151","-19,750,097.531","-4,722,000","-2,362,000","-3,205,000","-612,000","-862,000","-2,647,000","-4,882,000","-2,904,000","-2,300,000","-4,581,000","462,753.036","-2,559,650","-6,499,600","-4,692,000","-11,388,000","-4,775,562.5","-1,115,989.065","5,680,850","1,367,924.617","1,770,550","1,335,936.139","1,921,250","2,166,000","177,589.286","92,000","-795,000"
InterestIncome,"109,000","31,000","32,000","28,000","18,000","0","126,000","27,000","31,000","225,000","222,000","214,000","192,000","147,000","24,000","17,000","19,000","18,000","14,000","1,000","64,000","195,000","146,000","89,000","167,000","170,000","107,000","47,000","51,000","70,000","54,000","61,000","60,000","61,000","52,000","53,000","58,000","59,000","61,000","74,000","82,000","65,000","-176,000","126,000","78,000","93,000","105,000","106,000","99,000","16,000","24,000","18,000","0","9,000","29,000"
InterestExpense,"11,139,000","2,349,000","2,400,000","2,649,000","3,741,000","4,206,000","4,724,000","3,569,000","2,183,000","2,476,000","2,587,000","2,718,000","2,853,000","2,975,000","3,194,000","3,473,000","3,694,000","3,894,000","4,044,000","4,133,000","2,201,000",,,,,,,,,"0","15,000","0","0","0","0","0","0","4,000","8,000","11,000","15,000","19,000","-117,000","99,000","2,000","4,000","7,000","6,000","7,000","9,000","12,000","14,000","9,000","17,000","21,000"
NetInterestIncome,"-11,030,000","-2,318,000","-2,368,000","-2,621,000","-3,723,000","-4,206,000","-4,598,000","-3,542,000","-2,152,000","-2,251,000","-2,365,000","-2,504,000","-2,661,000","-2,828,000","-3,170,000","-3,456,000","-3,675,000","-3,876,000","-4,030,000","-4,132,000","-2,137,000","195,000","146,000","89,000","167,000","170,000","107,000","47,000","51,000","70,000","39,000","61,000","60,000","61,000","52,000","53,000","58,000","55,000","53,000","63,000","67,000","46,000","-59,000","27,000","76,000","89,000","98,000","100,000","92,000","7,000","12,000","4,000","-9,000","-8,000","8,000"
EBIT,"98,440,000","47,388,000","30,879,000","23,709,000","-3,536,000","9,814,000","-24,079,000","-35,267,000","-22,825,000","-19,729,000","-8,202,000","-2,022,000","-2,789,000","-8,338,000","-10,459,000","-12,512,000","497,000","3,877,000","-6,445,000","-11,310,000","-16,349,000","10,433,000","9,648,000","11,964,000","22,371,000","23,808,000","15,160,000","2,102,000","-20,671,000","-4,518,000","-4,507,000","-3,177,000","-292,000","-754,000","-2,611,000","-4,727,000","-2,773,000","-2,216,000","-4,467,000","505,000","-2,414,000","-6,482,000","-4,526,000","-3,062,000","-5,630,000","-1,825,000","-1,000,000","1,704,000","1,681,000","1,387,000","1,926,000","2,389,000","177,000","119,000","-782,000"
EBITDA,"191,787,000"
ReconciledCostOfRevenue,"408,263,000","109,337,000","106,112,000","99,981,000","92,833,000","97,640,000","111,629,000","90,427,000","32,477,000","31,265,000","33,394,000","38,116,000","38,427,000","39,558,000","41,727,000","41,134,000","45,203,000","48,159,000","61,628,000","61,739,000","53,071,000","35,917,000","36,733,000","40,820,000","38,774,000","41,515,000","43,189,000","44,141,000","43,882,000","13,725,000","12,728,000","12,632,000","13,346,000","12,448,000","12,450,000","11,934,000","12,477,000","9,822,000","9,126,000","10,328,000","9,298,000","8,267,000","7,573,000","6,307,000","6,659,000","6,077,000","5,444,000","5,487,000","5,471,000","5,158,000","4,523,000","5,564,000","3,898,000","3,062,000","2,755,000"
ReconciledDepreciation,"93,347,000","23,880,000","24,353,000","23,117,000","21,997,000","22,325,000","22,694,000","20,554,000","16,532,000","16,733,000","16,473,000","16,419,000","16,646,000","16,863,000","19,125,000","19,767,000","20,051,000","20,084,000","20,236,000","21,342,000","18,261,000","6,899,000","7,960,000","8,808,000","4,163,000","5,772,000","9,479,000","17,296,000","12,227,000","1,639,000","1,580,000","1,322,000","1,071,000","1,134,000","799,000","874,000","1,061,000","981,000","970,000","860,000","831,000","870,000","865,000","863,000","755,000","676,000","591,000","517,000","436,000","329,000","260,000","215,000","183,000","183,000","178,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"71,753,000","33,586,000","28,176,000","9,258,000","733,000","3,802,000","-24,672,000","-36,645,000","-21,807,000","-15,469,000","-8,104,000","-4,714,000","-2,229,000","-4,851,000","311,000","-13,935,000","-14,422,000","1,847,000","-19,448,000","-9,167,000","10,965,000","8,463,000","8,348,000","9,679,000","22,584,000","19,116,000","-8,544,000","1,582,000","-30,647,000","-4,722,000","-2,362,000","-3,205,000","-612,000","-862,000","-2,647,000","-4,882,000","-2,904,000","-2,300,000","-4,581,000","450,000","-2,559,000","-6,562,000","-4,692,000","-11,388,000","-4,796,000","-1,148,000","5,662,000","1,352,000","1,766,000","1,334,000","1,918,000","2,166,000","153,000","92,000","-803,000"
TotalUnusualItemsExcludingGoodwill,"-5,259,000","0","0","0","-5,259,000","-2,166,000","0","-3,280,000","-64,000","-575,000","-159,000","-144,000","-416,000","-1,917,000","-1,737,000","-2,434,000","-1,865,000",,"-800,000","-4,178,000","-6,546,000","0","-1,326,000","-1,300,000","0","-2,106,000","-23,872,000","-425,000","-11,389,000",,,,,,,,,,,"-14,000","1,000","-96,000",,,"-24,000","-51,000","-29,000","-20,000","-7,000","-2,000","-5,000","0","-27,000","0","-8,000"
TotalUnusualItems,"-5,259,000","0","0","0","-5,259,000","-2,166,000","0","-3,280,000","-64,000","-575,000","-159,000","-144,000","-416,000","-1,917,000","-1,737,000","-2,434,000","-1,865,000",,"-800,000","-4,178,000","-6,546,000","0","-1,326,000","-1,300,000","0","-2,106,000","-23,872,000","-425,000","-11,389,000",,,,,,,,,,,"-14,000","1,000","-96,000",,,"-24,000","-51,000","-29,000","-20,000","-7,000","-2,000","-5,000","0","-27,000","0","-8,000"
NormalizedEBITDA,"197,046,000","71,268,000","55,232,000","46,826,000","23,720,000","34,305,000","-1,385,000","-11,433,000","-6,229,000","-2,421,000","8,430,000","14,541,000","14,273,000","10,442,000","10,403,000","9,689,000","22,413,000","23,961,000","14,591,000","14,210,000","8,458,000","17,332,000","18,934,000","22,072,000","26,534,000","31,686,000","48,511,000","19,823,000","2,945,000","-2,879,000","-2,927,000","-1,855,000","779,000","380,000","-1,812,000","-3,853,000","-1,712,000","-1,235,000","-3,497,000","1,379,000","-1,584,000","-5,516,000","-3,661,000","-2,199,000","-4,851,000","-1,098,000","-380,000","2,241,000","2,124,000","1,718,000","2,191,000","2,604,000","387,000","302,000","-596,000"
TaxRateForCalcs,"0.178","0.254","0.011","0.27","0.27","0.322","0.143","0.056","0.128","0.303","0.249","0.005","0.27","0.27","0.27","0.128","0.27","0.27","0.4","0.4","0.4","0.193","0.028","0.101","0.003","0.118","0.4","0.258","0.043","0.4","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.089","0.35","0.35","0.35","0.35","0.148","0.372","0.35","0.204","0.35","0.032","0.35","0.088","0.089","0.098","0"
TaxEffectOfUnusualItems,"-936,609.34","0","0","0","-1,419,930","-697,538.516","0","-185,046.864","-8,191.939","-174,429.183","-39,569.469","-789.873","-112,320","-517,590","-468,990","-312,148.89","-503,550","0","-320,000","-1,671,200","-2,618,400","0","-37,506.46","-130,930.038","0","-248,553.474","-9,548,800","-109,490.849","-492,097.531","0","0","0","0","0","0","0","0","0","0","-1,246.964","350","-33,600","0","0","-3,562.5","-18,989.065","-10,150","-4,075.383","-2,450","-63.861","-1,750","0","-2,410.714","0","0"
