name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
	ResearchAndDevelopment,"6,151,000","1,525,000","1,577,000","1,613,000","1,436,000","1,721,000","2,335,000","1,656,000","4,865,000","4,855,000","4,759,000","4,942,000","5,451,000","4,485,000","4,600,000","5,150,000","4,646,000","4,311,000","4,259,000","4,455,000","5,014,000","4,558,000","4,664,000","4,519,000","4,962,000","4,977,000","4,247,000","3,774,000","4,267,000","3,885,000","3,144,000","3,012,000","3,012,000","2,979,000","3,064,000","3,189,000","3,252,000","3,164,000","2,999,000","3,429,000","3,088,000","3,646,000","3,177,000","3,298,000","3,187,000","3,557,000","1,622,000","5,102,000","3,299,000","3,602,000","3,876,000","2,469,000","2,999,000","2,512,000","2,644,000","3,027,000","2,851,000","2,483,000","1,907,000","2,375,000","2,130,000","1,942,000","1,974,000","2,016,000","2,249,000","1,849,000","1,765,000","1,851,000","2,566,000","2,800,000","3,360,000","3,770,000","3,818,000","4,317,000","4,092,000","4,303,000","5,076,000","5,303,000","4,638,000","5,034,000","5,058,000","9,578,000","8,616,000","9,014,000","8,003,000","7,254,000","8,706,000","6,910,000","5,687,000","6,290,000","6,500,000","6,000,000","5,800,000","4,100,000","4,200,000","3,400,000","3,600,000","3,300,000","3,500,000","3,200,000","3,200,000","3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"1,644,000","663,000","-466,000","724,000","723,000","723,000","753,000","753,000","753,000","758,000","8,419,000","3,400,000","890,000","891,000","900,000","1,022,000","1,025,000","1,029,000","1,648,000","1,658,000","1,652,000","1,241,000","1,013,000","1,019,000","990,000","956,000","960,000","990,000","1,040,000","1,083,000","1,158,000","1,415,000","1,427,000","1,395,000","1,511,000","1,700,000","1,758,000","1,775,000","1,759,000","1,305,000","1,330,000","1,412,000","1,011,000","130,000","129,000","129,000","124,000","125,000","129,000","88,000","30,000","30,000","30,000","30,000","30,000","30,000","31,000","32,000","37,000","37,000","38,000","37,000","37,000","37,000","38,000","37,000","37,000","50,000","106,000","106,000","106,000","90,000","67,000","67,000","67,000","67,000","67,000","67,000","11,000","11,000","11,000","67,000","1,232,000","1,226,000","1,242,000","9,063,000","9,422,000","8,821,000","9,403,000","9,338,000","9,500,000","8,800,000","7,600,000","5,800,000","6,500,000","5,600,000","5,500,000","4,900,000","4,700,000","4,700,000","4,500,000","4,600,000","4,800,000","4,700,000","4,700,000","6,100,000","5,800,000","6,000,000","6,100,000","5,900,000","5,900,000","6,300,000","6,400,000","6,600,000",,,,,,,,,,,,,"6,900,000","6,900,000","7,500,000","7,900,000",,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"1,644,000","663,000","-466,000","724,000","723,000","723,000","753,000","753,000","753,000","758,000","8,419,000","3,400,000","890,000","891,000","900,000","1,022,000","1,025,000","1,029,000","1,648,000","1,658,000","1,652,000","1,241,000","1,013,000","1,019,000","990,000","956,000","960,000","990,000","1,040,000","1,083,000","1,158,000","1,415,000","1,427,000","1,395,000","1,511,000","1,700,000","1,758,000","1,775,000","1,759,000","1,305,000","1,330,000","1,412,000","1,011,000","130,000","129,000","129,000","124,000","125,000","129,000","88,000","30,000","30,000","30,000","30,000","30,000","30,000","31,000","32,000","37,000","37,000","38,000","37,000","37,000","37,000","38,000","37,000","37,000","50,000","106,000","106,000","106,000","90,000","67,000","67,000","67,000","67,000","67,000","67,000","11,000","11,000","11,000","67,000","1,232,000","1,226,000","1,242,000","9,063,000","9,422,000","8,821,000","9,403,000","9,338,000","9,500,000","8,800,000","7,600,000","5,800,000","6,500,000","5,600,000","5,500,000","4,900,000","4,700,000","4,700,000","4,500,000","4,600,000","4,800,000","4,700,000","4,700,000","6,100,000","5,800,000","6,000,000","6,100,000","5,900,000","5,900,000","6,300,000","6,400,000","6,600,000",,,,,,,,,,,,,"6,900,000","6,900,000","7,500,000","7,900,000",,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"1,644,000","663,000","-466,000","724,000","723,000","723,000","753,000","753,000","753,000","758,000","8,419,000","3,400,000","890,000","891,000","900,000","1,022,000","1,025,000","1,029,000","1,648,000","1,658,000","1,652,000","1,241,000","1,013,000","1,019,000","990,000","956,000","960,000","990,000","1,040,000","1,083,000","1,158,000","1,415,000","1,427,000","1,395,000","1,511,000","1,700,000","1,758,000","1,775,000","1,759,000","1,305,000","1,330,000","1,412,000","1,011,000","130,000","129,000","129,000","124,000","125,000","129,000","88,000","30,000","30,000","30,000","30,000","30,000","30,000","31,000","32,000","37,000","37,000","38,000","37,000","37,000","37,000","38,000","37,000","37,000","50,000","106,000","106,000","106,000","90,000","67,000","67,000","67,000","67,000","67,000","67,000","11,000","11,000","11,000","67,000","1,232,000","1,226,000","1,242,000","1,214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"1,644,000","663,000","-466,000","724,000","723,000","723,000","753,000","753,000","753,000","758,000","8,419,000","3,400,000","890,000","891,000","900,000","1,022,000","1,025,000","1,029,000","1,648,000","1,658,000","1,652,000","1,241,000","1,013,000","1,019,000","990,000","956,000","960,000","990,000","1,040,000","1,083,000","1,158,000","1,415,000","1,427,000","1,395,000","1,511,000","1,700,000","1,758,000","1,775,000","1,759,000","1,305,000","1,330,000","1,412,000","1,011,000","130,000","129,000","129,000","124,000","125,000","129,000","88,000","30,000","30,000","30,000","30,000","30,000","30,000","31,000","32,000","37,000","37,000","38,000","37,000","37,000","37,000","38,000","37,000","37,000","50,000","106,000","106,000","106,000","90,000","67,000","67,000","67,000","67,000","67,000","67,000","11,000","11,000","11,000","67,000","1,232,000","1,226,000","1,242,000","1,214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,,,"0","0","-8,486,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"65,177,000","18,279,000","10,138,000","8,853,000","27,905,000","12,946,000","12,606,000","15,513,000","14,957,000","12,062,000","-375,000","8,779,000","14,159,000","8,989,000","17,897,000","10,977,000","15,457,000","16,985,000","9,009,000","14,780,000","13,667,000","4,579,000","3,398,000","11,006,000","5,903,000","11,484,000","16,811,000","13,995,000","2,543,000","15,374,000","12,014,000","13,253,000","17,529,000","15,056,000","12,188,000","14,522,000","15,327,000","13,401,000","4,920,000","20,833,000","12,379,000","13,865,000","9,594,000","13,163,000","10,965,000","10,013,000","11,085,000","12,631,000","8,887,000","10,089,000","14,806,000","16,840,000","11,822,000","8,134,000","18,888,000","18,871,000","14,792,000","10,139,000","19,314,000","14,725,000","14,865,000","17,300,000","17,244,000","15,955,000","17,328,000","16,726,000","7,003,000","14,871,000","15,121,000","11,052,000","10,316,000","21,103,000","14,764,000","9,337,000","13,162,000","15,161,000","9,750,000","10,821,000","16,532,000","19,635,000","22,995,000","13,844,000","11,356,000","15,160,000","15,828,000","14,537,000","11,572,000","15,035,000","24,609,000","25,666,000","26,700,000","25,200,000","23,100,000","23,700,000","24,300,000","25,000,000","21,700,000","21,500,000","19,800,000","20,100,000","18,600,000","14,400,000","14,400,000","13,900,000","13,300,000","14,100,000","11,500,000","11,100,000","10,800,000","8,700,000","6,600,000","7,700,000","6,000,000","5,600,000","-4,400,000","6,100,000","5,500,000","5,600,000","7,900,000","8,200,000","7,700,000","6,600,000","5,400,000","6,900,000","4,700,000","500,000","-25,800,000","-5,900,000","-3,900,000","3,000,000","-457,400,000","163,100,000","164,700,000","158,600,000","-424,100,000","156,100,000","156,100,000","156,100,000"
NetNonOperatingInterestIncomeExpense,"-3,350,000","-786,000","-831,000","-842,000","-891,000","-822,000","-989,000","-494,000","-548,000","-555,000","-697,000","-859,000","-1,263,000","-1,232,000","-1,163,000","-1,318,000","-1,577,000","-1,644,000","-1,591,000","-1,757,000","-1,642,000","-1,180,000","-888,000","-886,000","-947,000","-1,085,000","-823,000","-901,000","-893,000","-885,000","-962,000","-590,000","-531,000","-630,000","-738,000","-727,000","-715,000","-690,000","-858,000","-708,000","-1,017,000","-1,007,000","-843,000","-367,000","-361,000","-355,000","-361,000","-358,000","-222,000","-195,000","-198,000","-197,000","-184,000","-204,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"3,350,000","786,000","831,000","842,000","891,000","822,000","989,000","494,000","548,000","555,000","697,000","859,000","1,263,000","1,232,000","1,163,000","1,318,000","1,577,000","1,644,000","1,591,000","1,757,000","1,642,000","1,180,000","888,000","886,000","947,000","1,085,000","823,000","901,000","893,000","885,000","962,000","590,000","531,000","630,000","738,000","727,000","715,000","690,000","858,000","708,000","1,017,000","1,007,000","843,000","367,000","361,000","355,000","361,000","358,000","222,000","195,000","198,000","197,000","184,000","204,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"9,914,000","-258,000","10,610,000","126,000","-563,000","591,000","-5,047,000","-37,937,000","-149,000","-40,368,000","-575,000","9,170,000","6,021,000","16,054,000","17,813,000","-50,558,000","5,389,000","8,110,000","-88,177,000","-327,000","35,006,000","2,722,000","571,000","-741,000","-231,000","98,000","-22,000,000","-46,435,000","-153,000","160,000","-753,000","3,451,000","-11,082,000","-1,339,000","2,762,000","-3,430,000","462,000","570,000","16,248,000","-937,000","-1,321,000","-893,000","-640,000","-193,000","-1,084,000","0","-253,000","-109,000","-355,000","-56,000","-1,468,000","0","149,000","-32,190,000","-1,667,000","7,709,000","-1,775,000","-7,323,000","55,033,000","-60,635,000","-90,000","-1,172,000","-630,000","-910,000","-1,804,000","-3,372,000","-23,799,000","-1,553,000","-20,044,000","826,000","-25,369,000","5,356,000","-5,652,000","-4,677,000","2,837,000","-1,594,000","-5,454,000","-1,581,000","-7,376,000","-18,762,000","-17,802,000","-11,788,000","-21,535,000","-23,847,000","4,179,000","-9,125,000","21,855,000","45,901,000","21,744,000","2,264,000","100,000","-2,500,000","-10,500,000","300,000","-500,000","-200,000","1,900,000","3,000,000","3,000,000","3,800,000","7,300,000","2,800,000","900,000","3,600,000","800,000","10,400,000","0","400,000","-200,000","-800,000","0","-7,200,000","200,000","-9,500,000","-2,800,000","0","500,000","1,400,000","1,000,000","100,000","100,000",,"-300,000","-700,000","300,000","400,000","200,000","100,000","400,000","300,000",,,,,,,,
	GainOnSaleOfSecurity,,,"11,583,000","279,000","200,000","718,000","100,000","-36,200,000","1,300,000","-26,100,000","0","4,300,000","7,100,000","17,082,000","18,514,000","-2,100,000","5,800,000","8,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
