name,ttm
OperatingCashFlow,"-148,754,000"
FinancingCashFlow,"154,830,000"
EndCashPosition,"6,745,000"
	ChangesInCash,"6,076,000"
	BeginningCashPosition,"669,000"
IssuanceOfCapitalStock,"126,433,000"
IssuanceOfDebt,"6,476,431,000"
RepaymentOfDebt,"-6,286,467,000"
FreeCashFlow,"-148,754,000"
