name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014
TotalRevenue,"1,707,169,000","406,666,000","501,135,000","383,487,000","415,881,000","452,492,000","515,763,000","414,382,000","529,313,000","349,363,000","422,431,000","327,049,000","333,865,000","324,854,000","393,934,000","283,606,000","288,098,000","275,739,000","356,669,000","238,116,000","254,645,000","227,602,000","283,355,000","201,985,000","211,256,000","193,719,000","243,402,000","174,565,000","181,933,000","162,470,000","200,665,000","150,005,000","152,910,000","134,395,000"
	OperatingRevenue,"1,707,169,000","406,666,000","501,135,000","383,487,000","415,881,000","452,492,000","515,763,000","414,382,000","529,313,000","349,363,000","422,431,000","327,049,000","333,865,000","324,854,000","393,934,000","283,606,000","288,098,000","275,739,000","356,669,000","238,116,000","254,645,000","227,602,000","283,355,000","201,985,000","211,256,000","193,719,000","243,402,000","174,565,000","181,933,000","162,470,000","200,665,000","150,005,000","152,910,000","134,395,000"
CostOfRevenue,"1,067,208,000","265,341,000","318,094,000","230,927,000","252,846,000","269,882,000","311,106,000","242,881,000","322,471,000","208,997,000","256,891,000","193,767,000","209,832,000","192,120,000","237,205,000","168,184,000","175,474,000","162,863,000","216,172,000","140,127,000","154,419,000","134,667,000","169,963,000","117,795,000","127,442,000","114,704,000","144,563,000","104,641,000","111,875,000","98,427,000","121,357,000","90,410,000","93,718,000","78,980,000"
GrossProfit,"639,961,000","141,325,000","183,041,000","152,560,000","163,035,000","182,610,000","204,657,000","171,501,000","206,842,000","140,366,000","165,540,000","133,282,000","124,033,000","132,734,000","156,729,000","115,422,000","112,624,000","112,876,000","140,497,000","97,989,000","100,226,000","92,935,000","113,392,000","84,190,000","83,814,000","79,015,000","98,839,000","69,924,000","70,058,000","64,043,000","79,308,000","59,595,000","59,192,000","55,415,000"
OperatingExpense,"489,445,000","124,180,000","125,589,000","122,347,000","117,329,000","111,389,000","119,948,000","113,716,000","114,816,000","97,386,000","100,953,000","97,549,000","93,282,000","91,950,000","94,812,000","86,133,000","77,761,000","76,891,000","86,103,000","73,779,000","70,408,000","65,601,000","72,809,000","65,543,000","61,829,000","58,036,000","65,533,000","55,986,000","53,217,000","48,556,000","55,186,000","46,968,000","45,177,000","43,398,000"
	SellingGeneralAndAdministration,"459,518,000","116,273,000","119,078,000","114,048,000","110,119,000","104,370,000","114,190,000","105,830,000","109,149,000","89,720,000","94,897,000","90,481,000","87,350,000","83,332,000","88,996,000","78,440,000","72,990,000","72,364,000","82,541,000","68,124,000","65,778,000","61,731,000","69,823,000","60,522,000","57,737,000","54,809,000","62,541,000","51,796,000","49,575,000","45,871,000","52,766,000","44,063,000","42,049,000","39,954,000"
	DepreciationAmortizationDepletionIncomeStatement,"20,127,000","5,247,000","5,255,000","4,956,000","4,669,000","4,484,000","4,409,000","4,230,000","4,122,000","3,944,000","3,895,000","3,766,000","3,512,000","3,409,000","3,133,000","2,914,000","2,854,000","2,763,000","2,667,000","2,503,000","2,375,000","2,272,000","2,255,000","2,142,000","2,068,000","1,978,000","1,907,000","1,810,000","1,760,000","1,695,000","1,696,000","1,773,000","1,794,000","1,724,000"
		DepreciationAndAmortizationInIncomeStatement,"20,127,000","5,247,000","5,255,000","4,956,000","4,669,000","4,484,000","4,409,000","4,230,000","4,122,000","3,944,000","3,895,000","3,766,000","3,512,000","3,409,000","3,133,000","2,914,000","2,854,000","2,763,000","2,667,000","2,503,000","2,375,000","2,272,000","2,255,000","2,142,000","2,068,000","1,978,000","1,907,000","1,810,000","1,760,000","1,695,000","1,696,000","1,773,000","1,794,000","1,724,000"
	OtherOperatingExpenses,"9,800,000","2,660,000","1,256,000","3,343,000","2,541,000","2,535,000","1,349,000","3,656,000","1,545,000","3,722,000","2,161,000","3,302,000","2,420,000","5,209,000","2,683,000","4,779,000","1,917,000","1,764,000","895,000","3,152,000","2,255,000","1,598,000","731,000","2,879,000","2,024,000","1,249,000","1,085,000","2,380,000","1,882,000","990,000","724,000","1,132,000","1,334,000","1,720,000"
OperatingIncome,"150,516,000","17,145,000","57,452,000","30,213,000","45,706,000","71,221,000","84,709,000","57,785,000","92,026,000","42,980,000","64,587,000","35,733,000","30,751,000","40,784,000","61,917,000","29,289,000","34,863,000","35,985,000","54,394,000","24,210,000","29,818,000","27,334,000","40,583,000","18,647,000","21,985,000","20,979,000","33,306,000","13,938,000","16,841,000","15,487,000","24,122,000","12,627,000","14,015,000","12,017,000"
