name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
		InvestmentsAndAdvances,"102,478,000","125,187,000","74,692,000","45,305,000","101,639,000","162,531,000","187,464,000",,
			InvestmentinFinancialAssets,"102,478,000","125,187,000","74,692,000","45,305,000","101,639,000","162,531,000","187,464,000",,
				AvailableForSaleSecurities,"102,478,000","125,187,000","74,692,000","45,305,000","101,639,000","162,531,000","187,464,000",,
		OtherNonCurrentAssets,"8,134,000","8,138,000","2,306,000","2,509,000","1,620,000","1,619,000","1,590,000","2,523,000","1,774,000"
TotalLiabilitiesNetMinorityInterest,"134,340,000","146,267,000","159,318,000","176,282,000","189,305,000","203,287,000","212,676,000","77,066,000","191,108,000"
	CurrentLiabilities,"88,339,000","92,542,000","94,493,000","108,685,000","110,137,000","110,617,000","107,286,000","42,680,000","34,570,000"
		PayablesAndAccruedExpenses,"23,344,000","26,976,000","24,252,000","22,845,000","18,920,000","14,698,000","11,853,000","11,686,000","7,844,000"
			Payables,"2,567,000","4,005,000","5,033,000","8,177,000","8,348,000","4,368,000","3,979,000","3,982,000","3,276,000"
				AccountsPayable,"2,567,000","4,005,000","5,033,000","8,177,000","8,348,000","4,368,000","3,979,000","3,982,000","3,276,000"
			CurrentAccruedExpenses,"20,777,000","22,971,000","19,219,000","14,668,000","10,572,000","10,330,000","7,874,000","7,704,000","4,568,000"
		CurrentDebtAndCapitalLeaseObligation,"3,567,000","3,599,000","3,632,000","3,463,000","3,048,000","3,261,000","2,733,000","3,705,000","3,377,000"
			CurrentCapitalLeaseObligation,"3,567,000","3,599,000","3,632,000","3,463,000","3,048,000","3,261,000","2,733,000","3,705,000","3,377,000"
		CurrentDeferredLiabilities,"60,852,000","61,739,000","66,234,000","82,263,000","87,912,000","92,552,000","92,011,000","27,289,000","23,349,000"
			CurrentDeferredRevenue,"60,852,000","61,739,000","66,234,000","82,263,000","87,912,000","92,552,000","92,011,000","27,289,000","23,349,000"
		OtherCurrentLiabilities,"576,000","228,000","375,000","114,000","257,000","106,000","689,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"46,001,000","53,725,000","64,825,000","67,597,000","79,168,000","92,670,000","105,390,000","34,386,000","156,538,000"
		LongTermDebtAndCapitalLeaseObligation,"13,905,000","14,364,000","14,810,000","14,841,000","14,422,000","14,732,000","15,082,000","15,399,000","17,816,000"
			LongTermCapitalLeaseObligation,"13,905,000","14,364,000","14,810,000","14,841,000","14,422,000","14,732,000","15,082,000","15,399,000","17,816,000"
		NonCurrentDeferredLiabilities,"31,823,000","39,295,000","49,939,000","52,672,000","64,654,000","77,838,000","90,308,000","18,987,000","29,642,000"
			NonCurrentDeferredRevenue,"31,823,000","39,295,000","49,939,000","52,672,000","64,654,000","77,838,000","90,308,000","18,987,000","29,642,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","0","109,080,000"
		OtherNonCurrentLiabilities,"273,000","66,000","76,000","84,000","92,000","100,000",,,
TotalEquityGrossMinorityInterest,"428,720,000","459,638,000","483,135,000","258,104,000","275,247,000","283,888,000","294,685,000","104,043,000","-74,406,000"
	StockholdersEquity,"428,720,000","459,638,000","483,135,000","258,104,000","275,247,000","283,888,000","294,685,000","104,043,000","-74,406,000"
		CapitalStock,"5,000","5,000","5,000","5,000","4,000","4,000","4,000","3,000","0"
			PreferredStock,,"0","0","0","0","0","0",,
			CommonStock,"5,000","5,000","5,000","5,000","4,000","4,000","4,000","3,000","0"
		AdditionalPaidInCapital,"697,597,000","689,275,000","678,358,000","424,599,000","417,096,000","412,777,000","410,925,000","212,103,000","2,044,000"
		RetainedEarnings,"-265,666,000","-228,982,000","-195,082,000","-166,500,000","-141,840,000","-128,765,000","-116,080,000","-108,094,000","-76,456,000"
		GainsLossesNotAffectingRetainedEarnings,"-3,216,000","-660,000","-146,000","0","-13,000","-128,000","-164,000","31,000","6,000"
TotalCapitalization,"428,720,000","459,638,000","483,135,000","258,104,000","275,247,000","283,888,000","294,685,000","104,043,000","-74,406,000"
CommonStockEquity,"428,720,000","459,638,000","483,135,000","258,104,000","275,247,000","283,888,000","294,685,000","104,043,000","-74,406,000"
CapitalLeaseObligations,"17,472,000","17,963,000","18,442,000","18,304,000","17,470,000","17,993,000","17,815,000","19,104,000","21,193,000"
NetTangibleAssets,"428,720,000","459,638,000","483,135,000","258,104,000","275,247,000","283,888,000","294,685,000","104,043,000","-74,406,000"
WorkingCapital,"343,043,000","358,731,000","449,238,000","256,121,000","230,654,000","191,722,000","190,078,000","115,621,000","58,275,000"
InvestedCapital,"428,720,000","459,638,000","483,135,000","258,104,000","275,247,000","283,888,000","294,685,000","104,043,000","-74,406,000"
TangibleBookValue,"428,720,000","459,638,000","483,135,000","258,104,000","275,247,000","283,888,000","294,685,000","104,043,000","-74,406,000"
TotalDebt,"17,472,000","17,963,000","18,442,000","18,304,000","17,470,000","17,993,000","17,815,000","19,104,000","21,193,000"
ShareIssued,"51,692,666","51,536,181","51,256,553","45,327,681","44,879,376","44,482,186","44,581,051","41,724,092","41,724,092"
OrdinarySharesNumber,"51,692,666","51,536,181","51,256,553","45,327,681","44,879,376","44,482,186","44,447,734","41,724,092","41,724,092"
TreasurySharesNumber,,,,,,,"133,317",,
