name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"386,748,890","664,800,102","957,757,944","1,131,042,155"
EnterpriseValue,"-62,061,110","181,048,102","461,133,944","1,131,042,155"
PsRatio,"10.598","12.709","23.666",
PbRatio,"1.207","1.928","2.623",
EnterprisesValueRevenueRatio,"-1.704","31.443","80.674","166.648"
EnterprisesValueEBITDARatio,"0.88","-7.222","-21.223","-57.798"
