name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
MarketCap,"2,418,027,952","2,126,230,260","1,405,688,760","1,419,631,500","871,452,120","636,230,400","666,835,950","643,444,560","430,326,270","437,632,700","1,085,569,680","1,120,049,000","1,583,655,874","1,589,840,891","1,479,794,690","1,751,144,671","1,616,827,077","1,913,390,433","2,043,444,756","1,744,040,865","1,660,373,000","1,724,947,740","1,951,199,891"
EnterpriseValue,"2,414,203,952","2,347,246,260","1,750,930,760","1,768,747,500","1,178,330,120","860,285,400","841,317,950","775,741,560","554,604,270","459,764,700","1,038,791,680","1,033,295,000","1,513,184,874","1,480,089,891","1,385,893,690","1,666,350,671","1,505,913,077","1,810,074,433","1,911,648,756","1,573,723,865","1,516,216,000","1,694,382,740","6,499,784,891"
PeRatio,"4.809","7.155","69.182",,,,,"37.263","3.578","2.138","3.975","4.171","5.773","6.024","5.812","8.032","7.434","9.337","12.21","0.885","0.958","1.157",
ForwardPeRatio,,"2.579","2.107","5.233","9.042","10.142","8.418","9.32",,"2.931","5.787","6.536","5.587","6.293",,"10.672","8.673","8.666","14.327","15.106","8.54","8.467","11.312"
PsRatio,"1.096","1.094","0.861","0.95","0.61","0.43","0.406","0.354","0.218","0.218","0.544","0.585","0.767","0.768","0.751","0.853","0.797","0.958","0.996","0.767","0.744","0.78","0.791"
PbRatio,"2.616","3.109","3.39","4.457","3.096","2.244","1.824","1.175","0.725","0.683","1.539","1.605","2.189","2.196","2.154","2.627","2.245","2.851","2.919","2.021","2.071","2.31",
EnterprisesValueRevenueRatio,"0.888","2.704","2.173","2.976","2.616","2.406","2.333","2.029","1.736","1.135","1.891","1.668","2.654","2.666","2.129","2.632","2.542","3.146","3.412","2.565","2.757","2.819","11.29"
EnterprisesValueEBITDARatio,"3.131","7.533","6.395","14.153","19.413","35.46","-18.153","-4.99","-38.439","60.448","42.101","7.299","16.127","14.438","12.038","14.499","19.936","19.146","23.916","15.046","20.439","18.053","82.853"
