name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
				MachineryFurnitureEquipment,"1,500,000","1,397,000","1,391,000","1,381,000","1,294,000","1,305,000","1,305,000","1,306,000","1,168,000","790,000","806,000","698,000","315,000","337,000","481,000","481,000","470,000","488,000"
				OtherProperties,"13,208,000","12,604,000","9,867,000","9,722,000","9,020,000","8,339,000","2,521,000","1,839,000","1,906,000","2,033,000","1,026,000","1,656,000","1,103,000","1,079,000","887,000","1,180,000","1,138,000","1,138,000"
				ConstructionInProgress,"5,415,000","5,175,000","4,380,000","3,536,000","3,915,000","3,125,000","2,054,000","1,774,000","1,711,000","1,950,000","1,584,000",,,,,,,
				Leases,"281,000","281,000","281,000","264,000","264,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","170,000","185,000","185,000","185,000","186,000","178,000"
			AccumulatedDepreciation,"-3,411,000","-3,052,000","-2,708,000","-2,372,000","-2,068,000","-1,845,000","-1,592,000","-1,380,000","-1,192,000","-1,005,000","-851,000","-720,000","-614,000","-799,000","-788,000","-981,000","-883,000","-810,000"
		InvestmentsAndAdvances,"9,796,000","9,938,000","9,984,000","9,979,000",,"0","0","0","6,139,000","6,276,000","9,625,000","6,116,000",,,,,,
			InvestmentinFinancialAssets,,,"9,984,000","9,979,000",,"0","0","0","6,139,000","6,276,000","9,625,000","6,116,000",,,,,,
				AvailableForSaleSecurities,,,,,,,,,"6,139,000","6,276,000","9,625,000","6,116,000",,,,,,
				HeldToMaturitySecurities,,,"9,984,000","9,979,000",,"0","0","0","6,139,000","6,276,000","9,625,000","6,116,000",,,,,,
		OtherNonCurrentAssets,"454,000","204,000","204,000","204,000","204,000","204,000","381,000","469,000","381,000","381,000","381,000","381,000","89,000",,,,,
TotalLiabilitiesNetMinorityInterest,"64,665,000","66,036,000","58,594,000","52,294,000","50,282,000","51,442,000","42,961,000","37,714,000","38,333,000","41,418,000","37,171,000","33,076,000","32,190,000","36,081,000","32,409,000","31,318,000","32,787,000","23,607,000"
	CurrentLiabilities,"43,168,000","41,307,000","33,591,000","24,350,000","19,422,000","20,725,000","18,198,000","13,042,000","13,717,000","16,856,000","12,703,000","8,661,000","7,826,000","11,155,000","7,595,000","9,344,000","7,921,000","7,147,000"
		PayablesAndAccruedExpenses,"30,245,000","31,807,000","27,439,000","21,287,000","19,422,000","20,725,000","18,113,000","12,704,000","13,132,000","16,856,000","12,703,000","8,661,000","7,826,000","11,155,000","7,595,000","6,622,000","7,240,000","7,147,000"
			Payables,"17,022,000","11,665,000","9,989,000","8,681,000","9,057,000","7,209,000","6,743,000","5,103,000","5,821,000","14,763,000","11,837,000","7,776,000","7,110,000","9,919,000","6,068,000","4,973,000","5,835,000","5,869,000"
				AccountsPayable,"17,022,000","11,665,000","9,989,000","8,681,000","9,057,000","7,209,000","6,743,000","5,103,000","5,821,000","4,459,000","4,838,000","2,681,000","3,203,000","3,429,000","2,449,000","2,245,000","3,916,000","2,998,000"
				OtherPayable,,,,,,,,,,"10,304,000","6,999,000","5,095,000","3,907,000","6,490,000","3,619,000","2,728,000","1,919,000","2,871,000"
			CurrentAccruedExpenses,"13,223,000","20,142,000","17,450,000","12,606,000","10,365,000","13,516,000","11,370,000","7,601,000","7,311,000","2,093,000","866,000","885,000","716,000","1,236,000","1,527,000","1,649,000","1,405,000","1,278,000"
				InterestPayable,"160,000","160,000","155,000","155,000","160,000","160,000","155,000","155,000","160,000","160,000","155,000","155,000","0","195,000","184,000","182,000","181,000","117,000"
		CurrentDebtAndCapitalLeaseObligation,"12,923,000","9,500,000","6,152,000","3,063,000",,,"85,000","338,000","585,000",,,,,,,"2,722,000","681,000",
			CurrentDebt,"12,250,000","9,188,000","6,125,000","3,063,000",,,,,,,,,,,,"2,722,000","681,000",
				OtherCurrentBorrowings,"12,250,000","9,188,000","6,125,000","3,063,000",,,,,,,,,,,,"2,722,000","681,000",
			CurrentCapitalLeaseObligation,"673,000","312,000","27,000",,,"0","85,000","338,000","585,000",,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"21,497,000","24,729,000","25,003,000","27,944,000","30,860,000","30,717,000","24,763,000","24,672,000","24,616,000","24,562,000","24,468,000","24,415,000","24,364,000","24,926,000","24,814,000","21,974,000","24,866,000","16,460,000"
		LongTermDebtAndCapitalLeaseObligation,"21,351,000","24,595,000","24,879,000","27,833,000","30,763,000","30,632,000","24,689,000","24,632,000","24,576,000","24,522,000","24,468,000","24,415,000","24,364,000","24,926,000","24,814,000","21,974,000","23,890,000","16,460,000"
			LongTermDebt,"12,798,000","15,799,000","18,799,000","21,801,000","24,804,000","24,746,000","24,689,000","24,632,000","24,576,000","24,522,000","24,468,000","24,415,000","24,364,000","24,926,000","24,814,000","21,974,000","23,890,000","16,460,000"
			LongTermCapitalLeaseObligation,"8,553,000","8,796,000","6,080,000","6,032,000","5,959,000","5,886,000",,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,"0","0","0","978,000","0"
		OtherNonCurrentLiabilities,"146,000","134,000","124,000","111,000","97,000","85,000","74,000","40,000","40,000","40,000",,,,,,,"-2,000",
TotalEquityGrossMinorityInterest,"225,055,000","229,048,000","220,300,000","219,914,000","223,131,000","229,747,000","228,823,000","233,594,000","127,403,000","139,835,000","146,054,000","152,489,000","157,416,000","163,999,000","98,311,000","102,575,000","-4,933,000","1,484,000"
	StockholdersEquity,"225,055,000","229,048,000","220,300,000","219,914,000","223,131,000","229,747,000","228,823,000","233,594,000","127,403,000","139,835,000","146,054,000","152,489,000","157,416,000","163,999,000","98,311,000","102,575,000","-4,933,000","1,484,000"
		CapitalStock,"28,000","27,000","27,000","27,000","27,000","27,000","27,000","27,000","24,000","24,000","24,000","24,000","24,000","23,000","21,000","21,000","119,107,000","13,000"
			PreferredStock,"0","0","0","0","0","0","0","0",,,,,,"0","0","0","119,106,000","0"
			CommonStock,"28,000","27,000","27,000","27,000","27,000","27,000","27,000","27,000","24,000","24,000","24,000","24,000","24,000","23,000","21,000","21,000","1,000","13,000"
		AdditionalPaidInCapital,"521,308,000","508,465,000","497,280,000","486,550,000","476,658,000","467,038,000","458,586,000","452,891,000","323,473,000","319,865,000","317,016,000","315,243,000","312,555,000","310,941,000","240,451,000","239,996,000","7,546,000","126,556,000"
		RetainedEarnings,"-296,083,000","-279,389,000","-276,998,000","-266,651,000","-253,563,000","-237,347,000","-229,863,000","-219,478,000","-196,389,000","-180,156,000","-171,076,000","-162,829,000","-155,179,000","-146,913,000","-142,135,000","-137,442,000","-131,586,000","-125,085,000"
		GainsLossesNotAffectingRetainedEarnings,"-198,000","-55,000","-9,000","-12,000","9,000","29,000","73,000","154,000","295,000","102,000","90,000","51,000","16,000","-52,000","-26,000","0","0","0"
TotalCapitalization,"237,853,000","244,847,000","239,099,000","241,715,000","247,935,000","254,493,000","253,512,000","258,226,000","151,979,000","164,357,000","170,522,000","176,904,000","181,780,000","188,925,000","123,125,000","124,549,000","18,957,000","17,944,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,"119,106,000",
CommonStockEquity,"225,055,000","229,048,000","220,300,000","219,914,000","223,131,000","229,747,000","228,823,000","233,594,000","127,403,000","139,835,000","146,054,000","152,489,000","157,416,000","163,999,000","98,311,000","102,575,000","-124,039,000","1,484,000"
CapitalLeaseObligations,"9,226,000","9,108,000","6,107,000","6,032,000","5,959,000","5,886,000","85,000","338,000","585,000",,,,,,,,,
NetTangibleAssets,"225,055,000","229,048,000","220,300,000","219,914,000","223,131,000","229,747,000","228,823,000","233,594,000","127,403,000","139,835,000","146,054,000","152,489,000","157,416,000","163,999,000","98,311,000","102,575,000","-4,933,000","1,484,000"
WorkingCapital,"219,309,000","227,230,000","221,904,000","225,144,000","241,362,000","249,144,000","248,725,000","254,066,000","141,714,000","153,780,000","157,759,000","168,581,000","180,717,000","188,123,000","122,360,000","123,684,000","19,022,000","16,950,000"
InvestedCapital,"250,103,000","254,035,000","245,224,000","244,778,000","247,935,000","254,493,000","253,512,000","258,226,000","151,979,000","164,357,000","170,522,000","176,904,000","181,780,000","188,925,000","123,125,000","127,271,000","-99,468,000","17,944,000"
TangibleBookValue,"225,055,000","229,048,000","220,300,000","219,914,000","223,131,000","229,747,000","228,823,000","233,594,000","127,403,000","139,835,000","146,054,000","152,489,000","157,416,000","163,999,000","98,311,000","102,575,000","-124,039,000","1,484,000"
TotalDebt,"34,274,000","34,095,000","31,031,000","30,896,000","30,763,000","30,632,000","24,774,000","24,970,000","25,161,000","24,522,000","24,468,000","24,415,000","24,364,000","24,926,000","24,814,000","24,696,000","24,571,000","16,460,000"
NetDebt,,,,,,,,,,"1,662,000",,,,,,,"13,424,000","7,505,000"
ShareIssued,"27,568,004","27,416,106","27,350,959","27,264,071","27,203,073","27,069,276","26,920,845","26,751,091","24,362,389","24,107,350","24,038,369","23,900,730","23,503,010","23,401,675","21,391,590","21,352,974","13,490,719","13,490,719"
OrdinarySharesNumber,"27,568,004","27,416,106","27,350,959","27,264,071","27,203,073","27,069,276","26,920,845","26,751,091","24,362,389","24,107,350","24,038,369","23,900,730","23,503,010","23,401,675","21,391,590","21,352,974","13,490,719","13,490,719"
