name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"3,256,062,000","865,960,000","822,145,000","818,785,000","749,172,000","684,888,000","706,122,000","633,526,000","298,914,000","261,434,000","245,125,000","278,381,000","306,054,000","301,691,000","310,328,000","316,468,000","305,928,000","283,922,000","264,498,000","258,654,000","256,161,000","230,278,000"
	OperatingRevenue,"3,180,349,000","847,062,000","802,217,000","800,448,000","730,622,000","665,983,000","688,977,000","617,490,000","285,717,000","230,882,000","212,932,000","244,651,000","294,344,000","290,051,000","298,301,000","303,574,000","293,513,000","273,238,000","283,591,000","251,997,000","249,456,000","224,547,000"
CostOfRevenue,"2,467,509,000","658,350,000","616,830,000","623,162,000","569,167,000","522,556,000","539,979,000","505,066,000","266,684,000","179,095,000","174,858,000","186,862,000","196,285,000","196,142,000","205,742,000","202,734,000","202,210,000","189,661,000","147,914,000","173,880,000","171,531,000","154,918,000"
GrossProfit,"788,553,000","207,610,000","205,315,000","195,623,000","180,005,000","162,332,000","166,143,000","128,460,000","32,230,000","82,339,000","70,267,000","91,519,000","109,769,000","105,549,000","104,586,000","113,734,000","103,718,000","94,261,000","116,584,000","84,774,000","84,630,000","75,360,000"
OperatingExpense,"577,239,000","150,360,000","139,449,000","135,089,000","152,341,000","143,478,000","132,811,000","122,156,000","130,657,000","78,143,000","75,224,000","68,813,000","66,642,000","65,347,000","68,057,000","69,022,000","65,807,000","59,739,000","100,039,000","54,828,000","54,892,000","52,639,000"
	SellingGeneralAndAdministration,"577,239,000","150,360,000","139,449,000","135,089,000","152,341,000","143,478,000","132,811,000","122,156,000","130,657,000","78,143,000","75,224,000","68,813,000","66,642,000","65,347,000","68,057,000","69,022,000","65,807,000","59,739,000","100,039,000","54,828,000","54,892,000","52,639,000"
OperatingIncome,"211,314,000","57,250,000","65,866,000","60,534,000","27,664,000","18,854,000","33,332,000","6,304,000","-98,427,000","4,196,000","-4,957,000","22,706,000","43,127,000","40,202,000","36,529,000","44,712,000","37,911,000","34,522,000","16,545,000","29,946,000","29,738,000","22,721,000"
NetNonOperatingInterestIncomeExpense,"-49,313,000","-11,363,000","-11,037,000","-12,849,000","-14,064,000","-13,971,000","-15,495,000","-15,935,000","-11,262,000","-9,039,000","-9,233,000","-9,537,000","-10,057,000","-10,474,000","-10,627,000","-10,584,000","-6,062,000",,,"-79,000","-70,000",
	InterestExpenseNonOperating,"49,313,000","11,363,000","11,037,000","12,849,000","14,064,000","13,971,000","15,495,000","15,935,000","11,262,000","9,039,000","9,233,000","9,537,000","10,057,000","10,474,000","10,627,000","10,584,000","6,062,000",,,"79,000","70,000",
	TotalOtherFinanceCost,,,,,,,,,,"9,039,000","9,233,000","9,537,000","10,057,000","10,474,000","10,627,000","10,584,000","6,062,000",,,"79,000","70,000",
OtherIncomeExpense,"28,432,000","-1,320,000","-4,873,000","36,876,000","-2,251,000","1,936,000","1,170,000","-1,663,000","-312,000","-655,618,000","866,000","309,000","-2,676,000","-1,090,000","781,000","-910,000","-364,000","-2,617,000","-1,737,000","-2,941,000","-2,109,000","-2,929,000"
	SpecialIncomeCharges,,,"0","0","0","0","0","0","0","-657,251,000",,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","0","0","0","0","0","657,251,000",,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"28,432,000","-1,320,000","-4,873,000","36,876,000","-2,251,000","1,936,000","1,170,000","-1,663,000","-312,000","1,633,000","866,000","309,000","-2,676,000","-1,090,000","781,000","-910,000","-364,000","-2,617,000","-1,737,000","-2,941,000","-2,109,000","-2,929,000"
PretaxIncome,"190,433,000","44,567,000","49,956,000","84,561,000","11,349,000","6,819,000","19,007,000","-11,294,000","-110,001,000","-660,461,000","-13,324,000","13,478,000","30,394,000","28,638,000","26,683,000","33,218,000","31,485,000","31,905,000","15,007,000","26,926,000","27,559,000","19,792,000"
TaxProvision,"42,057,000","6,394,000","6,190,000","25,910,000","3,563,000","2,782,000","11,526,000","-3,962,000","-954,000","-27,006,000","-9,446,000","3,059,000","6,544,000","6,069,000","4,472,000","7,723,000","9,381,000","7,220,000","-45,257,000","8,241,000","8,526,000","6,206,000"
NetIncomeCommonStockholders,"144,229,000","36,702,000","43,449,000","56,828,000","7,250,000","5,772,000","7,357,000","-7,914,000","-109,645,000","-633,728,000","-4,127,000","10,225,000","23,779,000","22,287,000","22,052,000","25,263,000","22,183,000","24,543,000","37,981,000","18,421,000","18,754,000","13,269,000"
	NetIncome,"144,229,000","36,702,000","43,449,000","56,828,000","7,250,000","5,772,000","7,357,000","-7,914,000","-109,645,000","-633,728,000","-4,127,000","10,225,000","23,779,000","22,287,000","22,052,000","25,263,000","22,183,000","24,543,000","60,194,000","18,421,000","18,754,000","13,269,000"
