name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990
TotalRevenue,"31,857,279,000","8,328,000,000","7,553,000,000","8,567,000,000","7,409,279,000","7,214,645,000","6,828,546,000","7,832,529,000","7,300,015,000","6,335,642,000","6,125,083,000","7,505,698,000","6,573,453,000","6,135,602,000","6,066,990,000","6,506,275,000","5,771,831,000","5,436,952,000","5,301,101,000","5,585,532,000","5,023,029,000","4,489,557,000","4,445,637,000","5,104,898,000","4,430,763,000","4,310,752,000","4,403,594,000","5,207,977,000","4,680,814,000","4,358,641,000","4,309,323,000","4,550,418,000","4,056,245,000","3,785,875,000","3,577,315,000","4,611,442,000","4,814,858,000","4,467,767,000","4,417,251,000","4,637,018,000","4,338,080,000","4,250,918,000","4,236,174,000","4,326,769,000","4,280,295,000","4,227,688,000","3,928,663,000","4,082,181,000","3,860,933,000","3,455,578,000","3,004,644,000","3,088,256,000","2,799,528,000","2,615,101,000","2,887,400,000","3,382,509,000","3,264,874,000","3,088,269,000","3,058,613,000","3,367,947,000","3,129,831,000","3,001,896,000","2,934,862,000","3,224,003,000","2,953,614,000","2,592,464,000","2,314,962,000","2,404,407,000","2,036,590,000","1,938,415,000","1,716,006,000","1,833,375,000","1,626,177,000","1,625,850,000","1,491,876,000","1,508,994,000","1,296,015,000","1,219,304,000","1,145,917,000","1,068,246,000","988,223,000","850,602,000","822,074,000","884,567,000","944,061,000","1,046,464,000","1,211,175,000","1,128,955,000","1,065,088,000","965,849,000","837,562,000","689,800,000","536,500,000","522,500,000","493,400,000","447,900,000","317,600,000","309,600,000","330,700,000","319,500,000","305,200,000","247,600,000","222,200,000","203,100,000","174,100,000","219,700,000","235,600,000","233,900,000","205,400,000","132,400,000","114,400,000","107,200,000","123,800,000","83,300,000","89,800,000","79,000,000","80,500,000","99,300,000","89,200,000","65,700,000","41,000,000","44,900,000","41,000,000","46,200,000","45,400,000","58,900,000","73,900,000","54,400,000"
	OperatingRevenue,"31,857,279,000","8,328,000,000","7,553,000,000","8,567,000,000","7,409,279,000","7,214,645,000","6,828,546,000","7,832,529,000","7,300,015,000","6,335,642,000","6,125,083,000","7,505,698,000","6,573,453,000","6,135,602,000","6,066,990,000","6,506,275,000","5,771,831,000","5,436,952,000","5,301,101,000","5,585,532,000","5,023,029,000","4,489,557,000","4,445,637,000","5,104,898,000","4,430,763,000","4,310,752,000","4,403,594,000","5,207,977,000","4,680,814,000","4,358,641,000","4,309,323,000","4,550,418,000","4,056,245,000","3,785,875,000","3,577,315,000","4,611,442,000","4,814,858,000","4,467,767,000","4,417,251,000","4,637,018,000","4,338,080,000","4,250,918,000","4,236,174,000","4,326,769,000","4,280,295,000","4,227,688,000","3,928,663,000","4,082,181,000","3,860,933,000","3,455,578,000","3,004,644,000","3,088,256,000","2,799,528,000","2,615,101,000","2,887,400,000","3,382,509,000","3,264,874,000","3,088,269,000","3,058,613,000","3,367,947,000","3,129,831,000","3,001,896,000","2,934,862,000","3,224,003,000","2,953,614,000","2,592,464,000","2,314,962,000","2,404,407,000","2,036,590,000","1,938,415,000","1,716,006,000","1,833,375,000","1,626,177,000","1,625,850,000","1,491,876,000","1,508,994,000","1,296,015,000","1,219,304,000","1,145,917,000","1,068,246,000","988,223,000","850,602,000","822,074,000","884,567,000","944,061,000","1,046,464,000","1,211,175,000","1,128,955,000","1,065,088,000","965,849,000","837,562,000","689,800,000","536,500,000","522,500,000","493,400,000","447,900,000","317,600,000","309,600,000","330,700,000","319,500,000","305,200,000","247,600,000","222,200,000","203,100,000","174,100,000","219,700,000","235,600,000","233,900,000","205,400,000","132,400,000","114,400,000","107,200,000","123,800,000","83,300,000","89,800,000","79,000,000","80,500,000","99,300,000","89,200,000","65,700,000","41,000,000","44,900,000","41,000,000","46,200,000","45,400,000","58,900,000","73,900,000","54,400,000"
CostOfRevenue,"29,367,564,000","7,709,000,000","6,944,000,000","7,892,000,000","6,822,564,000","6,646,845,000","6,258,621,000","7,197,969,000","6,809,314,000","5,879,494,000","5,694,958,000","6,951,859,000","6,078,375,000","5,691,803,000","5,612,116,000","5,986,625,000","5,329,684,000","5,038,725,000","4,903,968,000","5,116,247,000","4,597,211,000","4,163,142,000","4,083,733,000","4,673,392,000","4,107,114,000","3,989,665,000","4,004,161,000","4,724,442,000","4,304,239,000","3,982,804,000","3,941,504,000","4,167,431,000","3,793,993,000","3,569,925,000","3,364,165,000","4,242,672,000","4,462,613,000","4,135,272,000","4,092,724,000","4,286,423,000","4,020,532,000","3,921,595,000","3,914,010,000","3,986,759,000","3,951,092,000","3,909,312,000","3,632,263,000","3,771,590,000","3,573,425,000","3,193,464,000","2,781,898,000","2,856,480,000","2,608,561,000","2,466,512,000","2,731,854,000","3,158,796,000","3,034,874,000","2,878,087,000","2,870,708,000","3,128,233,000","2,900,285,000","2,782,907,000","2,763,352,000","3,032,018,000","2,756,827,000","2,404,821,000","2,130,314,000","2,208,585,000","1,865,476,000","1,776,333,000","1,575,555,000","1,678,517,000","1,488,488,000","1,489,935,000","1,360,549,000","1,375,545,000","1,175,611,000","1,106,673,000","1,041,030,000","970,702,000","892,597,000","766,737,000","748,582,000","802,959,000","860,171,000","956,199,000","1,102,737,000","1,017,482,000","958,751,000","871,307,000","753,479,000","616,400,000","474,400,000","463,100,000","437,900,000","397,400,000","281,000,000","269,800,000","286,600,000","278,200,000","265,900,000","215,600,000","195,700,000","180,000,000","155,300,000","201,100,000","212,800,000","212,500,000","188,300,000","121,600,000","105,900,000","95,500,000","115,600,000","75,100,000","80,500,000","71,100,000","73,000,000","88,500,000","78,800,000",,,,,,,,,
GrossProfit,"2,489,715,000","619,000,000","609,000,000","675,000,000","586,715,000","567,800,000","569,925,000","634,560,000","490,701,000","456,148,000","430,125,000","553,839,000","495,078,000","443,799,000","454,874,000","519,650,000","442,147,000","398,227,000","397,133,000","469,285,000","425,818,000","326,415,000","361,904,000","431,506,000","323,649,000","321,087,000","399,433,000","483,535,000","376,575,000","375,837,000","367,819,000","382,987,000","262,252,000","215,950,000","213,150,000","368,770,000","352,245,000","332,495,000","324,527,000","350,595,000","317,548,000","329,323,000","322,164,000","340,010,000","329,203,000","318,376,000","296,400,000","310,591,000","287,508,000","262,114,000","222,746,000","231,776,000","190,967,000","148,589,000","155,546,000","223,713,000","230,000,000","210,182,000","187,905,000","239,714,000","229,546,000","218,989,000","171,510,000","191,985,000","196,787,000","187,643,000","184,648,000","195,822,000","171,114,000","162,082,000","140,451,000","154,858,000","137,689,000","135,915,000","131,327,000","133,449,000","120,404,000","112,631,000","104,887,000","97,544,000","95,626,000","83,865,000","73,492,000","81,608,000","83,890,000","90,265,000","108,438,000","111,473,000","106,337,000","94,542,000","84,083,000","73,400,000","62,100,000","59,400,000","55,500,000","50,500,000","36,600,000","39,800,000","44,100,000","41,300,000","39,300,000","32,000,000","26,500,000","23,100,000","18,800,000","18,600,000","22,800,000","21,400,000","17,100,000","10,800,000","8,500,000","11,700,000","8,200,000","8,200,000","9,300,000","7,900,000","7,500,000","10,800,000","10,400,000",,,,,,,,,
OperatingExpense,"1,236,444,000","298,000,000","296,000,000","325,000,000","317,444,000","327,282,000","326,949,000","322,325,000","281,067,000","327,614,000","309,891,000","355,809,000","295,601,000","293,541,000","300,074,000","296,915,000","280,811,000","272,609,000","262,174,000","312,143,000","258,783,000","250,332,000","233,794,000","229,997,000","226,824,000","257,032,000","241,969,000","267,679,000","224,959,000","241,197,000","222,610,000","225,975,000","190,835,000","202,212,000","177,306,000","174,827,000","202,814,000","174,760,000","175,486,000","180,314,000","173,280,000","172,720,000","171,946,000","169,168,000","163,643,000","165,843,000","167,619,000","154,159,000","182,006,000","163,946,000","160,332,000","162,077,000","144,240,000","140,229,000","829,601,000","463,052,000","141,963,000","143,621,000","144,495,000","131,517,000","139,597,000","160,035,000","133,833,000","124,230,000","122,820,000","110,387,000","101,302,000","106,999,000","85,058,000","88,846,000","82,677,000","84,553,000","80,807,000","80,023,000","81,122,000","79,074,000","68,739,000","77,224,000","72,457,000","64,607,000","61,783,000","54,945,000","55,771,000","54,323,000","52,255,000","48,567,000","50,116,000","46,285,000","41,804,000","36,185,000","33,459,000","34,000,000","24,600,000","22,200,000","20,600,000","19,300,000","16,000,000","14,000,000","13,800,000","11,945,000","11,900,000","900,000","8,900,000","-22,300,000","7,800,000","-3,600,000","11,200,000","10,000,000","8,900,000","7,900,000","7,900,000","7,000,000","7,700,000","6,300,000","5,600,000","5,500,000","5,900,000","5,200,000","4,900,000",,,,,,,,,
	SellingGeneralAndAdministration,"1,168,747,000","282,000,000","280,000,000","308,000,000","298,747,000","305,559,000","305,942,000","302,752,000","257,922,000","302,849,000","285,024,000","328,899,000","276,597,000","274,482,000","282,142,000","278,126,000","261,234,000","252,487,000","243,940,000","293,055,000","241,823,000","233,884,000","217,943,000","214,052,000","208,330,000","239,646,000","224,905,000","251,547,000","209,464,000","228,476,000","210,326,000","214,380,000","177,934,000","190,804,000","164,522,000","158,095,000","189,979,000","164,813,000","164,360,000","169,600,000","163,070,000","162,748,000","160,811,000","157,823,000","152,204,000","154,112,000","155,414,000","142,449,000","160,512,000","151,409,000","146,264,000","131,553,000","127,807,000","125,419,000","111,053,000","131,662,000","123,707,000","126,557,000","124,910,000","116,150,000","121,503,000","140,733,000","119,975,000","109,756,000","107,069,000","93,536,000","87,063,000","94,542,000","72,952,000","71,688,000","66,137,000","68,089,000","65,596,000","65,913,000","65,986,000","66,009,000","65,051,000","62,462,000","60,310,000","55,840,000","55,106,000","49,404,000","49,732,000","49,603,000","47,131,000","46,009,000","46,892,000","44,080,000","39,727,000","34,327,000","31,612,000","27,100,000","21,900,000","21,200,000","19,600,000","18,300,000","15,100,000","12,900,000","12,900,000","11,100,000","11,000,000","9,300,000","7,900,000","7,700,000","7,300,000","6,600,000","6,100,000","5,600,000","4,700,000","4,500,000","5,100,000","4,400,000","4,500,000","4,200,000","3,600,000","3,500,000","3,700,000","3,700,000","3,500,000",,,,,,,,,
	ResearchAndDevelopment,"31,857,000","8,000,000","8,000,000","9,000,000","6,857,000","9,657,000","9,368,000","8,118,000","10,496,000","11,587,000","11,290,000","10,770,000","10,114,000","11,449,000","10,155,000","11,143,000","10,996,000","10,082,000","8,344,000","9,109,000","7,698,000","7,274,000","7,085,000","7,623,000","7,523,000","7,675,000","8,465,000","8,292,000","8,143,000","6,997,000","6,501,000","6,005,000","7,224,000","5,729,000","6,604,000","9,054,000","7,075,000","6,475,000","7,655,000","7,263,000","6,784,000","6,518,000","6,264,000","6,271,000","6,209,000","6,544,000","6,540,000","5,741,000","6,632,000","6,331,000","7,425,000","7,697,000","8,714,000","7,198,000","5,754,000","5,655,000","8,603,000","8,006,000","9,863,000","6,512,000","9,409,000","10,498,000","7,766,000","8,708,000","10,219,000","9,578,000","8,577,000","6,601,000","4,746,000","5,667,000","6,175,000","5,919,000","4,405,000","3,318,000","3,184,000","2,906,000","2,506,000","2,353,000","2,431,000","2,616,000","2,053,000","2,074,000","1,859,000","1,878,000","1,730,000","1,737,000","1,553,000","1,428,000","1,312,000","1,142,000","1,203,000","1,200,000","1,100,000","1,000,000","1,000,000","1,100,000","900,000","1,100,000","900,000","900,000","900,000","700,000","800,000","700,000","600,000","600,000","500,000","400,000","600,000","400,000",,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"35,840,000","8,000,000","8,000,000","8,000,000","11,840,000","12,066,000","11,639,000","11,455,000","12,649,000","13,178,000","13,577,000","16,140,000","8,890,000","7,610,000","7,777,000","7,646,000","8,581,000","10,040,000","9,890,000","9,979,000","9,262,000","9,174,000","8,766,000","8,322,000","10,971,000","9,711,000","8,599,000","7,840,000","7,352,000","5,724,000","5,783,000","5,590,000","5,677,000","5,679,000","6,180,000","7,678,000","5,760,000","3,472,000","3,471,000","3,451,000","3,426,000","3,454,000","4,871,000","5,074,000","5,230,000","5,187,000","5,665,000","5,969,000","5,980,000","6,206,000","6,643,000","7,105,000","7,719,000","7,612,000","7,673,000","8,035,000","9,653,000","9,058,000","9,722,000","8,855,000","8,685,000","8,804,000","6,092,000","5,766,000","5,532,000","7,273,000","5,662,000","5,856,000","7,360,000","11,491,000","10,365,000","10,545,000","10,806,000","10,792,000","11,952,000","10,159,000","12,514,000","8,489,000","9,716,000","6,151,000","4,624,000","3,467,000","4,180,000","2,842,000","3,394,000","821,000","828,000","777,000","765,000","716,000","644,000",,,,,,,,,,,,,,,,"4,600,000","4,000,000","3,600,000","3,000,000","2,800,000","2,600,000","3,200,000","2,100,000","2,000,000","2,000,000","2,200,000","1,500,000","1,400,000",,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"35,840,000","8,000,000","8,000,000","8,000,000","11,840,000","12,066,000","11,639,000","11,455,000","12,649,000","13,178,000","13,577,000","16,140,000","8,890,000","7,610,000","7,777,000","7,646,000","8,581,000","10,040,000","9,890,000","9,979,000","9,262,000","9,174,000","8,766,000","8,322,000","10,971,000","9,711,000","8,599,000","7,840,000","7,352,000","5,724,000","5,783,000","5,590,000","5,677,000","5,679,000","6,180,000","7,678,000","5,760,000","3,472,000","3,471,000","3,451,000","3,426,000","3,454,000","4,871,000","5,074,000","5,230,000","5,187,000","5,665,000","5,969,000","5,980,000","6,206,000","6,643,000","7,105,000","7,719,000","7,612,000","7,673,000","8,035,000","9,653,000","9,058,000","9,722,000","8,855,000","8,685,000","8,804,000","6,092,000","5,766,000","5,532,000","7,273,000","5,662,000","5,856,000","7,360,000","11,491,000","10,365,000","10,545,000","10,806,000","10,792,000","11,952,000","10,159,000","12,514,000","8,489,000","9,716,000","6,151,000","4,624,000","3,467,000","4,180,000","2,842,000","3,394,000","821,000","828,000","777,000","765,000","716,000","644,000",,,,,,,,,,,,,,,,"4,600,000","4,000,000","3,600,000","3,000,000","2,800,000","2,600,000","3,200,000","2,100,000","2,000,000","2,000,000","2,200,000","1,500,000","1,400,000",,,,,,,,,
			Amortization,"35,840,000","8,000,000","8,000,000","8,000,000","11,840,000","12,066,000","11,639,000","11,455,000","12,649,000","13,178,000","13,577,000","16,140,000","8,890,000","7,610,000","7,777,000","7,646,000","8,581,000","10,040,000","9,890,000","9,979,000","9,262,000","9,174,000","8,766,000","8,322,000","10,971,000","9,711,000","8,599,000","7,840,000","7,352,000","5,724,000","5,783,000","5,590,000","5,677,000","5,679,000","6,180,000","7,678,000","5,760,000","3,472,000","3,471,000","3,451,000","3,426,000","3,454,000","4,871,000","5,074,000","5,230,000","5,187,000","5,665,000","5,969,000","5,980,000","6,206,000","6,643,000","7,105,000","7,719,000","7,612,000","7,673,000","8,035,000","9,653,000","9,058,000","9,722,000","8,855,000","8,685,000","8,804,000","6,092,000","5,766,000","5,532,000","7,273,000","5,662,000","5,856,000","7,360,000","11,491,000","10,365,000","10,545,000","10,806,000","10,792,000","11,952,000","10,159,000","12,514,000","8,489,000","9,716,000","6,151,000","4,624,000","3,467,000","4,180,000","2,842,000","3,394,000","821,000","828,000","777,000","765,000","716,000","644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
