name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994
			DepreciationAndAmortization,"141,307,000","36,489,000","34,887,000","35,183,000","34,748,000","34,239,000","34,408,000","36,329,000","34,201,000","32,826,000","32,833,000","31,495,000","31,387,000","31,398,000","31,689,000","30,115,000","30,219,000","29,579,000","30,574,000","31,066,000","30,378,000","31,312,000","29,901,000","30,040,000","30,043,000","33,933,000","30,517,000","30,133,000","29,665,000","30,999,000","30,090,000","29,844,000","32,685,000","31,056,000","31,892,000","31,456,000","31,006,000","30,549,000","35,380,000","31,929,000","32,757,000","35,105,000","34,924,000","36,081,000","31,221,000","30,095,000","33,002,000","37,482,000","38,204,000","36,511,000","38,734,000","40,793,000","39,671,000","45,689,000","51,381,000","43,751,000","46,909,000","43,339,000","44,002,000","44,918,000","43,988,000","43,232,000","43,799,000","37,830,000","41,431,000","39,252,000","37,515,000","34,673,000","31,367,000","29,511,000","28,645,000","27,079,000","25,381,000","24,199,000","27,572,000","22,287,000","21,575,000","20,314,000","21,809,000","20,523,000","20,462,000","20,026,000","25,263,000","18,946,000","18,378,000","18,822,000","18,971,000","15,048,000","18,665,000","17,859,000","15,880,000","17,500,000","17,700,000","17,400,000","17,539,000","17,000,000","17,000,000","14,100,000","10,239,000","10,300,000","9,900,000","9,200,000","5,149,000","7,900,000","7,900,000","7,100,000","6,600,000","6,400,000","7,100,000","6,600,000","-4,800,000"
				Depreciation,"109,781,000","28,159,000","27,567,000","27,236,000","26,819,000","26,254,000","25,953,000","25,885,000","25,789,000","24,906,000","25,279,000","24,425,000","24,253,000","24,376,000","25,229,000","23,237,000","23,207,000","22,953,000","23,381,000","23,946,000","23,551,000","23,200,000","23,197,000","23,233,000","23,255,000","25,829,000","23,363,000","23,277,000","23,057,000","23,258,000","23,348,000","23,399,000","23,651,000","23,059,000","23,873,000","23,919,000","23,931,000","22,548,000","24,186,000","24,007,000","24,563,000","27,318,000","25,276,000","26,702,000","22,416,000","21,537,000","22,912,000","27,539,000","26,841,000","26,883,000","26,853,000","28,761,000","28,175,000","28,452,000","28,547,000","27,968,000","29,370,000","29,040,000","30,077,000","30,625,000","30,837,000","30,045,000","30,836,000","29,679,000","30,912,000","29,920,000","28,268,000","25,501,000","23,059,000","22,510,000","22,693,000","22,078,000","18,242,000","19,744,000","22,513,000","17,991,000","17,054,000","16,344,000","18,308,000","16,655,000","16,322,000","16,240,000","20,896,000","15,161,000","14,818,000","15,069,000","14,736,000","13,411,000","15,879,000","15,814,000",,,,,,,,,,,,,,,,,,,,,"-4,800,000"
				AmortizationCashFlow,"31,526,000","8,330,000","7,320,000","7,947,000","7,929,000","7,985,000","8,455,000","10,444,000","8,412,000","7,920,000","7,554,000","7,070,000","7,134,000","7,022,000","6,460,000","6,878,000","7,012,000","6,626,000","7,193,000","7,120,000","6,827,000","8,112,000","6,704,000","6,807,000","6,788,000","8,104,000","7,154,000","6,856,000","6,608,000","7,741,000","6,742,000","6,445,000","9,034,000","7,997,000","8,019,000","7,537,000","7,075,000","8,001,000","11,194,000","7,922,000","8,194,000","7,787,000","9,648,000","9,379,000","8,805,000","8,558,000","10,090,000","9,943,000","11,363,000","9,628,000","11,881,000","12,032,000","11,496,000","17,237,000","22,834,000","15,783,000","17,539,000","14,299,000","13,925,000","14,293,000","13,151,000","13,187,000","12,963,000","8,151,000","10,519,000","9,332,000","9,247,000","9,172,000","8,308,000","7,001,000","5,952,000","5,001,000","7,139,000","4,455,000","5,059,000","4,296,000","4,521,000","3,970,000","3,501,000","3,868,000","4,140,000","3,786,000","4,367,000","3,785,000","3,560,000","3,753,000","4,235,000","1,637,000","2,786,000","2,045,000",,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"31,526,000","8,330,000","7,320,000","7,947,000","7,929,000","7,985,000","8,455,000","10,444,000","8,412,000","7,920,000","7,554,000","7,070,000","7,134,000","7,022,000","6,460,000","6,878,000","7,012,000","6,626,000","7,193,000","7,120,000","6,827,000","8,112,000","6,704,000","6,807,000","6,788,000","8,104,000","7,154,000","6,856,000","6,608,000","7,741,000","6,742,000","6,445,000","9,034,000","7,997,000","8,019,000","7,537,000","7,075,000","8,001,000","11,194,000","7,922,000","8,194,000","7,787,000","9,648,000","9,379,000","8,805,000","8,558,000","10,090,000","9,943,000","11,363,000","9,628,000","11,881,000","12,032,000","11,496,000","17,237,000","22,834,000","15,783,000","17,539,000","14,299,000","13,925,000","14,293,000","13,151,000","13,187,000","12,963,000","8,151,000","10,519,000","9,332,000","9,247,000","9,172,000","8,308,000","7,001,000","5,952,000","5,001,000","7,139,000","4,455,000","5,059,000","4,296,000","4,521,000","3,970,000","3,501,000","3,868,000","4,140,000","3,786,000","4,367,000","3,785,000","3,560,000","3,753,000","4,235,000","1,637,000","2,786,000","2,045,000",,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"868,000","850,000","875,000","726,000","1,075,000","1,077,000","1,085,000","1,061,000","798,000","793,000","821,000","810,000","758,000","754,000","708,000","717,000","717,000",,,,,"824,000","820,000","840,000","603,000","603,000","620,000","565,000","541,000","510,000","509,000","510,000","511,000","464,000","446,000","445,000","444,000","437,000","438,000","461,000","505,000","497,000","462,000","452,000","459,000","456,000","442,000",,,"471,000","428,000",,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,"0","0","0","0","0","0","0","2,756,000",,,,,,,,,"0",,,,"0","0",,,"0","1,047,000","1,605,000","0","0","0","0","1,246,000","-358,000","2,520,000","-4,771,000","-52,000","21,535,000","163,862,000","0","9,155,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,"0","0","0","0","83,000","102,000","77,000","88,000","-4,000","54,000","52,000","75,000","-4,000","76,000","226,000","265,000","206,000","148,000","102,000","498,000","356,000","397,000","9,000","663,000","60,000","190,000","312,000","164,000","-125,000","76,000","364,000","227,000","91,000","456,000","367,000","196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-124,000",,"1,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-11,616,000","-3,491,000","-2,498,000","-2,735,000","-2,892,000","-4,533,000","-1,541,000","-7,123,000","-1,247,000","-2,110,000","-2,775,000","-590,000","-8,281,000","831,000","462,000","850,000","845,000","855,000","-495,000","778,000","780,000","-675,000","782,000","782,000","782,000","319,000","868,000","781,000","335,000","1,175,000","1,074,000","751,000","-10,927,000","1,886,000","451,000","256,000","-2,458,000","-2,000","2,169,000","-3,924,000","-135,000","-776,000","1,615,000","-5,157,000","-1,511,000","-446,000","-8,924,000","7,001,000","-2,098,000","645,000","-5,044,000","869,000","1,379,000","624,000","3,667,000","1,092,000","64,051,000","-62,391,000","-75,074,000","-60,386,000","-35,384,000","-64,861,000","-19,766,000","-73,972,000","-52,795,000","-46,184,000","-39,319,000","-65,678,000","-35,591,000","-22,641,000","-76,575,000","-5,235,000","9,102,000","10,516,000","13,114,000","-2,964,000","7,768,000","8,774,000","10,579,000","-12,981,000","6,754,000","18,351,000","12,680,000","1,990,000","10,917,000","9,536,000","19,976,000","-27,654,000","6,547,000","-12,157,000","331,000","-26,400,000","8,300,000","7,500,000","-47,607,000","5,600,000","4,900,000","14,000,000","-20,399,000","-100,000","-600,000","6,000,000","-576,000","6,100,000","-7,100,000","800,000","1,100,000","7,100,000","700,000","2,200,000","9,700,000"
		ChangeInWorkingCapital,"20,676,000","-10,245,000","5,121,000","10,950,000","14,850,000","-17,312,000","-10,118,000","12,718,000","17,253,000","-18,012,000","-1,879,000","11,643,000","15,667,000","-14,772,000","3,532,000","2,559,000","4,313,000","-13,668,000","-9,530,000","2,859,000","4,609,000","-9,212,000","-1,796,000","6,325,000","931,000","-16,752,000","478,000","2,786,000","5,715,000","-12,173,000","1,667,000","4,435,000","851,000","-11,798,000","4,052,000","3,140,000","-7,446,000","-13,133,000","10,642,000","-164,000","1,686,000","-1,107,000","-5,633,000","1,566,000","4,984,000","-17,150,000","-800,000","-4,150,000","5,998,000","-19,095,000","24,426,000","-4,670,000","5,944,000","-10,033,000","7,228,000","-6,202,000","17,335,000","-34,025,000","-3,318,000","62,000","-8,245,000","8,751,000","-42,519,000","2,507,000","3,966,000","11,254,000","-11,903,000","22,666,000","-1,206,000","-19,273,000","-42,583,000","7,227,000","-28,697,000","-13,939,000","-23,924,000","6,679,000","-13,541,000","-8,954,000","-9,821,000","21,977,000","-6,115,000","-31,296,000","-11,987,000","225,000","-11,122,000","-16,692,000","-44,923,000","50,180,000","-30,052,000","8,167,000","-6,062,000","33,000,000","-21,600,000","-11,400,000","63,043,000","0","-13,800,000","-18,400,000","26,425,000","3,200,000","-1,000,000","-16,600,000","-989,000","-8,600,000","6,000,000","1,000,000","-2,600,000","-4,600,000","-800,000","-3,600,000","-3,700,000"
			ChangeInReceivables,"-1,412,000","-8,692,000","5,011,000","-2,412,000","4,681,000","-7,617,000","1,363,000","-1,496,000","9,097,000","-4,452,000","-3,111,000","-5,486,000","18,610,000","-21,449,000","614,000","-2,783,000","3,234,000","-7,419,000","87,000","-7,022,000","1,767,000","-5,641,000","2,314,000","-6,019,000","2,360,000","-4,292,000","355,000","-6,411,000","2,886,000","-5,697,000","296,000","-4,108,000","1,989,000","-3,474,000","-137,000","-5,366,000","821,000","-3,026,000","1,041,000","-4,281,000","5,111,000","-1,605,000","-4,287,000","-2,904,000","4,050,000","-7,525,000","778,000","-3,748,000","1,039,000","-6,690,000","36,290,000","-7,795,000","9,904,000","4,892,000","17,297,000","-14,082,000","-21,343,000","-1,995,000","-1,735,000","-2,470,000","-2,843,000","-2,662,000","-2,297,000","-2,870,000","-2,503,000","-2,484,000","-2,964,000","-2,432,000","-1,813,000","-2,250,000","-2,272,000","-1,659,000","-1,144,000","-1,696,000","-1,601,000","-528,000","-66,000","-402,000","-541,000","-745,000","43,000","-704,000","-803,000","-1,452,000","-950,000","-294,000","-592,000","-116,000","-363,000","-403,000","3,838,000","8,600,000","-5,200,000","-11,300,000","35,243,000","-21,200,000","-6,300,000","-12,400,000","20,025,000","-4,800,000","-8,500,000","-8,800,000","4,111,000","-6,200,000","2,300,000","-1,400,000","-4,300,000","-400,000","1,000,000","-3,100,000","-600,000"
				ChangesInAccountReceivables,"-1,412,000","-8,692,000","5,011,000","-2,412,000","4,681,000","-7,617,000","1,363,000","-1,496,000","9,097,000","-4,452,000","-3,111,000","-5,486,000","18,610,000","-21,449,000","614,000","-2,783,000","3,234,000","-7,419,000","87,000","-7,022,000","1,767,000","-5,641,000","2,314,000","-6,019,000","2,360,000","-4,292,000","355,000","-6,411,000","2,886,000","-5,697,000","296,000","-4,108,000","1,989,000","-3,474,000","-137,000","-5,366,000","821,000","-3,026,000","-1,343,000","-1,897,000","4,033,000","-527,000","-2,300,000","-1,499,000","5,844,000","-4,978,000","2,892,000","-3,297,000","2,784,000","-3,959,000","38,790,000","-5,482,000","11,559,000","6,774,000","19,797,000","-13,318,000","-473,000","-18,940,000","-12,037,000","-18,020,000","4,644,000","-4,443,000","-20,122,000","-21,425,000","-4,475,000","19,344,000","-11,639,000","-26,820,000","10,817,000","-21,429,000","-21,495,000","-13,546,000","-14,855,000","-2,905,000","-1,853,000","-14,663,000","331,000","-8,050,000","1,872,000","-12,704,000","-1,246,000","-3,570,000","-9,334,000","-8,803,000","1,974,000","-7,774,000","-2,697,000","-3,752,000","-5,599,000","-12,728,000","-4,100,000","8,600,000","-5,200,000","-11,300,000","8,600,000","-21,200,000","-6,300,000","-12,400,000","-3,000,000","-4,800,000","-8,500,000","-8,800,000","-300,000","-6,200,000","2,300,000","-1,400,000","-4,300,000","-400,000","1,000,000","-3,100,000","-600,000"
			ChangeInPayablesAndAccruedExpense,"22,088,000","-1,553,000","110,000","13,362,000","10,169,000","-9,695,000","-11,481,000","14,214,000","8,156,000","-13,560,000","1,232,000","17,129,000","-2,943,000","6,677,000","2,918,000","5,342,000","1,079,000","-6,249,000","-9,617,000","9,881,000","2,842,000","-3,571,000","-4,110,000","12,344,000","-1,429,000","-12,460,000","123,000","9,197,000","2,829,000","-6,476,000","1,371,000","8,543,000","-1,138,000","-8,324,000","4,189,000","8,506,000","-8,267,000","-10,107,000","9,601,000","-344,000","1,036,000","498,000","-1,346,000","4,427,000","965,000","-9,730,000","-1,588,000","-456,000","3,266,000","-10,633,000","-11,052,000","2,388,000","-4,029,000","-14,938,000","-12,794,000","7,879,000","11,244,000","-6,545,000","5,227,000","10,276,000","-5,023,000","7,928,000","-10,050,000","13,401,000","5,472,000","-2,803,000","1,350,000","25,959,000","-5,105,000","2,203,000","-9,408,000","11,216,000","-6,349,000","-4,669,000","-10,235,000","10,935,000","-6,903,000","-251,000","-5,576,000","17,713,000","-2,456,000","-13,511,000","-925,000","5,240,000","-6,073,000","-4,312,000","-20,817,000","27,024,000","-12,045,000","10,649,000","-2,900,000",,,"5,600,000","9,600,000","21,200,000","-600,000","3,200,000","4,700,000","6,400,000","8,000,000","500,000","-2,400,000","1,900,000","700,000","1,900,000","3,000,000","-1,900,000","-1,400,000","1,300,000",
				ChangeInPayable,"22,088,000","-1,553,000","110,000","13,362,000","10,169,000","-9,695,000","-11,481,000","14,214,000","8,156,000","-13,560,000","1,232,000","17,129,000","-2,943,000","6,677,000","2,918,000","5,342,000","1,079,000","-6,249,000","-9,617,000","9,881,000","2,842,000","-3,571,000","-4,110,000","12,344,000","-1,429,000","-12,460,000","123,000","9,197,000","2,829,000","-6,476,000","1,371,000","8,543,000","-1,138,000","-8,324,000","4,189,000","8,506,000","-8,267,000","-10,107,000",,,,,,,,,,,,,"-11,052,000","2,388,000",,,"-12,794,000","7,879,000","11,244,000","-6,545,000","5,227,000","10,276,000","-5,023,000","7,928,000","-10,050,000","13,401,000","5,472,000","-2,803,000","1,350,000","25,959,000","-5,105,000","2,203,000","-9,408,000","11,216,000","-6,349,000","-4,669,000","-10,235,000","10,935,000","-6,903,000","-251,000","-5,576,000","17,713,000","-2,456,000","-13,511,000","-925,000","5,240,000","-6,073,000","-4,312,000","-20,817,000","27,024,000","-12,045,000","10,649,000","-2,900,000",,,"5,600,000","9,600,000","21,200,000","-600,000","3,200,000","4,700,000","6,400,000","8,000,000","500,000","-2,400,000","1,900,000","700,000","1,900,000","3,000,000","-1,900,000","-1,400,000","1,300,000",
					ChangeInAccountPayable,"22,088,000","-1,553,000","110,000","13,362,000","10,169,000","-9,695,000","-11,481,000","14,214,000","8,156,000","-13,560,000","1,232,000","17,129,000","-2,943,000","6,677,000","2,918,000","5,342,000","1,079,000","-6,249,000","-9,617,000","9,881,000","2,842,000","-3,571,000","-4,110,000","12,344,000","-1,429,000","-12,460,000","123,000","9,197,000","2,829,000","-6,476,000","1,371,000","8,543,000","-1,138,000","-8,324,000","4,189,000","8,506,000","-8,267,000","-10,107,000",,,,,,,,,,,,,,,,,,,,"-6,545,000","5,227,000","10,276,000","-5,023,000","7,928,000","-10,050,000","13,401,000","5,472,000","-2,803,000","1,350,000","25,959,000","-5,105,000","2,203,000","-9,408,000","11,216,000","-6,349,000","-4,669,000","-10,235,000","10,935,000","-6,903,000","-251,000","-5,576,000","17,713,000","-2,456,000","-13,511,000","-925,000","5,240,000","-6,073,000","-4,312,000","-20,817,000","27,024,000","-12,045,000","10,649,000","-2,900,000",,,"5,600,000","9,600,000","21,200,000","-600,000","3,200,000","4,700,000","6,400,000","8,000,000","500,000","-2,400,000","1,900,000","700,000","1,900,000","3,000,000","-1,900,000","-1,400,000","1,300,000",
