name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
	DepreciationAmortizationDepletionIncomeStatement,"1,335,000","510,000","369,000","251,000","205,000","205,000","228,000","256,000","254,000","254,000","255,000","256,000","269,000","271,000","260,000","263,000","269,000","273,000","267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"1,335,000","510,000","369,000","251,000","205,000","205,000","228,000","256,000","254,000","254,000","255,000","256,000","269,000","271,000","260,000","263,000","269,000","273,000","267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"1,335,000","510,000","369,000","251,000","205,000","205,000","228,000","256,000","254,000","254,000","255,000","256,000","269,000","271,000","260,000","263,000","269,000","273,000","267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"1,335,000","510,000","369,000","251,000","205,000","205,000","228,000","256,000","254,000","254,000","255,000","256,000","269,000","271,000","260,000","263,000","269,000","273,000","267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-30,776,000","-23,287,000","-44,945,000","40,498,000","-3,042,000","6,389,000","15,270,000","80,994,000","70,283,000","-20,225,000","16,550,000","42,555,000","5,250,000","22,263,000","29,787,000","37,275,000","13,355,000","25,405,000","23,072,000","23,892,000","4,088,000","21,638,000","18,719,000","27,451,000","5,858,000","5,529,000","22,996,000","18,656,000","11,067,000","7,899,000","12,768,000","22,694,000","9,675,000","7,980,000","4,713,000","11,037,000","7,904,000","8,964,000","-8,875,000","22,734,000","10,636,000","677,000","15,073,000","15,580,000","11,526,000","11,144,000","7,553,000","7,434,000","8,385,000","10,098,000","8,595,000","4,102,000","-3,792,000","-3,468,000","10,219,000","5,890,000","-9,061,000","-6,849,000","11,618,000","-2,201,000","-5,651,000","-6,415,000","-2,698,000","9,263,000","-2,704,000","-3,823,000","-306,113","805,371"
OtherIncomeExpense,"12,798,000","-16,746,000","3,245,000","26,585,000","-286,000","-160,000","-244,000","42,240,000","-384,000","-19,000","8,502,000","900,000","1,533,000","1,280,000","437,000","337,000","1,507,000","519,000","-614,000","2,601,000","1,686,000","3,000","1,662,000","523,000","1,419,000","200,000","3,301,000","-93,000","-61,000","-794,000","-239,000","-374,000","92,000","-187,000","-154,000","152,000","-105,000","-96,000","-42,000","197,000","60,000","220,000","-40,000","-92,000","112,000","238,000","136,000","299,000","40,000","29,000","15,000","112,000","91,000","-299,000","9,000","180,000","242,000","495,000","-1,853,000","845,000","887,000","931,000","984,000","978,000","949,000","920,000","6,919","90,360"
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197,000","60,000","220,000","-40,000","-92,000","112,000","238,000","136,000","299,000","40,000","29,000","15,000","112,000","91,000","-299,000","9,000","180,000","242,000","495,000","-1,853,000","845,000","887,000","931,000","984,000","978,000","949,000","920,000","6,919","90,360"
	OtherNonOperatingIncomeExpenses,"12,798,000","-16,746,000","3,245,000","26,585,000","-286,000","-160,000","-244,000","42,240,000","-384,000","-19,000","8,502,000","900,000","1,533,000","1,280,000","437,000","337,000","1,507,000","519,000","-614,000","2,601,000","1,686,000","3,000","1,662,000","523,000","1,419,000","200,000","3,301,000","-93,000","-61,000","-794,000","-239,000","-374,000","92,000","-187,000","-154,000","152,000","-105,000","-96,000","-42,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-17,978,000","-40,033,000","-41,700,000","67,083,000","-3,328,000","6,229,000","15,026,000","123,234,000","69,899,000","-20,244,000","25,052,000","43,455,000","6,783,000","23,543,000","30,224,000","37,612,000","14,862,000","25,924,000","22,458,000","26,493,000","5,774,000","21,641,000","20,381,000","27,974,000","7,277,000","5,729,000","26,297,000","18,563,000","11,006,000","7,105,000","12,529,000","22,320,000","9,767,000","7,793,000","4,559,000","11,189,000","7,799,000","8,868,000","-8,917,000","22,931,000","10,696,000","897,000","15,033,000","15,488,000","11,638,000","11,382,000","7,689,000","7,733,000","8,425,000","10,127,000","8,610,000","4,214,000","-3,701,000","-3,767,000","10,228,000","6,070,000","-8,819,000","-6,354,000","12,106,000","-1,356,000","-4,764,000","-5,484,000","-1,714,000","10,241,000","-1,755,000","2,903,000","98,806","895,731"
TaxProvision,"-10,519,000","-9,627,000","-10,189,000","9,867,000","-570,000","-1,214,000","1,691,000","29,982,000","11,283,000","-2,109,000","5,011,000","7,923,000","-424,000","1,023,000","5,033,000","5,683,000","4,391,000","5,523,000","17,837,000","4,411,000","-2,129,000","5,282,000","6,700,000","8,462,000","2,463,000","1,797,000","6,966,000","5,770,000","3,754,000","2,351,000","3,143,000","7,713,000","1,237,000","2,513,000","1,371,000","3,385,000","-495,000","513,000","-2,979,000","7,724,000","3,321,000","244,000","4,395,000","1,436,000","3,614,000","3,905,000","689,000","701,000","3,111,000","3,959,000","3,478,000","1,620,000","-1,092,000","-1,980,000","4,806,000","2,218,000","-4,306,000","-2,349,000","-8,609,000","22,000","12,000","17,000","69,000","199,000","22,000","14,000","83,976","30,675"
NetIncomeCommonStockholders,"-7,459,000","-30,406,000","-31,511,000","57,216,000","-2,758,000","7,443,000","13,335,000","93,252,000","58,616,000","-18,135,000","20,041,000","35,532,000","7,207,000","22,520,000","25,191,000","31,929,000","10,471,000","20,401,000","4,621,000","22,082,000","7,903,000","16,359,000","13,681,000","19,512,000","4,814,000","3,932,000","19,331,000","12,793,000","7,252,000","4,754,000","9,386,000","14,607,000","8,530,000","5,280,000","3,188,000","7,804,000","8,294,000","8,355,000","-5,938,000","15,207,000","7,375,000","653,000","10,638,000","14,052,000","8,024,000","7,477,000","7,000,000","7,032,000","5,314,000","6,168,000","5,132,000","2,594,000","-2,609,000","-1,787,000","5,422,000","3,852,000","-4,513,000","-4,005,000","20,715,000","-1,378,000","-4,776,000","-5,501,000","-1,783,000","10,042,000","-1,777,000","-2,917,000","14,830","865,057"
	NetIncome,"-7,459,000","-30,406,000","-31,511,000","57,216,000","-2,758,000","7,443,000","13,335,000","93,252,000","58,616,000","-18,135,000","20,041,000","35,532,000","7,207,000","22,520,000","25,191,000","31,929,000","10,471,000","20,401,000","4,621,000","22,082,000","7,903,000","16,359,000","13,681,000","19,512,000","4,814,000","3,932,000","19,331,000","12,793,000","7,252,000","4,754,000","9,386,000","14,607,000","8,530,000","5,280,000","3,188,000","7,804,000","8,294,000","8,355,000","-5,938,000","15,207,000","7,375,000","653,000","10,638,000","14,052,000","8,024,000","7,477,000","7,000,000","7,032,000","5,314,000","6,168,000","5,132,000","2,594,000","-2,609,000","-1,787,000","5,422,000","3,852,000","-4,513,000","-4,005,000","20,715,000","-1,378,000","-4,776,000","-5,501,000","-1,783,000","10,042,000","-1,777,000","-2,917,000","14,830","865,057"
		NetIncomeIncludingNoncontrollingInterests,"-7,459,000","-30,406,000","-31,511,000","57,216,000","-2,758,000","7,443,000","13,335,000","93,252,000","58,616,000","-18,135,000","20,041,000","35,532,000","7,207,000","22,520,000","25,191,000","31,929,000","10,471,000","20,401,000","4,621,000","22,082,000","7,903,000","16,359,000","13,681,000","19,512,000","4,814,000","3,932,000","19,331,000","12,793,000","7,252,000","4,754,000","9,386,000","14,607,000","8,530,000","5,280,000","3,188,000","7,804,000","8,294,000","8,355,000","-5,938,000","15,207,000","7,375,000","653,000","10,638,000","14,052,000","8,024,000","7,477,000","7,000,000","7,032,000","5,314,000","6,168,000","5,132,000","2,594,000","-2,609,000","-1,787,000","5,422,000","3,852,000","-4,513,000","-4,005,000","20,715,000","-1,378,000","-4,776,000","-5,501,000","-1,783,000","10,042,000","-1,777,000","-2,917,000","14,830","865,057"
			NetIncomeContinuousOperations,"-7,459,000","-30,406,000","-31,511,000","57,216,000","-2,758,000","7,443,000","13,335,000","93,252,000","58,616,000","-18,135,000","20,041,000","35,532,000","7,207,000","22,520,000","25,191,000","31,929,000","10,471,000","20,401,000","4,621,000","22,082,000","7,903,000","16,359,000","13,681,000","19,512,000","4,814,000","3,932,000","19,331,000","12,793,000","7,252,000","4,754,000","9,386,000","14,607,000","8,530,000","5,280,000","3,188,000","7,804,000","8,294,000","8,355,000","-5,938,000","15,207,000","7,375,000","653,000","10,638,000","14,052,000","8,024,000","7,477,000","7,000,000","7,032,000","5,314,000","6,168,000","5,132,000","2,594,000","-2,609,000","-1,787,000","5,422,000","3,852,000","-4,513,000","-4,005,000","20,715,000","-1,378,000","-4,776,000","-5,501,000","-1,783,000","10,042,000","-1,777,000","-2,917,000","14,830","865,057"
DilutedNIAvailtoComStockholders,"-7,459,000","-30,406,000","-31,511,000","57,216,000","-2,758,000","7,443,000","13,335,000","93,252,000","58,616,000","-18,135,000","20,041,000","35,532,000","7,207,000","22,520,000","25,191,000","31,929,000","10,471,000","20,401,000","4,621,000","22,082,000","7,903,000","16,359,000","13,681,000","19,512,000","4,814,000","3,932,000","19,331,000","12,793,000","7,252,000","4,754,000","9,386,000","14,607,000","8,530,000","5,280,000","3,188,000","7,804,000","8,294,000","8,355,000","-5,938,000","15,207,000","7,375,000","653,000","10,638,000","14,052,000","8,024,000","7,477,000","7,000,000","7,032,000","5,314,000","6,168,000","5,132,000","2,594,000","-2,609,000","-1,787,000","5,422,000","3,852,000","-4,513,000","-4,005,000","20,715,000","-1,378,000","-4,776,000","-5,501,000","-1,783,000","10,042,000","-1,777,000","-2,917,000","14,830","865,057"
BasicEPS,,"-1.12","-1.17","2.09","-0.1","0.26","0.47","3.33","2.1","-0.64","0.71","1.26","0.26","0.81","0.91","1.16","0.38","0.73","0.17","0.8","0.29","0.6","0.5","0.72","0.18","0.14","0.66","0.43","0.24","0.16","0.32","0.49","0.29","0.18","0.11","0.27","0.29","0.3","-0.21","0.55","0.27","0.02",,"0.52","0.3","0.29",,"0.28","0.21","0.25",,"0.1","-0.1","-0.07",,"0.16","-0.18","-0.16",,"-0.06","-0.2","-0.23",,"0.43","-0.08","-0.12",,"0.043"
DilutedEPS,,"-1.12","-1.17","2.06","-0.1","0.26","0.46","3.27","2.07","-0.64","0.7","1.24","0.25","0.78","0.88","1.12","0.37","0.71","0.16","0.76","0.27","0.58","0.49","0.7","0.17","0.13","0.65","0.42","0.24","0.16","0.31","0.48","0.28","0.18","0.11","0.26","0.28","0.29","-0.21","0.54","0.26","0.02",,"0.5","0.29","0.27",,"0.27","0.2","0.24",,"0.1","-0.1","-0.07",,"0.15","-0.18","-0.16",,"-0.06","-0.2","-0.23",,"0.39","-0.08","-0.12",,"0.037"
BasicAverageShares,,"27,051,000","26,978,000","27,413,000","28,100,000","28,257,000","28,148,000","28,031,000","27,923,000","28,297,000","28,300,000","28,154,000","28,079,000","27,863,000","27,714,000","27,493,000","27,615,000","27,988,000","27,885,000","27,739,000","27,516,000","27,304,000","27,159,000","27,237,000","27,360,000","29,004,000","29,140,000","29,654,000","29,785,000","29,653,000","29,626,000","29,595,000","29,533,000","29,189,000","28,902,000","28,733,000","28,416,000","27,930,000","27,802,000","27,650,000","27,522,000","27,352,000",,"26,902,000","26,667,000","26,089,000",,"25,428,000","25,294,000","25,125,000",,"25,025,000","24,967,000","24,902,000",,"24,712,000","24,610,000","24,506,000",,"24,337,000","24,226,000","23,902,000",,"23,560,000","23,431,000","23,375,000",,"10,079,770"
DilutedAverageShares,,"27,051,000","26,978,000","27,803,000","28,100,000","29,086,000","28,763,000","28,539,000","28,280,000","28,297,000","28,563,000","28,650,000","28,763,000","28,763,000","28,579,000","28,506,000","28,337,000","28,923,000","28,792,000","28,916,000","28,778,000","28,295,000","27,823,000","27,778,000","27,836,000","29,474,000","29,602,000","30,117,000","30,268,000","30,230,000","30,240,000","30,183,000","30,129,000","30,033,000","29,712,000","29,582,000","29,226,000","28,558,000","27,802,000","28,321,000","28,182,000","28,283,000",,"27,940,000","27,911,000","27,485,000",,"26,480,000","26,375,000","26,067,000",,"25,670,000","24,967,000","24,902,000",,"25,536,000","24,610,000","24,506,000",,"24,337,000","24,226,000","23,902,000",,"25,502,000","23,431,000","23,375,000",,"12,267,972"
TotalOperatingIncomeAsReported,"-30,776,000","-23,287,000","-44,945,000","40,498,000","-3,042,000","6,389,000","15,270,000","80,994,000","70,283,000","-20,225,000","16,550,000","42,555,000","5,250,000","22,263,000","29,787,000","37,275,000","13,355,000","25,405,000","23,072,000","23,892,000","4,088,000","21,638,000","18,719,000","27,451,000","5,858,000","5,529,000","22,996,000","18,656,000","11,067,000","7,899,000","12,768,000","22,694,000","9,675,000","7,980,000","4,713,000","11,037,000","7,904,000","8,964,000","-8,875,000","22,734,000","10,636,000","677,000","15,073,000","15,580,000","11,526,000","11,144,000","7,553,000","7,434,000","8,385,000","10,098,000","8,595,000","4,102,000","-3,792,000","-3,468,000","10,219,000","5,890,000","-9,061,000","-6,849,000","11,618,000","-2,201,000","-5,651,000","-6,415,000","-2,698,000","9,263,000","-2,704,000","-3,823,000","-306,113","805,371"
TotalExpenses,"1,584,471,000","315,256,000","500,393,000","400,184,000","368,638,000","296,872,000","529,557,000","332,151,000","209,600,000","212,760,000","410,228,000","246,844,000","254,922,000","215,398,000","354,878,000","227,259,000","212,962,000","191,663,000","303,825,000","181,507,000","179,060,000","146,829,000","193,775,000","141,159,000","142,838,000","125,275,000","183,424,000","124,953,000","137,721,000","110,062,000","146,574,000","120,803,000","130,128,000","106,224,000","121,630,000","113,464,000","122,458,000","97,231,000","109,569,000","103,564,000","100,809,000","97,130,000","115,695,000","104,793,000","96,556,000","95,133,000","106,442,000","86,789,000","89,419,000","84,832,000","93,127,000","74,517,000","65,132,000","60,404,000","80,483,000","86,525,000","76,263,000","64,151,000","87,122,000","66,041,000","52,665,000","45,902,000","63,836,000","45,784,000","37,265,000","42,032,000","46,797,919","31,020,027"
NetIncomeFromContinuingAndDiscontinuedOperation,"-7,459,000","-30,406,000","-31,511,000","57,216,000","-2,758,000","7,443,000","13,335,000","93,252,000","58,616,000","-18,135,000","20,041,000","35,532,000","7,207,000","22,520,000","25,191,000","31,929,000","10,471,000","20,401,000","4,621,000","22,082,000","7,903,000","16,359,000","13,681,000","19,512,000","4,814,000","3,932,000","19,331,000","12,793,000","7,252,000","4,754,000","9,386,000","14,607,000","8,530,000","5,280,000","3,188,000","7,804,000","8,294,000","8,355,000","-5,938,000","15,207,000","7,375,000","653,000","10,638,000","14,052,000","8,024,000","7,477,000","7,000,000","7,032,000","5,314,000","6,168,000","5,132,000","2,594,000","-2,609,000","-1,787,000","5,422,000","3,852,000","-4,513,000","-4,005,000","20,715,000","-1,378,000","-4,776,000","-5,501,000","-1,783,000","10,042,000","-1,777,000","-2,917,000","14,830","865,057"
NormalizedIncome,"-7,459,000","-30,406,000","-31,511,000","57,216,000","-2,758,000","7,443,000","13,335,000","93,252,000","58,616,000","-18,135,000","20,041,000","35,532,000","7,207,000","22,520,000","25,191,000","31,929,000","10,471,000","20,401,000","4,621,000","22,082,000","7,903,000","16,359,000","13,681,000","19,512,000","4,814,000","3,932,000","19,331,000","12,793,000","7,252,000","4,754,000","9,386,000","14,607,000","8,530,000","5,280,000","3,188,000","7,804,000","8,294,000","8,355,000","-5,938,000","15,076,356.81","7,333,629.394","492,843.924","10,666,305.727","14,135,470.041","7,946,779.859","7,320,654.367","6,876,186.76","6,760,104.487","5,288,770.326","6,150,337.119","5,123,000","2,525,056.478","-2,673,149.959","-1,592,650","5,416,150","3,737,772.652","-4,670,300","-4,317,004.249","21,919,450","-1,927,250","-5,352,550","-6,106,150","-2,373,400","9,083,004.199","-2,346,400","-3,832,563.21","10,678.6","777,791.448"
EBIT,"-30,776,000","-23,287,000","-44,945,000","40,498,000","-3,042,000","6,389,000","15,270,000","80,994,000","70,283,000","-20,225,000","16,550,000","42,555,000","5,250,000","22,263,000","29,787,000","37,275,000","13,355,000","25,405,000","23,072,000","23,892,000","4,088,000","21,638,000","18,719,000","27,451,000","5,858,000","5,529,000","22,996,000","18,656,000","11,067,000","7,899,000","12,768,000","22,694,000","9,675,000","7,980,000","4,713,000","11,037,000","7,904,000","8,964,000","-8,875,000","22,734,000","10,636,000","677,000","15,073,000","15,580,000","11,526,000","11,144,000","7,553,000","7,434,000","8,385,000","10,098,000","8,595,000","4,102,000","-3,792,000","-3,468,000","10,219,000","5,890,000","-9,061,000","-6,849,000","11,618,000","-2,201,000","-5,651,000","-6,415,000","-2,698,000","9,263,000","-2,704,000","-3,823,000","-306,113","805,371"
EBITDA,"6,273,000"
ReconciledCostOfRevenue,"983,111,000","173,723,000","320,861,000","269,836,000","218,691,000","173,021,000","320,577,000","206,639,000","91,800,000","107,375,000","248,248,000","142,975,000","133,090,000","109,662,000","188,917,000","120,176,000","99,745,000","92,809,000","173,355,000","103,016,000","93,257,000","81,124,000","105,852,000","87,550,000","79,044,000","68,843,000","111,093,000","73,751,000","78,755,000","64,253,000","83,007,000","75,608,000","77,682,000","62,494,000","67,382,000","70,440,000","68,757,000","59,668,000","59,340,000","71,396,000","61,998,000","63,794,000","74,683,000","70,330,000","65,546,000","62,823,000","68,507,000","60,966,000","63,834,000","62,213,000","67,336,000","54,424,000","44,931,000","40,730,000","57,989,000","63,485,000","50,734,000","41,942,000","62,606,000","43,728,000","31,790,000","28,370,000","38,356,000","32,064,000","22,784,000","26,016,000","30,053,565","21,414,812"
