name,ttm
OperatingCashFlow,"58,665,899"
FinancingCashFlow,"-59,882,365"
EndCashPosition,"2,751,322"
	ChangesInCash,"-1,216,466"
	BeginningCashPosition,"3,967,788"
FreeCashFlow,"58,665,899"
