name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
MarketCap,"1,620,425,317","2,304,562,912","1,916,301,793","2,052,835,760","1,879,784,628","1,786,750,609","2,324,533,981","2,528,119,453","2,581,464,229","1,600,060,742","1,935,069,750","1,341,316,875"
EnterpriseValue,"1,717,150,317","2,394,711,912","2,002,681,793","2,086,944,760","1,884,095,628","1,811,223,609","2,321,053,981","2,519,300,453","2,581,116,229","1,583,364,742","1,928,719,750","1,501,041,875"
ForwardPeRatio,,"1,428.571","58.824","66.225","113.636","108.696","80","62.112","138.889","76.923","106.383",
PegRatio,"5.585",,,,,,"5.348","4.141","9.301","5.133","7.121",
PsRatio,"4.999","7.539","6.504","7.369","7.371","7.241","9.215","10.027","10.102","5.679","8.069","6.229"
PbRatio,"2.216","3.108","2.532","2.824","2.589","2.478","3.24","3.541","3.646","2.252","2.847","2.633"
EnterprisesValueRevenueRatio,"5.448","28.276","26.555","27.393","23.878","26.271","36.694","42.03","43.762","25.783","28.266","24.302"
EnterprisesValueEBITDARatio,"-55.019","-614.186","-137.5","-247.444","-436.942","-209.851","1,779.949","509.155","636.841","487.639","220.981","201.32"
