name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
				Depreciation,"12,003,000","3,154,000","2,732,000","3,126,000","2,991,000","2,864,000","3,283,000","3,392,000","3,064,000","2,387,000","4,250,000","5,360,000","3,894,000","3,674,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"1,873,000","892,000","501,000","345,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"1,873,000","892,000","501,000","345,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-316,000","316,000","0","0","0","0","173,000","457,000","662,000","517,000","217,000","161,000","168,000","53,000","9,000","-39,000"
		AssetImpairmentCharge,,,,,,,"0","0","9,000","4,000","307,000","825,000","0","438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0"
		ProvisionandWriteOffofAssets,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-851,000",,,,,,,,,,,,,,
		StockBasedCompensation,"40,701,000","11,588,000","11,461,000","8,905,000","8,747,000","4,281,000","3,870,000","3,438,000","2,931,000","3,504,000","2,493,000","3,234,000","3,375,000","3,452,000","3,075,000","2,937,000","1,900,000","1,278,000","2,323,000","1,258,000","1,038,000","1,646,000","1,680,000","1,805,000","1,789,000","2,051,000","2,170,000","2,256,000","2,056,000","2,652,000","3,336,000","3,572,000","3,683,000","3,514,000","4,436,000","4,433,000","4,985,000","4,193,000","6,073,000","5,965,000","8,914,000","6,521,000","6,656,000","6,873,000","7,956,000","4,007,000","3,524,000","2,606,000","2,503,000","1,799,000","1,029,000","1,093,000","575,000","602,000"
		OtherNonCashItems,"-286,934,000","-19,834,000","-146,633,000","-51,268,000","-69,199,000","327,498,000","93,445,000","-33,549,000","27,609,000","17,795,000","2,704,000","4,496,000","17,076,000","6,758,000","7,762,000","3,981,000","3,571,000","3,016,000","-5,665,000","2,471,000","504,000","4,473,000","13,143,000","2,191,000","4,421,000","2,994,000","34,729,000","19,162,000","39,922,000","3,222,000","4,604,000","3,224,000","2,087,000","1,722,000","2,489,000","1,074,000","9,202,000","495,000","9,573,000","1,361,000","-8,055,000","44,892,000","13,004,000","1,418,000","588,000","383,000","20,000","-2,997,000","596,000","-489,000","771,000","131,000","-96,000","-80,000"
		ChangeInWorkingCapital,"-97,382,000","-38,502,000","-35,315,000","7,556,000","-31,121,000","13,985,000","-8,297,000","-16,367,000","-23,126,000","-6,602,000","-5,470,000","-13,413,000","-17,904,000","13,009,000","36,983,000","580,000","-8,167,000","-4,786,000","-24,597,000","-17,586,000","-7,883,000","5,929,000","-7,929,000","4,892,000","9,893,000","4,033,000","-7,118,000","4,399,000","457,000","21,376,000","524,000","-9,053,000","-4,231,000","12,592,000","-18,320,000","-4,746,000","-531,000","-117,000","-4,813,000","-17,692,000","11,072,000","-22,062,000","9,598,000","14,802,000","3,102,000","6,624,000","-2,498,000","4,377,000","1,671,000","-1,937,000","8,971,000","7,175,000","-5,172,000","-2,251,000"
			ChangeInReceivables,"-20,544,000","-10,026,000","4,844,000","-5,805,000","-9,557,000","14,067,000","-18,521,000","-4,465,000","869,000","-6,079,000","-5,254,000","-3,902,000","-7,195,000","13,069,000","26,260,000","-8,729,000","-1,101,000","-926,000","-8,559,000","-7,579,000","-8,897,000","5,388,000","-7,602,000","-1,761,000","2,188,000","-1,784,000","-880,000","-1,046,000","1,988,000","4,209,000","1,946,000","-6,737,000","-1,383,000","4,953,000","-5,217,000","3,835,000","248,000","-3,715,000","-27,000","-357,000","994,000","2,227,000","-2,209,000","986,000","-1,057,000","305,000","-576,000","-1,279,000","739,000","-2,449,000","2,828,000","1,629,000","-4,813,000","-229,000"
				ChangesInAccountReceivables,"-16,434,000","-1,554,000","3,558,000","-4,685,000","-13,753,000","17,275,000","-16,425,000","-5,765,000","3,238,000","-5,209,000","664,000","-1,335,000","-7,195,000","5,048,000","18,204,000","-8,729,000","-1,101,000","-926,000","-8,559,000","-7,579,000","-8,897,000","5,388,000","-7,602,000","-1,761,000","2,188,000","-1,784,000","-880,000","-1,046,000","1,988,000","4,209,000","1,946,000","-6,737,000","-1,383,000","4,953,000","-5,217,000","3,835,000","248,000","-3,715,000","-27,000","-357,000","994,000","2,227,000","-2,209,000","986,000","-1,057,000","305,000","-576,000","-1,279,000","739,000","-2,449,000","2,828,000","1,629,000","-4,813,000","-229,000"
			ChangeInInventory,"-31,552,000","-5,001,000","-4,920,000","-16,300,000","-5,331,000","-5,686,000","-5,688,000","-4,332,000","-1,837,000","-4,392,000","-11,380,000","-2,299,000","-5,506,000","1,196,000","-3,526,000","423,000","-1,733,000","420,000","-3,000,000","-535,000","1,276,000","-867,000","1,818,000","1,958,000","-1,960,000","3,870,000","1,164,000","-46,000","1,125,000","2,227,000","1,667,000","-2,578,000","-3,779,000","209,000","-3,022,000","-3,740,000","1,576,000","-426,000","2,307,000","482,000","8,322,000","-8,192,000","-13,589,000","-3,179,000","1,160,000","-5,072,000","-465,000","-813,000","-755,000","325,000","1,241,000","1,211,000","-3,476,000","146,000"
			ChangeInPrepaidAssets,"-51,965,000","-23,881,000","-10,218,000","-7,104,000","-10,762,000","-8,207,000","-1,139,000","-172,000","2,298,000","-1,430,000","-3,619,000","-3,445,000","-2,766,000","1,766,000","-4,602,000","-709,000","1,196,000","-2,268,000","-10,212,000","-4,904,000","-3,507,000","-713,000","-3,579,000","-3,029,000","407,000","1,288,000","-1,079,000","-920,000","-2,674,000","376,000","-1,561,000","-1,023,000","87,000","-410,000","-1,266,000","-2,575,000","1,508,000","-410,000","584,000","13,823,000","-2,477,000","-691,000","-16,116,000","-947,000","532,000","-719,000","-316,000","2,715,000","-2,446,000","1,180,000","1,425,000","83,000","-906,000","370,000"
			ChangeInPayablesAndAccruedExpense,"30,333,000","11,033,000","-15,166,000","36,254,000","-1,788,000","8,165,000","16,527,000","-6,106,000","-19,681,000","4,327,000","22,469,000","8,069,000","4,112,000","8,079,000","27,481,000","-67,000","-4,463,000","-2,887,000","9,630,000","-3,130,000","2,473,000","4,180,000","1,280,000","8,536,000","7,208,000","2,114,000","-3,405,000","9,051,000","4,517,000","5,164,000","-224,000","2,574,000","2,949,000","-1,678,000","-3,904,000","-587,000","-2,457,000","-5,074,000","-7,003,000","-30,268,000","5,080,000","-15,374,000","40,849,000","13,391,000","2,853,000","12,449,000","-1,774,000","4,252,000","2,501,000","-326,000","4,179,000","-1,168,000","2,808,000","-2,346,000"
				ChangeInPayable,"38,242,000","5,007,000","-2,181,000","32,715,000","2,701,000","4,154,000","10,120,000","7,733,000","-28,252,000","318,000","25,798,000","-6,582,000","2,698,000","1,834,000","16,804,000","-7,882,000","2,789,000","-108,000","2,739,000","4,858,000","-2,189,000","450,000","2,136,000","3,116,000","2,000,000","-810,000","-2,929,000","4,336,000","2,584,000","382,000","-2,306,000","-2,782,000","2,825,000","-946,000","-5,484,000","4,760,000","-286,000","-1,626,000","-611,000","-2,126,000","-6,657,000","-2,417,000","4,655,000","4,940,000","-135,000","6,188,000","-934,000","3,677,000","-449,000","1,184,000","-632,000","-331,000","1,485,000","-1,519,000"
					ChangeInAccountPayable,"38,242,000","5,007,000","-2,181,000","32,715,000","2,701,000","4,154,000","10,120,000","7,733,000","-28,252,000","318,000","25,798,000","-6,582,000","2,698,000","1,834,000","16,804,000","-7,882,000","2,789,000","-108,000","2,739,000","4,858,000","-2,189,000","450,000","2,136,000","3,116,000","2,000,000","-810,000","-2,929,000","4,336,000","2,584,000","382,000","-2,306,000","-2,782,000","2,825,000","-946,000","-5,484,000","4,760,000","-286,000","-1,626,000","-611,000","-2,126,000","-6,657,000","-2,417,000","4,655,000","4,940,000","-135,000","6,188,000","-934,000","3,677,000","-449,000","1,184,000","-632,000","-331,000","1,485,000","-1,519,000"
				ChangeInAccruedExpense,"-7,909,000","6,026,000","-12,985,000","3,539,000","-4,489,000","4,011,000","6,407,000","-13,839,000","8,571,000","4,009,000","-3,329,000","14,651,000","1,414,000","6,245,000","10,677,000","7,815,000","-7,252,000","-2,779,000","6,891,000","-7,988,000","4,662,000","3,730,000","-856,000","5,420,000","5,208,000","2,924,000","-476,000","4,715,000","1,933,000","4,782,000","2,082,000","5,356,000","124,000","-732,000","1,580,000","-5,347,000","-2,171,000","-3,448,000","-6,392,000","-28,142,000","11,737,000","-12,957,000","36,194,000","8,451,000","2,988,000","6,261,000","-840,000","575,000","2,950,000","-1,510,000","4,811,000","-837,000","1,323,000","-827,000"
			ChangeInOtherCurrentLiabilities,"-21,173,000","-9,658,000","-8,942,000","-1,318,000","-1,255,000","-1,185,000","-1,086,000","-1,199,000","-1,110,000","-1,043,000","-4,672,000","-4,357,000","-4,060,000","-4,036,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-1,037,000","-533,000","262,000","955,000","4,843,000",,,,"-141,000","1,977,000","-378,000","-589,000","-463,000","1,430,000","0"
			ChangeInOtherWorkingCapital,"-2,481,000","-969,000","-913,000","1,829,000","-2,428,000","6,831,000","1,610,000","-93,000","-3,665,000","2,015,000","-3,014,000","-7,479,000","-2,489,000","-7,065,000","-8,630,000","9,662,000","-2,066,000","875,000","-12,456,000","-1,438,000","772,000","-2,059,000","154,000","-812,000","2,050,000","-1,455,000","-2,918,000","-2,640,000","-4,499,000","9,400,000","-1,304,000","-1,289,000","-2,105,000","9,518,000","-4,911,000","-1,679,000","-1,406,000","9,508,000","-1,982,000","-335,000","-314,000","-294,000","-292,000","-292,000","-130,000","-339,000","2,091,000","-357,000","-345,000","-289,000","-113,000","5,883,000","-215,000","-192,000"
InvestingCashFlow,"-108,891,000","-47,286,000","-23,517,000","-34,911,000","-3,177,000","-2,493,000","-3,162,000","-4,125,000","-4,454,000","-1,040,000","-4,067,000","-3,062,000","-2,905,000","-3,046,000","-6,110,000","-1,998,000","-3,162,000","-1,202,000","50,255,000","3,054,000","-5,213,000","3,896,000","6,138,000","4,678,000","-5,166,000","-8,000","-1,840,000","-431,000","-1,805,000","-1,068,000","-2,959,000","-2,882,000","-2,831,000","-1,159,000","-3,824,000","-1,372,000","-1,515,000","-3,626,000","-5,993,000","-5,543,000","-24,542,000","-13,566,000","-17,783,000","-26,639,000","11,111,000","39,164,000","47,492,000","-66,620,000","-31,034,000","-29,243,000","-12,466,000","-20,656,000","-5,859,000","13,559,000"
	CashFlowFromContinuingInvestingActivities,"-108,891,000","-47,286,000","-23,517,000","-34,911,000","-3,177,000","-2,493,000","-3,162,000","-4,125,000","-4,454,000","-1,040,000","-4,067,000","-3,062,000","-2,905,000","-3,046,000","-6,110,000","-1,998,000","-3,162,000","-1,202,000","50,255,000","3,054,000","-5,213,000","3,896,000","6,138,000","4,678,000","-5,166,000","-8,000","-1,840,000","-431,000","-1,805,000","-1,068,000","-2,959,000","-2,882,000","-2,831,000","-1,159,000","-3,824,000","-1,372,000","-1,515,000","-3,626,000","-5,993,000","-5,543,000","-24,542,000","-13,566,000","-17,783,000","-26,639,000","11,111,000","39,164,000","47,492,000","-66,620,000","-31,034,000","-29,243,000","-12,466,000","-20,656,000","-5,859,000","13,559,000"
		NetPPEPurchaseAndSale,"-76,894,000","-33,751,000","-23,517,000","-16,737,000","-2,889,000","-2,493,000","-3,162,000","-4,125,000","-4,454,000","-1,040,000","-4,067,000","-3,062,000","-2,905,000","-3,046,000","-6,110,000","-2,155,000","-3,005,000","-1,202,000","-3,925,000","-223,000","193,000","-457,000","-203,000","-319,000","-129,000","-271,000","-1,022,000","-533,000","-728,000","-1,084,000","-1,388,000","-1,552,000","-756,000","-1,308,000","-2,186,000","-2,190,000","-1,593,000","-2,118,000","-5,952,000","-5,541,000","-23,588,000","-21,777,000","-25,776,000","-40,769,000","-16,066,000","-14,413,000","-7,263,000","-3,641,000","-1,461,000","-3,147,000","-1,675,000","-1,677,000","-1,443,000","-2,813,000"
			PurchaseOfPPE,"-76,894,000","-33,751,000","-23,517,000","-16,737,000","-2,889,000","-2,493,000","-3,162,000","-4,125,000","-4,454,000","-1,040,000","-4,067,000","-3,062,000","-2,905,000","-3,046,000","-6,110,000","-2,155,000","-3,005,000","-1,202,000","-3,925,000","-223,000","193,000","-457,000","-203,000","-319,000","-129,000","-271,000","-1,022,000","-533,000","-728,000","-1,084,000","-1,388,000","-1,552,000","-756,000","-1,308,000","-2,186,000","-2,190,000","-1,593,000","-2,118,000","-5,952,000","-5,541,000","-23,588,000","-21,777,000","-25,776,000","-40,769,000","-16,066,000","-14,413,000","-7,263,000","-3,641,000","-1,461,000","-3,147,000","-1,675,000","-1,677,000","-1,443,000","-2,813,000"
		NetBusinessPurchaseAndSale,"-31,997,000","-13,535,000","0","-18,174,000",,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-31,997,000","-13,535,000","0","-18,174,000",,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,"0","157,000",,,"-1,512,000","2,295,000","-384,000","313,000","405,000","4,000","-31,000","250,000","-472,000","14,000","4,000","16,000","5,000","-116,000","0","149,000","-903,000","818,000","78,000","-1,507,000","-40,000","-1,000","-1,000","8,211,000","10,927,000","14,130,000","27,177,000","53,233,000","48,072,000","-60,816,000","-29,567,000","-26,088,000","-9,135,000","-19,137,000","-4,286,000","16,502,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,"-8,168,000","348,000","-2,185,000","-1,781,000","-2,486,000","-707,000","-989,000","-1,377,000","-770,000","-814,000","-298,000","-877,000","-425,000","-63,000","-2,000","-881,000","-975,000","-57,000","-256,000","-1,507,000","-94,000","-1,000","-1,000","-8,238,000","-12,353,000","-38,696,000","-14,823,000","-1,767,000","922,000","-108,982,000","-50,779,000","-38,645,000","-13,475,000","-26,237,000","-7,036,000","-1,248,000"
			SaleOfInvestment,,,,,,,,,,,,,,,"0",,,,"6,656,000","1,947,000","1,801,000","2,094,000","2,891,000","711,000","958,000","1,627,000","298,000","828,000","302,000","893,000","430,000","-53,000","2,000","1,030,000","72,000","875,000","334,000","0","54,000","0","0","16,449,000","23,280,000","52,826,000","42,000,000","55,000,000","47,150,000","48,166,000","21,212,000","12,557,000","4,340,000","7,100,000","2,750,000","17,750,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,"-5,022,000","4,040,000",,,"-5,006,000","13,000","-346,000","88,000",,,"-1,576,000",,,,"-735,000","0","0","-1,000","-1,000","-1,000",,,"0","0","0","344,000","6,683,000","-2,163,000","-6,000","-8,000","-1,656,000","158,000","-130,000","-130,000"
FinancingCashFlow,"698,391,000","3,958,000","537,908,000","4,816,000","151,709,000","7,529,000","9,187,000","-1,949,000","165,624,000","49,663,000","46,168,000","58,688,000","20,276,000","-222,000","53,291,000","41,387,000","19,973,000","-6,694,000","-11,418,000","50,349,000","43,179,000","-3,762,000","57,422,000","1,984,000","13,730,000","19,063,000","35,670,000","20,210,000","-1,774,000","7,318,000","-1,026,000","9,804,000","69,547,000","52,596,000","41,943,000","19,215,000","9,162,000","20,861,000","24,329,000","11,597,000","20,284,000","81,907,000","35,011,000","-353,000","3,357,000","3,037,000","9,759,000","74,929,000","129,641,000","52,358,000","18,655,000","41,071,000","-2,067,000","13,814,000"
	CashFlowFromContinuingFinancingActivities,"698,391,000","3,958,000","537,908,000","4,816,000","151,709,000","7,529,000","9,187,000","-1,949,000","165,624,000","49,663,000","46,168,000","58,688,000","20,276,000","-222,000","53,291,000","41,387,000","19,973,000","-6,694,000","-11,418,000","50,349,000","42,839,000","-3,422,000","57,422,000","1,984,000","13,730,000","19,063,000","35,670,000","20,210,000","-1,774,000","7,318,000","-1,026,000","9,804,000","69,547,000","52,596,000","41,943,000","19,215,000","9,162,000","20,861,000","24,329,000","11,597,000","20,284,000","81,907,000","35,011,000","-353,000","3,357,000","3,037,000","9,759,000","74,929,000","129,641,000","52,358,000","18,655,000","41,071,000","-2,067,000","13,814,000"
		NetIssuancePaymentsOfDebt,"613,955,000","-131,000","618,909,000","-3,670,000","-1,153,000","-24,108,000","-5,756,000","-1,674,000","-24,732,000","-7,659,000","46,344,000","58,959,000","-33,562,000","-227,000","59,391,000","-4,650,000","3,915,000","-6,934,000","-7,741,000","-62,000","-9,281,000","-3,400,000","52,416,000","1,985,000","8,760,000","19,111,000","35,619,000","-4,815,000","-1,889,000","7,318,000","-1,324,000","9,507,000","66,491,000","51,581,000","41,792,000","19,224,000","8,975,000","901,000","1,942,000","11,480,000","15,914,000","23,208,000","28,553,000","-1,055,000","-803,000","3,409,000","-1,061,000","-1,633,000","-8,235,000","-1,521,000","207,000","-603,000","232,000","7,688,000"
			NetLongTermDebtIssuance,"613,955,000","-131,000","618,909,000","-3,670,000","-1,153,000","-24,108,000","-5,756,000","-1,674,000","-24,732,000","-7,659,000","46,344,000","58,959,000","-33,562,000","-227,000","59,391,000","-4,650,000","3,915,000","-6,934,000","-7,741,000","-62,000","-9,281,000","-3,400,000","52,416,000","1,985,000","8,760,000","19,111,000","35,619,000","-4,815,000","-1,889,000","7,318,000","-1,324,000","9,507,000","66,491,000","51,581,000","41,792,000","19,224,000","8,975,000","901,000","1,942,000","11,480,000","15,914,000","23,208,000","28,553,000","-1,055,000","-803,000","3,409,000","-1,061,000","-1,633,000","-8,235,000","-1,521,000","207,000","-603,000","232,000","7,688,000"
				LongTermDebtIssuance,,,"671,025,000","0","0","0","320,000","0","15,091,000","188,000","99,958,000","70,603,000","18,130,000","484,000","59,222,000","538,000",,,"4,960,000","1,510,000","10,955,000","1,500,000","55,335,000","3,325,000","14,950,000","20,000,000","65,324,000","0","1,607,000","10,850,000","0","10,850,000","67,300,000","54,883,000","42,826,000","20,064,000","10,128,000","2,517,000","3,280,000","54,968,000","25,652,000","25,004,000","30,335,000","-31,000","76,000","7,577,000","0","0","0","0","1,000,000","0","543,000","8,100,000"
				LongTermDebtPayments,"-57,070,000","-131,000","-52,116,000","-3,670,000","-1,153,000","-24,108,000","-6,076,000","-1,674,000","-39,823,000","-7,847,000","-53,614,000","-11,644,000","-51,692,000","-711,000","169,000","-5,188,000","-30,696,000","-6,934,000","-12,701,000","-1,572,000","-20,236,000","-4,900,000","-2,919,000","-1,340,000","-6,190,000","-889,000","-29,705,000","-4,815,000","-3,496,000","-3,532,000","-1,324,000","-1,343,000","-809,000","-3,302,000","-1,034,000","-840,000","-1,153,000","-1,616,000","-1,338,000","-43,488,000","-9,738,000","-1,796,000","-1,782,000","-1,024,000","-879,000","-4,168,000","-1,061,000","-1,633,000","-8,235,000","-1,521,000","-793,000","-603,000","-311,000","-412,000"
		NetCommonStockIssuance,,,"0","0","130,793,000","0","0","20,000","190,017,000","25,000,000","0","0","53,721,000","0","-1,000","0","1,324,000","92,000","0","0",,,"57,000","0",,,"-214,000","25,025,000","428,000","0","2,120,000","297,000","3,056,000","1,015,000","151,000","-9,000","187,000","19,960,000","22,387,000","117,000","4,370,000","58,699,000","3,458,000","206,000","4,162,000","122,000","10,829,000","75,364,000","65,000","5,000","104,000","7,000","1,000","1,000"
			CommonStockIssuance,,,"0","0","130,793,000","0","0","20,000","190,017,000","25,000,000","0","0","53,721,000","0","-1,000","0","1,324,000","92,000","0","0",,,"57,000","0",,,"-214,000","25,025,000","428,000","0","2,120,000","297,000","3,056,000","1,015,000","151,000","-9,000","187,000","19,960,000","22,387,000","117,000","4,370,000","58,699,000","3,955,000","206,000","4,162,000","122,000","10,829,000","75,364,000","65,000","5,000","104,000","7,000","1,000","1,000"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,"0",,,,"-303,000","50,766,000",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-9,000","-247,000","133,154,000","51,462,000","14,771,000","41,667,000","0","1,845,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,"0",,,,"-303,000","50,766,000",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-9,000","-247,000","133,154,000","51,462,000","14,771,000","41,667,000","0","1,845,000"
