name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
		DeferredTax,"-23,798,000","-17,042,000","-449,000","-1,550,000","1,022,000","-1,122,000","-6,205,000","-202,000","5,292,000","-2,160,000","-34,904,000","-1,560,000","-1,512,000","6,000","9,491,000","-5,935,000","5,636,000","-5,048,000","-50,463,000","-665,000","-3,089,000","-1,570,000","-18,423,000","-2,638,000","-1,198,000","-362,000","-4,529,000","3,382,000","-110,000","-949,000","-6,052,000","-839,000","2,437,000","4,398,000","-12,343,000","-2,898,000","-14,559,000","-14,080,000","-13,731,000","-6,101,000","3,714,000","3,338,000","6,971,000","11,637,000","11,892,000","2,895,000","11,093,000","9,793,000","7,385,000","3,291,000","-819,000","7,403,000","1,390,000","1,294,000","1,007,000","892,000","2,297,000","3,168,000","2,960,000","2,802,000","2,003,000",,,,,,,,,,,,,,,,,,,"-184,000","-44,012,000","-2,249,000","-2,099,000",,,,,,,,
			DeferredIncomeTax,"-23,798,000","-17,042,000","-449,000","-1,550,000","1,022,000","-1,122,000","-6,205,000","-202,000","5,292,000","-2,160,000","-34,904,000","-1,560,000","-1,512,000","6,000","9,491,000","-5,935,000","5,636,000","-5,048,000","-50,463,000","-665,000","-3,089,000","-1,570,000","-18,423,000","-2,638,000","-1,198,000","-362,000","-4,529,000","3,382,000","-110,000","-949,000","-6,052,000","-839,000","2,437,000","4,398,000","-12,343,000","-2,898,000","-14,559,000","-14,080,000","-13,731,000","-6,101,000","3,714,000","3,338,000","6,971,000","11,637,000","11,892,000","2,895,000","11,093,000","9,793,000","7,385,000","3,291,000","-819,000","7,403,000","1,390,000","1,294,000","1,007,000","892,000","2,297,000","3,168,000","2,960,000","2,802,000","2,003,000",,,,,,,,,,,,,,,,,,,"-184,000","-44,012,000","-2,249,000","-2,099,000",,,,,,,,
		AssetImpairmentCharge,,,"9,000","6,519,000",,,"74,759,000","1,235,000","550,000","0","34,196,000","248,000","3,691,000","-947,000","40,702,000","855,000","40,062,000","5,500,000","0","20,700,000","144,590,000","0","5,224,000","0","0","4,650,000","1,203,000","22,000","293,000","26,000","256,000","188,000","1,751,000","195,000","950,000",,,,"0",,,,,,,,,,,,"1,800,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,110,000","2,495,000","2,789,000","2,774,000","2,001,000",,,,"879,000","1,290,000","1,188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"38,652,000","6,324,000","9,308,000","8,777,000","8,383,000","8,701,000","8,105,000","8,811,000","7,166,000","9,954,000","9,419,000","7,773,000","10,132,000","11,658,000","4,828,000","9,848,000","8,010,000","11,952,000","10,629,000","9,679,000","10,515,000","7,946,000","13,160,000","9,660,000","10,138,000","9,919,000","7,438,000","8,908,000","9,197,000","9,120,000","7,051,000","10,055,000","12,078,000","10,070,000","8,416,000","10,484,000","10,106,000","8,004,000","12,663,000","8,807,000","9,929,000","7,727,000","11,597,000","9,934,000","10,474,000","8,747,000","2,838,000","4,261,000","4,424,000","3,326,000","2,618,000","2,103,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0","0","0","0","-42,000","-10,000","-765,000","-197,000","-298,000","-13,000","-331,000","-2,000","2,246,000","-28,000","-1,086,000","-1,132,000","-591,000","-803,000","-839,000","-1,654,000","-2,907,000","-508,000","0","-101,000","-4,130,000","2,363,000","-2,875,000","-4,176,000","-663,000","1,269,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-75,045,000","-7,383,000","-60,534,000","-2,785,000","-11,432,000","1,288,000","-838,137,000","-732,000","-344,000","287,000","6,581,000","804,000","1,820,000","172,000","-404,116,000","264,000","-415,000","50,000","294,000","1,417,000","1,054,000","1,240,000","-6,979,000","1,094,000","5,405,000","3,059,000","631,000","1,238,000","85,000","965,000","737,000","858,000","949,000","1,407,000","3,077,000","-2,636,000","8,232,000","-8,256,000","-21,557,000","9,040,000","9,025,000","5,899,000",,"110,300,000","55,300,000","42,400,000","2,175,000","5,530,000","4,424,000","3,326,000","4,418,000","2,103,000","4,923,000","3,659,000","2,973,000","1,835,000","1,920,000","1,183,000","1,474,000","1,745,000","1,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"3,587,000","15,256,000","-10,826,000","-6,457,000","4,832,000","-11,036,000","-69,299,000","-10,739,000","-23,052,000","-49,158,000","-45,220,000","-22,662,000","72,127,000","-22,606,000","-20,908,000","-34,961,000","-12,613,000","8,396,000","67,595,000","-3,207,000","-27,808,000","27,017,000","28,606,000","899,000","2,598,000","22,285,000","25,919,000","-9,898,000","-17,466,000","17,793,000","6,716,000","-13,561,000","-24,917,000","-18,091,000","-8,275,000","-967,000","-12,772,000","26,117,000","45,155,000","-28,928,000","3,619,000","17,405,000","30,368,000","-39,507,000","-18,934,000","11,917,000","12,287,000","569,000","-11,784,000","-8,031,000","6,383,000","-12,777,000","-5,702,000","-7,554,000","4,144,000","6,917,000","-12,737,000","-16,964,000","-2,144,000","-1,856,000","-7,182,000","-8,347,000","4,040,000","4,916,000","-4,992,000","-750,000","-113,000","1,027,000","1,174,000","681,000","1,037,000","30,000","340,000","1,821,000","2,520,000","577,000","857,000","-521,000","-3,711,000","3,140,000","355,000","173,000","-3,054,000","-3,561,000","-3,102,000","190,000","-2,413,000","-1,700,000","-1,900,000","1,900,000","200,000"
			ChangeInReceivables,"-5,031,000","26,205,000","-5,057,000","-34,120,000","380,000","33,795,000","-29,074,000","16,384,000","42,193,000","5,660,000","-67,159,000","11,630,000","9,949,000","32,307,000","-117,185,000","-3,360,000","-23,369,000","34,780,000","-68,175,000","-18,209,000","-5,037,000","-8,010,000","-5,103,000","-316,000","-157,000","-12,250,000","-3,845,000","-4,127,000","5,943,000","5,244,000","7,643,000","1,090,000","4,801,000","-28,178,000","-18,671,000","16,871,000","5,000,000","-10,905,000","34,267,000","-7,948,000","11,957,000","-12,103,000","5,958,000","-17,466,000","-39,215,000","-5,189,000","-4,694,000","-27,380,000","-6,417,000","3,908,000","5,580,000","-21,116,000","-17,385,000","-4,896,000","-660,000","2,335,000","-12,025,000","-12,797,000","-2,692,000","1,177,000","-13,705,000","-2,372,000","-1,610,000","-2,617,000","-3,258,000","-428,000","-1,974,000","-1,439,000","-1,938,000","-1,636,000","990,000","-2,429,000","-89,000","1,265,000","2,614,000","-858,000","-91,000","-1,361,000","-2,809,000","1,769,000","436,000","-403,000","569,000","-2,078,000","-3,032,000","-2,226,000","-2,064,000","-1,000,000","-700,000","6,000,000","-100,000"
				ChangesInAccountReceivables,,,,,,,"-29,074,000","16,384,000","42,193,000","5,660,000","-67,159,000","11,630,000","9,949,000","32,307,000","-117,185,000","-3,360,000","-23,369,000","34,780,000","-68,175,000","-18,209,000","-5,037,000","-8,010,000","-5,103,000","-316,000","-157,000","-12,250,000","-3,845,000","-4,127,000","5,943,000","5,244,000","7,643,000","1,090,000","4,801,000","-28,178,000","-18,671,000","16,871,000","5,000,000","-10,905,000","34,267,000","-7,948,000","11,957,000","-12,103,000","5,958,000","-17,466,000","-39,215,000","-5,189,000","-4,694,000","-27,380,000","-6,417,000","3,908,000","5,580,000","-21,116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-460,000","1,391,000","-634,000","-39,000","1,173,000","-619,000","1,242,000","422,000","116,000","-1,398,000","259,000","440,000","-29,000","180,000","927,000","-2,122,000","192,000","-358,000","245,000","-1,010,000","362,000","1,515,000","-1,061,000","475,000","-239,000","-6,000","240,000","203,000","41,000","252,000","125,000","459,000","33,000","166,000","113,000","427,000","-63,000","629,000","945,000","939,000","154,000","-652,000","992,000","-2,033,000","25,000","-980,000","-217,000","-353,000","100,000","-800,000","-500,000","-200,000"
			ChangeInPrepaidAssets,"25,264,000","5,431,000","4,708,000","25,403,000","-20,252,000","7,935,000","-38,707,000","15,194,000","-30,574,000","19,669,000","-15,989,000","17,306,000","-20,349,000","3,658,000","-46,917,000","-8,334,000","3,692,000","-4,259,000","20,759,000","2,292,000","-4,767,000","-4,464,000","10,384,000","458,000","4,738,000","-1,815,000","5,884,000","5,687,000","8,003,000","-1,960,000","9,142,000","-5,085,000","-13,458,000","2,363,000","1,849,000","-3,624,000","-8,874,000","-12,832,000","-11,035,000","5,938,000","-505,000","-8,828,000","-13,379,000","-2,244,000","-8,590,000","-8,812,000","-4,144,000","-5,812,000","-2,715,000","-5,423,000","-924,000","810,000","-1,345,000","2,445,000","-582,000","1,502,000","-3,034,000","-1,741,000","-2,280,000","-1,378,000","-2,113,000","455,000","-349,000","-757,000","-1,021,000","-1,238,000","1,314,000","68,000","-689,000","320,000","1,042,000",,"-148,000","106,000","13,000","170,000","-436,000","-393,000","542,000","-318,000","-941,000","-301,000","1,070,000",,,,,,,,
			ChangeInPayablesAndAccruedExpense,"26,254,000","23,241,000","-4,717,000","-1,632,000","23,550,000","-13,959,000","-75,300,000","-43,242,000","-27,444,000","-71,234,000","-3,815,000","9,895,000","160,591,000","2,535,000","-6,603,000","8,153,000","2,394,000","17,381,000","-10,095,000","4,729,000","-5,319,000","-2,698,000","24,448,000","10,456,000","-4,790,000","11,832,000","-15,088,000","-4,430,000","-11,861,000","-3,548,000","-16,242,000","203,000","6,472,000","-15,144,000","19,516,000","-9,047,000","-5,346,000","14,119,000","16,986,000","-22,489,000","-469,000","12,809,000","13,704,000","-9,023,000","14,409,000","-5,338,000","17,733,000","10,654,000","6,947,000","-6,794,000","6,028,000","-19,798,000","4,744,000","-5,395,000","-1,627,000","339,000","2,428,000","4,674,000","-1,709,000","-4,409,000","3,269,000","-1,710,000","1,052,000","3,715,000","222,000","166,000","-1,454,000","-757,000","1,108,000","-430,000","-22,000","-931,000","924,000","103,000","1,214,000","585,000","360,000","190,000","-475,000","-566,000","245,000","-1,246,000","147,000","-913,000","2,076,000","1,454,000","-251,000","-800,000","-800,000","-3,100,000","700,000"
				ChangeInPayable,"-5,570,000","10,210,000","-5,058,000","-4,869,000","-76,000","-8,726,000","-17,376,000","-21,980,000","-3,664,000","-23,967,000","228,000","11,286,000","8,903,000","7,382,000","-38,270,000","-305,000","15,294,000","4,122,000","-20,922,000","5,738,000","-5,699,000","2,869,000","14,115,000","10,590,000","-1,246,000","16,997,000","-9,903,000","-1,569,000","-12,298,000","11,817,000","-15,595,000","9,822,000","4,718,000","-889,000","15,087,000","-12,396,000","-632,000","21,735,000","-4,327,000","-8,230,000","585,000","15,412,000","900,000","-7,208,000","50,000","-2,288,000","9,928,000","2,535,000","790,000","-197,000","-1,728,000","-1,161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-5,570,000","10,210,000","-5,058,000","-4,869,000","-76,000","-8,726,000","-17,376,000","-21,980,000","-3,664,000","-23,967,000","228,000","11,286,000","8,903,000","7,382,000","-38,270,000","-305,000","15,294,000","4,122,000","-20,922,000","5,738,000","-5,699,000","2,869,000","14,115,000","10,590,000","-1,246,000","16,997,000","-9,903,000","-1,569,000","-12,298,000","11,817,000","-15,595,000","9,822,000","4,718,000","-889,000","15,087,000","-12,396,000","-632,000","21,735,000","-4,327,000","-8,230,000","585,000","15,412,000","900,000","-7,208,000","50,000","-2,288,000","9,928,000","2,535,000","790,000","-197,000","-1,728,000","-1,161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"31,824,000","13,031,000","341,000","3,237,000","23,626,000","-5,233,000","-57,924,000","-21,262,000","-23,780,000","-47,267,000","-4,043,000","-1,391,000","151,688,000","-4,847,000","31,667,000","8,458,000","-12,900,000","13,259,000","10,827,000","-1,009,000","380,000","-5,567,000","10,333,000","-134,000","-3,544,000","-5,165,000","-5,185,000","-2,861,000","437,000","-15,365,000","-647,000","-9,619,000","1,754,000","-14,255,000","4,429,000","3,349,000","-4,714,000","-7,616,000","21,313,000","-14,259,000","-1,054,000","-2,603,000","12,804,000","-1,815,000","14,359,000","-3,050,000","7,805,000","8,119,000","6,157,000","-6,597,000","7,756,000","-18,637,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,"31,600,000","-300,000","-8,800,000",,,,"31,600,000",,"25,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,272,000","-866,000","-69,000","-200,000","-200,000","-300,000","100,000"
			ChangeInOtherCurrentLiabilities,"784,000","2,022,000","-3,409,000","326,000","5,987,000","-2,699,000","-533,000","-4,687,000","-5,471,000","-3,241,000","-13,498,000","-4,054,000","-10,070,000","-4,474,000","13,879,000","-831,000","-3,844,000","2,887,000","1,650,000","6,211,000","7,680,000","-997,000","-1,085,000","-1,134,000","1,052,000","54,000","907,000","-1,258,000","215,000","-47,000","-1,556,000","-72,000","-1,044,000","-4,353,000","-7,396,000","-3,115,000","-4,775,000","-576,000",,,,,,,,,,,,,,,"8,104,000","-635,000","9,135,000","2,608,000","130,000","-7,296,000","5,561,000","2,443,000","3,881,000","-3,849,000","4,502,000","5,011,000","-1,126,000","510,000","1,798,000","3,114,000","2,441,000","2,302,000","-1,432,000",,"-513,000","234,000","-1,748,000",,"395,000","98,000","-1,908,000","2,101,000","1,267,000","1,131,000","-2,807,000","-20,000","106,000","2,045,000","324,000","200,000","600,000","-200,000","-300,000"
			ChangeInOtherWorkingCapital,"-43,684,000","-41,643,000","-2,351,000","3,566,000","-4,833,000","-36,108,000","74,315,000","5,612,000","-1,756,000","-12,000","55,241,000","-57,439,000","-67,994,000","-56,632,000","135,918,000","-30,589,000","8,514,000","-42,393,000","123,456,000","1,770,000","-20,365,000","43,186,000","-38,000","-8,565,000","1,755,000","24,464,000","38,061,000","-5,770,000","-19,766,000","18,104,000","7,729,000","-9,697,000","-21,688,000","27,221,000","-3,573,000","-2,052,000","1,223,000","36,311,000","2,878,000","-3,969,000","-8,755,000","26,161,000","24,814,000","-11,947,000","15,081,000","30,014,000","-15,122,000","15,542,000","-752,000","19,000","-4,592,000","27,356,000",,,,,"122,000","-49,000","-14,000","-51,000","-29,000","190,000","-30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"-278,423,000","34,750,000","-1,273,000","-978,000","-270,181,000","-51,336,000","-119,048,000","0","0","0","0","0","0","-30,000,000","-36,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-37,385,000","-44,199,000","42,698,000","-20,328,000","-15,556,000","-18,989,000","1,680,120,000","-24,226,000","-6,277,000","-34,429,000","-30,771,000","-52,766,000","-44,109,000","-33,410,000","481,334,000","-212,803,000","129,294,000","-149,812,000","-206,161,000","-104,896,000","-49,405,000","-52,510,000","-103,038,000","-71,042,000","-956,551,000","-23,375,000","-23,811,000","-15,717,000","-234,570,000","-14,868,000","-18,115,000","-41,270,000","-22,320,000","-26,983,000","-28,670,000","-22,273,000","-40,605,000","-160,592,000","-28,300,000","-29,110,000","-32,951,000","-32,676,000","-25,212,000","-28,318,000","-12,084,000","-30,060,000","-11,578,000","-8,111,000","-7,918,000","-4,400,000","5,446,000","-6,235,000","13,270,000","-1,679,000","-15,287,000","-61,651,000","-10,739,000","-4,984,000","-11,940,000","-9,501,000","-6,746,000","-6,550,000","-157,334,000","11,884,000","-2,035,000","4,861,000","3,298,000","-35,968,000","-43,244,000","2,767,000","-4,792,000","1,222,000","-8,484,000","-1,276,000","-912,000","-1,063,000","-2,595,000","1,811,000","-6,046,000","-2,571,000","5,026,000","3,218,000","-14,882,000","4,600,000","2,697,000","-20,532,000","-33,802,000","18,100,000","-36,900,000","-400,000","7,200,000"
	CashFlowFromContinuingInvestingActivities,"-38,302,000","-32,968,000","42,698,000","-20,328,000","-15,556,000","-18,989,000","1,687,784,000","-24,226,000","-6,277,000","-34,429,000","-30,771,000","-52,766,000","-44,109,000","-33,410,000","702,355,000","-212,803,000","129,294,000","-149,812,000","-206,161,000","-104,896,000","-49,405,000","-52,510,000","-103,038,000","-71,042,000","-956,551,000","-23,375,000","-23,811,000","-15,717,000","-234,570,000","-14,868,000","-18,115,000","-41,270,000","-22,320,000","-26,983,000","-28,670,000","-22,273,000","-40,605,000","-160,592,000","-28,300,000","-29,110,000","-32,951,000","-32,676,000","-25,212,000","-28,318,000","-12,084,000","-30,060,000","-11,578,000","-8,111,000","-7,918,000","-4,400,000","5,446,000","-6,235,000","13,270,000","-1,679,000","-15,287,000","-61,651,000","-10,739,000","-4,984,000","-11,940,000","-9,501,000","-6,746,000","-6,550,000","-157,334,000","11,884,000","-2,035,000","4,861,000","3,298,000","-35,968,000","-43,244,000","2,767,000","-4,792,000","1,222,000","-8,484,000","-1,276,000","-912,000","-1,063,000","-2,595,000","1,811,000","-6,046,000","-2,571,000","5,026,000","3,218,000","-14,882,000","4,600,000","2,697,000","-20,532,000","-33,802,000","18,100,000","-36,900,000","-400,000","7,200,000"
