name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","4,294,000","2,806,000","1,636,000","1,948,000",,"1,008,000",,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,413,000",,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"190,000","1,971,000","3,157,000","6,171,000","4,071,000","6,727,000","5,609,000","13,304,000","121,179,000","0","15,481,000","8,271,000","4,795,000","49,929,000","4,000","5,875,000","480,000","1,190,000","60,000","7,067,000","1,715,000","0",,"117,000","11,966,000","16,284,000","28,165,000","23,846,000","47,011,000","55,549,000","3,929,000","22,000","99,000","19,000","1,037,000","3,978,000","1,142,000","4,378,000","6,395,000","16,033,000","10,908,380","8,988,767","4,890,628","2,808,026","2,476,296","4,144,411"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,099,885",,,,,
	TotalNonCurrentAssets,"4,031,065,000","3,890,848,000","3,588,865,000","3,500,921,000","3,482,017,000","3,425,651,000","3,549,006,000","3,773,850,000","3,977,036,000","3,791,184,000","3,667,323,000","3,478,067,000","3,353,344,000","3,149,833,000","2,928,770,000","2,234,910,000","2,068,727,000","1,888,520,000","1,698,192,000","1,530,289,000","1,376,417,000","1,185,483,000","1,096,673,000","991,459,000","991,066,000","1,013,854,000","1,153,982,000","1,415,293,000","1,582,233,000","1,322,968,000","1,218,348,000","1,066,097,000","962,753,000","848,158,000","752,129,000","695,901,000","613,054,000","593,832,000","553,656,000","493,107,000","458,756,284","403,192,434","351,066,365","331,435,710","301,097,744","303,880,466"
		NetPPE,"3,995,641,000","3,856,685,000","3,536,181,000","3,462,030,000","3,437,364,000","3,367,769,000","3,482,509,000","3,662,927,000","3,887,233,000","3,699,595,000","3,560,125,000","3,383,343,000","3,277,176,000","3,122,864,000","2,921,974,000","2,228,017,000","2,061,734,000","1,881,456,000","1,697,167,000","1,526,504,000","1,373,215,000","1,184,525,000","1,095,705,000","990,531,000","989,655,000","1,012,406,000","1,142,047,000","1,414,842,000","1,581,530,000","1,322,072,000","1,214,152,000","1,063,349,000","959,912,000","845,877,000","748,846,000","690,255,000","610,179,000","591,090,000","548,361,000","482,592,000","456,964,777","399,864,775","350,278,881","331,435,710","301,097,744","303,880,466"
			GrossPPE,"8,137,950,000","7,903,141,000","7,493,100,000","7,329,888,000","7,213,778,000","7,069,320,000","6,984,732,000","6,825,964,000","6,633,547,000","6,355,181,000","6,114,641,000","5,846,183,000","5,660,991,000","5,429,813,000","5,156,444,000","4,392,030,000","4,158,910,000","3,923,262,000","3,684,537,000","3,466,074,000","3,271,511,000","3,048,836,000","2,928,183,000","2,792,995,000","2,682,699,000","2,596,065,000","2,471,129,000","2,412,966,000","2,298,860,000","1,925,804,000","1,774,117,000","1,588,171,000","1,452,937,000","1,314,872,000","1,194,039,000","1,109,321,000","1,009,011,000","940,460,000","843,403,000","752,358,000","673,611,952","605,306,499","546,545,233","520,413,971","481,897,040","441,895,452"
				LandAndImprovements,,,,,,,,,,,,,,"4,192,000",,,,"2,892,000",,,,"1,437,000",,,,"1,539,000",,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"19,148,000",,,,"18,707,000",,,,"17,269,000",,,,"15,223,000",,,,"14,051,000",,,,"8,693,000",,,,"5,111,000",,,,"4,034,000",,,,"3,557,000",,,,"2,982,000",,,,,,,,
				OtherProperties,"8,137,950,000","7,873,018,000","7,493,100,000","7,329,888,000","7,213,778,000","7,039,759,000","6,984,732,000","6,825,964,000","6,633,547,000","6,328,160,000","6,114,641,000","5,846,183,000","5,660,991,000","5,404,227,000","5,156,444,000","4,392,030,000","4,158,910,000","3,900,891,000","3,684,537,000","3,466,074,000","3,271,511,000","3,033,703,000","2,928,183,000","2,792,995,000","2,682,699,000","2,588,242,000","2,471,129,000","2,412,966,000","2,298,860,000","1,920,799,000","1,774,117,000","1,588,171,000","1,452,937,000","1,310,324,000","1,194,039,000","1,109,321,000","1,009,011,000","936,834,000","24,597,000","22,102,000","21,304,688","18,764,038","17,336,739","15,715,575","14,893,058","14,035,010"
				Leases,,"10,975,000",,,,"10,854,000",,,,"9,752,000",,,,"6,171,000",,,,"5,428,000",,,,"5,003,000",,,,"1,173,000",,,,"971,000",,,,"991,000",,,,"644,000",,,,,,,,
			AccumulatedDepreciation,"-4,142,309,000","-4,046,456,000","-3,956,919,000","-3,867,858,000","-3,776,414,000","-3,701,551,000","-3,502,223,000","-3,163,037,000","-2,746,314,000","-2,655,586,000","-2,554,516,000","-2,462,840,000","-2,383,815,000","-2,306,949,000","-2,234,470,000","-2,164,013,000","-2,097,176,000","-2,041,806,000","-1,987,370,000","-1,939,570,000","-1,898,296,000","-1,864,311,000","-1,832,478,000","-1,802,464,000","-1,693,044,000","-1,583,659,000","-1,329,082,000","-998,124,000","-717,330,000","-603,732,000","-559,965,000","-524,822,000","-493,025,000","-468,995,000","-445,193,000","-419,066,000","-398,832,000","-349,370,000","-295,042,000","-269,766,000","-216,647,175","-205,441,724","-196,266,352","-188,978,261","-180,799,296","-138,014,986"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,
		FinancialAssets,,"0","859,000","2,424,000","422,000","2,570,000","3,630,000","6,634,000","11,371,000",,"4,650,000","2,202,000",,,,,,,"285,000","2,992,000","2,283,000",,,,"60,000",,"2,028,000",,,"0","1,278,000","171,000","267,000","173,000","995,000","3,459,000","1,143,000","771,000","1,880,000","5,093,000","917,385","847,267","787,484",,,
		NonCurrentDeferredAssets,,,"13,878,000",,,,"804,000","35,694,000",,"0","0","7,149,000","18,065,000","20,457,000",,,,,,,,,,,,,"9,676,000",,,,,,"0","0","0","510,000","0","411,000","1,878,000","4,594,000","0","1,593,331",,,,
			NonCurrentDeferredTaxesAssets,,,"13,878,000",,,,"804,000","35,694,000",,"0","0","7,149,000","18,065,000","20,457,000",,,,,,,,,,,,,"9,676,000",,,,,,"0","0","0","510,000","0","411,000","1,878,000","4,594,000","0","1,593,331",,,,
		OtherNonCurrentAssets,"35,424,000","34,163,000","37,947,000","36,467,000","44,231,000","55,312,000","62,063,000","68,595,000","78,432,000","91,589,000","102,548,000","85,373,000","58,103,000","6,512,000","6,796,000","6,893,000","6,993,000","7,064,000","740,000","793,000","919,000","958,000","968,000","928,000","1,351,000","1,448,000","231,000","451,000","703,000","896,000","2,918,000","2,577,000","2,574,000","2,108,000","2,288,000","1,677,000","1,732,000","1,560,000","1,537,000","828,000","874,122","887,061",,,,
TotalLiabilitiesNetMinorityInterest,"2,229,864,000","2,134,765,000","2,077,593,000","2,132,423,000","2,158,348,000","2,174,255,000","2,208,601,000","2,182,632,000","2,179,291,000","2,100,224,000","2,024,221,000","1,910,848,000","1,791,769,000","1,675,861,000","1,431,759,000","876,099,000","912,939,000","888,144,000","855,740,000","814,705,000","770,897,000","773,220,000","739,899,000","663,559,000","639,000,000","651,902,000","563,918,000","603,950,000","764,592,000","569,750,000","459,064,000","346,199,000","435,330,000","321,406,000","243,154,000","344,686,000","286,217,000","252,925,000","189,608,000","129,912,000","83,337,115","167,953,323","114,705,220","102,275,828","81,387,670","64,504,614"
	CurrentLiabilities,"537,934,000","464,837,000","472,752,000","422,580,000","376,412,000","290,936,000","286,359,000","344,769,000","359,898,000","399,772,000","403,357,000","336,775,000","328,423,000","330,022,000","326,751,000","263,598,000","306,492,000","282,606,000","252,095,000","212,184,000","167,305,000","169,505,000","151,629,000","136,078,000","119,393,000","136,830,000","153,281,000","166,923,000","232,198,000","161,787,000","152,620,000","150,928,000","132,875,000","100,327,000","85,935,000","91,738,000","72,483,000","96,492,000","77,450,000","64,062,000","58,045,125","74,576,077","50,101,674","38,372,009","37,444,214","30,096,506"
		PayablesAndAccruedExpenses,"376,168,000","386,844,000","299,867,000","237,867,000","236,994,000","183,415,000","206,446,000","264,085,000","290,651,000","327,205,000","326,076,000","271,704,000","269,305,000","314,939,000","286,490,000","243,245,000","287,287,000","251,640,000","232,956,000","197,020,000","146,573,000","127,800,000","121,394,000","109,302,000","102,580,000","123,842,000","128,169,000","146,784,000","195,096,000","132,588,000","141,313,000","131,239,000","117,683,000","91,065,000","75,251,000","84,257,000","64,035,000","89,412,000","73,734,000","55,690,000","52,506,061","46,204,197","24,974,845","13,247,009","37,288,175","27,876,467"
			Payables,"195,764,000","177,297,000","168,880,000","119,673,000","117,720,000","89,574,000","98,821,000","99,853,000","116,480,000","163,158,000","127,610,000","102,464,000","116,862,000","158,139,000","127,239,000","125,324,000","109,562,000","91,079,000","89,446,000","59,000,000","46,871,000","43,264,000","41,181,000","39,451,000","29,071,000","39,470,000","40,305,000","36,232,000","74,786,000","32,431,000","32,362,000","35,447,000","17,402,000","33,560,000","31,622,000","42,372,000","29,976,000","36,176,000","23,472,000","22,371,000","9,065,142","20,765,304","5,879,789","4,623,620","12,393,868","13,217,921"
				AccountsPayable,"40,446,000","37,540,000","44,763,000","15,386,000","30,397,000","14,400,000","20,814,000","18,065,000","19,429,000","43,036,000","40,584,000","19,821,000","48,068,000","66,970,000","32,491,000","25,278,000","31,104,000","11,757,000","13,839,000","7,371,000","5,266,000","4,674,000","4,534,000","9,468,000","5,930,000","10,966,000","16,012,000","14,443,000","61,476,000","17,526,000","15,420,000","18,541,000","6,328,000","25,358,000","20,280,000","35,959,000","19,675,000","28,120,000","17,364,000","16,874,000","5,868,441","18,841,295","2,281,357","1,929,520","10,926,715","12,166,938"
				TotalTaxPayable,"15,409,000",,,,,,,,,,,,,,,,,,,,,"0",,"0","385,000","2,848,000","0","0","0","444,000","2,969,000","3,219,000","1,679,000","404,000","980,000","78,000","46,000",,"188,000",,,,,,,
					IncomeTaxPayable,"15,409,000",,,,,,,,,,,,,,,,,,,,,"0",,"0","385,000","2,848,000","0","0","0","444,000","2,969,000","3,219,000","1,679,000","404,000","980,000","78,000","46,000",,"188,000",,,,,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","68,713","68,713","68,713","68,713","68,713"
				DuetoRelatedPartiesCurrent,"37,240,000","45,398,000","32,755,000","22,031,000","15,533,000","9,125,000","9,684,000","20,793,000","11,474,000","34,929,000","22,835,000","16,513,000","11,518,000","26,393,000","27,725,000","30,295,000","15,473,000","17,964,000","21,968,000","16,206,000","10,633,000","14,602,000","14,930,000","13,337,000","10,238,000","9,163,000","2,556,000","2,697,000","1,378,000",,,,,"0","10,000","0","2,549,000","1,515,000",,,,,,,,
				OtherPayable,"102,669,000","94,359,000","91,362,000","82,256,000","71,790,000","66,049,000","68,323,000","60,995,000","85,577,000","85,193,000","64,191,000","66,130,000","57,276,000","64,776,000","67,023,000","69,751,000","62,985,000","61,358,000","53,639,000","35,423,000","30,972,000","23,988,000","21,717,000","16,646,000","12,518,000","16,493,000","21,737,000","19,092,000","11,932,000","14,461,000","13,973,000","13,687,000","9,395,000","7,798,000","10,352,000","6,335,000","7,706,000","6,541,000","5,920,000","5,497,000","3,196,701","1,855,296","3,529,719","2,625,387","1,398,440","982,270"
			CurrentAccruedExpenses,"180,404,000","209,547,000","130,987,000","118,194,000","119,274,000","93,841,000","107,625,000","164,232,000","174,171,000","164,047,000","198,466,000","169,240,000","152,443,000","156,800,000","159,251,000","117,921,000","177,725,000","160,561,000","143,510,000","138,020,000","99,702,000","84,536,000","80,213,000","69,851,000","73,509,000","84,372,000","87,864,000","110,552,000","120,310,000","100,157,000","108,951,000","95,792,000","100,281,000","57,505,000","43,629,000","41,885,000","34,059,000","53,236,000","50,262,000","33,319,000","43,440,919","25,438,893","19,095,056","8,623,389","24,894,307","14,658,546"
				InterestPayable,"2,764,000","18,232,000","2,929,000","18,385,000","2,825,000","18,315,000","2,969,000","18,282,000","2,861,000","18,569,000","3,107,000","18,599,000","3,087,000","22,448,000","5,407,000","8,345,000","18,228,000","8,345,000","18,228,000","8,345,000","15,688,000","6,541,000","12,741,000","5,805,000","12,681,000","5,806,000","12,757,000","5,882,000","292,000","206,000","158,000","95,000","268,000","141,000","117,000","186,000","163,000","255,000",,"118,000",,,,,,
		CurrentProvisions,"282,000","270,000","231,000","211,000","409,000","623,000","596,000","539,000","515,000","619,000","619,000","1,556,000","1,655,000","1,350,000","928,000","1,235,000","1,274,000","1,176,000","618,000","703,000","699,000","915,000","29,000","61,000","48,000","254,000","411,000","275,000","268,000","311,000","540,000","477,000","407,000","175,000","763,000","804,000","760,000","660,000",,"343,000",,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,"872,000",,"1,082,000",,"325,000",,,"109,000","85,000","56,000",,,"19,000","65,000",,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"34,681,000","32,182,000","33,055,000","30,833,000","23,192,000","24,276,000","22,480,000","22,026,000","20,849,000","18,223,000","23,480,000","20,812,000","19,015,000","12,705,000","18,651,000","14,209,000","12,234,000","12,611,000","14,217,000","12,613,000","11,091,000","16,009,000","13,097,000","10,842,000","10,066,000","7,743,000","12,970,000","11,594,000","19,924,000","9,034,000","9,870,000","8,751,000","8,385,000","6,251,000","5,656,000","5,823,000","5,376,000","5,218,000",,,,"25,000,000","25,000,000","25,000,000",,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,982,000",,,,,,,,,,,,,"25,000,000","25,000,000","25,000,000",,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,982,000",,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"34,681,000","32,182,000","33,055,000","30,833,000","23,192,000","24,276,000","22,480,000","22,026,000","20,849,000","18,223,000","23,480,000","20,812,000","19,015,000","12,705,000","18,651,000","14,209,000","12,234,000","12,611,000","14,217,000","12,613,000","11,091,000","16,009,000","13,097,000","10,842,000","10,066,000","7,743,000","12,970,000","11,594,000","7,942,000","9,034,000","9,870,000","8,751,000","8,385,000","6,251,000","5,656,000","5,823,000","5,376,000","5,218,000",,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,"0","6,440,000","5,903,000","5,367,000","4,830,000","10,426,000","8,115,000","16,462,000","19,751,000","802,000",,,"0","0","510,000","0","411,000","3,660,000","5,376,000","5,485,367","3,195,012","0","0","0","2,196,462"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,426,000","8,115,000","16,462,000","19,751,000","802,000",,,"0","0","510,000","0","411,000","1,878,000","5,376,000","2,396,156","3,023,760","0","0","0","1,473,619"
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,"0","6,440,000","5,903,000","5,367,000","4,830,000",,,,,,,,,,,,,"1,782,000",,,"0",,"0","0","722,843"
		OtherCurrentLiabilities,"126,803,000","45,541,000","139,599,000","153,669,000","115,817,000","82,622,000","56,837,000","58,119,000","47,883,000","53,725,000","53,182,000","42,703,000","38,448,000","1,028,000","20,682,000","4,909,000","5,697,000","17,179,000","4,304,000","1,848,000","8,942,000","24,781,000","10,669,000","9,970,000","460,000","161,000","223,000","155,000","123,000","103,000","95,000","10,352,000","6,315,000","2,780,000","4,265,000","344,000","2,293,000","726,000","56,000","2,653,000","53,697","176,868","126,829","125,000","156,039","23,577"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,691,930,000","1,669,928,000","1,604,841,000","1,709,843,000","1,781,936,000","1,883,319,000","1,922,242,000","1,837,863,000","1,819,393,000","1,700,452,000","1,620,864,000","1,574,073,000","1,463,346,000","1,345,839,000","1,105,008,000","612,501,000","606,447,000","605,538,000","603,645,000","602,521,000","603,592,000","603,715,000","588,270,000","527,481,000","519,607,000","515,072,000","410,637,000","437,027,000","532,394,000","407,963,000","306,444,000","195,271,000","302,455,000","221,079,000","157,219,000","252,948,000","213,734,000","156,433,000","112,158,000","65,850,000","25,291,990","93,377,246","64,603,546","63,903,819","43,943,456","34,408,108"
		LongTermProvisions,"41,265,000","41,689,000","40,101,000","39,737,000","38,720,000","37,919,000","37,222,000","37,997,000","37,118,000","35,592,000","33,507,000","30,686,000","30,290,000","29,736,000","28,706,000","26,890,000","25,682,000","25,080,000","23,305,000","22,391,000","21,482,000","19,725,000","19,452,000","18,498,000","17,177,000","15,166,000","13,413,000","13,105,000","13,275,000","11,640,000","10,751,000","9,723,000","9,019,000","7,309,000","6,147,000","5,881,000","5,746,000","5,109,000","4,551,000","4,363,000","4,136,370","3,935,084","4,305,407","3,785,780","3,809,319","3,695,017"
		LongTermDebtAndCapitalLeaseObligation,"1,497,975,000","1,527,580,000","1,519,684,000","1,634,289,000","1,715,393,000","1,814,998,000","1,842,002,000","1,745,207,000","1,662,311,000","1,582,416,000","1,514,020,000","1,483,625,000","1,398,229,000","1,297,837,000","1,065,063,000","574,164,000","574,118,000","574,073,000","574,027,000","573,988,000","573,968,000","573,924,000","457,153,000","391,845,000","391,553,000","391,254,000","390,959,000","390,667,000","410,000,000","340,000,000","250,000,000","150,000,000","270,000,000","200,000,000","145,000,000","245,000,000","205,000,000","150,000,000","106,000,000","60,000,000","15,000,000","88,000,000","60,000,000","60,000,000","40,000,000","25,000,000"
			LongTermDebt,"1,497,975,000","1,527,580,000","1,519,684,000","1,634,289,000","1,715,393,000","1,814,998,000","1,842,002,000","1,745,207,000","1,662,311,000","1,582,416,000","1,514,020,000","1,483,625,000","1,398,229,000","1,297,837,000","1,065,063,000","574,164,000","574,118,000","574,073,000","574,027,000","573,988,000","573,968,000","573,924,000","457,153,000","391,845,000","391,553,000","391,254,000","390,959,000","390,667,000","410,000,000","340,000,000","250,000,000","150,000,000","270,000,000","200,000,000","145,000,000","245,000,000","205,000,000","150,000,000","106,000,000","60,000,000","15,000,000","88,000,000","60,000,000","60,000,000","40,000,000","25,000,000"
		NonCurrentDeferredLiabilities,"135,835,000","77,938,000","16,285,000","7,847,000","2,499,000","0","2,698,000","11,090,000","84,700,000","37,329,000","21,186,000","14,845,000","12,903,000","13,221,000",,,,,,,,"0","97,676,000","99,286,000","100,896,000","102,506,000","0","25,645,000","106,649,000","53,783,000","42,508,000","30,942,000","20,360,000","10,929,000","3,609,000",,"1,008,000",,,,"2,098,105","0","0","0","0","5,432,638"
			NonCurrentDeferredTaxesLiabilities,"135,835,000","77,938,000","16,285,000","7,847,000","2,499,000","0","2,698,000","11,090,000","84,700,000","37,329,000","21,186,000","14,845,000","12,903,000","13,221,000",,,,,,,,,,,,,"0","25,645,000","106,649,000","53,783,000","42,508,000","30,942,000","20,360,000","10,929,000","3,609,000",,"1,008,000",,,,"2,098,105","0","0","0","0","5,432,638"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,"0","97,676,000","99,286,000","100,896,000","102,506,000",,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,"0","0","860,000","1,771,000","2,700,000","3,228,000","3,634,000","3,956,000","4,500,000","4,500,000",,,,,,,,,,,,,,,,,,
