name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
				OtherProperties,"232,000,000","210,000,000","215,000,000","220,000,000","225,000,000","229,000,000","235,000,000","239,000,000","244,000,000","248,000,000","267,000,000","207,000,000","212,000,000","7,975,000,000","7,974,000,000","7,999,000,000",,,"8,464,000,000","8,495,000,000",,"8,541,000,000",,,,
				ConstructionInProgress,"82,000,000","82,000,000","63,000,000","48,000,000","44,000,000","52,000,000","46,000,000","48,000,000","99,000,000","134,000,000","106,000,000","66,000,000","147,000,000","124,000,000","125,000,000","150,000,000","159,000,000","117,000,000","72,000,000","121,000,000","115,000,000","79,000,000","93,000,000","119,000,000","107,000,000","58,000,000"
			AccumulatedDepreciation,"-2,582,000,000","-2,515,000,000","-2,447,000,000","-2,409,000,000","-2,354,000,000","-2,281,000,000","-2,210,000,000","-2,190,000,000","-2,115,000,000","-2,089,000,000","-2,147,000,000","-2,091,000,000","-2,099,000,000","-2,058,000,000","-2,160,000,000","-2,095,000,000","-2,031,000,000","-2,047,000,000","-2,091,000,000","-2,017,000,000","-1,943,000,000","-1,872,000,000","-1,876,000,000","-1,826,000,000","-1,762,000,000","-1,677,000,000"
		GoodwillAndOtherIntangibleAssets,"44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","45,000,000","45,000,000","45,000,000","46,000,000","653,000,000","653,000,000","609,000,000","609,000,000","634,000,000","633,000,000","634,000,000","635,000,000","647,000,000","648,000,000","648,000,000","647,000,000","648,000,000","650,000,000","662,000,000","665,000,000","669,000,000"
			Goodwill,,,,,,"0","0","0","0","607,000,000","607,000,000","607,000,000","607,000,000","607,000,000","607,000,000","607,000,000","607,000,000","606,000,000","606,000,000","605,000,000","604,000,000","604,000,000","605,000,000","615,000,000","616,000,000","617,000,000"
			OtherIntangibleAssets,,"44,000,000","44,000,000",,,"45,000,000","45,000,000","45,000,000","46,000,000","46,000,000","46,000,000","2,000,000","2,000,000","27,000,000","26,000,000","27,000,000","28,000,000","41,000,000","42,000,000","43,000,000","43,000,000","44,000,000","45,000,000","47,000,000","49,000,000","52,000,000"
		InvestmentProperties,,,,,,,,,,"9,594,000,000","9,986,000,000","7,764,000,000","7,944,000,000","7,975,000,000","7,974,000,000","7,999,000,000","8,051,000,000","8,311,000,000","8,464,000,000","8,495,000,000","8,516,000,000","8,541,000,000","8,573,000,000","8,612,000,000","8,662,000,000","8,676,000,000"
		InvestmentsAndAdvances,"16,000,000","15,000,000","14,000,000","13,000,000","14,000,000","14,000,000","17,000,000","23,000,000","30,000,000","35,000,000","52,000,000","52,000,000","49,000,000","50,000,000","53,000,000","56,000,000","87,000,000","84,000,000","85,000,000","87,000,000","82,000,000","81,000,000","100,000,000","99,000,000","98,000,000","104,000,000"
			LongTermEquityInvestment,"16,000,000","15,000,000","14,000,000","13,000,000","14,000,000","14,000,000","17,000,000","23,000,000","30,000,000","35,000,000","52,000,000","52,000,000","49,000,000","50,000,000","53,000,000","56,000,000","87,000,000","84,000,000","85,000,000","87,000,000","82,000,000","81,000,000","100,000,000","99,000,000","98,000,000","104,000,000"
				InvestmentsinAssociatesatCost,"16,000,000","15,000,000","14,000,000","13,000,000","14,000,000","14,000,000","17,000,000","23,000,000","30,000,000","35,000,000","52,000,000","52,000,000","49,000,000","50,000,000","53,000,000","56,000,000","87,000,000","84,000,000","85,000,000","87,000,000","82,000,000","81,000,000","100,000,000","99,000,000","98,000,000","104,000,000"
		OtherNonCurrentAssets,"65,000,000","69,000,000","34,000,000","50,000,000","53,000,000","60,000,000","53,000,000","46,000,000","46,000,000","40,000,000","29,000,000","45,000,000","42,000,000","44,000,000","42,000,000","98,000,000","91,000,000","83,000,000","23,000,000","22,000,000","28,000,000","26,000,000","22,000,000","20,000,000","21,000,000","19,000,000"
TotalLiabilitiesNetMinorityInterest,"5,418,000,000","5,340,000,000","5,326,000,000","5,721,000,000","5,781,000,000","5,744,000,000","5,798,000,000","5,733,000,000","5,694,000,000","4,839,000,000","5,167,000,000","3,855,000,000","3,814,000,000","3,777,000,000","3,627,000,000","3,694,000,000","3,621,000,000","3,752,000,000","3,780,000,000","3,816,000,000","3,869,000,000","6,011,000,000","5,898,000,000","6,972,000,000","6,978,000,000","6,990,000,000"
	CurrentLiabilities,"313,000,000","267,000,000","300,000,000","281,000,000","877,000,000","836,000,000","871,000,000","884,000,000","1,291,000,000","376,000,000","500,000,000","460,000,000","407,000,000","455,000,000","449,000,000","426,000,000","418,000,000","494,000,000","481,000,000","485,000,000","509,000,000","468,000,000","277,000,000","340,000,000","328,000,000","333,000,000"
		PayablesAndAccruedExpenses,"313,000,000","267,000,000","300,000,000","268,000,000","276,000,000","235,000,000","270,000,000","203,000,000","291,000,000","376,000,000","500,000,000","460,000,000","407,000,000","455,000,000","449,000,000","426,000,000","418,000,000","494,000,000","481,000,000","485,000,000","509,000,000","468,000,000","277,000,000","340,000,000","328,000,000","333,000,000"
			Payables,"313,000,000","267,000,000","300,000,000","268,000,000","276,000,000","235,000,000","270,000,000","203,000,000","291,000,000","376,000,000","500,000,000","460,000,000","407,000,000","455,000,000","449,000,000","426,000,000","418,000,000","494,000,000","481,000,000","485,000,000","509,000,000","468,000,000","277,000,000","340,000,000","328,000,000","333,000,000"
				AccountsPayable,"200,000,000","156,000,000","204,000,000","178,000,000","196,000,000","147,000,000","168,000,000","129,000,000","188,000,000","217,000,000","237,000,000","208,000,000","162,000,000","183,000,000","198,000,000","181,000,000","172,000,000","215,000,000","178,000,000","178,000,000","174,000,000","167,000,000","177,000,000","189,000,000","178,000,000","171,000,000"
				OtherPayable,"113,000,000","111,000,000","96,000,000","90,000,000","80,000,000","88,000,000","102,000,000","74,000,000","103,000,000","159,000,000","263,000,000","252,000,000","245,000,000","272,000,000","251,000,000","245,000,000","246,000,000","279,000,000","303,000,000","307,000,000","335,000,000","301,000,000","100,000,000","151,000,000","150,000,000","162,000,000"
		CurrentDebtAndCapitalLeaseObligation,,"78,000,000","78,000,000","13,000,000","601,000,000","601,000,000","601,000,000","681,000,000","1,000,000,000","670,000,000","850,000,000",,,,,,,,,,,,,,,
			CurrentDebt,,"78,000,000","78,000,000","13,000,000","601,000,000","601,000,000","601,000,000","681,000,000","1,000,000,000","670,000,000","850,000,000",,,,,,,,,,,,,,,
				LineOfCredit,"0","0","0","13,000,000","601,000,000","601,000,000","601,000,000","681,000,000","1,000,000,000","0","850,000,000","0","0","0","0",,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,105,000,000","5,073,000,000","5,026,000,000","5,440,000,000","4,904,000,000","4,908,000,000","4,927,000,000","4,849,000,000","4,403,000,000","4,463,000,000","4,667,000,000","3,395,000,000","3,407,000,000","3,322,000,000","3,178,000,000","3,268,000,000","3,203,000,000","3,258,000,000","3,299,000,000","3,331,000,000","3,360,000,000","5,543,000,000","5,621,000,000","6,632,000,000","6,650,000,000","6,657,000,000"
		LongTermDebtAndCapitalLeaseObligation,"4,921,000,000","4,899,000,000","4,902,000,000","5,323,000,000","4,760,000,000","4,764,000,000","4,769,000,000","4,690,000,000","4,127,000,000","4,131,000,000","4,384,000,000","3,149,000,000","3,153,000,000","2,948,000,000","2,948,000,000","2,947,000,000","2,946,000,000","2,961,000,000","3,015,000,000","3,014,000,000","3,012,000,000","3,012,000,000","3,073,000,000","4,062,000,000","4,062,000,000","4,057,000,000"
			LongTermDebt,"4,671,000,000","4,672,000,000","4,670,000,000","5,086,000,000","4,519,000,000","4,519,000,000","4,519,000,000","4,436,000,000","3,869,000,000","3,870,000,000","4,099,000,000","2,948,000,000","2,948,000,000","2,947,000,000","2,947,000,000","2,946,000,000","2,946,000,000","2,945,000,000","3,000,000,000","2,999,000,000","2,998,000,000","2,998,000,000","3,058,000,000","4,046,000,000","4,045,000,000","4,040,000,000"
			LongTermCapitalLeaseObligation,"250,000,000","227,000,000","232,000,000","237,000,000","241,000,000","245,000,000","250,000,000","254,000,000","258,000,000","261,000,000","285,000,000","201,000,000","205,000,000","1,000,000","1,000,000","1,000,000",,"16,000,000","15,000,000","15,000,000","14,000,000","14,000,000","15,000,000","16,000,000","17,000,000","17,000,000"
		NonCurrentDeferredLiabilities,,"9,000,000","9,000,000","10,000,000","10,000,000","10,000,000","34,000,000","36,000,000","35,000,000","50,000,000","42,000,000","42,000,000","41,000,000","42,000,000","32,000,000","36,000,000","46,000,000","65,000,000","74,000,000","123,000,000","146,000,000","2,437,000,000","2,448,000,000","2,470,000,000","2,488,000,000","2,502,000,000"
			NonCurrentDeferredTaxesLiabilities,,"9,000,000","9,000,000","10,000,000","10,000,000","10,000,000","34,000,000","36,000,000","35,000,000","50,000,000","42,000,000","42,000,000","41,000,000","42,000,000","32,000,000","36,000,000","46,000,000","65,000,000","74,000,000","123,000,000","146,000,000","2,437,000,000","2,448,000,000","2,470,000,000","2,488,000,000","2,502,000,000"
		OtherNonCurrentLiabilities,"184,000,000","165,000,000","115,000,000","107,000,000","134,000,000","134,000,000","124,000,000","123,000,000","241,000,000","282,000,000","241,000,000","204,000,000","213,000,000","332,000,000","198,000,000","285,000,000","211,000,000","232,000,000","210,000,000","194,000,000","202,000,000","94,000,000","100,000,000","100,000,000","100,000,000","98,000,000"
TotalEquityGrossMinorityInterest,"4,285,000,000","4,403,000,000","4,468,000,000","4,545,000,000","4,653,000,000","4,843,000,000","5,055,000,000","5,326,000,000","5,583,000,000","6,451,000,000","6,453,000,000","5,576,000,000","5,580,000,000","5,586,000,000","5,728,000,000","5,757,000,000","5,715,000,000","5,962,000,000","6,023,000,000","6,001,000,000","5,971,000,000","3,823,000,000","4,071,000,000","2,907,000,000","2,860,000,000","2,797,000,000"
	StockholdersEquity,"4,333,000,000","4,452,000,000","4,515,000,000","4,594,000,000","4,704,000,000","4,893,000,000","5,104,000,000","5,375,000,000","5,630,000,000","6,496,000,000","6,497,000,000","5,622,000,000","5,628,000,000","5,632,000,000","5,774,000,000","5,806,000,000","5,765,000,000","6,011,000,000","6,070,000,000","6,049,000,000","6,020,000,000","3,872,000,000","4,094,000,000","2,931,000,000","2,884,000,000","2,821,000,000"
		CapitalStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000",,,,,
			CommonStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000",,,,,
		AdditionalPaidInCapital,"4,473,000,000","4,533,000,000","4,529,000,000","4,525,000,000","4,520,000,000","4,519,000,000","4,512,000,000","4,508,000,000","4,504,000,000","4,575,000,000","4,572,000,000","3,591,000,000","3,588,000,000","3,589,000,000","3,585,000,000","3,581,000,000","3,578,000,000","3,825,000,000","3,827,000,000","3,823,000,000","3,820,000,000",,,,,
		RetainedEarnings,"-142,000,000","-83,000,000","-16,000,000","70,000,000","185,000,000","376,000,000","595,000,000","871,000,000","1,129,000,000","1,922,000,000","1,931,000,000","2,034,000,000","2,044,000,000","2,047,000,000","2,196,000,000","2,231,000,000","2,193,000,000","2,229,000,000","2,286,000,000","2,277,000,000","2,258,000,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,,"0","0","-3,000,000","-3,000,000","-4,000,000","-5,000,000","-6,000,000","-5,000,000","-3,000,000","-8,000,000","-5,000,000","-6,000,000","-6,000,000","-9,000,000","-8,000,000","-8,000,000","-45,000,000","-45,000,000","-53,000,000","-60,000,000","-67,000,000","-51,000,000","-54,000,000","-54,000,000","-63,000,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"3,939,000,000","4,145,000,000","2,985,000,000","2,938,000,000","2,884,000,000"
	MinorityInterest,"-48,000,000","-49,000,000","-47,000,000","-49,000,000","-51,000,000","-50,000,000","-49,000,000","-49,000,000","-47,000,000","-45,000,000","-44,000,000","-46,000,000","-48,000,000","-46,000,000","-46,000,000","-49,000,000","-50,000,000","-49,000,000","-47,000,000","-48,000,000","-49,000,000","-49,000,000","-23,000,000","-24,000,000","-24,000,000","-24,000,000"
TotalCapitalization,"9,004,000,000","9,124,000,000","9,185,000,000","9,680,000,000","9,223,000,000","9,412,000,000","9,623,000,000","9,811,000,000","9,499,000,000","10,366,000,000","10,596,000,000","8,570,000,000","8,576,000,000","8,579,000,000","8,721,000,000","8,752,000,000","8,711,000,000","8,956,000,000","9,070,000,000","9,048,000,000","9,018,000,000","6,870,000,000","7,152,000,000","6,977,000,000","6,929,000,000","6,861,000,000"
CommonStockEquity,"4,333,000,000","4,452,000,000","4,515,000,000","4,594,000,000","4,704,000,000","4,893,000,000","5,104,000,000","5,375,000,000","5,630,000,000","6,496,000,000","6,497,000,000","5,622,000,000","5,628,000,000","5,632,000,000","5,774,000,000","5,806,000,000","5,765,000,000","6,011,000,000","6,070,000,000","6,049,000,000","6,020,000,000","3,872,000,000","4,094,000,000","2,931,000,000","2,884,000,000","2,821,000,000"
CapitalLeaseObligations,"250,000,000","227,000,000","232,000,000","237,000,000","241,000,000","245,000,000","250,000,000","254,000,000","258,000,000","261,000,000","285,000,000","201,000,000","205,000,000","1,000,000","1,000,000","1,000,000",,"16,000,000","15,000,000","15,000,000","14,000,000","14,000,000","15,000,000","16,000,000","17,000,000","17,000,000"
NetTangibleAssets,"4,289,000,000","4,408,000,000","4,471,000,000","4,550,000,000","4,660,000,000","4,848,000,000","5,059,000,000","5,330,000,000","5,584,000,000","5,843,000,000","5,844,000,000","5,013,000,000","5,019,000,000","4,998,000,000","5,141,000,000","5,172,000,000","5,130,000,000","5,364,000,000","5,422,000,000","5,401,000,000","5,373,000,000","3,224,000,000","3,444,000,000","2,269,000,000","2,219,000,000","2,152,000,000"
WorkingCapital,"568,000,000","627,000,000","638,000,000","838,000,000","96,000,000","210,000,000","377,000,000","499,000,000","237,000,000","344,000,000","133,000,000","294,000,000","131,000,000","205,000,000","204,000,000","238,000,000","54,000,000","95,000,000","102,000,000","80,000,000","58,000,000","70,000,000","347,000,000","146,000,000","64,000,000","-14,000,000"
InvestedCapital,"9,004,000,000","9,124,000,000","9,185,000,000","9,693,000,000","9,824,000,000","10,013,000,000","10,224,000,000","10,492,000,000","10,499,000,000","10,366,000,000","10,596,000,000","8,570,000,000","8,576,000,000","8,579,000,000","8,721,000,000","8,752,000,000","8,711,000,000","8,956,000,000","9,070,000,000","9,048,000,000","9,018,000,000","6,870,000,000","7,152,000,000","6,977,000,000","6,929,000,000","6,861,000,000"
TangibleBookValue,"4,289,000,000","4,408,000,000","4,471,000,000","4,550,000,000","4,660,000,000","4,848,000,000","5,059,000,000","5,330,000,000","5,584,000,000","5,843,000,000","5,844,000,000","5,013,000,000","5,019,000,000","4,998,000,000","5,141,000,000","5,172,000,000","5,130,000,000","5,364,000,000","5,422,000,000","5,401,000,000","5,373,000,000","3,224,000,000","3,444,000,000","2,269,000,000","2,219,000,000","2,152,000,000"
TotalDebt,"4,921,000,000","4,899,000,000","4,902,000,000","5,336,000,000","5,361,000,000","5,365,000,000","5,370,000,000","5,371,000,000","5,127,000,000","4,131,000,000","4,384,000,000","3,149,000,000","3,153,000,000","2,948,000,000","2,948,000,000","2,947,000,000","2,946,000,000","2,961,000,000","3,015,000,000","3,014,000,000","3,012,000,000","3,012,000,000","3,073,000,000","4,062,000,000","4,062,000,000","4,057,000,000"
NetDebt,"4,032,000,000","3,984,000,000","3,898,000,000","4,190,000,000","4,252,000,000","4,169,000,000","3,986,000,000","3,843,000,000","3,565,000,000","3,524,000,000","3,778,000,000","2,638,000,000","2,672,000,000","2,537,000,000","2,548,000,000","2,525,000,000","2,774,000,000","2,581,000,000","2,643,000,000","2,693,000,000","2,680,000,000","2,705,000,000","2,712,000,000","3,848,000,000","3,929,000,000","3,968,000,000"
ShareIssued,"233,835,899","236,888,804","236,884,447","236,891,740","236,832,708","236,217,344","235,914,952","235,900,906","235,427,598","239,589,639","239,590,752","201,799,199","201,715,453","201,290,458","201,260,724","201,253,015","201,168,293","214,873,778","214,865,272","214,835,403","214,767,295","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000"
OrdinarySharesNumber,"233,324,391","236,483,990","236,479,696","236,493,847","236,435,153","235,915,749","235,613,445","235,604,979","235,427,598","239,386,877","239,388,083","201,621,099","201,539,398","201,198,381","201,168,698","201,178,717","201,095,915","214,845,244","214,847,061","214,835,403","214,767,295","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000"
TreasurySharesNumber,"511,508","404,814","404,751","397,893","397,555","301,595","301,507","295,927",,"202,762","202,669","178,100","176,055","92,077","92,026","74,298","72,378","28,534","18,211",,,,,,,
