name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,03/31/2017,03/31/2016
				LongTermDebtPayments,"-13,124,000","-3,325,000","-3,176,000","-3,284,000","-3,339,000","-3,510,000","-3,330,055,000","-6,512,000","-6,757,000","-6,524,000","-35,752,000","-45,972,000"
			NetShortTermDebtIssuance,"1,094,000","370,000","701,000","212,000","-189,000","-50,831,000","2,150,334,000","-253,000","-80,808,000","79,826,000",,
				ShortTermDebtIssuance,"62,193,000","9,337,000","9,944,000","9,949,000","32,963,000","8,773,000","2,209,009,000","7,260,000","8,129,000","89,529,000",,
				ShortTermDebtPayments,"-61,099,000","-8,967,000","-9,243,000","-9,737,000","-33,152,000","-59,604,000","-58,675,000","-7,513,000","-88,937,000","-9,703,000",,
		NetCommonStockIssuance,"-10,120,000","1,653,000","-12,567,000",,,,"925,216,000",,,,,
			CommonStockIssuance,"2,447,000","1,653,000","0",,,,"925,216,000",,,,,
		NetOtherFinancingCharges,"-14,628,000","-715,000","-5,234,000","-2,232,000","-6,447,000","-173,000","-68,077,000","-3,723,000","-5,491,000","-2,150,000","-2,959,000","1,037,000"
EndCashPosition,"143,369,000","140,941,000","180,637,000","184,407,000","177,162,000","173,824,000","219,966,000","503,825,000","461,661,000","254,417,000","67,233,000","65,794,000"
	ChangesInCash,"-30,455,000","-38,211,000","-2,069,000","7,866,000","1,959,000","-43,908,000","-289,412,000","37,491,000","206,221,000","62,275,000","26,650,000","-4,938,000"
	EffectOfExchangeRateChanges,"-2,428,000","-1,485,000","-1,701,000","-621,000","1,379,000","-2,234,000","5,553,000","4,673,000","1,023,000","-6,883,000","315,000","169,000"
	BeginningCashPosition,"173,824,000","180,637,000","184,407,000","177,162,000","173,824,000","219,966,000","503,825,000","461,661,000","254,417,000","199,025,000","40,268,000","70,563,000"
CapitalExpenditure,"-36,367,000","-10,439,000","-7,069,000","-11,148,000","-7,711,000","-5,247,000","-7,763,000","-7,758,000","-6,972,000","-8,453,000","-6,917,000","-8,603,000"
IssuanceOfCapitalStock,"2,447,000","1,653,000","0",,,,"925,216,000",,,,,
IssuanceOfDebt,"65,168,000","9,337,000","12,919,000","9,949,000","32,963,000","8,773,000","2,210,985,000","7,319,000","130,916,000","89,529,000","85,000,000","60,000,000"
RepaymentOfDebt,"-74,223,000","-12,292,000","-12,419,000","-13,021,000","-36,491,000","-63,114,000","-3,388,730,000","-14,025,000","-95,694,000","-16,227,000","-35,752,000","-45,972,000"
FreeCashFlow,"35,782,000","-34,394,000","17,854,000","33,996,000","18,326,000","24,640,000","47,862,000","47,920,000","176,490,000","42,512,000","-9,089,000","15,290,000"
