name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
		Inventory,"2,838,000,000","2,708,000,000","2,922,000,000","2,925,000,000","2,635,000,000","2,647,000,000","2,840,000,000","2,710,000,000","2,441,000,000","2,546,000,000","2,742,000,000","2,731,000,000","2,620,000,000","2,592,000,000","2,842,000,000","2,683,000,000","2,620,000,000","2,557,000,000","2,781,000,000","2,710,000,000","2,603,000,000","2,469,000,000","2,776,000,000","2,713,000,000","2,756,000,000","2,609,000,000","3,029,000,000","3,000,000,000","3,421,000,000","3,480,000,000","4,122,000,000","4,088,000,000","4,027,000,000","3,743,000,000","4,161,000,000","3,937,000,000","3,849,000,000","3,741,000,000","6,429,000,000","6,165,000,000","6,286,000,000","5,706,000,000","6,399,000,000","6,414,000,000","6,116,000,000","5,310,000,000","5,735,000,000","5,167,000,000","5,097,000,000","3,775,000,000","4,073,000,000","4,011,000,000","4,050,000,000","3,729,000,000","4,664,000,000","4,846,000,000","4,667,000,000","4,096,000,000","4,375,000,000","4,033,000,000","3,881,000,000","3,506,000,000","3,857,000,000","3,550,000,000","3,587,000,000","3,343,000,000","3,799,000,000","3,678,000,000","3,712,000,000","3,447,000,000","3,797,000,000","3,598,000,000","3,549,000,000","3,343,000,000","3,549,000,000","3,583,000,000","3,682,000,000","3,382,000,000","3,588,000,000","3,376,000,000","3,309,000,000","3,026,000,000","3,273,000,000","3,168,000,000","3,257,000,000"
			RawMaterials,"891,000,000","770,000,000","822,000,000","812,000,000","766,000,000","718,000,000","772,000,000","798,000,000","702,000,000","707,000,000","700,000,000","722,000,000","716,000,000","726,000,000","743,000,000","726,000,000","736,000,000","711,000,000","764,000,000","757,000,000","752,000,000","722,000,000","819,000,000","833,000,000","849,000,000","782,000,000","967,000,000","1,008,000,000","1,210,000,000","1,122,000,000","1,324,000,000","1,388,000,000","1,262,000,000","1,165,000,000","1,252,000,000","1,254,000,000","1,273,000,000","1,213,000,000","2,024,000,000","1,981,000,000","1,929,000,000","1,800,000,000","2,085,000,000","2,137,000,000","2,006,000,000","1,743,000,000","1,861,000,000","1,916,000,000","1,894,000,000","1,410,000,000","1,587,000,000","1,651,000,000","1,671,000,000","1,568,000,000","1,825,000,000","1,968,000,000","1,944,000,000","1,605,000,000","1,754,000,000","1,634,000,000","1,584,000,000","1,389,000,000","1,554,000,000","1,484,000,000","1,456,000,000","1,363,000,000","1,531,000,000","1,589,000,000","1,565,000,000","1,367,000,000","1,506,000,000","1,534,000,000","1,529,000,000","1,375,000,000","1,456,000,000","1,562,000,000","1,576,000,000","1,372,000,000","1,514,000,000","1,510,000,000","1,458,000,000","1,281,000,000","1,395,000,000","1,391,000,000","1,401,000,000"
			FinishedGoods,"2,093,000,000","2,054,000,000","2,226,000,000","2,239,000,000","1,990,000,000","2,059,000,000","2,183,000,000","2,024,000,000","1,848,000,000","1,953,000,000","2,150,000,000","2,129,000,000","2,025,000,000","1,987,000,000","2,227,000,000","2,070,000,000","2,005,000,000","1,975,000,000","2,154,000,000","2,087,000,000","1,978,000,000","1,865,000,000","2,063,000,000","1,983,000,000","2,009,000,000","1,930,000,000","2,062,000,000","1,992,000,000","2,211,000,000","2,358,000,000","2,798,000,000","2,700,000,000","2,765,000,000","2,578,000,000","2,909,000,000","2,683,000,000","2,576,000,000","2,528,000,000","4,405,000,000","4,184,000,000","4,357,000,000","3,906,000,000","4,314,000,000","4,277,000,000","4,110,000,000","3,567,000,000","3,874,000,000","3,251,000,000","3,203,000,000","2,365,000,000","2,486,000,000","2,360,000,000","2,379,000,000","2,313,000,000","2,839,000,000","2,878,000,000","2,723,000,000","2,491,000,000","2,621,000,000","2,399,000,000","2,297,000,000","2,117,000,000","2,303,000,000","2,066,000,000","2,131,000,000","1,980,000,000","2,268,000,000","2,089,000,000","2,147,000,000","2,080,000,000","2,291,000,000","2,064,000,000","2,020,000,000","1,968,000,000","2,093,000,000","2,021,000,000","2,106,000,000","2,010,000,000","2,074,000,000","1,866,000,000","1,851,000,000","1,745,000,000","1,878,000,000","1,777,000,000","1,856,000,000"
			InventoriesAdjustmentsAllowances,"-146,000,000","-116,000,000","-126,000,000","-126,000,000","-121,000,000","-130,000,000","-115,000,000","-112,000,000","-109,000,000","-114,000,000","-108,000,000","-120,000,000","-121,000,000","-121,000,000","-128,000,000","-113,000,000","-121,000,000","-129,000,000","-137,000,000","-134,000,000","-127,000,000","-118,000,000","-106,000,000","-103,000,000","-102,000,000","-103,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-152,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"550,000,000","569,000,000","557,000,000","480,000,000","433,000,000","570,000,000","517,000,000","517,000,000","527,000,000","478,000,000","545,000,000","542,000,000","1,074,000,000","1,245,000,000","980,000,000","912,000,000","973,000,000","919,000,000","969,000,000","898,000,000","901,000,000","828,000,000","839,000,000","730,000,000","654,000,000","682,000,000","681,000,000","861,000,000","754,000,000","481,000,000","615,000,000","575,000,000","386,000,000","393,000,000","394,000,000","387,000,000","549,000,000","625,000,000","756,000,000","879,000,000","716,000,000","726,000,000","775,000,000","749,000,000","660,000,000","659,000,000","671,000,000","681,000,000","474,000,000","526,000,000","517,000,000","511,000,000","323,000,000","365,000,000","407,000,000","466,000,000","547,000,000","605,000,000","433,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"550,000,000","569,000,000","557,000,000","480,000,000","433,000,000","570,000,000","517,000,000","517,000,000","527,000,000","478,000,000","545,000,000","542,000,000","1,074,000,000","1,245,000,000","980,000,000","912,000,000","973,000,000","919,000,000","969,000,000","898,000,000","901,000,000","828,000,000","839,000,000","730,000,000","654,000,000","682,000,000","681,000,000","861,000,000","754,000,000","481,000,000","615,000,000","575,000,000","386,000,000","393,000,000","394,000,000","387,000,000","549,000,000","625,000,000","756,000,000","879,000,000","716,000,000","726,000,000","775,000,000","749,000,000","660,000,000","659,000,000","671,000,000","681,000,000","474,000,000","526,000,000","517,000,000","511,000,000","323,000,000","365,000,000","407,000,000","466,000,000","547,000,000","605,000,000","433,000,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,459,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,143,000,000","900,000,000","803,000,000","878,000,000","865,000,000","759,000,000","791,000,000","1,073,000,000","1,404,000,000","866,000,000","1,176,000,000","966,000,000","841,000,000","906,000,000","930,000,000","1,039,000,000","666,000,000","676,000,000","617,000,000","778,000,000","641,000,000","800,000,000","479,000,000","592,000,000","590,000,000","633,000,000","638,000,000","653,000,000","1,138,000,000","1,408,000,000","1,235,000,000","777,000,000","836,000,000","889,000,000","838,000,000","858,000,000","877,000,000","735,000,000","1,031,000,000","1,136,000,000","1,261,000,000","1,249,000,000","1,146,000,000","1,066,000,000","1,225,000,000","993,000,000","887,000,000","796,000,000","826,000,000","651,000,000","575,000,000","618,000,000","754,000,000","828,000,000","393,000,000","416,000,000","430,000,000","302,000,000","343,000,000","356,000,000","349,000,000","253,000,000","325,000,000","248,000,000","277,000,000","230,000,000","258,000,000","263,000,000","1,783,000,000","1,703,000,000","224,000,000","274,000,000","259,000,000","217,000,000","321,000,000","276,000,000","264,000,000","232,000,000","255,000,000","263,000,000","248,000,000","221,000,000","232,000,000","215,000,000","290,000,000"
	TotalNonCurrentAssets,"58,375,000,000","56,750,000,000","56,862,000,000","57,823,000,000","57,506,000,000","57,831,000,000","56,803,000,000","56,199,000,000","54,530,000,000","56,919,000,000","55,265,000,000","55,737,000,000","55,623,000,000","55,125,000,000","55,196,000,000","54,772,000,000","56,133,000,000","55,589,000,000","55,136,000,000","54,564,000,000","53,661,000,000","53,058,000,000","54,410,000,000","54,292,000,000","54,966,000,000","53,885,000,000","54,216,000,000","53,230,000,000","52,342,000,000","55,065,000,000","57,121,000,000","59,580,000,000","59,258,000,000","59,341,000,000","59,396,000,000","58,085,000,000","59,003,000,000","59,856,000,000","78,262,000,000","77,283,000,000","78,954,000,000","77,635,000,000","78,503,000,000","81,531,000,000","80,740,000,000","79,068,000,000","77,796,000,000","76,339,000,000","78,494,000,000","54,260,000,000","53,651,000,000","52,966,000,000","51,212,000,000","51,712,000,000","55,688,000,000","59,171,000,000","58,348,000,000","57,256,000,000","47,815,000,000","47,337,000,000","46,962,000,000","47,320,000,000","49,881,000,000","49,848,000,000","49,496,000,000","49,475,000,000","49,759,000,000","49,683,000,000","50,015,000,000","50,206,000,000","51,159,000,000","51,063,000,000","51,068,000,000","51,160,000,000","50,306,000,000","50,675,000,000","50,000,000,000","49,644,000,000","49,331,000,000","49,139,000,000","48,526,000,000","48,792,000,000","44,475,000,000","44,371,000,000","44,621,000,000"
		NetPPE,"9,668,000,000","9,271,000,000","9,304,000,000","9,510,000,000","9,375,000,000","9,664,000,000","9,194,000,000","9,010,000,000","8,644,000,000","9,301,000,000","8,912,000,000","9,187,000,000","9,156,000,000","8,482,000,000","8,403,000,000","8,384,000,000","8,792,000,000","8,677,000,000","8,538,000,000","8,444,000,000","8,377,000,000","8,229,000,000","8,465,000,000","8,425,000,000","8,534,000,000","8,362,000,000","8,564,000,000","8,728,000,000","9,261,000,000","9,827,000,000","10,152,000,000","10,483,000,000","10,242,000,000","10,247,000,000","10,085,000,000","9,703,000,000","9,845,000,000","10,010,000,000","14,049,000,000","13,757,000,000","14,084,000,000","13,813,000,000","13,856,000,000","14,216,000,000","14,003,000,000","13,792,000,000","13,710,000,000","13,047,000,000","13,896,000,000","10,693,000,000","10,409,000,000","10,224,000,000","9,735,000,000","9,917,000,000","10,638,000,000","11,464,000,000","11,311,000,000","10,778,000,000","9,967,000,000","9,802,000,000","9,624,000,000","9,693,000,000","9,809,000,000","9,762,000,000","9,780,000,000","9,817,000,000","9,849,000,000","9,730,000,000","9,821,000,000","9,985,000,000","9,835,000,000","9,805,000,000","9,995,000,000","10,155,000,000","9,886,000,000","10,018,000,000","9,687,000,000","9,559,000,000","9,367,000,000","9,288,000,000","9,094,000,000","9,109,000,000","9,090,000,000","9,146,000,000","9,344,000,000"
			GrossPPE,"17,092,000,000","16,705,000,000","16,989,000,000","17,153,000,000","16,721,000,000","16,993,000,000","16,233,000,000","15,819,000,000","15,175,000,000","16,105,000,000","15,564,000,000","15,848,000,000","16,011,000,000","15,245,000,000","15,331,000,000","15,320,000,000","15,943,000,000","15,680,000,000","15,633,000,000","15,377,000,000","15,075,000,000","14,687,000,000","15,168,000,000","14,951,000,000","15,028,000,000","14,554,000,000","14,788,000,000","14,884,000,000","16,083,000,000","16,912,000,000","17,471,000,000","18,064,000,000","17,777,000,000","17,614,000,000","17,353,000,000","16,633,000,000","16,719,000,000","16,856,000,000","24,888,000,000","24,322,000,000","24,658,000,000","23,932,000,000","23,917,000,000","24,265,000,000","23,712,000,000","23,030,000,000","22,644,000,000","21,377,000,000","22,928,000,000","19,423,000,000",,,,"17,815,000,000","18,903,000,000","20,507,000,000","20,065,000,000","19,204,000,000","18,358,000,000","17,814,000,000","17,373,000,000","17,050,000,000","17,363,000,000","17,046,000,000","16,756,000,000","16,598,000,000","16,633,000,000","16,395,000,000","16,464,000,000","16,483,000,000","15,966,000,000","15,757,000,000","15,871,000,000","15,805,000,000","15,331,000,000","15,469,000,000","14,839,000,000","14,450,000,000","14,073,000,000","13,847,000,000","13,390,000,000","13,272,000,000","13,078,000,000","13,000,000,000","13,088,000,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,"405,000,000","379,000,000","407,000,000","413,000,000","411,000,000","422,000,000","413,000,000","412,000,000","402,000,000","422,000,000","405,000,000","422,000,000","423,000,000","424,000,000","431,000,000","439,000,000","457,000,000","458,000,000","469,000,000","484,000,000","476,000,000","471,000,000","502,000,000","504,000,000","508,000,000","495,000,000","502,000,000","520,000,000","540,000,000","574,000,000","557,000,000","593,000,000","584,000,000","617,000,000","632,000,000","618,000,000","633,000,000","643,000,000","764,000,000","751,000,000","787,000,000","768,000,000","782,000,000","822,000,000","814,000,000","795,000,000","755,000,000","714,000,000","769,000,000","492,000,000",,,,"462,000,000",,,,"454,000,000",,,,"389,000,000",,,,"388,000,000",,,,"400,000,000",,,,"407,000,000",,,,"387,000,000",,,,"387,000,000",,,
				BuildingsAndImprovements,"3,322,000,000","3,139,000,000","3,213,000,000","3,242,000,000","3,196,000,000","3,252,000,000","3,128,000,000","3,070,000,000","2,961,000,000","3,140,000,000","2,953,000,000","3,017,000,000","3,006,000,000","2,984,000,000","2,984,000,000","2,950,000,000","3,086,000,000","2,979,000,000","2,971,000,000","2,946,000,000","2,885,000,000","2,801,000,000","2,872,000,000","2,880,000,000","2,857,000,000","2,753,000,000","2,731,000,000","2,743,000,000","2,946,000,000","3,117,000,000","3,182,000,000","3,328,000,000","3,291,000,000","3,270,000,000","3,227,000,000","3,127,000,000","3,155,000,000","3,199,000,000","5,118,000,000","5,014,000,000","5,099,000,000","4,997,000,000","4,968,000,000","5,171,000,000","5,084,000,000","4,934,000,000","4,690,000,000","4,509,000,000","4,736,000,000","4,231,000,000",,,,"3,913,000,000",,,,"4,121,000,000",,,,"3,657,000,000",,,,"3,551,000,000",,,,"3,545,000,000",,,,"3,422,000,000",,,,"3,153,000,000",,,,"2,915,000,000",,,
				MachineryFurnitureEquipment,"12,043,000,000","11,842,000,000","12,104,000,000","12,194,000,000","11,889,000,000","12,053,000,000","11,419,000,000","11,119,000,000","10,669,000,000","11,295,000,000","10,822,000,000","10,918,000,000","11,083,000,000","10,943,000,000","10,997,000,000","10,947,000,000","11,402,000,000","11,195,000,000","11,179,000,000","10,920,000,000","10,689,000,000","10,302,000,000","10,411,000,000","10,367,000,000","10,382,000,000","10,044,000,000","9,983,000,000","10,143,000,000","11,107,000,000","11,737,000,000","12,112,000,000","12,550,000,000","12,479,000,000","12,351,000,000","12,166,000,000","11,791,000,000","11,870,000,000","11,992,000,000","17,641,000,000","17,212,000,000","17,417,000,000","16,934,000,000","16,678,000,000","16,982,000,000","16,631,000,000","16,147,000,000","15,811,000,000","14,907,000,000","16,187,000,000","13,872,000,000",,,,"12,590,000,000",,,,"13,750,000,000",,,,"12,164,000,000",,,,"12,008,000,000",,,,"11,892,000,000",,,,"11,293,000,000",,,,"10,108,000,000",,,,"9,264,000,000",,,
