name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
MarketCap,"1,254,447,120","1,686,099,120","1,608,428,383","1,408,849,840","1,691,140,560","1,689,146,200","1,173,108,902","687,246,640","872,775,800","874,044,050","1,101,059,800","1,159,588,540","1,587,389,760","1,285,718,419","970,392,325","1,241,879,702","1,028,009,400","1,082,536,666","1,061,911,920","1,221,984,480","1,232,026,740","1,080,396,720","870,004,000","1,267,134,000","1,195,270,020","1,350,613,440","1,222,889,868","1,378,301,190","1,804,798,170","2,692,624,480","4,232,188,672","6,147,460,440","5,617,412,680","5,233,207,520","6,628,731,802","4,935,209,880","3,245,653,370","2,855,757,299","3,075,552,829","1,160,702,934","1,053,907,717","777,403,613","644,698,690","392,494,951","713,131,429","993,175,518","679,626,391","572,651,873","504,896,792","501,078,526","351,104,443","347,281,883","220,664,263","167,235,708","217,331,642","353,215,360","387,690,422","367,282,334","542,913,852","578,619,388","490,821,013","440,577,597","318,649,769","265,689,670","299,703,709","299,072,890","252,993,056","310,839,219","345,357,111","295,850,671","350,427,110","328,210,465","256,673,524","195,990,533","277,518,501","290,193,575","199,971,554","71,682,374","50,962,684","25,704,515","40,390,679","48,430,010","41,093,683","17,365,951","16,523,202","16,074,011","16,080,734","32,897,282","40,906,926","47,293,248","44,236,166","21,353,812","21,738,236","24,410,894","28,693,364","34,076,086","50,217,395","60,772,648","69,888,093","96,459,896","92,108,322","99,844,262","109,595,573","131,838,080","96,460,414","85,456,152","79,347,825","61,315,260","43,364,082","22,742,878","15,784,044"
EnterpriseValue,"793,176,120","1,198,889,120","1,104,424,383","903,917,840","1,180,184,560","1,411,903,200","884,177,902","392,364,640","567,609,800","573,997,050","776,296,800","817,069,540","1,245,273,760","917,036,419","646,445,325","920,138,702","706,498,400","778,853,666","773,831,920","930,861,480","949,007,740","814,351,720","532,275,000","929,405,000","857,541,020","1,012,884,440","885,160,868","1,040,572,190","1,421,177,170","2,291,718,480","3,815,834,672","5,562,873,440","5,002,866,680","4,612,053,520","6,007,833,802","4,781,461,880","3,099,696,370","2,696,734,299","2,916,529,829","1,109,543,390","1,011,858,470","742,709,005","626,419,699","374,215,960","697,580,741","948,734,387","643,274,102","532,209,998","469,201,928","429,568,655","283,095,923","296,016,350","177,084,385","129,286,311","184,550,788","324,824,232","358,978,047","336,283,224","499,444,489","536,916,108","448,731,902","406,700,420","290,554,442","234,892,398","268,906,437","266,820,237","207,529,298","265,375,461","292,920,542","237,808,093","294,577,265","276,251,677","209,794,233","148,453,139","232,024,160","242,465,773","181,184,321","56,436,001","38,987,456","16,196,655","33,629,551","40,619,909","33,283,582","8,764,232","7,860,312","9,654,717","8,547,423","24,565,129","32,574,773","38,071,198","36,251,428","12,953,812","14,038,236","13,810,894","24,393,364","22,076,086","39,617,395","49,872,648","60,988,093","94,359,896","90,008,322","97,044,262","105,895,573","126,338,080","90,760,414","81,156,152","73,947,825","59,415,260","41,464,082","20,742,878","16,184,044"
PeRatio,,,,,,,,,,,,"236.722",,,,,,,,,,,,,,,,,,,,,,,,,,"206.167","222.639","61.124","53.226","38.442","34.557","21.068","44.342","68.116","74.182","79.2","87.714","116.333","86.2","90.316","37.621","18.795","16.538","23.932","26","25.797","39.152","44.452","39.814","39.556","30.495","26.949","30.061","30.392","27.789","33","35.106","31.831","39.482","40.112","33.161","25.923","42.266","41.378","33.249","14.556","17.054","10.955","26.929","19.673","14.565","19.938","20.133","17.282","5.666","12.215","15.201","17.615","19.593",,,,,"40.171","58.918","111.117","127.783","112.444","107.446","84.479","94.596","299.85","608.046","587.206",,,,,
ForwardPeRatio,,,,,,,,,,,,"32.787","46.948","41.841","1,250","38.462","63.694","40.323","33.223","57.143","106.383","68.493","33.445","35.714","86.207","121.951","79.365","30.212","17.575","20.492","28.818","38.168","37.594","37.313","64.935","43.668","35.971","35.842","47.619","33.784","32.154","24.631","27.027","16.807","27.027","42.553","40.65",,,,,,"28.818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"2.142","3.383","2.826","157.775","1.486","2.449","1.597","0.915","1.519","3.245","2.975","0.978","0.729","1.787","5.114","3.615","1.206","1.05","0.759","0.993","0.521","0.512","0.508","0.831","0.632","0.489","0.592","1.732","1.843","1.757","1.344","1.558","0.895","1.393","2.197","2.213",,,,,,"1.803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.937","2.654","2.562","2.281","2.771","2.731","2.106","1.198","1.406","1.361","1.676","1.748","2.378","1.93","1.451","1.873","1.545","1.599","1.593","1.837","1.841","1.602","1.287","1.842","1.718","1.921","1.629","1.74","2.282","3.519","5.987","9.581","9.562","9.22","12.512","10.044","8.75","8.198","8.853","6.634","6.457","5.073","4.52","2.756","5.323","7.844","5.89","5.28","4.9","5.055","3.553","3.337","2.024","1.468","1.82","3.051","3.365","3.33","4.965","5.241","4.501","4.264","3.341","3.02","3.369","3.632","3.432","4.075","4.629","4.155","5.118","5.074","4.228","3.081","5.145","5.55","4.474","1.696","1.342","0.701","1.168","1.323","0.98","0.499","0.481","0.469","0.422","0.835","1.039","1.207","1.115","0.592","0.647","0.74","0.902","1.026","1.536","1.935","2.338","3.226","3.411","3.946","4.786","7.894","7.762","7.241","9.843","9.1","7.109","4.738","6.034"
PbRatio,"1.331","1.764","1.692","1.465","1.74","2.224","1.637","0.615","0.766","0.755","0.953","1.003","1.392","1.127","0.859","1.106","0.911","0.957","0.944","1.088","1.093","0.951","0.76","1.093","1.017","1.136","0.863","0.597","0.778","1.064","1.617","2.439","2.237","2.093","2.658","3.142","2.087","1.826","1.957","6.116","5.576","4.242","3.67","2.229","4.206","6.028","4.463","4.01","3.666","3.722","2.709","2.766","1.787","1.369","1.773","2.938","2.971","2.952","4.384","5.083","4.653","4.505","3.435","2.857","3.222","3.356","2.75","3.378","3.844","3.407","4.128","4.004","3.247","2.569","3.756","4.156","5.232","2.078","1.555","0.829","1.39","1.547","1.313","0.582","0.562","0.55","0.552","1.124","1.398","1.619","1.537","0.774","0.779","0.875","1.021","1.052","1.495","1.836","2.111","3.559","3.399","3.754","4.151","5.634","4.998","4.883","7.085","8.175","5.782","3.249","26.307"
EnterprisesValueRevenueRatio,"1.246","7.336","6.613","5.685","8.028","10.522","6.209","3.068","4.826","4.319","4.847","5.189","7.632","5.905","3.65","5.678","4.15","5.063","4.315","5.972","5.583","4.991","3.036","5.913","4.984","6.032","5.106","6.209","7.795","13.268","17.575","27.321","28.033","30.555","38.739","38.061","29.109","27.742","30.178","26.933","20.481","16.518","14.133","9.427","18.575","27.645","19.046","17.589","15.609","18.672","10.791","12.167","7.184","5.586","5.778","10.626","11.478","10.951","16.532","20.289","15.899","14.873","9.771","9.34","10.072","12.006","8.825","13.484","14.093","12.607","15.149","15.589","12.116","9.368","15.225","18.798","15.006","5.285","3.459","1.347","3.326","6.35","3.343","0.903","0.852","1.111","1.031","2.729","3.61","4.095","3.361","1.246","1.577","1.817","2.623","2.83","4.773","7.125","6.038","12.926","12.858","18.662","10.182","28.713","17.125","28.984","17.607","25.833","19.745","12.202","13.487"
EnterprisesValueEBITDARatio,"-34.782","-279.201","-747.748","-110.207","-133.641","-309.9","92.064","-67.509","-34.13","-77.119","79.808","118.091","94.568","97.257","55.994","49.364","53.076","87.443","71.203","92.984","79.229","175.772","-75.833","260.338","153.736","320.229","1.172","-1.152","-106.807","-11.936","229.51","-353.58","258.787","190.565","266.576","358.699","205.96","214.231","145.768","182.821","116.824","75.19","53.495","35.171","80.264","114.026","73.937","80.045","76.46","324.456","50.616","67.541","50.503","216.519","31.363","46.109","47.473","47.301","77.55","100.16","73.042","73.906","46.901","51.795","52.437","73.898","41.735","70.901","66.566","57.983","75.584","65.135","50.785","43.47","69.797","75.623","68.601","26.816","18.03","5.136","30.571","-101.141","15.56","5.066","7.376","11.598","238.988","39.084","45.519","45.772","20.312","6.477","17.548","138.109","48.787","44.152","33.014","166.242","35.875","314.533","300.028","-323.481","48.134","421.127","151.267","811.562","147.896","594.153",,,"-23.12"
