name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991
		ProvisionandWriteOffofAssets,"-6,200,000"
		StockBasedCompensation,"37,600,000"
		OtherNonCashItems,"8,200,000","-50,400,000","-32,200,000","29,600,000","61,200,000","5,400,000","2,300,000","-25,000,000","23,100,000","14,700,000","19,200,000","1,600,000","8,200,000","7,200,000","-16,900,000","-254,700,000","18,900,000","203,600,000","82,700,000",,"2,900,000","9,800,000","15,100,000",,"-15,890,000","6,695,000","14,729,000",,"-8,672,000","14,199,000","31,365,000",,"-4,878,000","7,883,000","24,481,000",,"-9,882,000","11,215,000","11,973,000","-198,481,000","70,737,000","65,451,000","64,017,000","48,012,000","41,497,000","85,813,000","10,108,000","-44,645,000","8,327,000","23,316,000","12,169,000","-3,711,000","32,018,000","-1,820,000","-23,969,000","-5,277,000","16,629,000","4,046,000","2,268,000","9,845,000","-3,758,000","4,739,000","14,446,000","-22,822,000","8,266,000","24,409,000","8,870,000",,"4,952,000","4,921,000","3,013,000",,"5,209,000","4,441,000","491,000",,,,,,,,,,,,,,"-2,148,000",,,,"1,900,000",,,,,,,,,,,,,,,,,,,,,,"-200,000",,,,,,,,,,,,
		ChangeInWorkingCapital,"-140,900,000","-58,600,000","6,200,000","-68,300,000","-20,200,000","-11,500,000","-49,900,000","30,100,000","-36,100,000","-69,200,000","-50,600,000","-18,000,000","-2,400,000","33,600,000","-53,300,000","260,700,000","46,500,000","-187,000,000","-600,000","52,500,000","800,000","-29,200,000","-30,300,000","58,559,000","7,037,000","-31,281,000","-30,386,000","-9,214,000","5,488,000","-9,201,000","-56,157,000","93,943,000","-8,434,000","7,063,000","-59,567,000","52,640,000","-7,370,000","-2,722,000","-70,810,000","15,829,000","-21,853,000","-11,564,000","-48,283,000","14,588,000","14,487,000","-15,625,000","714,000","22,118,000","3,351,000","19,855,000","645,000",,,,,"-6,853,000","-11,742,000","-19,219,000","-34,849,000","20,396,000","20,294,000","26,588,000","-35,099,000","29,671,000","-4,333,000","-7,809,000","-7,946,000","24,675,000","-14,786,000","-1,829,000","7,586,000","-1,843,000","-4,181,000","-28,000","-15,626,000","-1,931,000","-3,803,000","16,563,000","-21,434,000","-9,783,000","-2,540,000","2,676,000","-7,330,000","-15,375,000","-4,382,000","-6,623,000","-9,671,000","-1,751,000",,,"500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInReceivables,"8,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-11,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"8,500,000"
			ChangeInInventory,"-62,300,000"
			ChangeInPayablesAndAccruedExpense,"1,500,000"
				ChangeInPayable,"10,800,000"
					ChangeInTaxPayable,"-12,400,000"
						ChangeInIncomeTaxPayable,"-12,400,000"
					ChangeInAccountPayable,"23,200,000"
				ChangeInAccruedExpense,"-9,300,000"
			ChangeInOtherCurrentAssets,"-41,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,403,000","-1,778,000","-3,307,000","6,981,000","-1,297,000","-10,101,000","-535,000","-2,634,000","3,142,000","-1,364,000","-1,094,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,428,000","769,000","-1,260,000","-1,482,000","7,681,000","1,795,000","651,000","-6,111,000","790,000","113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-32,400,000",,,,,,,,,,,,,,,,,,"-600,000","68,500,000","800,000","-29,200,000","-30,300,000","60,156,000","7,037,000","-31,281,000","-30,386,000","60,158,000","5,488,000","-9,201,000","-56,157,000","66,757,000","-8,434,000","7,063,000","-59,567,000","77,589,000","-7,370,000","-13,906,000","-59,626,000",,,,,,,,,,,,,,,,,"20,170,000","-11,742,000","-19,219,000","-34,849,000","3,123,000","20,294,000","26,588,000","-35,099,000","37,434,000","-4,333,000","-7,809,000","-7,946,000",,"-14,786,000","-1,829,000","7,586,000",,"-4,181,000","6,375,000","-22,029,000",,"-1,265,000","10,842,000","-18,655,000",,"-3,800,000","4,659,000","-4,361,000",,"-3,401,000","-2,191,000","-9,671,000",,,,"500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,858,600,000","-15,700,000","-1,669,300,000","-66,000,000","-107,600,000","-141,000,000","-135,700,000","-143,200,000","-51,800,000","-91,100,000","-78,400,000","-84,900,000","-83,700,000","-53,500,000","-129,200,000","-46,500,000","-52,400,000","-174,000,000","-1,244,600,000","-88,900,000","-61,300,000","-29,000,000","-202,100,000","-50,126,000","-136,899,000","-125,726,000","-106,028,000","-102,056,000","-66,774,000","-53,918,000","-65,199,000","-1,170,585,000","-56,066,000","-61,626,000","-58,131,000","-76,113,000","-39,439,000","-41,921,000","-32,445,000","-32,988,000","-166,522,000","-20,179,000","-18,785,000","-49,553,000","-23,507,000","-27,381,000","-61,234,000","-33,174,000","-18,340,000","-33,672,000","-21,418,000","-20,639,000","-20,232,000","-22,417,000","-35,349,000","-22,764,000","-26,057,000","-35,494,000","-44,442,000","-58,270,000","-47,441,000","-74,900,000","-83,983,000","-30,982,000","-45,033,000","-46,112,000","-100,690,000","-40,607,000","-40,286,000","-35,065,000","-626,362,000","-18,786,000","-15,570,000","-56,417,000","-9,864,000","-20,945,000","-34,532,000","-13,781,000","-38,170,000","-12,103,000","-89,645,000","-45,279,000","-8,066,000","-17,284,000","-20,891,000","-20,344,000","-6,689,000","-3,504,000","-7,320,000","-4,740,000","-25,000,000","-2,700,000","-3,500,000","21,500,000","4,900,000","-10,900,000","-6,100,000","-16,500,000","-25,800,000","-1,300,000","-1,800,000","-11,100,000","-3,300,000","-1,100,000","-1,400,000","-3,800,000","-200,000","-500,000","-1,200,000","-500,000","-200,000","-400,000","0","5,000,000","4,500,000","5,900,000","3,700,000","3,200,000","13,800,000","5,700,000","16,900,000","-18,700,000","-13,600,000","-19,600,000","-2,600,000","-1,400,000","8,100,000"
	CashFlowFromContinuingInvestingActivities,"-1,858,600,000","-15,700,000","-1,669,300,000","-66,000,000","-107,600,000","-141,000,000","-135,700,000","-143,200,000","-51,800,000","-91,100,000","-78,400,000","-84,900,000","-83,700,000","-53,500,000","-129,200,000","-46,500,000","-52,400,000","-174,000,000","-1,244,600,000","-88,900,000","-61,300,000","-29,000,000","-202,100,000","-50,126,000","-136,899,000","-125,726,000","-106,028,000","-102,056,000","-66,774,000","-53,918,000","-65,199,000","-1,170,585,000","-56,066,000","-61,626,000","-58,131,000","-76,113,000","-39,439,000","-41,921,000","-32,445,000","-32,988,000","-166,522,000","-20,179,000","-18,785,000","-49,553,000","-23,507,000","-27,381,000","-61,234,000","-33,174,000","-18,340,000","-33,672,000","-21,418,000","-20,639,000","-20,232,000","-22,417,000","-35,349,000","-22,764,000","-26,057,000","-35,494,000","-44,442,000","-58,270,000","-47,441,000","-74,900,000","-83,983,000","-30,982,000","-45,033,000","-46,112,000","-100,690,000","-40,607,000","-40,286,000","-35,065,000","-626,362,000","-18,786,000","-15,570,000","-56,417,000","-9,864,000","-20,945,000","-34,532,000","-13,781,000","-38,170,000","-12,103,000","-89,645,000","-45,279,000","-8,066,000","-17,284,000","-20,891,000","-20,344,000","-6,689,000","-3,504,000","-7,320,000","-4,740,000","-25,000,000","-2,700,000","-3,500,000","21,500,000","4,900,000","-10,900,000","-6,100,000","-16,500,000","-25,800,000","-1,300,000","-1,800,000","-11,100,000","-3,300,000","-1,100,000","-1,400,000","-3,800,000","-200,000","-500,000","-1,200,000","-500,000","-200,000","-400,000","0","5,000,000","4,500,000","5,900,000","3,700,000","3,200,000","13,800,000","5,700,000","16,900,000","-18,700,000","-13,600,000","-19,600,000","-2,600,000","-1,400,000","8,100,000"
		NetPPEPurchaseAndSale,"-209,100,000","-43,400,000","-57,100,000","-65,000,000","-43,600,000","-49,900,000","-55,900,000","-107,000,000","-45,100,000","-89,300,000","-69,000,000","-84,800,000","-75,400,000","-52,700,000","-79,200,000","-43,400,000","-52,300,000","-46,500,000","-51,400,000","-31,800,000","-38,100,000","-28,600,000","-28,700,000","-35,262,000","-31,046,000","-41,176,000","-45,156,000","-58,310,000","-66,348,000","-53,370,000","-64,995,000","-60,129,000","-55,760,000","-61,197,000","-60,979,000","-72,065,000","-38,572,000","-38,175,000","-29,315,000","-32,638,000","-24,084,000","-23,104,000","-19,953,000","-32,509,000","-19,140,000","-23,231,000","-28,785,000","-32,769,000","-16,869,000","-11,208,000","-12,911,000","-19,964,000","-19,881,000","-19,966,000","-34,095,000","-22,603,000","-25,408,000","-34,146,000","-42,728,000","-54,937,000","-38,598,000","-40,047,000","-50,043,000","-26,080,000","-43,217,000","-39,607,000","-45,960,000","-41,236,000","-37,037,000","-27,190,000","-11,630,000","-9,950,000","-11,308,000","-12,383,000","-6,864,000","-11,118,000","-9,348,000","-7,508,000","-5,898,000","-6,472,000","-4,970,000","-5,719,000","-6,273,000","-5,200,000","-4,612,000","-3,910,000","-3,269,000","-27,927,000","-4,988,000","18,706,000","-24,900,000","-2,600,000","200,000","23,300,000","-2,300,000","-5,500,000","-6,100,000","-16,500,000","-25,800,000","-2,000,000","-1,700,000","-1,900,000","-2,200,000","-700,000","-1,300,000","-300,000","-400,000","-700,000","-700,000","-500,000","-300,000",,"-200,000","-200,000","-100,000","-400,000","-10,200,000","8,400,000","500,000","100,000","3,700,000","-200,000","-1,300,000","400,000","-500,000","0","-400,000"
			PurchaseOfPPE,"-209,100,000","-43,400,000","-57,100,000","-65,000,000","-43,600,000","-49,900,000","-55,900,000","-107,000,000","-45,100,000","-89,300,000","-69,000,000","-84,800,000","-75,400,000","-52,700,000","-79,200,000","-43,400,000","-52,300,000","-46,500,000","-51,400,000","-31,800,000","-38,100,000","-28,600,000","-28,700,000","-35,262,000","-31,046,000","-41,176,000","-45,156,000","-58,310,000","-66,348,000","-53,370,000","-64,995,000","-60,129,000","-55,760,000","-61,197,000","-60,979,000","-72,065,000","-38,572,000","-38,175,000","-29,315,000","-32,638,000","-24,084,000","-23,104,000","-19,953,000","-32,509,000","-19,140,000","-23,231,000","-28,785,000","-32,769,000","-16,869,000","-11,208,000","-12,911,000","-19,964,000","-19,881,000","-19,966,000","-34,095,000","-22,603,000","-25,408,000","-34,146,000","-42,728,000","-54,937,000","-38,598,000","-40,047,000","-50,043,000","-26,080,000","-43,217,000","-39,607,000","-45,960,000","-41,236,000","-37,037,000","-27,190,000","-11,630,000","-9,950,000","-11,308,000","-12,383,000","-6,864,000","-11,118,000","-9,348,000","-7,508,000","-5,898,000","-6,472,000","-4,970,000","-5,719,000","-6,273,000","-5,200,000","-4,612,000","-3,910,000","-3,269,000","-27,927,000","-4,988,000","18,706,000","-24,900,000","-2,600,000","-2,000,000","-3,200,000","-2,300,000","-5,500,000","-6,100,000","-16,500,000","-25,800,000","-2,000,000","-1,700,000","-1,900,000","-2,200,000","-1,200,000","-1,300,000","-300,000","-400,000","-700,000","-700,000","-500,000","-300,000",,"-200,000","-200,000","-100,000","-400,000","-300,000","-700,000","-300,000","-700,000","-1,500,000","-200,000","-1,300,000","-600,000","-500,000","0","-400,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,"9,100,000","800,000","800,000",,,,,,,
		NetBusinessPurchaseAndSale,"-1,649,500,000","27,700,000","-1,612,200,000","-1,000,000","-64,000,000","-91,100,000","-79,800,000","-36,200,000","-6,700,000","-1,800,000","-9,400,000","-100,000","-8,300,000","-800,000","-50,000,000","-3,100,000","-100,000","-127,500,000","-1,193,200,000","-57,100,000","-23,200,000","-400,000","-173,400,000","-14,864,000","-105,853,000","-84,550,000","-60,872,000",,,,"-204,000","-1,110,456,000","-306,000","-429,000","1,489,000","-3,810,000","-1,105,000","-4,440,000","-3,690,000","-350,000","-144,322,000","-249,000","-398,000","-17,044,000","-4,367,000","-4,150,000","-32,449,000","-405,000","-1,471,000","-22,464,000","-8,507,000","-675,000","-351,000","-2,451,000","-1,254,000","-161,000","-649,000","-1,348,000","-1,714,000","-3,333,000","-8,843,000","-34,853,000","-33,940,000","-4,902,000","-1,816,000","-6,505,000","-54,730,000","629,000","-3,249,000","-7,875,000","-616,511,000","-8,836,000","-4,262,000","-45,699,000","-5,145,000","-11,436,000","-25,197,000","-6,282,000","-32,243,000","-5,616,000","-85,149,000","-39,970,000","-5,403,000","-12,278,000","-16,146,000","-16,391,000","-3,402,000",,"-946,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-1,702,100,000","-24,900,000","-1,612,200,000","-1,000,000","-64,000,000","-91,100,000","-79,800,000","-36,200,000","-6,700,000","-1,800,000","-9,400,000","-100,000","-8,300,000","-800,000","-50,000,000","-3,100,000","-100,000","-127,500,000","-1,193,200,000","-57,100,000","-23,200,000","-400,000","-173,400,000","-14,864,000","-105,853,000","-84,550,000","-60,872,000",,,,"-204,000",,,,,"-3,810,000","-1,105,000","-4,440,000","-3,690,000","-350,000","-144,322,000","-249,000","-398,000","-17,044,000","-4,367,000","-4,150,000","-32,449,000","-405,000","-1,471,000","-22,464,000","-8,507,000","-675,000","-351,000","-2,451,000","-1,254,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-306,000","-429,000","1,489,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
