name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,12/31/1990
TotalAssets,"26,348,700,000","25,434,800,000","23,671,500,000","21,485,900,000","17,772,200,000","17,163,300,000","16,084,000,000","14,428,700,000","15,757,500,000","14,805,200,000","13,939,300,000","13,173,600,000","12,854,800,000","11,734,500,000","10,805,613,000","9,951,980,000","9,372,696,000","8,764,286,000","8,701,215,000","8,106,373,000","7,817,365,000","6,973,466,000","6,828,019,000","6,204,906,000","5,904,460,000","5,609,132,000","5,182,915,000","4,526,970,000","4,198,573,000","3,871,827,000","3,739,419,000","3,456,078,000","3,260,396,000","2,951,013,000","2,640,415,000","2,378,259,000","2,275,998,000","2,080,490,000","1,660,615,000","1,457,500,000","1,350,159,000","1,323,583,000","983,031,000","1,046,864,000","1,074,293,000","1,089,432,000","942,433,000","790,641,000","787,156,000","741,202,000","742,192,000","742,345,000","681,421,000","670,038,000","825,891,000","851,225,000","930,876,000","936,258,000","573,096,000","597,858,000","601,431,000","585,090,000","355,186,000","378,332,000","402,089,000","423,501,000","419,275,000","446,948,000","470,292,000","473,108,000","472,685,000","488,174,000","506,178,000","479,555,000","500,501,000","395,547,000","430,441,000","391,574,000","418,592,000","440,451,000","471,865,000","495,397,000","318,613,000","336,295,000","349,185,000","208,274,000","216,319,000","202,117,000","132,034,000","137,000,000","134,400,000","139,800,000","149,300,000","156,900,000","162,400,000","165,100,000","161,400,000","168,400,000","164,700,000","170,000,000","129,100,000","137,600,000","130,600,000","139,300,000","86,200,000","93,800,000","74,200,000","83,400,000","86,100,000","94,200,000","97,400,000","105,700,000","106,000,000","117,600,000","125,900,000","82,400,000","90,600,000","97,900,000","104,400,000","108,700,000","112,200,000","114,000,000","114,000,000","115,200,000","25,400,000"
	CurrentAssets,"14,306,000,000","14,014,900,000","13,775,400,000","13,337,600,000","10,055,100,000","9,779,100,000","9,097,600,000","7,860,200,000","8,644,100,000","7,689,100,000","7,109,100,000","6,651,000,000","6,928,600,000","6,447,600,000","5,719,583,000","4,814,917,000","4,544,732,000","4,335,030,000","4,135,742,000","3,860,051,000","3,669,263,000","3,180,188,000","3,501,689,000","3,209,225,000","3,133,379,000","2,915,095,000","2,675,640,000","2,283,341,000","2,310,714,000","2,167,461,000","2,200,512,000","1,918,695,000","1,871,049,000","1,796,934,000","1,634,160,000","1,561,362,000","1,307,122,000","1,206,012,000","948,603,000","769,193,000","696,915,000","652,875,000","339,872,000","413,273,000","325,501,000","357,622,000","575,719,000","417,750,000","395,444,000","425,508,000","461,594,000","465,032,000","483,791,000","521,442,000","715,540,000","742,393,000","787,505,000","797,829,000","422,020,000","496,981,000","489,163,000","469,984,000","273,749,000","291,056,000","319,647,000","341,392,000","324,958,000","359,312,000","369,854,000","343,955,000","311,238,000","383,330,000","392,284,000","320,207,000","404,378,000","295,150,000","329,740,000","276,948,000","313,823,000","309,705,000","337,118,000","394,186,000","252,727,000","252,782,000","286,636,000","134,142,000","137,002,000","137,464,000","73,481,000","73,000,000","74,200,000","76,200,000","76,200,000","92,900,000","89,200,000","88,400,000","90,900,000","99,600,000","102,100,000","110,600,000","71,900,000","85,000,000","73,400,000","81,700,000","38,500,000","49,200,000","30,600,000","39,500,000","37,900,000","52,000,000","47,000,000","55,300,000","44,600,000","91,800,000","109,600,000","67,700,000","76,800,000","84,700,000","91,900,000","97,400,000","102,400,000","106,600,000","109,600,000","111,300,000","22,400,000"
		CashCashEquivalentsAndShortTermInvestments,"7,050,600,000","5,694,700,000","5,787,600,000","3,910,800,000","3,503,800,000","3,587,000,000","3,025,900,000","3,144,200,000","4,003,400,000","3,214,300,000","2,877,900,000","2,669,700,000","3,232,400,000","2,809,900,000","2,192,152,000","1,683,518,000","1,624,952,000","1,409,580,000","1,378,944,000","1,267,850,000","1,307,084,000","1,038,684,000","1,408,391,000","1,045,164,000","849,179,000","1,045,223,000","895,642,000","604,248,000","742,164,000","900,480,000","1,042,204,000","816,909,000","648,133,000","693,984,000","445,323,000","537,506,000","307,710,000","308,095,000","262,552,000","301,022,000","432,298,000","526,942,000","245,498,000","309,683,000","226,441,000","249,368,000","479,053,000","306,337,000","303,639,000","341,330,000","379,796,000","391,918,000","415,882,000","474,750,000","663,608,000","700,404,000","743,248,000","766,457,000","396,982,000","460,697,000","452,394,000","459,276,000","261,889,000","273,576,000","302,393,000","298,545,000","307,542,000","335,813,000","353,906,000","295,982,000","278,715,000","344,050,000","320,736,000","293,774,000","384,673,000","273,874,000","311,990,000","264,271,000","299,891,000","298,705,000","325,070,000","385,079,000","240,709,000","244,807,000","274,003,000","117,612,000","117,028,000","117,861,000","56,414,000","66,200,000","64,000,000","20,600,000","21,800,000","19,800,000","22,600,000","22,500,000","19,300,000","28,900,000","40,300,000","51,400,000","27,900,000","34,500,000","37,500,000","48,900,000","11,900,000","32,700,000","5,900,000","16,800,000","12,700,000","23,600,000","15,300,000","18,000,000","8,000,000","12,500,000","39,700,000","7,900,000","10,100,000","16,400,000","19,200,000","22,000,000","24,900,000","26,200,000","35,000,000","39,200,000","21,800,000"
			CashAndCashEquivalents,"3,345,700,000","2,885,600,000","3,432,400,000","2,072,200,000","1,437,900,000","2,193,700,000","1,573,000,000","1,992,200,000","2,208,200,000","1,617,800,000","1,384,800,000","1,045,500,000","1,708,500,000","1,467,700,000","1,087,843,000","917,876,000","1,019,491,000","812,733,000","792,065,000","744,313,000","811,773,000","535,203,000","920,359,000","646,508,000","604,214,000","809,102,000","654,587,000","390,554,000","507,907,000","648,719,000","646,554,000","600,135,000","461,858,000","535,608,000","263,211,000","381,675,000","180,362,000","230,276,000","118,998,000","171,943,000","394,585,000","483,610,000","206,395,000","254,312,000","135,376,000","112,572,000","325,286,000","112,000,000","117,311,000","207,075,000","250,321,000","271,466,000","199,097,000","247,796,000","314,684,000","292,129,000","520,875,000","498,925,000","97,416,000","109,643,000","156,484,000","237,876,000","167,662,000","114,960,000","182,332,000","184,508,000","176,093,000","145,201,000","147,816,000","101,234,000","105,047,000","122,833,000","174,034,000","118,285,000","298,617,000","129,659,000","191,586,000","80,077,000","75,574,000","69,374,000","135,469,000","247,393,000","99,974,000","142,955,000","183,620,000","30,978,000","49,642,000","81,751,000","12,294,000","23,700,000","23,500,000","20,600,000","21,800,000","19,800,000","22,600,000","22,500,000","19,300,000","28,900,000","40,300,000","51,400,000","27,900,000","34,500,000","37,500,000","48,900,000","11,900,000","32,700,000","5,900,000","16,800,000","12,700,000","23,600,000","15,300,000","18,000,000","8,000,000","12,500,000","39,700,000","7,900,000","10,100,000","16,400,000","19,200,000","22,000,000","24,900,000","26,200,000","35,000,000","39,200,000","21,800,000"
			OtherShortTermInvestments,"3,704,900,000","2,809,100,000","2,355,200,000","1,838,600,000","2,065,900,000","1,393,300,000","1,452,900,000","1,152,000,000","1,795,200,000","1,596,500,000","1,493,100,000","1,624,200,000","1,523,900,000","1,342,200,000","1,104,309,000","765,642,000","605,461,000","596,847,000","586,879,000","523,537,000","495,311,000","503,481,000","488,032,000","398,656,000","244,965,000","236,121,000","241,055,000","213,694,000","234,257,000","251,761,000","395,650,000","216,774,000","186,275,000","158,376,000","182,112,000","155,831,000","127,348,000","77,819,000","143,554,000","129,079,000","37,713,000","43,332,000","39,103,000","55,371,000","91,065,000","136,796,000","153,767,000","194,337,000","186,328,000","134,255,000","129,475,000","120,452,000","216,785,000","226,954,000","348,924,000","408,275,000","222,373,000","267,532,000","299,566,000","351,054,000","295,910,000","221,400,000","94,227,000","158,616,000","120,061,000","114,037,000","131,449,000","190,612,000","206,090,000","194,748,000","173,668,000","221,217,000","146,702,000","175,489,000","86,056,000","144,215,000","120,404,000","184,194,000","224,317,000","229,331,000","189,601,000","137,686,000","140,735,000","101,852,000","90,383,000","86,634,000","67,386,000","36,110,000","44,120,000","42,500,000","40,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"4,839,000,000","6,036,500,000","5,452,000,000","6,998,600,000","4,173,000,000","4,114,700,000","4,039,500,000","2,811,300,000","2,933,200,000","2,672,200,000","2,660,000,000","2,455,900,000","2,305,200,000","2,243,200,000","2,202,945,000","2,039,247,000","1,943,932,000","1,974,340,000","1,971,449,000","1,844,547,000","1,749,548,000","1,611,620,000","1,643,872,000","1,751,971,000","1,865,221,000","1,467,793,000","1,439,315,000","1,395,125,000","1,338,462,000","1,017,399,000","927,254,000","893,924,000","1,047,496,000","891,778,000","992,824,000","876,016,000","802,638,000","693,120,000","601,271,000","435,380,000","238,347,000","103,035,000","78,447,000","84,564,000","88,156,000","93,112,000","82,287,000","95,196,000","71,858,000","65,568,000","67,766,000","60,046,000","48,209,000","35,212,000","42,206,000","32,838,000","32,960,000","18,320,000","10,968,000","20,478,000","33,632,000","7,493,000","7,940,000","12,141,000","11,010,000","36,521,000","10,536,000","16,830,000","10,371,000","43,102,000","24,866,000","25,397,000","59,882,000","15,529,000","9,197,000","7,871,000","7,238,000","4,017,000","4,521,000","2,986,000","2,739,000","2,975,000","3,547,000","4,380,000","8,608,000","13,835,000","9,851,000","9,568,000","8,560,000","600,000","8,600,000","5,000,000","7,000,000","5,700,000","5,400,000","12,500,000","4,600,000","6,600,000","4,100,000","5,900,000","3,300,000","4,300,000","6,000,000","6,500,000","4,300,000","2,700,000","4,500,000","2,400,000","2,400,000","1,700,000","1,600,000","1,400,000","1,500,000","1,700,000","1,700,000","200,000","1,100,000","1,100,000","1,600,000","2,000,000","1,600,000","1,400,000","1,900,000","1,100,000","200,000"
			AccountsReceivable,"4,839,000,000","6,036,500,000","5,452,000,000","6,998,600,000","4,173,000,000","3,516,200,000","3,553,300,000","2,380,200,000","2,531,400,000","2,672,200,000","2,660,000,000","2,455,900,000","2,305,200,000","2,243,200,000","2,202,945,000","2,039,247,000","1,943,932,000","1,974,340,000","1,971,449,000","1,844,547,000","1,749,548,000","1,611,620,000","1,643,872,000","1,751,971,000","1,865,221,000","1,467,793,000","1,439,315,000","1,395,125,000","1,338,462,000","1,017,399,000","927,254,000","893,924,000","1,047,496,000","891,778,000","992,824,000","876,016,000","802,638,000","693,120,000","506,682,000","349,645,000","159,462,000","103,035,000","78,447,000","84,564,000","88,156,000","93,112,000","82,287,000","95,196,000","71,858,000","65,568,000","67,766,000","60,046,000","48,209,000","35,212,000","42,206,000","32,838,000","32,960,000","17,041,000","10,968,000","20,478,000","33,632,000","7,493,000","7,940,000","12,141,000","11,010,000","36,521,000","10,536,000","16,830,000","10,371,000","43,102,000","24,866,000","25,397,000","59,882,000","15,529,000","9,197,000","7,871,000","7,238,000","4,017,000","4,521,000","2,986,000","2,739,000","2,975,000","3,547,000","4,380,000","8,608,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,589,000","85,735,000","78,885,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,"598,500,000","486,200,000","431,100,000","401,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,279,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,991,500,000","1,951,300,000","2,053,800,000","1,983,900,000","2,164,700,000","1,916,600,000","1,801,600,000","1,640,900,000","1,480,900,000","1,415,500,000","1,344,300,000","1,317,200,000","1,208,800,000","1,151,200,000","1,039,679,000","928,553,000","820,397,000","726,138,000","641,588,000","554,320,000","466,576,000","399,356,000","345,620,000","316,073,000","303,294,000","238,578,000","190,668,000","171,266,000","133,863,000","128,861,000","120,317,000","109,897,000","86,545,000","70,354,000","63,292,000","57,159,000","43,977,000","28,638,000","29,570,000","24,425,000","20,617,000","13,556,000",,,,,,,,,,,,,,,,,,,,,,"2,128,000","3,254,000","2,904,000","2,837,000","3,746,000","3,087,000","3,229,000","4,266,000","10,850,000","9,098,000","9,006,000","7,698,000","10,342,000","8,437,000","6,831,000","6,152,000","5,365,000","4,989,000","3,973,000","3,056,000","2,263,000","2,668,000","1,915,000","8,181,000","7,931,000","5,641,000","4,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
