name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
			OtherReceivables,"420,895,000","405,665,000","394,297,000","384,475,000","370,470,000","386,658,000","375,939,000","358,914,000","352,352,000","337,937,000","314,812,000","297,358,000","280,756,000","267,007,000","261,003,000","256,558,000","251,744,000","246,391,000","238,959,000","233,427,000","225,860,000","218,977,000","212,204,000","207,851,000","199,232,000","189,704,000","183,352,000","176,493,000","168,581,000","156,416,000","139,910,000","134,269,000","130,750,000","127,123,000","121,659,000","124,815,000","122,142,000","115,418,000",,,"106,309,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,830,000",,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,"-1,552,000",,,,"-3,339,000","-4,855,000","-3,594,000","-3,225,000","-3,238,000","-2,970,000","-2,611,000","-2,252,000","-1,524,000","-1,526,000","-1,527,000","-1,540,000","-1,882,000","-2,116,000","-2,116,000",,"-1,989,000","-1,989,000","-1,990,000","-1,990,000","-2,075,000","-1,973,000","-2,127,000",,"-2,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,"0","77,751,000",,,,,,,"0","0","0","0","9,417,000","9,440,000","30,257,000",,"117,666,000","0","81,699,000","190,751,000","8,211,000","49,815,000","0","28,272,000","213,100,000","239,411,000","0",,"0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,"0","77,751,000",,,,,,,"0","0","0","0","9,417,000","9,440,000","30,257,000",,"117,666,000","0","81,699,000","190,751,000","8,211,000","49,815,000","0","28,272,000","213,100,000","239,411,000","0",,"0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"57,338,000","12,564,000","18,898,000","26,815,000","9,753,000","10,193,000","12,807,000","15,318,000","31,783,000","18,724,000","71,917,000","17,984,000","12,829,000","13,927,000","33,912,000","36,691,000","63,916,000","55,108,000","48,988,000","39,413,000","18,474,000","10,774,000","60,752,000","58,913,000","31,276,000","22,644,000","23,148,000","31,291,000","22,434,000","20,375,000","20,398,000","21,829,000","21,469,000","15,783,000","17,319,000","16,076,000","16,571,000","9,949,000",,,"21,934,000",,,,,,,,,,,,,,,,"7,783,000","5,057,000","6,331,000","6,840,000","7,670,000","8,616,000","8,807,000","9,533,000","7,518,000","5,166,000","5,673,000","6,246,000","8,332,000","5,046,000","6,008,000","6,672,000","7,416,000","7,240,000","6,080,000","7,036,000","8,400,000","6,108,000","5,852,000","5,520,000","4,896,000","6,781,000","4,890,000","5,371,000","9,226,000","7,941,000","5,735,000","18,172,000","3,659,000","2,020,000",,,,"2,796,000",,,,,,,
		RestrictedCash,"13,007,000","13,006,000","13,042,000","450,457,000","1,028,759,000","91,139,000","16,300,000","16,300,000","16,300,000","16,300,000","6,300,000","6,300,000","6,300,000","119,430,000","0","0",,"9,149,000","179,276,000","8,249,000","7,199,000","56,711,000","57,501,000","266,158,000","261,600,000","696,000","8,130,000","7,462,000","8,287,000","75,185,000","17,487,000","93,522,000","33,717,000","49,780,000","17,931,000","19,241,000","19,465,000","247,544,000","5,884,000","97,000","43,140,000","358,000","25,436,000","1,349,000","1,899,000","1,461,000","3,265,000","3,485,000","32,000","2,059,000","2,936,000","591,000","728,000","672,000","1,503,000","756,000","11,000","546,000","1,362,000","619,000",,"494,000","1,302,000","614,000","649,000","703,000","1,565,000","728,000","2,000","332,000","1,283,000","7,352,000","9,785,000","8,558,000",,"7,588,000","7,479,000",,"7,348,000","5,811,000",,,"25,800,000","7,222,000","6,662,000",,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,"394,297,000","384,475,000","370,470,000","386,658,000","375,939,000","358,914,000","352,352,000","337,937,000","314,812,000","297,358,000","280,756,000","267,007,000",,,"251,744,000","246,391,000",,,"225,860,000","218,977,000","212,204,000","207,851,000","199,232,000","189,704,000",,,"168,581,000","156,416,000","139,910,000",,"130,750,000","127,123,000","121,659,000","124,815,000","122,142,000","115,418,000","110,128,000","110,689,000","106,309,000","101,142,000",,"97,958,000",,,,,"76,406,000",,"72,623,000","71,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"2,667,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"9,703,961,000","9,693,557,000","9,657,932,000","9,018,054,000","8,280,608,000","8,741,239,000","8,689,397,000","8,619,021,000","8,536,060,000","8,411,851,000","7,793,513,000","7,666,356,000","7,480,807,000","7,269,671,000","7,137,886,000","7,001,050,000","6,553,162,000","6,377,029,000","6,248,807,000","6,277,161,000","6,215,005,000","6,169,664,000","5,717,889,000","5,685,422,000","5,650,399,000","5,528,216,000","5,546,651,000","5,339,079,000","5,263,787,000","5,330,568,000","5,040,904,000","4,977,266,000","4,782,708,000","4,649,114,000","4,474,845,000","4,488,766,000","4,442,738,000","4,209,818,000","4,179,919,000","3,815,125,000","3,528,384,000","3,427,574,000","3,314,694,000","3,227,640,000","2,823,085,000","2,789,104,000","2,515,570,000","2,505,167,000","2,007,288,000","1,980,580,000","1,977,094,000","1,985,789,000","2,000,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,"126,946,000","170,062,000","168,822,000","182,208,000","136,064,000","138,890,000","138,632,000","149,000,000","131,921,000","131,634,000","119,392,000","119,113,000","118,837,000","36,833,000","36,717,000","37,799,000","38,541,000","39,686,000","39,889,000","39,693,000","39,371,000","40,395,000",,,,,,,,,,,,,,,,,"3,673,625,000","3,470,672,000","3,222,949,000","3,056,187,000","3,016,100,000","2,931,982,000","2,570,649,000","2,544,442,000","2,311,754,000","2,309,363,000","1,932,322,000","1,914,107,000","1,916,948,000","1,923,937,000","1,934,559,000","1,939,244,000","1,938,826,000","1,932,062,000","1,925,630,000","1,904,624,000","1,804,868,000","1,774,745,000","1,707,373,000","1,601,466,000","1,568,773,000","1,565,843,000","1,535,794,000","1,537,374,000","1,506,963,000","1,481,923,000","1,453,352,000","1,480,665,000","1,377,680,000","1,382,120,000","1,400,746,000","1,404,914,000","1,398,580,000","1,401,307,000","1,416,604,000","1,407,715,000","1,426,629,000","1,419,163,000","1,412,920,000","1,359,329,000","1,349,608,000","1,359,800,000","1,344,590,000","1,291,145,000","1,254,894,000","1,278,155,000","1,273,372,000","1,235,811,000","1,189,000,000","1,152,700,000","1,131,300,000","1,048,847,000","993,000,000","968,200,000","851,900,000","712,910,000","469,600,000","336,300,000","173,600,000"
			GrossPPE,"126,946,000","170,062,000","168,822,000","182,208,000","136,064,000","138,890,000","138,632,000","149,000,000","131,921,000","131,634,000","119,392,000","119,113,000","118,837,000","36,833,000","36,717,000","37,799,000","38,541,000","39,686,000","39,889,000","39,693,000","39,371,000","40,395,000",,,,,,,,,,,,,,,,,"4,399,353,000","4,271,755,000","3,993,637,000","3,798,690,000","3,748,262,000","3,652,846,000","3,266,197,000","3,216,871,000","2,964,429,000","2,953,609,000","2,556,303,000","2,520,083,000","2,504,916,000","2,492,814,000","2,485,427,000","2,472,013,000","2,453,538,000","2,429,759,000","2,406,272,000","2,368,556,000","2,292,918,000","2,247,047,000","2,165,355,000","2,045,273,000","2,005,713,000","1,991,551,000","1,964,418,000","1,953,971,000","1,910,834,000","1,864,610,000","1,826,866,000","1,846,496,000","1,730,705,000","1,723,994,000","1,730,155,000","1,726,286,000","1,707,220,000","1,698,357,000","1,706,969,000","1,686,218,000","1,697,580,000","1,678,839,000","1,661,622,000","1,600,994,000","1,581,637,000","1,583,957,000","1,559,766,000","1,496,477,000","1,449,457,000","1,467,565,000","1,455,825,000","1,410,238,000",,,,"1,194,284,000",,,,"834,690,000",,,
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,230,129,000","1,134,090,000","1,022,670,000","537,574,000","866,758,000","832,080,000","795,208,000","781,698,000","718,811,000","434,792,000","338,684,000","599,540,000","335,932,000","335,932,000","336,874,000","336,874,000","334,634,000","324,779,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,169,224,000","3,137,665,000","2,970,967,000","2,830,310,000","2,881,504,000","2,820,766,000","2,470,989,000","2,435,173,000","2,245,618,000","2,247,549,000","1,950,408,000","1,920,543,000","1,909,876,000","1,901,647,000","1,896,972,000","1,888,274,000","1,861,769,000","1,739,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"42,760,000","41,165,000","40,679,000","40,752,000","43,367,000","42,899,000","53,060,000","35,776,000","35,286,000","36,192,000","36,466,000","36,043,000","36,833,000","36,717,000","37,799,000","38,541,000","39,686,000","39,889,000","39,693,000","39,371,000","40,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"126,946,000","127,302,000","127,657,000","141,529,000","95,312,000","95,523,000","95,733,000","95,940,000","96,145,000","96,348,000","83,200,000","82,647,000","82,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,156,000",,,,,,,,,,,,,"257,135,000","365,106,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"668,058,000","557,657,000",,"430,806,000",,"303,998,000",,,,"271,268,000","267,211,000",,"259,108,000","255,235,000","251,581,000","246,865,000","257,135,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-725,728,000","-801,083,000","-770,688,000","-742,503,000","-732,162,000","-720,864,000","-695,548,000","-672,429,000","-652,675,000","-644,246,000","-623,981,000","-605,976,000","-587,968,000","-568,877,000","-550,868,000","-532,769,000","-514,712,000","-497,697,000","-480,642,000","-463,932,000","-488,050,000","-472,302,000","-457,982,000","-443,807,000","-436,940,000","-425,708,000","-428,624,000","-416,597,000","-403,871,000","-382,687,000","-373,514,000","-365,831,000","-353,025,000","-341,874,000","-329,409,000","-321,372,000","-308,640,000","-297,050,000","-290,365,000","-278,503,000","-270,951,000","-259,676,000","-248,702,000","-241,665,000","-232,029,000","-224,157,000","-215,176,000","-205,332,000","-194,563,000","-189,410,000","-182,453,000","-174,427,000",,,,"-145,437,000",,,,"-121,780,000",,,
		GoodwillAndOtherIntangibleAssets,,"56,540,000",,,"95,312,000","14,670,000","95,733,000","95,940,000","96,145,000","26,924,000","83,200,000","82,647,000","82,794,000","31,474,000",,,,"37,047,000",,,,"58,043,000","36,515,000","39,662,000","40,258,000","43,540,000","46,849,000","50,412,000","55,567,000","60,728,000","58,005,000","65,584,000","72,805,000","71,148,000","79,419,000","78,915,000","87,683,000","83,324,000","187,307,000","72,527,000","66,570,000","155,522,000",,"66,054,000","46,826,000",,"96,691,000","98,466,000","56,570,000","51,832,000","49,627,000","49,803,000","52,151,000","53,539,000","54,044,000","52,282,000",,"54,418,000","56,629,000","46,381,000","48,598,000","49,019,000","48,790,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"56,540,000",,,"95,312,000","14,670,000","95,733,000","95,940,000","96,145,000","26,924,000","83,200,000","82,647,000","82,794,000","31,474,000",,,,"37,047,000",,,,"58,043,000","36,515,000","39,662,000","40,258,000","43,540,000","46,849,000","50,412,000","55,567,000","60,728,000","58,005,000","65,584,000","72,805,000","71,148,000","79,419,000","78,915,000","87,683,000","83,324,000","187,307,000","72,527,000","66,570,000","155,522,000",,"66,054,000","46,826,000",,"96,691,000","98,466,000","56,570,000","51,832,000","49,627,000","49,803,000","52,151,000","53,539,000","54,044,000","52,282,000",,"54,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"9,348,589,000","9,289,037,000","9,259,776,000","8,651,336,000","7,953,823,000","8,391,400,000","8,342,459,000","8,260,384,000","8,199,747,000","8,067,412,000","7,472,058,000","7,343,792,000","7,174,661,000","7,035,264,000","6,918,051,000","6,776,602,000","6,333,054,000","6,153,615,000","6,023,498,000","6,042,148,000","5,973,135,000","5,920,901,000","5,537,276,000","5,498,519,000","5,464,128,000","5,333,905,000","5,354,485,000","5,148,368,000","5,064,190,000","5,110,268,000","4,838,474,000","4,781,447,000","4,579,047,000","4,445,990,000","4,266,951,000","4,280,949,000","4,225,712,000","4,000,879,000",,,"3,222,949,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,"23,175,000","19,984,000","27,098,000","26,188,000","25,203,000","24,098,000","21,779,000","23,353,000","22,519,000","21,572,000","20,674,000","18,851,000","16,010,000","15,163,000","14,773,000","14,121,000","13,388,000","13,418,000","12,882,000","12,638,000","13,803,000","13,337,000","11,971,000","12,076,000","11,747,000","11,001,000","10,008,000","9,192,000","8,286,000","8,029,000","7,435,000",,,"6,459,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,"23,175,000","19,984,000","27,098,000","26,188,000","25,203,000","24,098,000","21,779,000","23,353,000","22,519,000","21,572,000","20,674,000","18,851,000","16,010,000","15,163,000","14,773,000","14,121,000","13,388,000","13,418,000","12,882,000","12,638,000","13,803,000","13,337,000","11,971,000","12,076,000","11,747,000","11,001,000","10,008,000","9,192,000","8,286,000","8,029,000","7,435,000",,,"6,459,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				TradingSecurities,,,,,,,,"23,175,000","19,984,000","27,098,000","26,188,000","25,203,000","24,098,000","21,779,000","23,353,000","22,519,000","21,572,000","20,674,000","18,851,000","16,010,000","15,163,000","14,773,000","14,121,000","13,388,000","13,418,000","12,882,000","12,638,000","13,803,000","13,337,000","11,971,000","12,076,000","11,747,000","11,001,000","10,008,000","9,192,000","8,286,000","8,029,000","7,435,000",,,"6,459,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,,,,,,,,,,,"26,188,000","25,203,000","24,098,000","21,779,000","23,353,000","22,519,000","21,572,000","20,674,000","18,851,000","16,010,000","15,163,000","14,773,000","14,121,000","13,388,000","13,418,000","12,882,000","12,638,000","13,803,000","13,337,000","11,971,000","12,076,000","11,747,000","11,001,000","10,008,000","9,192,000","8,286,000","8,029,000","7,435,000",,,"6,459,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
