name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
MarketCap,"1,535,041,071","2,365,702,093","2,995,919,311","2,515,600,234","1,864,395,447","1,925,689,875","1,207,351,983","773,878,855","587,399,189","626,629,120","949,167,817","808,666,141","775,792,944","784,989,589","800,413,099","1,003,360,550","1,069,376,822","858,028,604","655,858,350","666,535,776","445,154,961","466,432,240","473,433,799","359,242,443","289,719,888","285,184,146","297,300,300","303,073,209","237,240,096","245,385,275","243,409,259"
PeRatio,"15.843","21.614","25.943","22.007","18.424","30.589","25.155","19.585","15.967","11.556","16.749","15.632","14.381","14.478","18.221","21.705","22.39","22.762","16.845","19.428","17.79","23.455","26.15","18.542","14.815","10.083","11.421","10.162","8.542","8.987","8.563"
ForwardPeRatio,,,,,,,,,,,,"10.03","12.151","10.73","9.191","11.442","17.036","15.674","13.755","14.535","19.96","14.993",,,,,,,,,
PegRatio,,,,,,,,,,,,,,"1.341","1.149","1.144","1.705","1.567","1.376","1.453","1.996","1.5",,,,,,,,,
PsRatio,"3.628","5.604","7.537","6.618","5.26","5.88","3.932","2.653","2.139","2.357","3.547","3.062","2.919","3.008","3.154","4.241","4.468","4.696","3.644","3.769","3.116","3.494","3.92","3.225","2.62","2.695","2.804","2.974","2.486","1.722","2.571"
PbRatio,"1.824","2.907","3.862","3.366","2.593","2.824","1.861","1.265","0.997","0.984","1.498","1.257","1.178","1.233","1.319","1.68","2.721","2.246","1.742","2.232","1.531","1.668","1.72","1.33","1.096","1.104","1.17","1.223","0.977","1.077","1.736"
