name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995
			RawMaterials,"91,918,000","89,535,000","87,704,000","80,796,000","79,164,000","76,480,000",,"75,087,000","67,380,000","65,851,000","59,934,000","57,782,000","56,059,000","52,747,000","55,244,000","47,641,000","45,347,000","47,595,000","48,354,000","43,158,000","47,548,000","50,043,000","41,841,000","41,778,000","40,301,000","37,598,000","36,391,000","40,216,000","36,009,000","36,465,000","37,249,000","35,984,000","35,605,000","34,904,000","33,439,000","32,222,000","29,700,000","29,461,000","27,991,000","28,401,000","27,225,000","28,219,000","29,694,000","29,951,000","29,479,000","27,884,000","30,319,000","32,379,000","28,490,000","30,131,000","36,710,000","41,690,000","40,859,000","38,688,000","41,915,000","41,350,000","37,594,000","37,639,000","27,336,000","25,125,000","21,663,000","20,433,000","15,138,000","15,211,000","15,400,000","13,175,000","14,237,000","13,393,000","13,131,000","11,961,000","10,372,000","9,293,000","10,226,000","9,738,000","8,439,000","8,393,000","8,082,000","6,285,000","6,390,000","7,603,000","6,633,000","7,559,000","7,264,000","7,248,000",,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"70,901,000","65,323,000","58,697,000","61,987,000","57,173,000","53,336,000",,"52,805,000","53,624,000","48,333,000","51,438,000","48,986,000","52,640,000","47,715,000","51,933,000","61,045,000","59,924,000","58,637,000","47,257,000","49,690,000","49,033,000","39,247,000","48,418,000","50,232,000","51,163,000","47,962,000","46,861,000","54,707,000","53,168,000","50,166,000","50,864,000","48,221,000","47,836,000","48,229,000","47,059,000","44,771,000","42,504,000","39,944,000","37,515,000","37,024,000","36,811,000","36,070,000","39,184,000","35,444,000","33,035,000","31,536,000","36,164,000","30,174,000","31,079,000","28,757,000","27,116,000","22,998,000","23,310,000","21,883,000","28,059,000","30,566,000","29,784,000","27,812,000","24,352,000","21,007,000","16,245,000","14,416,000","14,331,000","14,459,000","11,048,000","9,801,000","10,058,000","10,601,000","9,189,000","7,496,000","7,548,000","7,502,000","6,098,000","5,069,000","5,864,000","5,609,000","4,952,000","3,019,000","4,514,000","3,862,000","3,956,000","3,493,000","3,924,000","4,361,000",,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"165,186,000","162,528,000","180,766,000","180,835,000","191,712,000","180,301,000",,"230,864,000","217,078,000","201,870,000","191,250,000","189,737,000","178,263,000","179,885,000","183,669,000","181,831,000","185,203,000","190,100,000","136,729,000","141,832,000","143,228,000","127,973,000","129,412,000","128,432,000","130,514,000","125,869,000","130,626,000","146,912,000","143,866,000","150,483,000","142,342,000","139,427,000","131,791,000","130,298,000","126,891,000","118,464,000","107,354,000","102,401,000","103,870,000","107,116,000","108,433,000","106,972,000","112,552,000","109,065,000","92,087,000","87,508,000","110,767,000","109,898,000","110,753,000","109,077,000","105,148,000","100,675,000","102,410,000","109,033,000","111,437,000","102,528,000","101,536,000","103,172,000","93,182,000","86,647,000","73,318,000","74,324,000","64,304,000","63,311,000","50,705,000","44,500,000","44,719,000","45,212,000","43,015,000","36,490,000","34,480,000","33,714,000","28,570,000","26,239,000","24,092,000","25,075,000","24,360,000","19,198,000","15,667,000","13,560,000","13,424,000","13,557,000","12,925,000","11,042,000",,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-29,277,000","-29,198,000","-28,209,000","-27,725,000","-28,433,000","-26,044,000","-24,997,000","-23,501,000","-25,796,000","-25,099,000","-24,877,000","-24,088,000","-18,499,000","-18,690,000","-15,635,000","-14,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"96,946,000","91,051,000","84,155,000","81,527,000","78,508,000","69,282,000","69,817,000","67,342,000","67,332,000","67,907,000","92,091,000","99,576,000","99,627,000","90,160,000","82,408,000","88,654,000","96,520,000","99,080,000","59,534,000","55,563,000","35,477,000","27,666,000","43,858,000","41,170,000","43,894,000","42,620,000","39,361,000","42,397,000","23,958,000","29,632,000","26,886,000","36,758,000","34,496,000","26,752,000","30,739,000","30,774,000","27,396,000","30,291,000","14,366,000","12,162,000","24,571,000","25,904,000","28,330,000","32,794,000","24,807,000","27,869,000","18,501,000","23,455,000","21,081,000","20,032,000","26,189,000","22,636,000","27,420,000","31,191,000","39,013,000","23,538,000","14,318,000","12,264,000","18,615,000","9,778,000","9,441,000","9,649,000","13,352,000","12,604,000","11,158,000","11,411,000","18,077,000","11,237,000","11,894,000","12,716,000","10,241,000","9,646,000","8,354,000","9,365,000","5,743,000","4,710,000","5,667,000","5,498,000","4,718,000","2,708,000","2,690,000","2,898,000","2,517,000","1,106,000",,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"4,073,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,897,000","58,173,000","58,293,000","58,663,000","44,276,000","48,349,000","48,459,000","46,300,000","40,049,000","38,120,000","38,470,000","39,100,000","64,575,000","62,264,000","36,285,000","36,155,000","37,800,000","35,072,000","35,306,000","35,284,000","29,839,000","29,526,000","29,444,000","29,972,000","20,939,000","21,115,000","21,325,000","24,135,000","21,234,000","21,214,000","25,075,000","22,254,000","13,562,000","13,011,000","9,555,000","10,010,000","11,337,000","12,793,000","11,728,000","10,842,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,897,000","58,173,000","58,293,000","58,663,000","44,276,000","48,349,000","48,459,000","46,300,000","40,049,000","38,120,000","38,470,000","39,100,000","64,575,000","62,264,000","36,285,000","36,155,000","37,800,000","35,072,000","35,306,000","35,284,000","29,839,000","29,526,000","29,444,000","29,972,000","20,939,000","21,115,000","21,325,000","24,135,000","21,234,000","21,214,000","25,075,000","22,254,000","13,562,000","13,011,000","9,555,000","10,010,000","11,337,000","12,793,000","11,728,000","10,842,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,"0","0","0","0","162,105,000","159,977,000",,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,937,000","1,484,000","805,000","753,000","695,000","700,000","700,000","12,000,000","13,400,000","15,800,000","21,600,000","20,600,000","18,200,000","24,500,000","22,700,000","28,300,000","24,800,000","22,900,000","24,700,000","24,200,000","18,200,000","1,600,000","1,900,000"
	TotalNonCurrentAssets,"2,605,944,000","2,628,667,000","2,670,680,000","2,680,405,000","2,702,479,000","2,377,934,000","2,301,425,000","2,425,537,000","2,438,893,000","2,445,072,000","2,462,767,000","2,421,738,000","2,383,025,000","2,332,805,000","2,350,659,000","2,364,451,000","2,399,043,000","2,389,111,000","1,473,244,000","1,484,965,000","1,480,096,000","1,312,784,000","1,315,547,000","1,320,176,000","1,335,697,000","1,336,209,000","1,322,708,000","1,029,647,000","1,028,857,000","1,049,304,000","983,145,000","998,862,000","1,016,177,000","670,987,000","673,489,000","709,765,000","709,432,000","710,548,000","691,944,000","684,494,000","698,627,000","691,852,000","698,338,000","658,072,000","581,843,000","572,459,000","572,981,000","554,164,000","565,153,000","574,739,000","577,441,000","523,123,000","517,850,000","537,039,000","524,463,000","482,893,000","483,333,000","478,081,000","429,718,000","423,507,000","393,274,000","391,857,000","384,961,000","339,756,000","248,805,000","182,480,000","196,222,000","226,514,000","265,449,000","240,475,000","266,127,000","271,213,000","231,399,000","224,633,000","215,956,000","179,355,000","160,477,000","122,395,000","89,245,000","89,308,000","95,520,000","119,356,000","102,065,000","43,749,000","38,612,000","40,297,000","39,158,000","39,646,000","30,040,000","23,500,000","23,900,000","23,600,000","23,800,000","7,800,000","8,000,000","6,300,000","6,500,000","6,600,000","7,700,000","7,800,000","8,200,000","8,500,000","12,900,000","13,200,000","19,400,000","10,100,000","9,900,000"
		NetPPE,"390,853,000","396,246,000","381,521,000","384,933,000","387,367,000","371,164,000","379,355,000","427,714,000","431,793,000","431,934,000","417,122,000","414,228,000","306,350,000","300,112,000","287,000,000","277,025,000","274,029,000","269,251,000","232,241,000","232,074,000","229,110,000","222,369,000","212,195,000","208,648,000","210,330,000","205,181,000","197,200,000","215,460,000","210,111,000","209,986,000","203,882,000","206,668,000","205,667,000","200,310,000","192,724,000","184,537,000","179,352,000","177,898,000","161,189,000","146,928,000","136,770,000","131,383,000","122,435,000","115,667,000","102,478,000","99,456,000","87,293,000","84,644,000","83,418,000","83,526,000","70,834,000","70,777,000","69,783,000","70,382,000","69,999,000","63,437,000","63,344,000","61,730,000","55,262,000","50,632,000","43,702,000","42,559,000","40,659,000","35,791,000","29,079,000","27,451,000","27,511,000","27,691,000","27,685,000","25,461,000","22,433,000","22,540,000","20,213,000","20,072,000","17,873,000","17,757,000","17,608,000","16,556,000","16,424,000","11,273,000","11,436,000","11,662,000","11,567,000","11,537,000","11,173,000","11,599,000","11,789,000","12,060,000","10,547,000","9,700,000","9,600,000","9,400,000","10,100,000","6,300,000","6,500,000","6,200,000","6,400,000","6,400,000","7,600,000","7,800,000","8,200,000","8,600,000","8,800,000","9,100,000","9,300,000","9,600,000","9,500,000"
			GrossPPE,"390,853,000","711,120,000","381,521,000","384,933,000","387,367,000","654,013,000","379,355,000","427,714,000","431,793,000","716,535,000","417,122,000","414,228,000","306,350,000","555,292,000","287,000,000","277,025,000","274,029,000","489,185,000","232,241,000","232,074,000","229,110,000","413,208,000","212,195,000","208,648,000","210,330,000","373,697,000","197,200,000","215,460,000","210,111,000","384,449,000","203,882,000","206,668,000","205,667,000","357,507,000","192,724,000","184,537,000","179,352,000","316,948,000",,,,"252,174,000",,,,"210,027,000",,,,"173,984,000",,,,"131,376,000","117,034,000","110,472,000","110,379,000","108,765,000","93,439,000","88,809,000","81,879,000","80,736,000","67,355,000","62,487,000","55,775,000","54,147,000","50,067,000","50,247,000","50,241,000","48,017,000","40,426,000","40,533,000","38,206,000","38,065,000","34,258,000","34,142,000","33,993,000","32,941,000","30,144,000","24,993,000","25,156,000","25,382,000","22,251,000","22,221,000","21,857,000","22,283,000","21,832,000","21,334,000","19,130,000","17,700,000","16,900,000","16,300,000","16,600,000","12,100,000","12,000,000","11,300,000","11,200,000","10,900,000","12,300,000","11,500,000","11,900,000","12,300,000","11,100,000","11,400,000","11,600,000","11,900,000","10,500,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"1,512,000",,,,"1,541,000",,,,"1,476,000",,,,"1,837,000",,,,"1,881,000",,,,"2,147,000",,,,"2,189,000",,,,"3,308,000",,,,"3,022,000",,,,"2,768,000",,,,"2,709,000",,,,"2,726,000",,,,"2,803,000",,,,"1,832,000",,,,"1,861,000",,,,"1,405,000",,,,"890,000",,,,"941,000",,,,"892,000",,,,"511,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"19,032,000",,,,"17,345,000",,,,"16,262,000",,,,"20,472,000",,,,"20,243,000",,,,"17,677,000",,,,"17,611,000",,,,"16,272,000",,,,"15,377,000",,,,"7,908,000",,,,"7,376,000",,,,"52,370,000",,,,"49,235,000",,,,"38,131,000",,,,"30,222,000",,,,"22,126,000",,,,"15,208,000",,,,"12,886,000",,,,"12,082,000",,,,"11,877,000",,,,"10,095,000",,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"352,897,000",,,,"331,586,000",,,,"315,856,000",,,,"291,614,000",,,,"283,254,000",,,,"231,859,000",,,,"211,835,000",,,,"200,058,000",,,,"153,726,000",,,,"180,393,000",,,,"151,094,000",,,,"96,692,000",,,,"81,572,000",,,,"84,107,000",,,,"65,621,000",,,,"51,387,000",,,,"36,042,000",,,,"30,938,000",,,,"22,775,000",,,,"20,053,000",,,,"14,977,000",,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"390,853,000","87,334,000","381,521,000","384,933,000","387,367,000","84,799,000","379,355,000","427,714,000","431,793,000","127,634,000","417,122,000","414,228,000","306,350,000","31,231,000","287,000,000","277,025,000","274,029,000","30,511,000","232,241,000","232,074,000","229,110,000","19,871,000","212,195,000","208,648,000","210,330,000","15,916,000","197,200,000","215,460,000","210,111,000","32,551,000","203,882,000","206,668,000","205,667,000","30,352,000","192,724,000","184,537,000","179,352,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"94,850,000",,,,"73,890,000",,,,"140,366,000",,,,"105,075,000",,,,"62,967,000",,,,"59,222,000",,,,"50,571,000",,,,"86,844,000",,,,"112,130,000",,,,"79,639,000",,,,"52,965,000",,,,"20,137,000",,,,"5,039,000",,,,"7,306,000",,,,"11,061,000",,,,"5,818,000",,,,"2,007,000",,,,"3,252,000",,,,"2,316,000",,,,"500,000",,,,"310,000",,,,,,,,,,,,,,,,,,,,,,,,,
