name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
TotalAssets,"541,246,000,000","557,191,000,000","553,515,000,000","554,212,000,000","474,414,000,000","466,679,000,000","461,817,000,000","458,978,000,000","445,493,000,000","410,295,000,000","408,916,000,000","405,761,000,000","392,837,000,000","382,315,000,000","380,080,000,000","380,711,000,000","379,161,000,000","380,768,000,000","375,191,000,000","372,190,000,000","370,944,000,000","366,380,000,000","369,348,000,000","361,335,000,000","360,985,000,000","358,493,000,000","362,125,000,000","353,945,000,000","350,960,000,000","345,072,000,000","334,424,000,000","327,064,000,000","323,423,000,000","320,296,000,000","308,597,000,000","304,415,000,000","300,812,000,000","305,107,000,000","300,803,000,000","299,575,000,000","295,883,000,000","271,205,000,000","269,470,000,000","263,117,000,000","259,378,000,000","264,284,000,000","260,133,000,000","261,695,000,000","265,396,000,000","269,863,000,000","271,407,000,000","279,754,000,000","286,422,000,000","291,081,000,000","145,610,000,000","142,771,000,000","139,991,000,000","138,920,000,000","131,366,000,000","125,651,000,000","122,563,000,000","101,820,000,000","98,436,000,000","94,914,000,000","93,257,000,000","91,954,000,000","93,241,000,000","90,794,000,000","83,359,000,000","79,723,000,000","77,297,000,000","73,118,000,000","74,115,000,000","68,168,000,000","72,284,000,000","67,262,000,000","68,619,000,000","66,377,000,000","67,659,000,000","66,913,000,000","66,564,000,000","69,568,000,000","71,944,000,000","70,013,000,000","70,966,000,000","69,844,000,000","69,884,000,000","75,737,000,000","74,307,000,000","75,413,000,000","73,003,000,000","75,558,000,000","74,868,000,000","77,207,000,000","76,238,000,000","75,873,000,000","72,355,000,000","75,120,000,000","71,828,000,000","71,973,000,000","71,166,000,000","73,260,000,000","69,662,000,000","71,961,000,000","72,668,000,000","73,404,000,000","61,218,000,000","62,763,000,000","62,094,000,000","64,145,000,000","64,004,000,000","63,967,000,000","61,163,000,000","62,080,000,000","52,280,000,000","53,818,000,000","51,124,000,000","51,379,900,000","46,633,400,000","45,454,600,000","43,818,300,000","44,891,700,000","42,284,200,000","43,330,100,000","44,274,900,000","45,533,500,000","45,633,100,000","47,823,000,000","46,619,400,000","45,660,700,000","43,116,200,000"
TotalLiabilitiesNetMinorityInterest,"492,030,000,000","501,465,000,000","497,218,000,000","499,527,000,000","420,535,000,000","412,638,000,000","408,507,000,000","406,030,000,000","396,203,000,000","360,952,000,000","359,461,000,000","356,380,000,000","344,262,000,000","334,545,000,000","332,978,000,000","333,736,000,000","332,126,000,000","333,183,000,000","328,739,000,000","326,005,000,000","325,041,000,000","319,526,000,000","322,503,000,000","314,636,000,000","314,657,000,000","312,513,000,000","315,847,000,000","308,033,000,000","304,522,000,000","298,998,000,000","288,429,000,000","281,271,000,000","278,505,000,000","276,199,000,000","265,777,000,000","262,474,000,000","258,734,000,000","263,342,000,000","259,001,000,000","259,361,000,000","257,647,000,000","233,959,000,000","232,228,000,000","228,244,000,000","225,661,000,000","231,446,000,000","227,467,000,000","230,705,000,000","235,962,000,000","237,296,000,000","239,744,000,000","250,287,000,000","257,766,000,000","263,433,000,000","129,322,000,000","125,654,000,000","123,560,000,000","122,412,000,000","115,161,000,000","109,777,000,000","106,457,000,000","90,147,000,000","87,270,000,000","85,455,000,000","83,849,000,000","82,801,000,000","84,329,000,000","82,044,000,000","75,248,000,000","71,746,000,000","69,486,000,000","65,635,000,000","66,467,000,000","61,061,000,000","64,030,000,000","59,379,000,000","61,583,000,000","58,400,000,000","59,839,000,000","59,465,000,000","59,554,000,000","62,726,000,000","64,269,000,000","62,417,000,000","63,337,000,000","62,340,000,000","62,653,000,000","68,732,000,000","67,420,000,000","68,619,000,000","66,284,000,000","68,955,000,000","68,089,000,000","70,316,000,000","69,597,000,000","69,392,000,000","66,218,000,000","69,736,000,000","65,702,000,000","65,939,000,000","65,688,000,000","67,391,000,000","63,864,000,000","66,129,000,000","66,882,000,000","67,636,000,000","56,714,000,000","58,327,000,000","57,704,000,000","59,751,000,000","59,558,000,000","59,618,000,000","56,881,000,000","57,755,000,000","48,161,000,000","49,857,000,000","47,269,000,000","47,634,300,000","42,976,300,000","41,954,400,000","40,407,100,000","41,574,900,000","39,463,200,000","40,572,700,000","41,620,900,000","42,932,500,000","42,836,400,000","45,032,800,000","43,892,300,000","42,831,100,000","40,242,600,000"
TotalEquityGrossMinorityInterest,"49,216,000,000","55,726,000,000","56,297,000,000","54,685,000,000","53,879,000,000","54,041,000,000","53,310,000,000","52,948,000,000","49,290,000,000","49,343,000,000","49,455,000,000","49,381,000,000","48,575,000,000","47,770,000,000","47,102,000,000","46,975,000,000","47,035,000,000","47,585,000,000","46,452,000,000","46,185,000,000","45,903,000,000","46,854,000,000","46,845,000,000","46,699,000,000","46,328,000,000","45,980,000,000","46,278,000,000","45,912,000,000","46,438,000,000","46,074,000,000","45,995,000,000","45,793,000,000","44,918,000,000","44,097,000,000","42,820,000,000","41,941,000,000","42,078,000,000","41,765,000,000","41,802,000,000","40,214,000,000","38,236,000,000","37,246,000,000","37,242,000,000","34,873,000,000","33,717,000,000","32,838,000,000","32,666,000,000","30,990,000,000","29,434,000,000","32,567,000,000","31,663,000,000","29,467,000,000","28,656,000,000","27,648,000,000","16,288,000,000","17,117,000,000","16,431,000,000","16,508,000,000","16,205,000,000","15,874,000,000","16,106,000,000","11,673,000,000","11,166,000,000","9,459,000,000","9,408,000,000","9,153,000,000","8,912,000,000","8,750,000,000","8,111,000,000","7,977,000,000","7,811,000,000","7,483,000,000","7,648,000,000","7,107,000,000","8,254,000,000","7,883,000,000","7,036,000,000","7,977,000,000","7,820,000,000","7,448,000,000","7,010,000,000","6,842,000,000","7,675,000,000","7,596,000,000","7,629,000,000","7,504,000,000","7,231,000,000","7,005,000,000","6,887,000,000","6,794,000,000","6,719,000,000","6,603,000,000","6,779,000,000","6,891,000,000","6,641,000,000","6,481,000,000","6,137,000,000","5,384,000,000","6,126,000,000","6,034,000,000","5,478,000,000","5,869,000,000","5,798,000,000","5,832,000,000","5,786,000,000","5,768,000,000","4,504,000,000","4,436,000,000","4,390,000,000","4,394,000,000","4,446,000,000","4,349,000,000","4,282,000,000","4,325,000,000","4,119,000,000","3,961,000,000","3,855,000,000","3,745,600,000","3,657,100,000","3,500,200,000","3,411,200,000","3,316,800,000","2,821,000,000","2,757,400,000","2,654,000,000","2,601,000,000","2,796,700,000","2,790,200,000","2,727,100,000","2,829,600,000","2,873,600,000"
	StockholdersEquity,"49,181,000,000","55,695,000,000","56,259,000,000","54,627,000,000","53,849,000,000","54,010,000,000","53,276,000,000","52,923,000,000","49,263,000,000","49,314,000,000","49,420,000,000","49,340,000,000","48,536,000,000","47,728,000,000","47,058,000,000","46,904,000,000","46,969,000,000","47,513,000,000","46,388,000,000","46,084,000,000","45,754,000,000","45,699,000,000","45,707,000,000","45,558,000,000","45,130,000,000","44,710,000,000","44,948,000,000","44,515,000,000","45,025,000,000","44,551,000,000","44,481,000,000","44,205,000,000","43,321,000,000","42,408,000,000","41,130,000,000","40,286,000,000","39,663,000,000","39,003,000,000","38,683,000,000","37,005,000,000","35,045,000,000","34,053,000,000","34,219,000,000","32,235,000,000","31,132,000,000","30,242,000,000","30,042,000,000","28,377,000,000","26,818,000,000","29,942,000,000","28,928,000,000","27,294,000,000","26,477,000,000","25,422,000,000","14,218,000,000","15,108,000,000","14,423,000,000","14,854,000,000","14,539,000,000","14,504,000,000","14,739,000,000","10,788,000,000","10,758,000,000","8,827,000,000","8,781,000,000","8,563,000,000","8,317,000,000","8,243,000,000","7,579,000,000","7,473,000,000","7,312,000,000","7,064,000,000","7,230,000,000","6,645,000,000","6,637,000,000","6,774,000,000","6,792,000,000","6,859,000,000","6,717,000,000","6,390,000,000","5,979,000,000","5,824,000,000","6,827,000,000","6,748,000,000","6,781,000,000","6,656,000,000","6,383,000,000","6,157,000,000","6,039,000,000","5,946,000,000","5,871,000,000","5,755,000,000","5,931,000,000","6,043,000,000","5,793,000,000","5,633,000,000","5,487,000,000","5,384,000,000","5,476,000,000","5,384,000,000","5,478,000,000","5,869,000,000","5,798,000,000","5,832,000,000","5,786,000,000","5,768,000,000","4,504,000,000","4,436,000,000","4,390,000,000","4,394,000,000","4,446,000,000","4,349,000,000","4,282,000,000","4,325,000,000","4,119,000,000","3,961,000,000","3,855,000,000","3,745,600,000","3,657,100,000","3,500,200,000","3,411,200,000","3,316,800,000","2,821,000,000","2,757,400,000","2,654,000,000","2,601,000,000","2,796,700,000","2,790,200,000","2,727,100,000","2,829,600,000","2,873,600,000"
		CapitalStock,"2,713,000,000","2,713,000,000","2,713,000,000","2,713,000,000","2,713,000,000","2,713,000,000","2,712,000,000","2,712,000,000","2,712,000,000","2,712,000,000","2,711,000,000","2,711,000,000","2,711,000,000","2,711,000,000","2,710,000,000","2,710,000,000","2,710,000,000","2,710,000,000","2,710,000,000","2,710,000,000","2,709,000,000","2,709,000,000","2,709,000,000","2,709,000,000","2,708,000,000","2,708,000,000","2,708,000,000","2,708,000,000","2,706,000,000","2,705,000,000","2,703,000,000","2,703,000,000","2,700,000,000","2,698,000,000","2,695,000,000","2,693,000,000","2,690,000,000","2,690,000,000","2,689,000,000","2,687,000,000","2,685,000,000","2,683,000,000","2,682,000,000","2,682,000,000","2,682,000,000","2,682,000,000","2,680,000,000","2,678,000,000","2,676,000,000","2,354,000,000","2,348,000,000","2,342,000,000","2,261,000,000","2,261,000,000","1,787,000,000","1,787,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,765,000,000","1,765,000,000","1,769,000,000","1,769,000,000","1,771,000,000","1,771,000,000","1,771,000,000","1,771,000,000","1,771,000,000","1,771,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","1,000,000","1,000,000",,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,500,000","1,600,000","1,600,000","1,700,000","1,700,000","1,700,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,900,000","2,300,000","2,400,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","1,000,000","5,000,000","5,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","1,000,000","1,000,000",,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,500,000","1,600,000","1,600,000","1,700,000","1,700,000","1,700,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,900,000","2,300,000","2,400,000"
			CommonStock,"2,713,000,000","2,713,000,000","2,713,000,000","2,713,000,000","2,713,000,000","2,713,000,000","2,712,000,000","2,712,000,000","2,712,000,000","2,712,000,000","2,711,000,000","2,711,000,000","2,711,000,000","2,711,000,000","2,710,000,000","2,710,000,000","2,710,000,000","2,710,000,000","2,710,000,000","2,710,000,000","2,709,000,000","2,709,000,000","2,709,000,000","2,709,000,000","2,708,000,000","2,708,000,000","2,708,000,000","2,708,000,000","2,706,000,000","2,705,000,000","2,703,000,000","2,703,000,000","2,700,000,000","2,698,000,000","2,695,000,000","2,693,000,000","2,690,000,000","2,690,000,000","2,689,000,000","2,687,000,000","2,685,000,000","2,683,000,000","2,682,000,000","2,682,000,000","2,682,000,000","2,682,000,000","2,680,000,000","2,678,000,000","2,676,000,000","2,354,000,000","2,348,000,000","2,342,000,000","2,261,000,000","2,261,000,000","1,787,000,000","1,787,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000","1,764,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"17,487,000,000","17,457,000,000","17,453,000,000","15,928,000,000","15,879,000,000","15,884,000,000","15,836,000,000","16,284,000,000","16,288,000,000","16,369,000,000","16,297,000,000","16,248,000,000","16,173,000,000","16,277,000,000","16,299,000,000","16,250,000,000","16,227,000,000","16,374,000,000","16,343,000,000","16,326,000,000","16,275,000,000","16,651,000,000","16,159,000,000","16,108,000,000","16,039,000,000","16,197,000,000","16,125,000,000","16,081,000,000","16,509,000,000","16,573,000,000","16,518,000,000","16,450,000,000","16,337,000,000","16,357,000,000","16,250,000,000","16,173,000,000","15,765,000,000","15,783,000,000","15,708,000,000","15,218,000,000","13,712,000,000","13,709,000,000","13,690,000,000","12,673,000,000","12,703,000,000","12,704,000,000","12,654,000,000","12,625,000,000","12,590,000,000","16,919,000,000","16,820,000,000","16,730,000,000","16,217,000,000","16,246,000,000","3,377,000,000","3,387,000,000","2,603,000,000","2,618,000,000","2,631,000,000","2,606,000,000","2,520,000,000","1,651,000,000","1,679,000,000","1,385,000,000","1,349,000,000","1,358,000,000","1,358,000,000","1,353,000,000","1,275,000,000","1,265,000,000","1,246,000,000","1,235,000,000","1,209,000,000","1,108,000,000","1,110,000,000","1,100,000,000","1,102,000,000","1,101,000,000","1,103,000,000","1,102,000,000","1,090,000,000","1,077,000,000","1,267,000,000","1,257,000,000","1,323,000,000","1,303,000,000","1,290,000,000","1,287,000,000","1,285,000,000","1,276,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"51,058,000,000","50,228,000,000","49,541,000,000","48,663,000,000","48,113,000,000","46,848,000,000","45,947,000,000","44,986,000,000","41,885,000,000","42,215,000,000","41,413,000,000","40,616,000,000","39,742,000,000","38,919,000,000","38,080,000,000","37,201,000,000","36,266,000,000","35,481,000,000","33,819,000,000","33,133,000,000","32,372,000,000","31,670,000,000","30,958,000,000","30,309,000,000","29,642,000,000","29,043,000,000","28,337,000,000","27,609,000,000","26,882,000,000","26,200,000,000","25,464,000,000","24,755,000,000","24,010,000,000","23,325,000,000","22,561,000,000","21,828,000,000","20,993,000,000","20,265,000,000","19,813,000,000","19,149,000,000","18,834,000,000","18,253,000,000","17,985,000,000","17,344,000,000","16,640,000,000","15,859,000,000","15,114,000,000","14,073,000,000","13,340,000,000","13,144,000,000","12,179,000,000","11,758,000,000","11,738,000,000","11,461,000,000","11,959,000,000","11,940,000,000","11,664,000,000","11,497,000,000","11,531,000,000","11,339,000,000","11,134,000,000","10,985,000,000","10,771,000,000","9,449,000,000","9,230,000,000","9,023,000,000","8,814,000,000","8,626,000,000","8,485,000,000","8,273,000,000","8,107,000,000","7,991,000,000","7,829,000,000","7,642,000,000","7,507,000,000","7,360,000,000","7,311,000,000","7,187,000,000","7,062,000,000","6,913,000,000","6,730,000,000","6,549,000,000","7,166,000,000","7,010,000,000","6,857,000,000","6,736,000,000","6,545,000,000","6,358,000,000","6,178,000,000","6,006,000,000","5,839,000,000","5,646,000,000","5,458,000,000","5,262,000,000","5,105,000,000","4,947,000,000","4,788,000,000","4,641,000,000","4,499,000,000","4,356,000,000","4,218,000,000","4,075,000,000","3,931,000,000","3,817,000,000","3,689,000,000","3,571,000,000","3,189,000,000","3,119,000,000","3,062,000,000","3,018,000,000","3,071,000,000","2,958,000,000","2,846,000,000","2,715,000,000","2,168,000,000","2,467,000,000","2,371,000,000","2,262,900,000","2,254,600,000","2,162,500,000","2,091,000,000","2,016,500,000","1,969,400,000","1,913,400,000","1,820,800,000","1,778,800,000","1,996,800,000","1,997,100,000","1,937,400,000","1,914,900,000","1,962,700,000"
		TreasuryStock,"16,346,000,000","15,112,000,000","14,527,000,000","14,140,000,000","14,146,000,000","14,205,000,000","14,216,000,000","14,128,000,000","14,140,000,000","12,781,000,000","11,838,000,000","10,866,000,000","10,085,000,000","9,454,000,000","8,771,000,000","8,317,000,000","7,535,000,000","6,904,000,000","6,462,000,000","5,987,000,000","5,323,000,000","5,066,000,000","4,765,000,000","4,304,000,000","3,791,000,000","3,368,000,000","2,837,000,000","2,262,000,000","1,775,000,000","1,430,000,000","931,000,000","584,000,000","382,000,000","408,000,000","423,000,000","453,000,000","552,000,000","569,000,000","518,000,000","451,000,000","467,000,000","487,000,000","535,000,000","533,000,000","584,000,000","572,000,000","552,000,000","557,000,000","500,000,000","513,000,000","472,000,000","435,000,000","450,000,000","597,000,000","675,000,000","779,000,000","829,000,000","878,000,000","1,132,000,000","766,000,000","517,000,000","3,377,000,000","3,296,000,000","3,201,000,000","3,124,000,000","3,256,000,000","3,355,000,000","3,389,000,000","3,728,000,000","3,724,000,000","3,728,000,000","3,733,000,000","3,725,000,000","3,900,000,000","3,867,000,000","3,727,000,000","3,650,000,000","3,505,000,000","3,526,000,000","3,546,000,000","3,561,000,000","3,557,000,000","3,504,000,000","3,203,000,000","3,151,000,000","3,041,000,000","3,028,000,000","2,987,000,000","2,913,000,000","2,823,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
