name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,09/30/1988
TotalAssets,"869,530,000","866,230,000","619,531,000","613,051,000","607,503,000","528,788,000","528,682,000","526,869,000","554,752,000","560,904,000","398,698,000","385,246,000","383,535,000","381,727,000","371,125,000","360,226,000","359,336,000","347,508,000","345,189,000","343,702,000","339,679,000","331,479,000","336,166,000","331,637,000","323,549,000","316,266,000","300,360,000","293,757,000","290,162,000","287,251,000","290,459,000","297,732,000","297,550,000","303,742,000","299,953,000","296,866,000","295,596,000","298,477,000","293,084,000","288,166,000","290,368,000","281,943,000","283,895,000","285,268,000","277,333,000","271,167,000","266,965,000","263,895,000","261,996,000","260,924,000","258,948,000","259,845,000","252,879,000","263,232,000","271,416,000","269,615,000","263,040,000","253,849,000","251,826,000","243,664,000","234,273,000","229,367,000","225,321,000","190,314,000","184,695,000","179,430,000","177,631,000","177,438,000","163,715,000","154,661,000","150,465,000","148,010,000","141,290,000","137,524,189","132,539,584","130,880,458","133,523,681","131,877,785","180,827,695","185,850,421","183,677,614","140,401,195","139,452,576","145,003,088","147,538,394","150,507,613","142,922,195","155,509,711","156,161,452","173,400,000","176,300,000","173,400,000","143,000,000","152,600,000","160,700,000","137,900,000","126,600,000","120,000,000","118,300,000","115,000,000","119,000,000","130,700,000","129,900,000","133,700,000","128,300,000","119,300,000","126,000,000","114,400,000","113,900,000","107,000,000","102,800,000","104,500,000","101,900,000","96,500,000","88,900,000","82,400,000","76,000,000","71,600,000","66,500,000","64,300,000","60,700,000","56,500,000","53,200,000","30,200,000","27,700,000","23,800,000","21,400,000","20,200,000","19,000,000","18,300,000","7,500,000","4,400,000"
	CurrentAssets,"167,840,000","156,702,000","246,658,000","246,314,000","234,431,000","167,262,000","170,058,000","166,462,000","188,367,000","185,035,000","192,547,000","177,922,000","175,167,000","173,690,000","163,044,000","146,039,000","140,301,000","140,048,000","174,360,000","176,490,000","173,592,000","192,015,000","195,645,000","186,022,000","176,930,000","165,124,000","160,185,000","156,371,000","155,638,000","142,890,000","147,681,000","151,896,000","153,780,000","160,727,000","149,304,000","149,886,000","138,811,000","158,597,000","173,569,000","165,222,000","165,092,000","152,789,000","162,234,000","156,736,000","149,571,000","147,813,000","143,702,000","135,904,000","131,771,000","129,559,000","122,655,000","122,473,000","121,462,000","130,940,000","133,169,000","129,074,000","142,072,000","138,545,000","137,599,000","130,019,000","119,083,000","112,202,000","106,625,000","109,605,000","102,112,000","95,057,000","90,713,000","84,501,000","110,800,000","110,869,000","105,268,000","101,929,000","93,478,000","87,842,764","83,785,147","81,967,622","83,226,629","81,672,596","86,301,379","88,225,121","85,481,002","95,179,076","93,707,862","98,258,207","100,896,990","101,858,601","100,466,815","100,893,777","99,363,635","97,000,000","96,500,000","88,200,000","78,100,000","82,700,000","92,400,000","100,000,000","93,300,000","86,300,000","84,800,000","81,200,000","85,100,000","89,700,000","89,700,000","88,200,000","86,700,000","83,400,000","94,300,000","93,300,000","95,200,000","88,700,000","84,300,000","85,800,000","83,600,000","79,000,000","78,000,000","71,900,000","68,900,000","64,600,000","59,400,000","57,000,000","53,300,000","49,300,000","45,900,000","22,800,000","20,200,000","20,300,000","18,900,000","19,300,000","18,300,000","17,600,000","6,500,000","4,100,000"
		CashCashEquivalentsAndShortTermInvestments,"41,386,000","47,188,000","152,432,000","146,942,000","127,189,000","49,263,000","54,129,000","55,085,000","58,086,000","49,072,000","92,792,000","86,348,000","72,090,000","76,469,000","62,750,000","52,457,000","57,148,000","73,814,000","110,237,000","109,282,000","107,976,000","133,081,000","134,109,000","124,209,000","115,384,000","102,392,000","92,209,000","91,282,000","84,877,000","77,667,000","80,388,000","88,246,000","88,592,000","97,811,000","88,326,000","90,698,000","79,758,000","101,522,000","118,618,000","108,496,000","110,058,000","96,698,000","106,208,000","98,425,000","91,417,000","91,598,000","87,577,000","78,175,000","76,723,000","76,577,000","70,745,000","62,648,000","61,130,000","69,125,000","73,513,000","69,628,000","85,155,000","86,641,000","85,486,000","77,966,000","69,888,000","61,473,000","58,881,000","65,864,000","60,007,000","53,751,000","50,174,000","44,648,000","80,060,000","80,956,000","79,167,000","75,338,000","68,111,000","60,713,239","57,632,845","54,501,884","56,471,380","54,427,967","58,151,141","57,559,216","52,839,744","60,257,382","56,152,200","50,339,638","54,324,716","56,561,593","58,936,068","51,740,992","48,311,380","39,000,000","34,700,000","25,800,000","11,300,000","4,000,000","10,400,000","44,900,000","43,100,000","34,700,000","31,300,000","14,800,000","9,700,000","7,600,000","8,900,000","3,600,000","1,700,000","1,000,000","5,100,000","11,400,000","10,700,000","16,900,000","13,800,000","18,500,000","21,700,000","19,000,000","17,800,000","15,800,000","9,800,000","8,800,000","6,100,000","20,300,000","16,400,000","22,700,000","31,500,000","7,900,000","8,200,000","11,100,000","9,700,000","10,500,000","10,900,000","13,000,000","2,500,000","1,500,000"
			CashAndCashEquivalents,"41,386,000","47,188,000","152,432,000","146,942,000","127,189,000","49,263,000","54,129,000","55,085,000","58,086,000","49,072,000","92,792,000","84,094,000","69,593,000","72,222,000","58,014,000","47,694,000","52,391,000","45,610,000","78,222,000","92,052,000","71,895,000","81,142,000","75,727,000","61,072,000","67,270,000","52,190,000","45,018,000","53,755,000","45,657,000","45,043,000","47,490,000","55,917,000","43,557,000","50,470,000","41,320,000","45,892,000","42,357,000","52,010,000","60,246,000","42,214,000","47,738,000","42,568,000","54,684,000","59,942,000","57,282,000","64,206,000","50,943,000","35,212,000","29,433,000","43,453,000","48,434,000","29,671,000","28,541,000","22,632,000","14,176,000","16,751,000","27,135,000","17,778,000","18,375,000","34,068,000","17,186,000","21,468,000","15,674,000","14,422,000","15,690,000","11,958,000","12,990,000","6,345,000","19,970,000","12,400,000","19,528,000","14,437,000","19,103,000","24,203,686","17,228,037","18,706,779","24,230,199","28,392,925","33,490,395","34,885,760","37,866,287","22,422,391","30,347,253","13,150,077","20,219,461","7,405,357","38,785,936","19,812,978","20,632,785","13,200,000","21,000,000","25,800,000","11,300,000","4,000,000","10,400,000","44,900,000","43,100,000","34,700,000","31,300,000","14,800,000","9,700,000","7,600,000","8,900,000","3,600,000","1,700,000","1,000,000","5,100,000","11,400,000","10,700,000","16,900,000","13,800,000","18,500,000","21,700,000","19,000,000","17,800,000","15,800,000","9,800,000","8,800,000","6,100,000","20,300,000","16,400,000","22,700,000","31,500,000","7,900,000","8,200,000","11,100,000","9,700,000","10,500,000","10,900,000","13,000,000","2,500,000","1,500,000"
			OtherShortTermInvestments,,,,,,,,,,,"0","2,254,000","2,497,000","4,247,000","4,736,000","4,763,000","4,757,000","28,204,000","32,015,000","17,230,000","36,081,000","51,939,000","58,382,000","63,137,000","48,114,000","50,202,000","47,191,000","37,527,000","39,220,000","32,624,000","32,898,000","32,329,000","45,035,000","47,341,000","47,006,000","44,806,000","37,401,000","49,512,000","58,372,000","66,282,000","62,320,000","54,130,000","51,524,000","38,483,000","34,135,000","27,392,000","36,634,000","42,963,000","47,290,000","33,124,000","22,311,000","32,977,000","32,589,000","46,493,000","59,337,000","52,877,000","58,020,000","68,863,000","67,111,000","43,898,000","52,702,000","40,005,000","43,207,000","51,442,000","44,317,000","41,793,000","37,184,000","38,303,000","60,090,000","68,556,000","59,639,000","60,901,000","49,008,000","36,509,553","40,404,808","35,795,105","32,241,181","26,035,042","24,660,746","22,673,456","14,973,457","37,834,991","25,804,947","37,189,561","34,105,255","49,156,236","20,150,132","31,928,014","27,678,595","25,800,000","13,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"67,424,000","49,359,000","43,738,000","41,276,000","44,108,000","52,500,000","59,227,000","53,876,000","78,491,000","81,097,000","56,417,000","44,721,000","53,493,000","46,371,000","50,817,000","48,246,000","39,789,000","30,292,000","30,853,000","30,549,000","30,698,000","29,973,000","31,682,000","31,518,000","31,536,000","27,883,000","29,205,000","24,415,000","28,615,000","23,281,000","28,576,000","24,654,000","25,900,000","23,788,000","26,829,000","24,969,000","23,857,000","24,704,000","24,634,000","24,364,000","24,136,000","23,920,000","26,433,000","27,719,000","26,116,000","23,177,000","24,090,000","24,299,000","22,996,000","21,846,000","19,032,000","25,742,000","21,370,000","21,219,000","24,310,000","26,032,000","25,344,000","20,525,000","21,022,000","21,892,000","20,772,000","19,773,000","20,305,000","19,232,000","18,040,000","17,173,000","16,897,000","15,830,000","13,159,000","12,019,000","10,555,000","10,318,000","10,002,000","10,167,561","10,841,947","11,812,433","11,093,271","9,749,097","10,518,032","11,250,801","11,056,726","12,894,769","16,161,143","23,636,504","22,044,745","20,746,645","18,175,226","21,608,733","20,928,993","30,200,000","34,000,000","35,300,000","32,800,000","43,100,000","48,500,000","34,700,000","26,500,000","22,000,000","25,700,000","36,000,000","38,100,000","41,200,000","42,900,000","41,000,000","46,200,000","33,500,000","32,100,000","24,000,000","23,200,000","20,700,000","21,600,000","19,500,000","17,100,000","14,900,000","12,600,000","11,300,000","10,900,000","10,600,000","11,800,000","8,100,000","9,500,000","7,400,000","6,500,000","6,600,000","6,100,000","4,500,000","3,700,000","3,000,000","2,900,000","2,700,000","2,600,000","1,500,000"
			AccountsReceivable,"56,686,000","49,359,000","43,738,000","41,276,000","44,108,000","52,500,000","59,227,000","53,876,000","78,491,000","81,097,000","56,417,000","44,721,000","53,493,000","46,371,000","50,817,000","48,246,000","39,789,000","30,292,000","28,855,000","28,561,000","28,720,000","28,005,000","28,685,000","28,536,000","28,569,000","24,931,000","29,205,000","24,415,000","28,615,000","23,281,000","28,576,000","24,654,000","25,900,000","23,788,000","26,829,000","24,969,000","23,857,000","24,704,000","24,634,000","24,364,000","24,136,000","23,920,000","26,433,000","27,719,000","26,116,000","23,177,000","24,090,000","24,299,000","22,996,000","21,846,000","19,032,000","25,742,000","20,762,000","19,824,000","24,310,000","26,032,000","25,344,000","20,525,000","21,022,000","21,892,000","20,772,000","19,773,000","20,305,000","19,232,000","18,040,000","17,173,000","16,897,000","15,830,000","13,159,000","12,019,000","10,555,000","10,318,000","10,002,000","10,167,561","10,841,947","11,812,433","11,093,271","9,749,097","10,518,032","11,250,801","11,056,726","12,894,769","16,161,143","23,636,504","22,044,745","20,746,645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"65,222,000","57,863,000","51,828,000","48,596,000","50,529,000","57,782,000","65,027,000","60,106,000","83,748,000","85,004,000","60,062,000","48,747,000","57,502,000","49,698,000","54,451,000","51,241,000","42,778,000","32,861,000","31,365,000","31,071,000","31,195,000","30,464,000","30,885,000","28,739,000","28,932,000","25,263,000","29,688,000","24,812,000","28,937,000","23,629,000","28,943,000","24,978,000","26,010,000","24,220,000","27,142,000","25,343,000","24,216,000","25,092,000","24,929,000","24,984,000","24,830,000","24,634,000","26,772,000","28,016,000","26,409,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-8,536,000","-8,504,000","-8,090,000","-7,320,000","-6,421,000","-5,282,000","-5,800,000","-6,230,000","-5,257,000","-3,907,000","-3,645,000","-4,026,000","-4,009,000","-3,327,000","-3,634,000","-2,995,000","-2,989,000","-2,569,000","-2,510,000","-2,510,000","-2,475,000","-2,459,000","-2,200,000","-203,000","-363,000","-332,000","-483,000","-397,000","-322,000","-348,000","-367,000","-324,000","-110,000","-432,000","-313,000","-374,000","-359,000","-388,000","-295,000","-620,000","-694,000","-714,000","-339,000","-297,000","-293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"10,738,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"608,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
