name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-176,000,000","22,000,000",,,"124,000,000","43,000,000","88,000,000","119,000,000","125,000,000","-9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199,000,000","-58,000,000","532,000,000","-413,000,000","-189,000,000","1,017,000,000","-1,208,000,000","1,266,000,000","260,000,000","-816,000,000","275,000,000","511,000,000","52,000,000","0","0","160,000,000","485,000,000",,,,"1,310,000,000","-150,000,000",,,"1,351,000,000","-794,000,000","566,000,000","394,000,000","2,101,000,000","-1,815,000,000","-71,000,000","-34,000,000","-1,156,000,000","-172,000,000","-39,000,000","281,000,000","-1,109,000,000","70,000,000","582,000,000","-212,000,000",,,,,,,,,,,,,"-1,242,000,000","426,000,000","426,000,000","422,000,000","32,000,000","398,000,000","384,000,000","382,000,000","-189,000,000","366,000,000","348,000,000","352,000,000","-330,000,000","432,000,000","366,000,000","378,000,000","-638,000,000","364,000,000","348,000,000","326,000,000","-360,000,000","368,000,000","1,000,000","229,000,000","600,000,000","585,000,000","244,800,000","237,500,000","522,400,000","604,100,000"
		ChangeInWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000","-632,000,000","239,000,000","227,000,000","-9,000,000","-639,000,000","1,157,000,000","-436,000,000","-198,000,000","628,000,000","21,000,000","-160,000,000","-337,000,000","-150,000,000","58,000,000","296,000,000","-629,000,000","-116,000,000","258,000,000","241,000,000","533,000,000","-451,000,000","-178,000,000","595,000,000","-221,000,000","476,000,000","-99,000,000","-157,000,000","-2,616,000,000","1,799,000,000","629,000,000","294,000,000","35,000,000","80,000,000","101,000,000","95,000,000","236,000,000","216,000,000","256,000,000","24,000,000",,,,,,,,,,,,,"-721,000,000","-3,000,000","-5,000,000","423,000,000","-1,427,000,000","443,000,000","487,000,000","574,000,000","-1,124,000,000","156,000,000","383,000,000","399,000,000","-617,000,000","361,000,000","256,000,000","179,000,000","-548,000,000","-203,000,000","371,000,000","288,000,000","-727,000,000","-75,000,000",,,,,,,,
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"413,000,000","-32,000,000","25,000,000","-427,000,000","430,000,000","-130,000,000","-8,000,000","-379,000,000","271,000,000","30,000,000",,,"149,000,000","8,000,000","-4,000,000","-48,000,000","351,000,000","305,000,000","-228,000,000","-233,000,000","210,000,000","47,000,000","-60,000,000","-256,000,000","226,000,000","33,000,000","-59,000,000","-157,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210,000,000","47,000,000","-60,000,000","-256,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,000,000","16,000,000","-77,000,000","230,000,000","152,000,000","-177,000,000","437,000,000","-235,000,000",,,,,,,,,,,,,,,,,"-71,000,000","-92,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,000,000","16,000,000","-77,000,000","230,000,000","176,000,000","-201,000,000",,,,,,,,,,,,,,,,,,,"32,000,000","-117,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,000,000","16,000,000","-77,000,000","230,000,000","176,000,000","-201,000,000",,,,,,,,,,,,,,,,,,,"13,000,000","-98,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-235,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-32,000,000","-108,000,000","-56,000,000","-288,000,000",,"42,000,000",,,,,,,"-928,000,000",,,,"-330,000,000",,,,,,,,,"18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000,000","-471,000,000","-113,000,000","1,319,000,000","-647,000,000","-648,000,000",,,,,,,"-323,000,000","-230,000,000","423,000,000","92,000,000","-1,126,000,000","-204,000,000","399,000,000","543,000,000","-353,000,000","-197,000,000","137,000,000","851,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-282,000,000","-37,000,000","460,000,000","-607,000,000","-153,000,000","274,000,000","-431,000,000","178,000,000","-515,000,000","99,000,000","324,000,000","-160,000,000","888,000,000","-831,000,000","-361,000,000","252,000,000",,"161,000,000","87,000,000","-69,000,000",,"-301,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000,000","-5,000,000","423,000,000",,"443,000,000","487,000,000","574,000,000",,"156,000,000","383,000,000","399,000,000",,"361,000,000","256,000,000","179,000,000",,"-203,000,000","371,000,000","288,000,000",,"-75,000,000",,,,,,,,
InvestingCashFlow,"-1,773,000,000","-430,000,000","-348,000,000","-214,000,000","-781,000,000","-329,000,000","40,000,000","770,000,000","812,000,000","-1,572,000,000","-1,329,000,000","-795,000,000","-856,000,000","-1,580,000,000","-1,960,000,000","-886,000,000","-987,000,000","-730,000,000","-976,000,000","-1,276,000,000","-1,035,000,000","-643,000,000","-956,000,000","-663,000,000","-822,000,000","-797,000,000","-774,000,000","-546,000,000","-1,128,000,000","-45,000,000","-626,000,000","-298,000,000","-905,000,000","-427,000,000","-723,000,000","-466,000,000","-402,000,000","-431,000,000","-1,152,000,000","-230,000,000","-213,000,000","-362,000,000","-517,000,000","-453,000,000","-509,000,000","-320,000,000","3,472,000,000","-57,000,000","-19,000,000","-76,000,000","-28,000,000","-43,000,000","-74,000,000","65,000,000","145,000,000","379,000,000","472,000,000","1,725,000,000","497,000,000","-602,000,000","-2,489,000,000","34,000,000","-401,000,000","-6,000,000","-68,000,000","225,000,000","-57,000,000","-112,000,000","-142,000,000","20,000,000","79,000,000","-123,000,000","-283,000,000","5,000,000","109,000,000","210,000,000","-22,000,000","-26,000,000","-302,000,000","194,000,000","-128,000,000","307,000,000","-201,000,000","-575,000,000","-666,000,000","-527,000,000","-265,000,000","-841,000,000","-738,000,000","-677,000,000","-665,000,000","-729,000,000","277,000,000","-507,000,000","-404,000,000","-756,000,000","-310,000,000","-848,000,000","-565,000,000","-213,000,000","-1,195,000,000","-328,000,000","-367,000,000","-711,000,000","-193,000,000","288,000,000","7,000,000","-23,000,000","-363,000,000","-99,000,000","-101,000,000","-15,000,000","-149,000,000","-85,000,000","-175,000,000","-331,000,000","-127,000,000","-182,300,000","-216,200,000","-11,900,000"
	CashFlowFromContinuingInvestingActivities,"-1,773,000,000","-430,000,000","-348,000,000","-214,000,000","-781,000,000","-329,000,000","40,000,000","770,000,000","812,000,000","-1,572,000,000","-1,329,000,000","-795,000,000","-856,000,000","-1,580,000,000","-1,960,000,000","-886,000,000","-987,000,000","-730,000,000","-976,000,000","-1,276,000,000","-1,035,000,000","-643,000,000","-956,000,000","-663,000,000","-822,000,000","-797,000,000","-774,000,000","-546,000,000","-1,128,000,000","-45,000,000","-626,000,000","-298,000,000","-905,000,000","-427,000,000","-723,000,000","-466,000,000","-402,000,000","-431,000,000","-1,152,000,000","-230,000,000","-213,000,000","-362,000,000","-517,000,000","-453,000,000","-509,000,000","-320,000,000","3,472,000,000","-57,000,000","-19,000,000","-76,000,000","-28,000,000","-43,000,000","-74,000,000","65,000,000","145,000,000","379,000,000","472,000,000","1,725,000,000","497,000,000","-602,000,000","-2,489,000,000","34,000,000","-401,000,000","-6,000,000","-68,000,000","225,000,000","-57,000,000","-112,000,000","-142,000,000","20,000,000","79,000,000","-123,000,000","-283,000,000","5,000,000","109,000,000","210,000,000","-22,000,000","-26,000,000","-302,000,000","194,000,000","-128,000,000","307,000,000","-201,000,000","-575,000,000","-666,000,000","-527,000,000","-265,000,000","-841,000,000","-738,000,000","-677,000,000","-665,000,000","-729,000,000","277,000,000","-507,000,000","-404,000,000","-756,000,000","-310,000,000","-848,000,000","-565,000,000","-213,000,000","-1,195,000,000","-328,000,000","-367,000,000","-711,000,000","-193,000,000","288,000,000","7,000,000","-23,000,000","-363,000,000","-99,000,000","-101,000,000","-15,000,000","-149,000,000","-85,000,000","-175,000,000","-331,000,000","-127,000,000","-182,300,000","-216,200,000","-11,900,000"
		CapitalExpenditureReported,"-2,065,000,000","-402,000,000","-536,000,000","-266,000,000","-861,000,000","-444,000,000","-97,000,000","368,000,000","-39,000,000","-1,959,000,000","-1,192,000,000","-869,000,000","-858,000,000","-1,609,000,000","-1,585,000,000","-858,000,000","-755,000,000","-979,000,000","-1,098,000,000","-1,120,000,000","-1,089,000,000","-691,000,000","-880,000,000","-689,000,000","-838,000,000","-816,000,000","-763,000,000","-673,000,000","-1,101,000,000","-210,000,000","-660,000,000","-392,000,000","-589,000,000","-364,000,000","-765,000,000","-578,000,000","-446,000,000","-375,000,000",,,,,,,"-145,000,000","-205,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"162,000,000","66,000,000",,,,,,,,,,,,,,"10,000,000","17,000,000","3,000,000","4,000,000","3,000,000","1,000,000","4,000,000","4,000,000","5,000,000","2,000,000","17,000,000","36,000,000","14,000,000","19,000,000","17,000,000","21,000,000","30,000,000","8,000,000","35,000,000","87,000,000","48,000,000","8,000,000","9,000,000","1,064,000,000","-959,000,000","290,000,000","-212,000,000","-174,000,000","-457,000,000","53,000,000","1,000,000","-111,000,000","-88,000,000","-73,000,000","-51,000,000","-145,000,000","29,000,000","-78,000,000","-46,000,000","245,000,000","-74,000,000","-117,000,000","-101,000,000","-211,000,000","-282,000,000","-78,000,000","-68,000,000","-90,000,000","-92,000,000","-49,000,000","-92,000,000","-41,000,000","-37,000,000","-71,000,000","9,000,000","-43,000,000","-216,000,000","6,000,000","7,000,000","-147,000,000","53,000,000","61,000,000","6,000,000","-156,000,000","380,000,000","-57,000,000","40,000,000","-1,940,000,000","163,000,000","3,000,000","1,000,000","-2,282,000,000","62,000,000",,,"-624,000,000","-446,000,000","-620,000,000","-545,000,000","-403,000,000","-748,000,000","-340,000,000","-889,000,000","-600,000,000","-665,000,000","-1,170,000,000","-294,000,000","-402,000,000","-722,000,000","-301,000,000","-58,000,000","874,000,000","-389,000,000","43,000,000","50,000,000","-199,000,000","60,000,000","-76,000,000","-29,000,000","30,000,000","-256,000,000","30,000,000","-13,900,000","33,400,000","-200,900,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-960,000,000","234,000,000","-301,000,000","-190,000,000",,,"-38,000,000","-159,000,000","-88,000,000","-73,000,000","-51,000,000","-87,000,000","-60,000,000","-91,000,000","-79,000,000","-80,000,000","-103,000,000","-131,000,000","-101,000,000","-230,000,000","-282,000,000","-78,000,000","-68,000,000","-110,000,000","-93,000,000","-67,000,000","-92,000,000","-218,000,000","-155,000,000","-84,000,000","-13,000,000","-47,000,000",,,,,,,,,,,,,,,,,,,,"-631,000,000","-452,000,000","-648,000,000","-658,000,000","-442,000,000","-810,000,000","-687,000,000","-893,000,000","-642,000,000","-679,000,000","-1,183,000,000","-308,000,000","-437,000,000","-729,000,000","-305,000,000","-67,000,000",,"-412,000,000","-248,000,000","-82,000,000","-212,000,000","-237,000,000","-168,000,000","-468,000,000","-371,000,000","-489,000,000","-553,400,000","-650,400,000","-686,200,000","-628,600,000"
			SaleOfPPE,"162,000,000","66,000,000",,,,,,,,,,,,,,"10,000,000","17,000,000","3,000,000","4,000,000","3,000,000","1,000,000","4,000,000","4,000,000","5,000,000","2,000,000","17,000,000","36,000,000","14,000,000","19,000,000","17,000,000","21,000,000","30,000,000","8,000,000","35,000,000","87,000,000","48,000,000","8,000,000","9,000,000","37,000,000","1,000,000","56,000,000","89,000,000","16,000,000","53,000,000","15,000,000","39,000,000",,,"0","0","-58,000,000","89,000,000","13,000,000","33,000,000","325,000,000","29,000,000",,,,,,,"20,000,000","1,000,000",,,"177,000,000","118,000,000","13,000,000","22,000,000","4,000,000","4,000,000","6,000,000","7,000,000","3,000,000","53,000,000","61,000,000","6,000,000","1,000,000","319,000,000","4,000,000","40,000,000","11,000,000","163,000,000","3,000,000","1,000,000","256,000,000","62,000,000",,,"7,000,000","6,000,000","28,000,000","113,000,000","39,000,000","62,000,000","347,000,000","4,000,000","42,000,000","14,000,000","13,000,000","14,000,000","35,000,000","7,000,000","4,000,000","9,000,000","132,000,000","23,000,000","291,000,000","132,000,000","13,000,000","297,000,000","92,000,000","439,000,000","401,000,000","233,000,000","583,400,000","636,500,000","719,600,000","427,700,000"
		NetBusinessPurchaseAndSale,,,,,,,,,,,"0","-9,000,000","0","-27,000,000","0","0",,,,"0","0","0",,"0","32,000,000","-40,000,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,"0","-9,000,000","0","-27,000,000","0","0",,,,"0","0","0",,"0","32,000,000","-40,000,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"130,000,000","-94,000,000","105,000,000","40,000,000","79,000,000","105,000,000","137,000,000","406,000,000","838,000,000","386,000,000","-15,000,000","73,000,000","-3,000,000","44,000,000","60,000,000","-125,000,000","-115,000,000","244,000,000","140,000,000","-178,000,000","-62,000,000","36,000,000","-24,000,000","-23,000,000","-24,000,000","15,000,000","-20,000,000","15,000,000","66,000,000","129,000,000","14,000,000","3,000,000","-363,000,000","-111,000,000","-98,000,000","19,000,000","36,000,000","-77,000,000","-223,000,000","74,000,000","52,000,000","-148,000,000","-144,000,000","-311,000,000","-334,000,000","-109,000,000",,,"33,000,000","10,000,000","10,000,000","-114,000,000","3,000,000","111,000,000","-549,000,000","508,000,000","527,000,000","1,809,000,000","744,000,000","-310,000,000","-2,404,000,000","110,000,000","-343,000,000","256,000,000","-120,000,000","138,000,000","-2,000,000","-55,000,000","42,000,000","20,000,000","163,000,000","-12,000,000","0","67,000,000","61,000,000","141,000,000","5,000,000","103,000,000","87,000,000","-3,000,000","-9,000,000","477,000,000","-48,000,000","-151,000,000","65,000,000","118,000,000","38,000,000","-53,000,000","-110,000,000","-14,000,000","932,000,000","-252,000,000","152,000,000","42,000,000","22,000,000","-8,000,000","63,000,000","48,000,000","44,000,000","-72,000,000","-20,000,000","-34,000,000","-4,000,000","63,000,000","117,000,000","306,000,000","250,000,000","368,000,000","-390,000,000","-145,000,000","93,000,000","-82,000,000","-141,000,000","-47,000,000","-194,000,000","-32,000,000","-147,300,000","-73,900,000","-239,900,000","223,500,000"
			PurchaseOfInvestment,"-224,000,000","-156,000,000","-21,000,000","-47,000,000","0","0","0","-2,000,000","-9,000,000","-541,000,000","-729,000,000","-725,000,000","-719,000,000","-724,000,000","-577,000,000","-649,000,000","-730,000,000","-596,000,000","-657,000,000","-997,000,000","-813,000,000","-774,000,000","-779,000,000","-716,000,000","-635,000,000","-638,000,000","-658,000,000","-657,000,000","-1,005,000,000","-197,000,000","-570,000,000","3,000,000","-363,000,000","-111,000,000","-98,000,000","19,000,000","36,000,000","-77,000,000","-223,000,000","74,000,000",,,,,,"-109,000,000",,,,,,,,,,,,,"616,000,000","-310,000,000","-2,285,000,000","-9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"-109,000,000",,,,,,,,,,,,,"-72,000,000","-20,000,000","-34,000,000",,,,,,"368,000,000","-390,000,000","-145,000,000",,,"-141,000,000","-47,000,000","-194,000,000","-32,000,000","-147,300,000","-73,900,000",,
