name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
MarketCap,"10,484,278,937","13,729,777,869","14,807,565,991","12,910,254,919","12,416,054,283","11,764,112,220","11,392,726,829","9,194,165,970","8,944,536,324","6,777,765,214","12,496,801,822","12,216,269,092","11,076,703,933","10,063,357,553","8,657,753,340","10,817,466,576","10,330,036,524","10,984,889,820","10,739,992,120","12,948,656,410","12,231,105,497","10,601,358,303","9,235,442,851","10,035,684,718","10,226,372,137","9,300,062,810","9,561,332,817","9,843,534,339","10,341,127,697","10,271,382,484","9,609,810,343","7,708,116,518","9,089,489,682","8,702,098,234","8,123,554,027","6,110,963,448","5,418,024,215","5,736,577,444","5,382,248,974","4,796,475,675","4,291,187,108","4,017,139,334","3,491,442,966","3,327,062,412","3,517,774,153","3,154,474,203","3,060,876,593","3,582,894,221","2,964,075,814","3,403,846,292","3,098,722,273","3,478,037,628","3,126,719,828","4,196,359,836","3,759,592,727","3,113,578,202","2,664,366,768","4,104,712,107","3,112,465,120","3,770,238,930","5,235,582,002","5,320,346,871","5,287,346,213","3,653,818,422","3,428,941,238","3,969,343,772","4,244,680,799"
EnterpriseValue,"11,717,278,937","13,359,777,869","13,859,565,991","12,988,254,919","12,734,054,283","12,391,112,220","12,004,726,829","10,028,165,970","9,638,536,324","7,065,765,214","12,226,801,822","11,877,269,092","11,209,703,933","9,642,357,553","8,071,753,340","10,231,466,576","10,118,036,524","10,633,889,820","10,397,992,120","13,945,656,410","13,651,105,497","12,024,358,303","10,928,442,851","11,686,684,718","11,885,372,137","11,313,062,810","11,354,332,817","11,289,534,339","12,537,127,697","12,397,382,484","11,654,810,343","9,925,116,518","11,894,489,682","8,056,098,234","8,178,554,027","6,170,963,448","5,824,024,215","5,948,577,444","5,594,248,974","4,840,375,675","4,629,487,108","4,267,239,334","3,905,242,966","3,740,862,412","3,902,174,153","3,575,874,203","3,432,076,593","3,926,494,221","3,098,475,814","4,106,446,292","3,758,522,273","4,047,456,628","3,770,958,828","5,178,488,836","4,795,144,727","3,989,945,202","3,366,153,768","4,693,572,107","3,710,642,120","3,492,035,930","5,143,192,002","5,135,069,871","5,219,783,213","3,549,139,422","3,324,262,238","4,046,767,772","4,373,433,799"
PeRatio,"4.819","5.807","5.599","5.55","5.905","8.004","11.137","10.437","10.683","6.496","16.313","16.387","15.208","16.173","10.683","14.776","15.655","17.606","18.088","22.066","24.167","20.968","21.18","24.353","26.495","23.672","13.542","10.259","10.945","12.062","18.75","26.673","26.325","18.386","15.307","9.779","8.722","9.481","8.85","12.436","13.563","10.861","10.55","10.053","10.635","8.168","8.497","11.724","9.916","13.351","13.876","26",,,,,,"52.371","24.763","9.932","11.023","10.046","9.739","7.431","6.974","7.409","7.577"
ForwardPeRatio,"7.112","8.026","9.217","8.446","8.757",,,,"12.516","6.297","13.263","13.333","13.947","13.004",,,,,,,,,,,,,,,,"14.306",,,"12.755","12.24","13.717","10.46","9.766","8.795","11.236","12.626","11.299","13.477","13.661","12.422","12.255","11.087","12.331",,"11.377",,,,,,,,"12.563","18.282",,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.827",,,"0.737","0.707",,,,"0.666","1.277","1.943",,"6.74","1.365","1.242","1.066","0.964","1.072",,"0.989",,,,,,,,"1.092","1.589",,,,,,,,,
PsRatio,"0.706","0.931","1.063","0.982","1.028","1.079","1.174","1.006","1.013","0.814","1.608","1.609","1.466","1.338","1.116","1.409","1.357","1.452","1.339","1.626","1.607","1.427","1.285","1.433","1.486","1.366","1.447","0.963","0.952","0.866","0.605","0.833","0.942","0.863","0.851","0.707","0.673","0.792","0.739","0.883","0.875","0.83","0.658","0.627","0.639","0.561","0.546","0.648","0.533","0.606","0.528","0.617","0.588","0.9","0.861","0.674","0.545","0.754","0.582","0.497","0.547","0.465","0.688","0.579","0.543","0.616","0.688"
PbRatio,"1.298","1.458","1.588","1.459","1.517","1.409","1.595","1.446","1.743","1.259","2.432","2.462","2.318","2.17","1.846","2.353","2.318","2.471","2.043","2.656","2.534","2.199","1.957","2.151","2.226","2.023","2.083","2.107","2.262","2.205","1.606","1.294","1.553","1.717","1.813","1.395","1.265","1.208","1.133","1.189","1.149","1.099","1","0.947","0.996","0.914","0.889","1.03","0.867","1.025","0.935","1.076","1.005","1.536","1.34","1.077","0.857","1.27","0.959","1.061","1.499","1.531","2.006","1.432","1.344","1.584","1.771"
EnterprisesValueRevenueRatio,"0.777","4.377","3","3.488","3.451","3.997","3.184","3.37","3.983","4.383","5.176","5.3","5.228","5.6","4.768","4.907","4.766","6.281","13.646","6.157","4.728","5.424","4.359","4.643","4.789","5.524","4.971","4.72","5.235","6.015","9.769","4.165","5.042","3.856","3.949","2.839","2.556","2.902","2.503","2.373","2.665","3.586","3.399","3.017","2.946","2.96","2.136","2.756","2.072","3.384","2.583","2.759","2.402","3.815","4.69","4.032","2.853","4.124","2.863","2.56","3.441","3.751","1.048","2.355","2.136","2.905","2.757"
