name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
OperatingCashFlow,"254,333,000","46,273,000","68,876,000","82,934,000","56,250,000","26,729,000","298,170,000","62,191,000","34,598,000","32,644,000","65,039,000","35,321,000","55,072,000","13,821,000","66,500,000","29,398,000","34,585,000","4,650,000","61,496,000","39,967,000","26,840,000","18,962,000","40,551,000","32,307,000","42,626,000","30,148,000","33,565,000","43,130,000","31,576,000","38,279,000","25,992,000","64,986,000","9,561,000","33,665,000","14,822,000","-19,917,000","-13,670,000","-29,312,000","1,408,000","2,262,000","22,342,000","-1,152,000","16,042,000","12,846,000","28,519,000","22,019,000","16,113,000","36,683,000","24,169,000","29,181,000","13,259,000","20,760,000","-5,492,000","85,764,000","20,030,000","14,272,000","24,668,000","9,532,000","-270,000","30,041,000","26,113,000","27,730,000","34,712,000","62,449,000","11,969,000","2,475,000","15,751,000","6,046,000","15,136,000","14,859,000","9,425,000","17,402,000","5,344,000","3,889,000"
	CashFlowFromContinuingOperatingActivities,"254,333,000","46,273,000","68,876,000","82,934,000","56,250,000","26,729,000","298,170,000","62,191,000","34,598,000","32,644,000","65,039,000","35,321,000","55,072,000","13,821,000","66,500,000","29,398,000","34,585,000","4,650,000","61,496,000","39,967,000","26,840,000","18,962,000","40,551,000","32,307,000","42,626,000","30,148,000","33,565,000","43,130,000","31,576,000","38,279,000","25,992,000","64,986,000","9,561,000","33,665,000","14,822,000","-19,917,000","-13,670,000","-29,312,000","1,408,000","2,262,000","22,342,000","-1,152,000","16,042,000","12,846,000","28,519,000","22,019,000","16,113,000","36,683,000","24,169,000","29,181,000","13,259,000","20,760,000","-5,492,000","85,764,000","20,030,000","14,272,000","24,668,000","9,532,000","-270,000","30,041,000","26,113,000","27,730,000","34,712,000","62,449,000","11,969,000","2,475,000","15,751,000","6,046,000","15,136,000","14,859,000","9,425,000","17,402,000","5,344,000","3,889,000"
		NetIncomeFromContinuingOperations,"-39,464,000","23,975,000","-15,189,000","-46,377,000","-1,873,000","4,526,000","178,644,000","-30,533,000","-23,100,000","18,785,000","-16,420,000","-16,021,000","-6,162,000","-25,430,000","81,286,000","-21,776,000","-28,256,000","-33,017,000","5,644,000","-12,116,000","-39,057,000","-11,029,000","-9,303,000","23,819,000","23,483,000","18,090,000","22,811,000","32,499,000","26,111,000","35,595,000","37,089,000","108,696,000","3,771,000","20,898,000","-54,149,000","-70,969,000","-15,814,000","-44,623,000",,,,,,,,"11,212,000","13,508,000","19,028,000","14,983,000","9,827,000","6,357,000","12,134,000","11,836,000","39,469,000","7,689,000","-5,357,000","84,000","2,226,000","13,002,000","11,182,000","9,860,000","11,094,000","13,837,000","47,355,000","-1,212,000","1,371,000","6,751,000","5,030,000","7,725,000","11,943,000","32,497,000","13,805,000","8,662,000","4,099,000"
		OperatingGainsLosses,,,"0","0",,,"0","0",,,,,,,,,,,"205,000",,,,,,,,,,,,"-19,283,000","-470,000",,,"162,000","-8,703,000","-370,000","-64,000",,"-31,000","5,000","5,000","-19,000","80,000","-2,000","-2,000",,"-268,000","65,000","-5,000","17,000","-3,000","9,000","509,000","4,115,000","-9,000","10,000","11,000","11,000","1,000","-5,000","2,000","236,000","0","-3,778,000","3,770,000","404,000","521,000","181,000","134,000","102,000","-55,000","61,000","195,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,"205,000",,,,,,,,,,,,"-19,283,000","-470,000","135,000","0","162,000","-8,703,000","-370,000","-64,000",,"-31,000","5,000","5,000","-19,000","80,000","-2,000","-2,000","208,000","-268,000","65,000","-5,000","17,000","-3,000","9,000","509,000",,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"214,508,000","45,185,000","52,383,000","59,184,000","57,756,000","57,879,000","57,482,000","57,647,000","35,377,000","24,238,000","25,692,000","26,775,000","27,073,000","27,127,000","28,480,000","28,844,000","28,861,000","28,941,000","29,305,000","29,506,000","29,932,000","30,388,000","14,712,000","6,534,000","6,477,000","6,407,000","6,442,000","5,563,000","5,089,000","5,120,000","5,102,000","5,019,000","5,054,000","5,131,000","8,046,000","9,198,000","9,718,000","11,305,000","11,200,000","10,832,000","9,185,000","9,057,000","7,361,000","6,806,000","6,645,000","6,584,000","6,799,000","6,633,000","6,737,000","6,061,000","5,957,000","5,501,000","5,118,000","4,985,000","4,958,000","4,644,000","4,920,000","4,269,000","3,701,000","3,497,000","3,554,000","2,858,000","2,548,000","2,245,000","1,216,000","1,240,000","553,000","490,000","330,000","279,000","236,000","234,000","261,000","231,000"
			DepreciationAndAmortization,"214,508,000","45,185,000","52,383,000","59,184,000","57,756,000","57,879,000","57,482,000","57,647,000","35,377,000","24,238,000","25,692,000","26,775,000","27,073,000","27,127,000","28,480,000","28,844,000","28,861,000","28,941,000","29,305,000","29,506,000","29,932,000","30,388,000","14,712,000","6,534,000","6,477,000","6,407,000","6,442,000","5,563,000","5,089,000","5,120,000","5,102,000","5,019,000","5,054,000","5,131,000","8,046,000","9,198,000","9,718,000","11,305,000","11,200,000","10,832,000","9,185,000","9,057,000","7,361,000","6,806,000","6,645,000","6,584,000","6,799,000","6,633,000","6,737,000","6,061,000","5,957,000","5,501,000","5,118,000","4,985,000","4,958,000","4,644,000","4,920,000","4,269,000","3,701,000","3,497,000","3,554,000","2,858,000","2,548,000","2,245,000","1,216,000","1,240,000","553,000","490,000","330,000","279,000","236,000","234,000","261,000","231,000"
				Depreciation,"23,983,000","5,866,000","5,807,000","6,796,000","5,514,000","5,684,000","6,103,000","6,753,000","3,333,000","1,729,000","1,665,000","1,629,000","1,759,000","1,668,000","1,603,000","1,636,000","1,662,000","1,775,000","1,850,000","1,737,000","1,780,000","1,834,000","968,000","482,000","425,000","385,000","391,000","376,000","399,000","424,000","402,000","421,000","484,000","527,000","2,867,000","3,883,000","4,271,000","4,916,000","5,041,000","4,639,000","2,841,000","2,684,000","2,586,000","2,495,000","2,500,000","2,492,000","2,799,000","3,007,000","3,139,000","2,590,000","2,647,000","2,469,000","2,238,000","2,088,000","2,036,000","1,742,000","2,017,000","1,922,000",,,,,,,,,,,,,,,,
				AmortizationCashFlow,"190,525,000","39,319,000","46,576,000","52,388,000","52,242,000","52,195,000","51,379,000","50,894,000","32,044,000","22,509,000","24,027,000","25,146,000","25,314,000","25,459,000","26,877,000","27,208,000","27,199,000","27,166,000","27,455,000","27,769,000","28,152,000","28,554,000","13,744,000","6,052,000","6,052,000","6,022,000","6,051,000","5,187,000","4,690,000","4,696,000","4,700,000","4,598,000","4,570,000","4,604,000","5,179,000","5,315,000","5,447,000","6,389,000","6,159,000","6,193,000","6,344,000","6,373,000","4,775,000","4,311,000","4,145,000","4,092,000","4,000,000","3,626,000","3,598,000","3,471,000","3,310,000","3,032,000","2,880,000","2,897,000","2,922,000","2,902,000","2,903,000","2,347,000",,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"190,525,000","39,319,000","46,576,000","52,388,000","52,242,000","52,195,000","51,379,000","50,894,000","32,044,000","22,509,000","24,027,000","25,146,000","25,314,000","25,459,000","26,877,000","27,208,000","27,199,000","27,166,000","27,455,000","27,769,000","28,152,000","28,554,000","13,744,000","6,052,000","6,052,000","6,022,000","6,051,000","5,187,000","4,690,000","4,696,000","4,700,000","4,598,000","4,570,000","4,604,000","5,179,000","5,315,000","5,447,000","6,389,000","6,159,000","6,193,000","6,344,000","6,373,000","4,775,000","4,311,000","4,145,000","4,092,000","4,000,000","3,626,000","3,598,000","3,471,000","3,310,000","3,032,000","2,880,000","2,897,000","2,922,000","2,902,000","2,903,000","2,347,000",,,,,,,,,,,,,,,,
