name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"728,715,000","184,664,000","164,262,000","185,115,000","194,674,000","165,701,000","206,493,000","184,742,000","241,427,000","120,720,000","192,515,000","177,708,000","182,577,000","69,587,000","25,991,000","22,942,000","11,356,000","23,242,000","14,553,000","11,745,000","-5,364,000","7,146,000","373,489,000","2,705,000","1,559,000","854,000"
	CashFlowFromContinuingOperatingActivities,"728,715,000","184,664,000","164,262,000","185,115,000","194,674,000","165,701,000","206,493,000","184,742,000","241,427,000","120,720,000","192,515,000","177,708,000","182,577,000","69,587,000","25,991,000","22,942,000","11,356,000","23,242,000","14,553,000","11,745,000","-5,364,000","7,146,000","373,489,000","2,705,000","1,559,000","854,000"
		NetIncomeFromContinuingOperations,"328,216,000","80,040,000","78,626,000","89,327,000","80,223,000","83,441,000","76,458,000","105,507,000","88,441,000","-392,933,000","-144,559,000","-289,477,000","69,274,000","9,648,000","21,388,000","18,028,000","14,387,000","12,805,000","5,907,000","2,978,000","-3,261,000","-3,299,000","231,268,000","2,777,000","1,550,000","1,108,000"
		OperatingGainsLosses,"-71,435,000","-23,350,000","-23,048,000","-24,088,000","-949,000","-16,981,000","-20,544,000","-23,173,000","-20,707,000","-19,077,000","-16,334,000","-18,478,000","-13,623,000","-2,880,000","-43,492,000","-37,816,000","-33,145,000","-28,453,000","-23,772,000","-19,067,000","-15,328,000","-11,553,000","5,044,000","-4,807,000","-2,731,000","-1,850,000"
			EarningsLossesFromEquityInvestments,"-92,939,000","-23,232,000","-24,104,000","-24,088,000","-21,515,000","-20,744,000","-23,233,000","-23,173,000","-20,947,000","-19,077,000","-16,334,000","-18,478,000","-13,623,000","-2,880,000","-43,492,000","-37,816,000","-33,145,000","-28,453,000","-23,772,000","-19,067,000","-15,328,000","-11,553,000","8,903,000","-4,807,000","-2,731,000","-1,850,000"
		DepreciationAmortizationDepletion,"180,912,000","45,968,000","45,502,000","45,155,000","44,287,000","44,518,000","44,562,000","44,601,000","45,351,000","44,948,000","44,801,000","53,323,000","44,981,000","9,431,000",,,,,,,,,,,,
			DepreciationAndAmortization,"180,912,000","45,968,000","45,502,000","45,155,000","44,287,000","44,518,000","44,562,000","44,601,000","45,351,000","44,948,000","44,801,000","53,323,000","44,981,000","9,431,000",,,,,,,,,,,,
				Depreciation,"110,240,000","28,300,000","27,834,000","27,487,000","26,619,000","26,850,000","26,901,000","26,801,000","27,745,000","27,343,000","26,969,000","24,460,000","36,447,000","7,650,000",,,,,,,,,,,,
				AmortizationCashFlow,"70,672,000","17,668,000","17,668,000","17,668,000","17,668,000","17,668,000","17,661,000","17,800,000","17,606,000","17,605,000","17,832,000","28,863,000","8,534,000","1,781,000",,,,,,,,,,,,
					AmortizationOfIntangibles,"70,672,000","17,668,000","17,668,000","17,668,000","17,668,000","17,668,000","17,661,000","17,800,000","17,606,000","17,605,000","17,832,000","28,863,000","8,534,000","1,781,000",,,,,,,,,,,,
		DeferredTax,"117,166,000","28,067,000","28,576,000","32,038,000","28,485,000","28,024,000","21,254,000","34,983,000","31,920,000","-88,328,000",,,"30,419,000","-2,377,000",,,,,,,,,,"0","0","-368,000"
			DeferredIncomeTax,"117,166,000","28,067,000","28,576,000","32,038,000","28,485,000","28,024,000","21,254,000","34,983,000","31,920,000","-88,328,000",,,"30,419,000","-2,377,000",,,,,,,,,,"0","0","-368,000"
		AssetImpairmentCharge,"3,663,000","0","3,460,000","203,000","0","1,379,000","8,149,000","947,000","0","664,544,000","303,888,000","457,478,000",,,,,,,,,,,,,,
		StockBasedCompensation,"12,349,000","2,832,000","3,203,000","3,255,000","3,059,000","4,012,000","3,065,000","3,678,000","2,697,000","3,338,000","20,422,000","20,129,000","21,543,000","11,423,000","8,792,000","8,574,000","9,110,000","8,635,000","8,662,000","8,317,000","9,631,000","8,323,000",,,,
		OtherNonCashItems,"4,544,000","1,019,000","939,000","1,321,000","1,265,000","1,099,000","576,000","26,498,000","560,000","-33,210,000","38,093,000","-31,174,000","3,217,000","1,310,000","58,000","72,000",,,,,,,,,,
		ChangeInWorkingCapital,"35,090,000","18,958,000","-4,871,000","8,974,000","12,029,000","-11,701,000","43,428,000","-35,784,000","74,965,000","-82,190,000","26,381,000","-4,761,000","7,087,000","-5,235,000","2,734,000","945,000","-7,474,000","6,483,000","4,689,000","4,189,000","-7,959,000","6,132,000","-9,556,000","2,004,000","890,000","995,000"
			ChangeInReceivables,"11,186,000","3,514,000","4,264,000","4,662,000","-1,254,000","2,068,000","10,816,000","-7,810,000","53,482,000","-44,999,000","4,326,000","-80,000","7,110,000","31,313,000",,,"0","0",,,"-74,000","-67,000","3,242,000","-1,000",,
				ChangesInAccountReceivables,"11,186,000","3,514,000","4,264,000","4,662,000","-1,254,000","-14,243,000","10,520,000","-7,810,000","14,572,000","11,458,000","4,326,000","-80,000","7,110,000","31,313,000",,,"0","0",,,"-74,000","-67,000","3,242,000","-1,000",,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,"51,000","918,000","-819,000","-155,000",,,,,,,,
			ChangeInPayablesAndAccruedExpense,"23,829,000","15,326,000","-8,875,000","4,572,000","12,806,000","-14,362,000","33,493,000","-28,080,000","21,070,000","-37,708,000","20,602,000","-4,760,000","-517,000","-34,187,000","2,683,000","27,000","-6,655,000","6,638,000","4,640,000","4,097,000","-7,885,000","6,199,000","-12,269,000","2,005,000","1,091,000","995,000"
