name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"30,671,588,137","42,335,188,583","62,689,490,199","41,664,894,670"
EnterpriseValue,"27,484,678,137","38,281,000,583","58,108,778,199","41,664,894,670"
PsRatio,"362.854","1,543.577","14,349.761",
PbRatio,"8.009","10.829","12.939",
EnterprisesValueRevenueRatio,"325.366","663.736","2,201.757","179,590.063"
EnterprisesValueEBITDARatio,"-15.207","-1,093.243","-57.641","-79.467"
