name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
MarketCap,"1,937,231,126","2,193,662,780","1,892,566,841","1,953,709,093","2,091,630,112","1,871,416,500","2,413,719,903","1,861,140,297","1,778,142,398","1,549,940,484","2,807,280,919","3,161,119,522","3,331,975,375","6,819,153,132","6,341,369,023","8,015,701,396","7,396,020,788","7,284,965,090","6,832,230,250","6,557,535,464","5,763,413,405","5,988,430,198","5,888,474,370","5,961,492,350","5,756,541,045","5,236,231,293","5,102,559,810","4,880,612,420","5,305,246,661","5,378,309,573","4,896,614,784","4,031,116,625","4,475,954,040","4,240,339,961","4,108,265,018","3,910,631,166","3,137,628,243","2,738,966,856","2,765,950,734","2,693,870,206","2,344,622,280","2,209,378,665","1,839,616,609","1,650,174,417","2,575,837,014","2,081,605,693","1,869,810,810","1,706,624,890","1,665,892,677","2,026,316,117","1,854,888,900"
EnterpriseValue,"3,863,731,126","4,186,762,780","3,453,466,841","3,538,609,093","3,552,130,112","3,341,616,500","3,366,819,903","3,123,740,297","3,725,242,398","3,290,740,484","4,549,780,919","4,777,919,522","6,763,275,375","9,149,453,132","8,561,569,023","10,324,501,396","9,746,320,788","9,647,865,090","9,087,930,250","8,720,035,464","7,973,913,405","8,256,930,198","7,961,874,370","8,049,792,350","7,490,441,045","6,954,431,293","6,845,359,810","6,421,412,420","6,876,746,661","6,979,709,573","6,438,714,784","5,508,716,625","5,991,954,040","5,815,939,961","5,682,565,018","5,515,631,166","4,779,828,243","4,448,566,856","4,475,550,734","4,402,870,206","4,049,422,280","4,014,778,665","3,473,816,609","3,284,374,417","4,217,237,014","3,715,005,693","3,626,410,810","3,345,824,890","3,395,492,677","3,817,316,117","3,763,888,900"
PeRatio,"125","112.813",,"48.206","250.714",,"116.313","102.857","22.557","17.143","9.728","11.109","10.684","21.202","15.054","19.507","19.712","20.687","29.712","29.288","25.283","27.294","26.309","26.975","26.586","25.258","24.523","24.15","26.338","31.874","48.803","53.019","75.881","63.229","38.377","37.613","33.632","30.348","30.667","28.609","40.929","31.173","28.723","25.766","43.977","20.73","27.059","25.22","31.718","62.75","65.667"
ForwardPeRatio,"27.248","25.773","20.161","20.367","20.534","10.989","13.387","11.848","28.409","10","16.75","16.695","7.564","17.331",,"18.149","18.282","18.484","18.762","19.011","19.084","18.939","18.149","18.083","19.881","16.051","18.904","18.315","19.38","20.243","20.877","17.391","21.008","20.325","20.877","20","16.447","15.576","17.123","15.723","12.837","11.947","11.062","9.47","14.771","11.919","12.771",,,,
PegRatio,,,,,,,,,,,,,,,,"1.278","1.305","1.242",,,"1.2",,,,,,,,,"1.305","1.347","1.122","1.356","1.354","2.009","1.738","1.808","1.058","1.163","1.068","0.872","0.811","0.74",,"0.645","0.48","0.659",,,,
PsRatio,"0.86","0.991","0.876","0.915","1.068","0.887","1.039","0.771","0.663","0.573","0.726","0.839","0.874","1.847","1.74","2.241","2.125","2.163","2.066","1.99","1.789","1.928","1.999","2.106","2.14","2.056","2.068","2.045","2.209","2.275","2.133","1.804","2.044","1.966","1.948","1.906","1.582","1.418","1.433","1.419","1.236","1.184","1.007","0.904","1.405","1.136","1.033","0.913","0.854","0.995","0.881"
PbRatio,"1.278","1.45","1.276","1.301","1.318","1.158","1.502","1.197","1.131","0.939","1.716","1.804","2.22","4.67","4.061","5.312","4.839","4.926","4.837","4.417","4.029","4.286","3.941","4.085","4.043","3.778","3.706","3.105","3.423","3.476","3.19","2.648","3.016","2.862","2.769","2.679","2.182","1.901","1.916","1.915","1.696","1.645","1.401","1.257","1.958","1.598","1.502","1.4","1.417","1.747","1.625"
EnterprisesValueRevenueRatio,"1.716","11.334","6.286","6.612","6.068","5.746","6.357","5.262","8.891","5.098","6.778","6.807","9.405","8.74","9.216","11.06","10.189","10.15","10.207","10.344","9.294","9.528","9.263","10.403","9.705","9.335","10.034","9.632","10.446","11.037","10.625","9.351","10.232","9.962","10.512","10.335","8.829","7.978","9.065","9.271","8.3","7.92","7.148","7.348","8.961","7.696","8.218","7.514","7.224","8.327","9.007"
EnterprisesValueEBITDARatio,"11.324","108.747","39.786","47.371","36.545","21.927","55.558","23.311","91.981","36.362","39.84","36.224","48.448","39.971","41.122","47.491","39.977","42.278","42.348","41.883","40.746","39.678","45.522","43.988","38.551","38.106","44.05","40.034","40.957","43.352","42.953","37.965","39.92","56.63","72.574","46.743","36.825","36.404","42.024","40.136","33.274","32.561","33.858","27.347","58.491","31.456","43.223","29.247","26.906","44.91","42.918"
