name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,12/31/1995
TotalAssets,"1,434,881,000","1,415,346,000","1,417,992,000","1,340,392,000","1,311,548,000","1,296,979,000","999,165,000","1,001,780,000","993,849,000","1,021,751,000","1,020,950,000","1,059,857,000","1,047,798,000","1,042,165,000","1,008,612,000","992,352,000","603,809,000","459,766,000","476,588,000","469,293,000","449,794,000","444,777,000","261,502,000","256,664,000","253,383,000","241,540,000","240,213,000","237,344,000","230,154,000","222,764,000","244,501,000","239,243,000","224,268,000","213,478,000","205,022,000","194,981,000","184,880,000","175,121,000","196,238,000","186,509,000","181,487,000","167,528,000","162,623,000","156,474,000","147,502,000","132,034,000","134,852,000","127,024,000","121,773,000","119,933,000","121,083,000","120,062,000","121,079,000","122,385,000","129,241,000","128,859,000","123,863,000","110,780,000","107,410,000","101,697,000","97,015,000","87,185,000","87,471,000","83,090,000","79,353,000","73,561,000","73,243,000","80,330,000","77,447,000","71,808,000","67,558,000","66,688,000","65,054,000","63,032,000","64,256,000","63,618,000","62,094,000","62,285,000","63,128,000","63,276,000","62,031,000","61,750,000","64,278,000","64,959,000","65,515,000","64,374,000","65,149,000","66,288,000","65,021,000","64,100,000","62,500,000","60,700,000","61,100,000","61,000,000","60,100,000","58,400,000","56,700,000","53,400,000","54,800,000","52,700,000","51,500,000","48,400,000","33,900,000"
	CurrentAssets,"388,365,000","351,634,000","356,748,000","324,425,000","292,599,000","254,019,000","203,990,000","215,118,000","204,986,000","192,589,000","196,383,000","208,321,000","200,130,000","196,856,000","196,282,000","191,089,000","290,764,000","146,776,000","173,097,000","165,632,000","149,845,000","141,268,000","178,525,000","173,884,000","169,459,000","157,018,000","154,606,000","151,151,000","143,752,000","135,547,000","159,595,000","153,272,000","139,880,000","129,056,000","122,127,000","115,541,000","111,189,000","102,445,000","130,772,000","121,757,000","117,629,000","103,930,000","101,611,000","101,962,000","93,055,000","76,279,000","78,736,000","70,540,000","63,814,000","59,895,000","57,470,000","55,696,000","59,280,000","60,667,000","65,072,000","64,046,000","61,496,000","49,298,000","49,658,000","45,326,000","43,140,000","35,005,000","36,687,000","33,216,000","31,461,000","26,557,000","27,132,000","35,376,000","32,527,000","26,646,000","23,426,000","22,702,000","20,889,000","18,579,000","19,954,000","20,018,000","17,868,000","17,304,000","17,782,000","18,198,000","17,410,000","17,257,000","19,587,000","20,224,000","19,944,000","18,379,000","18,562,000","18,628,000","17,355,000","16,600,000","15,800,000","15,100,000","16,000,000","16,000,000","16,500,000","17,100,000","16,400,000","13,500,000","15,400,000","13,800,000","13,000,000","10,200,000","10,700,000"
		CashCashEquivalentsAndShortTermInvestments,"33,019,000","28,540,000","47,687,000","34,371,000","25,924,000","25,216,000","32,444,000","36,965,000","27,257,000","22,123,000","13,706,000","13,283,000","16,717,000","23,477,000","15,875,000","29,942,000","198,528,000","63,882,000","84,947,000","82,519,000","75,110,000","81,046,000","143,880,000","137,863,000","131,929,000","126,106,000","122,211,000","115,416,000","106,075,000","100,196,000","121,327,000","110,640,000","96,964,000","93,641,000","87,134,000","78,501,000","75,942,000","72,178,000","97,727,000","84,337,000","79,420,000","73,094,000","67,644,000","62,586,000","57,123,000","44,820,000","48,857,000","41,212,000","37,465,000","38,158,000","35,267,000","31,407,000","35,717,000","35,176,000","33,137,000","27,962,000","23,230,000","19,191,000","17,206,000","13,662,000","12,562,000","9,379,000","11,021,000","7,456,000","7,341,000","5,417,000","6,809,000","14,051,000","10,725,000","9,300,000","7,199,000","5,272,000","4,004,000","4,794,000","4,672,000","4,000,000","3,946,000","3,958,000","4,169,000","3,473,000","2,370,000","3,611,000","4,167,000","3,938,000","2,856,000","2,698,000","2,150,000","1,517,000","1,068,000","1,100,000","1,100,000","800,000","1,700,000","1,600,000","1,500,000","3,300,000","3,000,000","1,200,000","2,600,000","1,800,000","2,600,000","1,000,000","2,400,000"
			CashAndCashEquivalents,"33,019,000","28,540,000","47,687,000","34,371,000","25,924,000","25,216,000","32,444,000","36,965,000","27,257,000","22,123,000","13,706,000","13,283,000","16,717,000","23,477,000","15,875,000","29,942,000","198,528,000","63,882,000","81,191,000","78,673,000","70,406,000","74,221,000","110,022,000","99,629,000","89,901,000","81,932,000","76,615,000","71,667,000","62,446,000","56,843,000","66,095,000","72,139,000","55,074,000","54,912,000","46,490,000","41,686,000","40,575,000","34,478,000","50,742,000","53,465,000","53,337,000","51,262,000","52,712,000","49,720,000","44,591,000","33,206,000","36,815,000","27,860,000","26,638,000","30,314,000","30,109,000","25,933,000","30,534,000","35,176,000","33,137,000","27,962,000","23,230,000","19,191,000","17,206,000","13,662,000","12,562,000","9,379,000","11,021,000","7,456,000","7,341,000","5,417,000","6,809,000","14,051,000","10,725,000","9,300,000","7,199,000","5,272,000","4,004,000","4,794,000","4,672,000","4,000,000","3,946,000","3,958,000","4,169,000","3,473,000","2,370,000","3,611,000","4,167,000","3,938,000","2,856,000","2,698,000","2,150,000","1,517,000","1,068,000","1,100,000","1,100,000","800,000","1,700,000","1,600,000","1,500,000","3,300,000","3,000,000","1,200,000","2,600,000","1,800,000","2,600,000","1,000,000","2,400,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,"0","3,756,000","3,846,000","4,704,000","6,825,000","33,858,000","38,234,000","42,028,000","44,174,000","45,596,000","43,749,000","43,629,000","43,353,000","55,232,000","38,501,000","41,890,000","38,729,000","40,644,000","36,815,000","35,367,000","37,700,000","46,985,000","30,872,000","26,083,000","21,832,000","14,932,000","12,866,000","12,532,000","11,614,000","12,042,000","13,352,000","10,827,000","7,844,000","5,158,000","5,474,000","5,183,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"153,146,000","137,323,000","140,704,000","135,934,000","124,970,000","98,726,000","77,138,000","75,870,000","73,395,000","69,873,000","77,905,000","83,079,000","82,013,000","77,355,000","80,109,000","74,936,000","47,371,000","37,503,000","40,587,000","40,214,000","37,714,000","26,242,000","18,210,000","19,751,000","19,480,000","13,654,000","16,874,000","19,522,000","20,505,000","17,501,000","19,805,000","22,666,000","23,627,000","17,938,000","18,273,000","20,536,000","18,926,000","15,122,000","18,492,000","21,736,000","21,702,000","16,347,000","20,168,000","23,835,000","20,143,000","17,553,000","16,428,000","16,596,000","14,367,000","11,434,000","12,392,000","13,885,000","13,360,000","13,855,000","18,921,000","22,302,000","24,790,000","17,029,000","18,297,000","17,786,000","17,182,000","13,917,000","15,138,000","15,074,000","13,629,000","10,975,000","10,697,000","11,490,000","12,006,000","8,611,000","8,420,000","9,670,000","9,053,000","6,215,000","7,874,000","8,182,000","6,924,000","5,690,000","6,295,000","6,717,000","6,940,000","5,423,000","6,326,000","6,902,000","7,442,000","6,112,000","7,113,000","8,196,000","7,443,000","6,700,000","6,800,000","6,000,000","5,700,000","5,300,000","6,100,000","5,900,000","6,200,000","4,600,000","5,600,000","5,500,000","4,900,000","3,500,000","3,600,000"
			AccountsReceivable,"151,350,000","134,561,000","136,812,000","134,018,000","124,391,000","97,623,000","71,585,000","73,018,000","71,638,000","66,677,000","77,315,000","81,817,000","81,252,000","72,806,000","77,867,000","74,344,000","47,371,000","37,503,000","40,587,000","40,214,000","37,714,000","25,730,000","17,701,000","19,751,000","19,480,000","13,531,000","16,874,000","19,522,000","20,505,000","17,501,000","19,805,000","22,666,000","23,627,000","16,984,000","18,273,000","20,536,000","18,926,000","14,394,000","18,492,000","21,736,000","21,702,000","16,227,000","19,880,000","23,352,000","20,143,000","16,399,000","16,420,000","16,596,000","14,367,000","9,949,000","10,719,000","10,475,000","11,109,000","12,502,000","18,921,000","22,302,000","24,790,000","17,029,000","18,297,000","17,786,000","17,182,000","13,917,000","15,138,000","15,074,000","13,629,000","10,975,000","10,697,000","11,490,000","12,006,000","8,611,000","8,420,000","9,670,000","9,053,000","6,215,000","7,874,000","8,182,000","6,924,000","5,690,000","6,295,000","6,717,000","6,940,000","4,755,000","5,858,000","6,780,000","7,442,000","6,112,000",,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"152,469,000","135,773,000","138,145,000","135,337,000","125,844,000","99,116,000","73,044,000","74,119,000","72,825,000","67,808,000","78,742,000","83,346,000","82,734,000","74,142,000","78,914,000","74,975,000","47,790,000","37,861,000","40,894,000","40,527,000","38,000,000","25,831,000","17,864,000","19,969,000","19,669,000","13,715,000","17,032,000","19,665,000","20,644,000","17,673,000","19,951,000","22,783,000","23,727,000","17,101,000","18,405,000","20,631,000","19,053,000","14,518,000","18,619,000","21,804,000","21,803,000",,"19,978,000","23,435,000",,"16,481,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,119,000","-1,212,000","-1,333,000","-1,319,000","-1,453,000","-1,493,000","-1,459,000","-1,101,000","-1,187,000","-1,131,000","-1,427,000","-1,529,000","-1,482,000","-1,336,000","-1,047,000","-631,000","-419,000","-358,000","-307,000","-313,000","-286,000","-101,000","-163,000","-218,000","-189,000","-184,000","-158,000","-143,000","-139,000","-172,000","-146,000","-117,000","-100,000","-117,000","-132,000","-95,000","-127,000","-124,000","-127,000","-68,000","-101,000",,"-98,000","-83,000",,"-82,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"1,796,000","2,762,000","3,892,000","1,916,000","579,000","1,103,000","5,553,000","2,852,000","1,757,000","3,196,000","590,000","1,262,000","761,000","4,549,000","2,242,000","592,000",,"0","0","0","0","512,000","509,000","0","0","123,000",,,,"0","0","0","0","954,000","0","0","0","728,000","0","0","0","120,000","288,000","483,000","0","1,154,000","8,000","0","0","1,485,000","1,673,000","3,410,000","2,251,000","1,353,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"668,000","468,000","122,000",,,,,,,,,,,,,,,,,,,
		Inventory,"180,290,000","165,629,000","148,186,000","132,318,000","119,763,000","110,372,000","77,641,000","84,950,000","86,727,000","85,195,000","89,338,000","97,176,000","88,896,000","85,989,000","88,438,000","77,289,000","40,862,000","41,545,000","43,515,000","38,482,000","31,915,000","30,000,000","12,530,000","12,310,000","12,727,000","13,047,000","11,757,000","12,430,000","13,481,000","14,098,000","13,649,000","14,709,000","14,465,000","13,853,000","12,778,000","12,441,000","12,510,000","12,559,000","12,976,000","13,719,000","14,199,000","12,829,000","12,040,000","12,049,000","11,984,000","10,773,000","9,761,000","9,300,000","8,878,000","7,799,000","8,097,000","8,397,000","8,646,000","9,960,000","11,505,000","12,203,000","12,005,000","11,421,000","11,321,000","11,140,000","11,768,000","10,386,000","9,318,000","9,138,000","8,592,000","7,870,000","7,911,000","7,852,000","7,859,000","7,105,000","6,794,000","6,713,000","6,866,000","6,621,000","6,812,000","7,123,000","6,271,000","6,846,000","6,936,000","7,211,000","7,337,000","7,238,000","8,681,000","8,896,000","8,983,000","9,033,000","8,873,000","8,318,000","8,169,000","8,100,000","7,200,000","7,400,000","7,600,000","8,100,000","8,000,000","7,100,000","6,500,000","6,800,000","6,700,000","5,600,000","4,700,000","4,500,000","4,500,000"
			RawMaterials,"98,458,000","90,487,000","79,924,000","65,876,000","58,133,000","49,361,000","32,118,000","33,710,000","35,760,000","34,340,000","37,869,000","40,942,000","38,285,000","39,086,000","34,836,000","30,369,000","25,803,000","26,426,000","28,204,000","24,242,000","19,797,000","16,864,000","5,129,000","5,404,000","5,631,000","5,555,000","5,168,000","5,578,000","6,068,000","6,329,000","6,866,000","7,006,000","6,127,000","6,037,000","6,275,000","5,619,000","5,623,000","5,564,000","6,483,000","5,885,000","5,884,000","5,624,000","5,290,000","5,569,000","5,125,000","4,315,000","4,190,000","3,884,000","3,585,000","3,186,000","3,700,000","3,821,000","3,878,000","4,428,000","5,416,000","5,200,000","5,187,000","4,577,000","4,970,000","4,633,000","4,164,000","3,585,000","3,349,000","3,158,000","2,975,000","2,353,000","2,523,000","2,921,000","2,733,000","2,523,000","2,577,000","2,571,000","2,286,000","2,120,000","2,462,000","2,701,000","2,233,000","2,239,000","2,339,000","2,652,000","2,444,000","2,426,000","2,757,000","2,808,000","3,064,000",,,,,,,,,,,,,,,,,,
			WorkInProcess,"44,230,000","34,713,000","35,782,000","35,384,000","33,169,000","30,675,000","27,340,000","33,591,000","31,189,000","28,667,000","28,752,000","32,223,000","29,605,000","26,871,000","16,386,000","33,874,000","7,975,000","6,910,000","7,360,000","6,035,000","5,977,000","5,641,000","4,429,000","4,269,000","4,101,000","4,478,000","3,700,000","3,890,000","4,311,000","3,979,000","4,186,000","4,098,000","4,735,000","4,258,000","3,767,000","3,766,000","3,746,000","3,695,000","3,794,000","4,359,000","4,711,000","3,912,000","3,515,000","3,761,000","3,717,000","3,628,000","3,188,000","3,147,000","3,174,000","2,420,000","2,467,000","2,472,000","2,568,000","2,757,000","3,626,000","3,881,000","3,894,000","3,863,000","3,663,000","3,510,000","4,594,000","3,481,000","3,087,000","3,170,000","3,158,000","2,988,000","2,916,000","3,000,000","3,064,000","2,487,000","2,309,000","2,347,000","2,776,000","2,390,000","2,385,000","2,490,000","2,505,000","2,611,000","2,705,000","2,707,000","2,819,000","2,773,000","3,264,000","3,419,000","3,309,000",,,,,,,,,,,,,,,,,,
			FinishedGoods,"48,129,000","50,638,000","42,886,000","40,807,000","38,014,000","39,332,000","26,702,000","25,645,000","27,183,000","29,711,000","29,945,000","30,303,000","26,120,000","23,963,000","40,695,000","15,647,000","8,735,000","9,920,000","9,332,000","9,323,000","7,417,000","8,069,000","3,461,000","3,121,000","3,492,000","3,464,000","3,926,000","3,616,000","3,758,000","4,433,000","3,290,000","4,354,000","4,306,000","4,238,000","3,419,000","3,726,000","3,826,000","3,570,000","3,363,000","4,062,000","4,142,000","3,861,000","3,773,000","3,246,000","3,547,000","3,379,000","3,103,000","2,914,000","2,781,000","2,900,000","2,557,000","2,773,000","2,854,000","3,523,000","3,193,000","3,789,000","3,555,000","3,627,000","3,244,000","3,492,000","3,453,000","3,715,000","3,157,000","3,021,000","2,806,000","2,767,000","2,720,000","2,211,000","2,342,000","2,402,000","2,163,000","2,038,000","2,120,000","2,308,000","1,965,000","1,932,000","1,533,000","2,209,000","1,892,000","1,852,000","2,074,000","2,039,000","2,660,000","2,669,000","2,610,000",,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-10,527,000","-10,209,000","-10,406,000","-9,749,000","-9,553,000","-8,996,000","-8,519,000","-7,996,000","-7,405,000","-7,523,000","-7,228,000","-6,292,000","-5,114,000","-3,931,000","-3,479,000","-2,601,000","-1,651,000","-1,711,000","-1,381,000","-1,118,000","-1,276,000","-574,000","-489,000","-484,000","-497,000","-450,000","-1,037,000","-654,000","-656,000","-643,000","-693,000","-749,000","-703,000","-680,000","-683,000","-670,000","-685,000","-270,000","-664,000","-587,000","-538,000","-568,000","-538,000","-527,000","-405,000","-549,000","-720,000","-645,000","-662,000","-707,000","-627,000","-669,000","-654,000","-748,000","-730,000","-667,000","-631,000","-646,000","-556,000","-495,000","-443,000","-395,000","-275,000","-211,000","-347,000","-238,000","-248,000","-280,000","-280,000","-307,000","-255,000","-243,000","-315,000","-197,000",,,,"-213,000",,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"39,000","41,000","41,000","41,000","41,000","41,000","38,000","37,000","37,000","39,000","37,000","38,000","39,000","38,000","39,000","40,000","42,000","40,000","40,000","126,000","127,000","37,000","39,000","40,000","43,000","44,000","298,000","316,000","316,000","319,000","337,000","354,000","331,000","334,000","328,000","308,000","315,000","329,000","49,000","47,000","48,000","46,000","132,000","139,000","137,000","131,000","134,000","124,000","131,000","132,000","134,000","132,000","123,000","127,000","141,000","153,000","153,000","146,000","145,000","60,000","59,000","118,000","56,000","55,000","52,000","413,000","423,000","425,000","454,000","462,000","433,000","438,000","436,000","425,000","398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0","469,000","462,000","461,000","460,000","452,000","464,000","467,000","467,000","476,000","486,000","471,000","474,000","440,000","429,000","412,000","248,000","260,000","260,000","260,000","260,000","446,000","446,000","446,000","446,000","575,000","575,000","575,000","575,000","259,000","259,000","259,000","259,000","301,000","301,000","301,000","301,000","219,000","219,000","219,000","219,000","782,000","782,000","782,000","782,000","392,000","392,000","392,000","392,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
