name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,01/31/2011
		CurrentDeferredAssets,"103,528,000","102,322,000","96,110,000","100,774,000","114,715,000","136,331,000","120,762,000","112,598,000","100,013,000","99,072,000","84,530,000","77,616,000","74,976,000","78,223,000","63,492,000","57,419,000","52,545,000","52,451,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"2,756,535,000","2,513,988,000","2,371,198,000","2,393,653,000","2,279,668,000","2,596,106,000","2,539,448,000","2,566,098,000","2,595,087,000","2,616,656,000","2,422,157,000","1,342,144,000","1,291,922,000","1,121,780,000","1,031,606,000","888,851,000","749,605,000","417,490,000","408,349,000","363,113,000","355,230,000","358,173,000","345,733,000","338,838,000","332,167,000","319,570,000","284,203,000","335,760,000","273,550,000","247,958,000","236,775,000","164,698,000","141,227,000","47,511,000","25,267,000","14,258,000","13,155,000","13,697,000","11,039,000","11,890,000","10,544,000","11,868,000","8,249,000","3,599,000"
		NetPPE,"341,573,000","354,098,000","353,977,000","371,907,000","384,714,000","539,076,000","560,586,000","572,760,000","566,873,000","424,014,000","403,887,000","310,097,000","291,290,000","158,276,000","156,502,000","156,409,000","155,674,000","160,880,000","161,249,000","161,954,000","165,356,000","166,395,000","159,823,000","151,953,000","144,655,000","134,995,000","100,264,000","77,013,000","62,315,000","50,374,000","43,236,000","33,852,000","18,003,000","15,505,000","14,437,000","13,855,000","12,695,000","13,205,000","10,758,000","10,316,000","9,700,000","8,919,000","7,209,000","2,418,000"
			GrossPPE,"504,387,000","507,640,000","502,064,000","510,079,000","515,399,000","664,817,000","703,039,000","705,503,000","691,416,000","547,511,000","520,736,000","418,402,000","393,215,000","260,073,000","251,736,000","245,196,000","238,380,000","237,145,000","230,857,000","225,067,000","221,783,000","216,409,000","208,978,000","195,825,000","183,448,000","170,495,000","132,835,000","107,045,000","89,844,000","75,555,000","66,379,000","55,006,000","37,193,000","32,943,000","30,646,000",,,"22,920,000","19,775,000","18,125,000","16,291,000","14,579,000","12,198,000","5,977,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","0","0"
				BuildingsAndImprovements,"218,277,000",,"225,003,000",,,,,,,"0","0","0","0","82,250,000","82,250,000","82,250,000","82,250,000","82,250,000","82,250,000","82,250,000","82,250,000","82,250,000","82,250,000","82,250,000","82,250,000",,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"140,452,000","329,449,000","135,293,000","104,190,000","103,711,000","103,770,000","148,294,000","139,957,000","131,752,000","138,460,000","115,333,000","105,233,000","103,282,000","98,759,000","96,075,000","92,093,000","87,917,000","87,547,000","85,516,000","83,377,000","80,633,000","75,590,000","69,824,000","64,309,000","59,776,000","57,281,000","46,995,000","41,976,000","39,343,000","36,049,000","33,634,000","31,191,000","29,239,000","25,815,000","23,004,000",,,"18,791,000","18,106,000","16,504,000","14,357,000","12,676,000","10,344,000","5,246,000"
				OtherProperties,"341,573,000","354,098,000","353,977,000","239,066,000","245,756,000","356,296,000","374,980,000","388,931,000","398,652,000","267,086,000","278,261,000","215,228,000","201,675,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"36,695,000",,"30,833,000","28,072,000","23,795,000",,,,,,,,,,,,,,,,,,,,"72,186,000","62,479,000","51,469,000","37,868,000","29,360,000","23,085,000","14,668,000",,,,,,,,,,,,
				Leases,"145,658,000","141,496,000","141,768,000","135,990,000","137,860,000","180,956,000","179,765,000","176,615,000","161,012,000","141,965,000","127,142,000","97,941,000","88,258,000","79,064,000","73,411,000","70,853,000","68,213,000","67,348,000","63,091,000","59,440,000","58,900,000","58,569,000","56,904,000","49,266,000","41,422,000","41,028,000","23,361,000","13,600,000","12,633,000","10,146,000","9,660,000","9,147,000","7,954,000","7,128,000","7,642,000",,,"4,129,000","1,669,000","1,621,000","1,934,000","1,903,000","1,854,000","731,000"
			AccumulatedDepreciation,"-162,814,000","-153,542,000","-148,087,000","-138,172,000","-130,685,000","-125,741,000","-142,453,000","-132,743,000","-124,543,000","-123,497,000","-116,849,000","-108,305,000","-101,925,000","-101,797,000","-95,234,000","-88,787,000","-82,706,000","-76,265,000","-69,608,000","-63,113,000","-56,427,000","-50,014,000","-49,155,000","-43,872,000","-38,793,000","-35,500,000","-32,571,000","-30,032,000","-27,529,000","-25,181,000","-23,143,000","-21,154,000","-19,190,000","-17,438,000","-16,209,000",,,"-9,715,000","-9,017,000","-7,809,000","-6,591,000","-5,660,000","-4,989,000","-3,559,000"
		GoodwillAndOtherIntangibleAssets,"1,552,349,000","1,566,397,000","1,580,446,000","1,594,532,000","1,526,202,000","1,541,041,000","1,500,283,000","1,501,964,000","1,516,524,000","1,531,255,000","1,527,453,000","580,805,000","587,885,000","595,010,000","602,126,000","609,253,000","501,418,000","209,524,000","213,816,000","173,258,000","159,664,000","162,355,000","165,065,000","168,052,000","171,146,000","172,800,000","176,999,000","180,163,000","28,355,000","29,486,000","30,616,000","32,039,000","30,461,000","31,364,000","10,328,000",,,,,,,,,
			Goodwill,"1,401,628,000","1,401,628,000","1,401,628,000","1,401,628,000","1,334,888,000","1,334,888,000","1,301,073,000","1,292,840,000","1,292,840,000","1,292,840,000","1,278,456,000","503,388,000","503,388,000","503,388,000","503,388,000","503,388,000","413,881,000","161,382,000","161,382,000","138,681,000","124,642,000","124,642,000","124,642,000","124,642,000","124,642,000","123,318,000","124,306,000","124,321,000","19,070,000","19,070,000","19,070,000","19,070,000","19,070,000","19,070,000","5,734,000",,,,,,,,,
			OtherIntangibleAssets,"150,721,000","164,769,000","178,818,000","192,904,000","191,314,000","206,153,000","199,210,000","209,124,000","223,684,000","238,415,000","248,997,000","77,417,000","84,497,000","91,622,000","98,738,000","105,865,000","87,537,000","48,142,000","52,434,000","34,577,000","35,022,000","37,713,000","40,423,000","43,410,000","46,504,000","49,482,000","52,693,000","55,842,000","9,285,000","10,416,000","11,546,000","12,969,000","11,391,000","12,294,000","4,594,000",,,,,,,,,
		InvestmentsAndAdvances,"382,933,000","46,431,000","43,788,000","36,889,000","13,603,000","13,728,000","18,228,000","17,653,000","17,142,000","35,370,000","66,933,000","94,009,000","146,159,000","110,588,000","113,747,000","9,750,000","9,750,000","5,375,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","1,500,000","1,500,000","1,500,000","71,685,000","177,923,000","165,082,000","160,923,000","96,590,000","91,638,000",,,,,,,,,,,
		NonCurrentAccountsReceivable,"180,758,000","242,689,000","169,215,000","194,630,000","191,113,000","347,202,000","316,824,000","330,335,000","335,427,000","468,934,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"197,232,000","200,876,000","136,600,000","104,284,000","78,504,000","69,637,000","67,854,000","74,498,000","83,386,000","88,990,000","67,842,000","64,705,000","61,433,000","64,766,000","52,003,000","43,435,000","36,754,000","37,920,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"101,690,000","103,497,000","87,172,000","91,411,000","85,532,000","85,422,000","75,673,000","68,888,000","75,735,000","68,093,000","356,042,000","292,528,000","205,155,000","193,140,000","107,228,000","70,004,000","46,009,000","41,711,000","28,284,000","22,901,000","25,210,000","24,423,000","15,845,000","13,833,000","14,866,000","10,275,000","5,440,000","6,899,000","4,957,000","3,016,000","2,000,000","2,217,000","1,125,000","642,000","502,000","403,000","460,000","492,000","281,000","1,574,000","844,000","2,949,000","1,040,000","1,181,000"
TotalLiabilitiesNetMinorityInterest,"5,871,851,000","5,568,104,000","4,911,234,000","4,911,659,000","4,051,634,000","4,274,481,000","3,985,383,000","3,977,011,000","3,414,213,000","3,440,042,000","3,243,680,000","3,053,730,000","2,980,718,000","2,979,786,000","2,717,807,000","1,004,681,000","931,742,000","1,237,155,000","1,004,075,000","936,192,000","894,852,000","913,385,000","760,793,000","688,450,000","650,814,000","677,425,000","538,166,000","475,553,000","425,901,000","434,470,000","331,314,000","286,815,000","247,859,000","255,423,000","189,744,000","164,854,000","151,537,000","152,901,000","105,870,000","93,884,000","80,508,000","80,823,000","98,711,000","75,294,000"
	CurrentLiabilities,"1,689,653,000","2,098,742,000","1,524,696,000","1,543,009,000","1,398,153,000","1,524,748,000","1,257,046,000","1,233,667,000","1,160,044,000","1,312,296,000","1,136,648,000","1,027,215,000","973,568,000","1,045,138,000","809,396,000","741,346,000","658,472,000","868,818,000","719,223,000","669,025,000","638,522,000","667,373,000","554,147,000","498,449,000","465,136,000","497,766,000","402,510,000","358,149,000","327,704,000","346,648,000","254,903,000","225,301,000","202,922,000","207,854,000","153,166,000","132,825,000","118,078,000","116,959,000","93,546,000","79,985,000","67,618,000","69,213,000","48,772,000","31,123,000"
		PayablesAndAccruedExpenses,"247,804,000","317,185,000","283,000,000","286,783,000","246,330,000","212,278,000","207,299,000","248,352,000","204,442,000","196,760,000","231,547,000","201,999,000","178,552,000","146,059,000","123,384,000","113,721,000","86,003,000","88,200,000","87,089,000","186,829,000","169,450,000","188,666,000","168,628,000","130,615,000","110,248,000","150,645,000","119,963,000","94,992,000","78,332,000","96,765,000","74,772,000","61,023,000","49,384,000","58,698,000","45,454,000","35,917,000","33,145,000","37,391,000","5,867,000","7,135,000","9,257,000","9,166,000","6,375,000","4,005,000"
			Payables,"19,719,000","59,206,000","35,617,000","45,789,000","48,849,000","9,319,000","16,479,000","40,804,000","24,874,000","18,938,000","28,026,000","25,924,000","23,407,000","20,418,000","18,669,000","14,470,000","9,898,000","11,040,000","12,409,000","8,984,000","8,239,000","7,503,000","6,395,000","5,429,000","4,885,000","4,868,000","4,205,000","4,116,000","3,964,000","3,726,000","2,830,000","2,636,000","2,234,000","2,079,000","2,018,000","1,805,000","2,533,000","1,632,000","1,195,000","1,844,000","2,558,000","1,455,000","1,174,000","1,442,000"
				AccountsPayable,"19,719,000","59,206,000","35,617,000","45,789,000","48,849,000","9,319,000","16,479,000","40,804,000","24,874,000","18,938,000","28,026,000","25,924,000","23,407,000","20,418,000","18,669,000","14,470,000","9,898,000","11,040,000","12,409,000","8,984,000","8,239,000","7,503,000","6,395,000","5,429,000","4,885,000","4,868,000","4,205,000","4,116,000","3,964,000","3,726,000","2,830,000","2,636,000","2,234,000","2,079,000","2,018,000","1,805,000","2,533,000","1,632,000","1,195,000","1,844,000","2,558,000","1,455,000","1,174,000","1,442,000"
			CurrentAccruedExpenses,"228,085,000","257,979,000","247,383,000","240,994,000","197,481,000","202,959,000","190,820,000","207,548,000","179,568,000","177,822,000","203,521,000","176,075,000","155,145,000","125,641,000","104,715,000","99,251,000","76,105,000","77,160,000","74,680,000","177,845,000","161,211,000","181,163,000","162,233,000","125,186,000","105,363,000","145,777,000","115,758,000","90,876,000","74,368,000","93,039,000","71,942,000","58,387,000","47,150,000","56,619,000","43,436,000","34,112,000","30,612,000","35,759,000","4,672,000","5,291,000","6,699,000","7,711,000","5,201,000","2,563,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"218,796,000","396,952,000","297,733,000","302,156,000","227,909,000","281,986,000","286,101,000","224,721,000","186,558,000","286,159,000","215,224,000","179,846,000","163,284,000","226,061,000","181,425,000","133,015,000","100,156,000","145,365,000","115,733,000",,,,,,,,,,,,,,,,,,,,"25,715,000","18,705,000","11,685,000","16,142,000","10,194,000","7,445,000"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"982,000","999,000","173,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"982,000","968,000",
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"982,000","968,000",
			CurrentCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","31,000","173,000"
		CurrentDeferredLiabilities,"1,223,053,000","1,384,605,000","943,963,000","954,070,000","923,914,000","1,030,484,000","763,646,000","760,594,000","769,044,000","829,377,000","689,877,000","645,370,000","631,732,000","673,018,000","504,587,000","494,610,000","472,313,000","635,253,000","516,401,000","482,196,000","469,072,000","478,707,000","385,519,000","367,834,000","354,888,000","347,121,000","282,547,000","263,157,000","249,372,000","249,883,000","180,131,000","164,278,000","153,538,000","149,156,000","107,712,000","96,908,000","84,933,000","79,568,000","61,964,000","54,145,000","46,676,000","42,923,000","31,204,000","19,500,000"
			CurrentDeferredRevenue,"1,223,053,000","1,384,605,000","943,963,000","954,070,000","923,914,000","1,030,484,000","763,646,000","760,594,000","769,044,000","829,377,000","689,877,000","645,370,000","631,732,000","673,018,000","504,587,000","494,610,000","472,313,000","635,253,000","516,401,000","482,196,000","469,072,000","478,707,000","385,519,000","367,834,000","354,888,000","347,121,000","282,547,000","263,157,000","249,372,000","249,883,000","180,131,000","164,278,000","153,538,000","149,156,000","107,712,000","96,908,000","84,933,000","79,568,000","61,964,000","54,145,000","46,676,000","42,923,000","31,204,000","19,500,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,182,198,000","3,469,362,000","3,386,538,000","3,368,650,000","2,653,481,000","2,749,733,000","2,728,337,000","2,743,344,000","2,254,169,000","2,127,746,000","2,107,032,000","2,026,515,000","2,007,150,000","1,934,648,000","1,908,411,000","263,335,000","273,270,000","368,337,000","284,852,000","267,167,000","256,330,000","246,012,000","206,646,000","190,001,000","185,678,000","179,659,000","135,656,000","117,404,000","98,197,000","87,822,000","76,411,000","61,514,000","44,937,000","47,569,000","36,578,000","32,029,000","33,459,000","35,942,000","12,324,000","13,899,000","12,890,000","11,610,000","49,939,000","44,171,000"
		LongTermDebtAndCapitalLeaseObligation,"4,080,424,000","3,363,287,000","3,303,133,000","3,273,705,000","2,555,212,000","2,633,605,000","2,614,707,000","2,598,147,000","2,099,883,000","1,950,261,000","1,940,928,000","1,865,040,000","1,832,706,000","1,634,474,000","1,614,945,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,307,000","1,557,000","0"
			LongTermDebt,"3,866,179,000","3,137,731,000","3,095,842,000","3,054,463,000","2,329,193,000","2,302,635,000","2,275,313,000","2,248,396,000","1,735,046,000","1,714,630,000","1,693,951,000","1,673,569,000","1,653,479,000","1,634,474,000","1,614,945,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,307,000","1,557,000",
			LongTermCapitalLeaseObligation,"214,245,000","225,556,000","207,291,000","219,242,000","226,019,000","330,970,000","339,394,000","349,751,000","364,837,000","235,631,000","246,977,000","191,471,000","179,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0"
		NonCurrentDeferredLiabilities,"82,657,000","86,584,000","69,658,000","80,539,000","86,188,000","110,418,000","110,504,000","143,308,000","153,141,000","176,832,000","165,723,000","160,888,000","173,999,000","204,929,000","197,992,000","166,976,000","176,076,000","269,954,000","185,712,000","167,004,000","156,720,000","146,752,000","113,636,000","99,525,000","95,889,000","102,382,000","66,341,000","58,093,000","55,931,000","54,202,000","49,146,000","42,717,000","40,474,000","43,165,000","33,433,000","30,727,000","32,404,000","35,144,000","12,002,000","13,523,000","12,466,000","9,742,000","5,366,000","2,807,000"
			NonCurrentDeferredRevenue,"82,657,000","86,584,000","69,658,000","80,539,000","86,188,000","110,418,000","110,504,000","143,308,000","153,141,000","176,832,000","165,723,000","160,888,000","173,999,000","204,929,000","197,992,000","166,976,000","176,076,000","269,954,000","185,712,000","167,004,000","156,720,000","146,752,000","113,636,000","99,525,000","95,889,000","102,382,000","66,341,000","58,093,000","55,931,000","54,202,000","49,146,000","42,717,000","40,474,000","43,165,000","33,433,000","30,727,000","32,404,000","35,144,000","12,002,000","13,523,000","12,466,000","9,742,000","5,366,000","2,807,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0",,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","39,949,000","39,949,000"
		OtherNonCurrentLiabilities,"19,117,000","19,491,000","13,747,000","14,406,000","12,081,000","5,710,000","3,126,000","1,889,000","1,145,000","653,000","381,000","587,000","445,000","95,245,000","95,474,000","96,359,000","97,194,000","98,383,000","99,140,000","100,163,000","99,610,000","99,260,000","93,010,000","90,476,000","89,789,000","77,277,000","69,315,000","59,311,000","42,266,000","33,620,000","27,265,000","18,797,000","4,463,000","4,404,000","3,145,000","1,302,000","1,055,000","798,000","322,000","376,000","424,000","561,000","3,067,000","1,415,000"
TotalEquityGrossMinorityInterest,"-661,874,000","222,771,000","177,708,000","1,134,665,000","1,246,231,000","1,594,005,000","1,609,312,000","1,669,481,000","1,810,055,000","1,999,429,000","1,826,117,000","1,433,840,000","1,426,026,000","1,520,457,000","1,421,867,000","1,146,836,000","1,118,540,000","807,305,000","771,705,000","767,962,000","763,734,000","805,161,000","814,171,000","829,141,000","833,050,000","859,414,000","840,946,000","837,587,000","814,094,000","813,321,000","797,894,000","794,801,000","783,770,000","784,908,000","250,082,000","247,811,000","237,977,000","237,544,000","224,365,000","224,772,000","223,946,000","1,400,000","-42,260,000","-36,503,000"
	StockholdersEquity,"-661,874,000","222,771,000","177,708,000","1,134,665,000","1,246,231,000","1,594,005,000","1,609,312,000","1,669,481,000","1,810,055,000","1,999,429,000","1,826,117,000","1,433,840,000","1,426,026,000","1,520,457,000","1,421,867,000","1,146,836,000","1,118,540,000","807,305,000","771,705,000","767,962,000","763,734,000","805,161,000","814,171,000","829,141,000","833,050,000","859,414,000","840,946,000","837,587,000","814,094,000","813,321,000","797,894,000","794,801,000","783,770,000","784,908,000","250,082,000","247,811,000","237,977,000","237,544,000","224,365,000","224,772,000","223,946,000","1,400,000","-42,260,000","-36,503,000"
		CapitalStock,"168,000","167,000","166,000","165,000","164,000","163,000","162,000","160,000","158,000","157,000","155,000","151,000","150,000","149,000","148,000","146,000","144,000","143,000","141,000","140,000","138,000","137,000","136,000","134,000","133,000","132,000","130,000","128,000","125,000","123,000","121,000","120,000","118,000","116,000","107,000","105,000","103,000","101,000","97,000","97,000","95,000","80,000","22,000","19,000"
			PreferredStock,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0",,,
			CommonStock,"168,000","167,000","166,000","165,000","164,000","163,000","162,000","160,000","158,000","157,000","155,000","151,000","150,000","149,000","148,000","146,000","144,000","143,000","141,000","140,000","138,000","137,000","136,000","134,000","133,000","132,000","130,000","128,000","125,000","123,000","121,000","120,000","118,000","116,000","107,000","105,000","103,000","101,000","97,000","97,000","95,000","80,000","22,000","19,000"
		AdditionalPaidInCapital,"4,155,066,000","5,032,351,000","4,846,204,000","4,689,282,000","4,187,267,000","4,063,885,000","3,943,678,000","3,802,423,000","3,678,895,000","3,566,055,000","3,367,866,000","2,918,277,000","2,809,273,000","2,754,858,000","2,660,472,000","2,327,885,000","2,194,900,000","2,086,893,000","2,028,455,000","1,973,386,000","1,887,900,000","1,828,821,000","1,763,624,000","1,683,869,000","1,600,641,000","1,528,647,000","1,429,386,000","1,352,921,000","1,272,825,000","1,200,858,000","1,127,773,000","1,075,883,000","1,004,021,000","954,441,000","387,207,000","368,475,000","344,856,000","328,277,000","308,820,000","303,774,000","298,356,000","55,362,000","10,484,000","6,502,000"
		RetainedEarnings,"-3,813,195,000","-3,808,548,000","-3,667,725,000","-3,324,403,000","-2,940,452,000","-2,469,451,000","-2,329,903,000","-2,128,372,000","-1,867,050,000","-1,561,471,000","-1,538,743,000","-1,481,104,000","-1,380,232,000","-1,232,044,000","-1,234,170,000","-1,178,465,000","-1,074,966,000","-1,279,887,000","-1,254,817,000","-1,204,215,000","-1,120,715,000","-1,020,784,000","-946,579,000","-853,088,000","-766,491,000","-665,595,000","-586,272,000","-513,298,000","-458,009,000","-386,823,000","-329,795,000","-281,244,000","-220,462,000","-169,707,000","-137,076,000","-120,526,000","-106,833,000","-90,699,000","-84,537,000","-79,063,000","-74,488,000","-54,018,000","-52,742,000","-43,026,000"
		TreasuryStock,"1,000,000,000","1,000,000,000","1,000,000,000","229,515,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-3,913,000","-1,199,000","-937,000","-864,000","-748,000","-592,000","-4,625,000","-4,730,000","-1,948,000","-5,312,000","-3,161,000","-3,484,000","-3,165,000","-2,506,000","-4,583,000","-2,730,000","-1,538,000","156,000","-2,074,000","-1,349,000","-3,589,000","-3,013,000","-3,010,000","-1,774,000","-1,233,000","-3,770,000","-2,298,000","-2,164,000","-847,000","-837,000","-205,000","42,000","93,000","58,000","-156,000","-243,000","-149,000","-135,000","-15,000","-36,000","-17,000","-24,000","-24,000","2,000"
