name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
			ChangeInOtherCurrentLiabilities,"-4,763,000","-23,786,000","20,039,000","-19,224,000","18,208,000","-10,323,000","-24,620,000","16,432,000","40,838,000","-1,004,000","-14,933,000","15,552,000","-17,301,000","24,035,000","3,315,000","11,478,000","-16,857,000","14,661,000","-13,019,000","9,884,000","4,151,000","11,863,000","-2,851,000","13,444,000"
			ChangeInOtherWorkingCapital,"-2,349,000","14,179,000","-9,282,000","-3,688,000","-3,558,000","22,489,000","2,108,000","6,557,000","-6,847,000","509,000","-1,946,000","1,264,000","1,120,000","4,684,000","-2,396,000","957,000","1,017,000","4,261,000","-6,232,000","9,884,000","-1,706,000","5,857,000","-2,851,000","13,444,000"
InvestingCashFlow,"-104,600,000","-28,077,000","-36,452,000","-17,655,000","-22,416,000","-16,374,000","-35,896,000","-14,983,000","-12,677,000","-12,854,000","-24,723,000","-24,120,000","-25,982,000","-25,806,000","-25,544,000","-30,109,000","-25,892,000","-22,676,000","-26,079,000","-24,200,000","-23,845,000","-20,703,000","-23,159,000","-20,983,000"
	CashFlowFromContinuingInvestingActivities,"-104,600,000","-28,077,000","-36,452,000","-17,655,000","-22,416,000","-16,374,000","-35,896,000","-14,983,000","-12,677,000","-12,854,000","-24,723,000","-24,120,000","-25,982,000","-25,806,000","-25,544,000","-30,109,000","-25,892,000","-22,676,000","-26,079,000","-24,200,000","-23,845,000","-20,703,000","-23,159,000","-20,983,000"
		NetPPEPurchaseAndSale,"-107,230,000","-28,097,000","-36,595,000","-20,108,000","-22,430,000","-16,382,000","-35,986,000","-15,041,000","-12,743,000","-13,053,000","-24,853,000","-24,369,000","-26,111,000","-25,992,000","-25,680,000","-30,129,000","-25,892,000","-22,792,000","-26,084,000","-22,916,000","-23,516,000","-20,703,000","-23,255,000","-20,162,000"
			PurchaseOfPPE,"-107,230,000","-28,097,000","-36,595,000","-20,108,000","-22,430,000","-16,382,000","-35,986,000","-15,041,000","-12,743,000","-13,053,000","-24,853,000","-24,369,000","-26,111,000","-25,992,000","-25,680,000","-30,129,000","-25,892,000","-22,792,000","-26,084,000","-22,916,000","-23,516,000","-20,703,000","-23,255,000","-20,162,000"
		NetInvestmentPurchaseAndSale,"0",,,,,,,,,,,,,,"0",,,,"0","-1,500,000",,,"0","0"
			PurchaseOfInvestment,"0",,,,,,,,,,,,,,"0",,,,"0","-1,500,000",,,"0","0"
		NetOtherInvestingChanges,"2,630,000","20,000","143,000","2,453,000","14,000","8,000","90,000","58,000","66,000","199,000","130,000","249,000","129,000","186,000","136,000","20,000","0","116,000","5,000","216,000",,,"96,000","-821,000"
FinancingCashFlow,"-243,176,000","-9,941,000","-122,259,000","4,464,000","-115,440,000","-1,089,000","1,375,000","3,469,000","20,836,000","150,601,000","-24,399,000","-16,118,000","-270,000","-1,354,000","2,796,000","8,540,000","-638,000","-301,000","8,665,000","-1,361,000","-3,091,000","-375,000","-2,146,000","-1,786,000"
	CashFlowFromContinuingFinancingActivities,"-243,176,000","-9,941,000","-122,259,000","4,464,000","-115,440,000","-1,089,000","1,375,000","3,469,000","20,836,000","150,601,000","-24,399,000","-16,118,000","-270,000","-1,354,000","2,796,000","8,540,000","-638,000","-301,000","8,665,000","-1,361,000","-3,091,000","-375,000","-2,146,000","-1,786,000"
		NetIssuancePaymentsOfDebt,"-171,543,000","-1,112,000","-51,046,000","-1,020,000","-118,365,000","-1,536,000","-369,948,000","368,339,000","32,358,000","145,555,000","-28,528,000","3,886,000","-1,823,000","-1,867,000","-546,000","-1,922,000","-1,851,000","-1,758,000","-359,502,000","-2,365,000","-2,311,000","171,442,000","-1,790,000","-1,786,000"
			NetLongTermDebtIssuance,"-171,543,000","-1,112,000","-51,046,000","-1,020,000","-118,365,000","-1,536,000","-369,948,000","368,339,000","32,358,000","145,555,000","-28,528,000","3,886,000","-1,823,000","-1,867,000","-546,000","-1,922,000","-1,851,000","-1,758,000","-359,502,000","-2,365,000","-2,311,000","171,442,000","-1,790,000","-1,786,000"
				LongTermDebtIssuance,,,"0","0","0","0","0","0","402,500,000","146,269,000","0",,,,"200,000,000",,,"0","1,212,000","0","0","173,712,000",,
				LongTermDebtPayments,"-171,543,000","-1,112,000","-51,046,000","-1,020,000","-118,365,000","-1,536,000","-369,948,000","368,339,000","-370,142,000","-714,000","-28,528,000","-562,664,000","-1,823,000","-1,867,000","-200,546,000","-1,922,000","-1,851,000","-1,758,000","-360,714,000","-2,365,000","-2,311,000","-2,270,000","-1,790,000","-1,786,000"
		NetCommonStockIssuance,"-70,733,000","-8,829,000","-60,043,000","52,000","-45,000","-1,421,000","368,673,000","-369,288,000","0","-74,000","14,121,000","-25,000,000","0","0","18,774,000","-40,000","-5,000","-855,000","370,928,000",,,,,
			CommonStockIssuance,"11,790,000","1,820,000",,,,"0",,,,,,,,,"19,802,000",,,,"370,928,000",,,,,
			CommonStockPayments,"-82,523,000","-10,649,000","-71,881,000","52,000","-45,000","-1,421,000","368,673,000","-369,288,000","0","-74,000","-646,000","-25,000,000","0","0","-1,028,000","-40,000","-5,000","-855,000",,,,"0",,
		CashDividendsPaid,"0",,,,,,,,,,,,,,"0",,,"0","0","0","0","-170,983,000",,
			CommonStockDividendPaid,"0",,,,,,,,,,,,,,"0",,,"0","0","0","0","-170,983,000",,
		ProceedsFromStockOptionExercised,,,,"5,432,000","3,870,000","1,868,000","2,627,000","4,480,000","878,000","5,120,000",,"7,926,000","1,553,000","513,000","5,770,000","10,502,000","1,218,000","2,312,000","4,000","0","-780,000","1,868,000","-136,000","0"
		NetOtherFinancingCharges,,,"0","0",,,"23,000","-62,000",,,"0",,,,,,,,"-2,765,000","0","0","-2,702,000","-548,000","-158,000"
EndCashPosition,"315,975,000","315,975,000","306,876,000","440,456,000","409,648,000","455,348,000","375,159,000","378,415,000","257,633,000","264,114,000","40,307,000","95,286,000","83,865,000","73,852,000","17,998,000","50,069,000","35,821,000","60,003,000","4,208,000","27,621,000","24,864,000","31,114,000","4,945,000","23,738,000"
	ChangesInCash,"-139,373,000","9,099,000","-133,580,000","30,808,000","-45,700,000","80,189,000","-3,256,000","120,782,000","-6,481,000","223,807,000","-54,979,000","11,421,000","10,013,000","55,854,000","-32,072,000","14,248,000","-24,182,000","54,810,000","-23,413,000","2,757,000","-5,508,000","25,427,000","-18,793,000","4,135,000"
	BeginningCashPosition,"455,348,000","306,876,000","440,456,000","409,648,000","455,348,000","375,159,000","378,415,000","257,633,000","264,114,000","40,307,000","95,286,000","83,865,000","73,852,000","17,998,000","50,069,000","35,821,000","60,003,000","5,193,000","27,621,000","24,864,000","31,114,000","5,687,000","23,738,000","19,604,000"
IncomeTaxPaidSupplementalData,,,"1,135,000","2,298,000",,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"21,513,000","2,322,000","7,581,000","2,676,000","8,934,000","5,706,000","11,278,000","5,698,000","6,745,000","7,065,000","8,753,000","7,744,000","7,581,000","9,857,000",,,,,,,,,,
CapitalExpenditure,"-107,230,000","-28,097,000","-36,595,000","-20,108,000","-22,430,000","-16,382,000","-35,986,000","-15,041,000","-12,743,000","-13,053,000","-24,853,000","-24,369,000","-26,111,000","-25,992,000","-25,680,000","-30,129,000","-25,892,000","-22,792,000","-26,084,000","-22,916,000","-23,516,000","-20,703,000","-23,255,000","-20,162,000"
IssuanceOfCapitalStock,"11,790,000","1,820,000",,,,"0",,,,,,,,,"19,802,000",,,,"370,928,000",,,,,
IssuanceOfDebt,,,"0","0","0","0","0","0","402,500,000","146,269,000","0",,,,"200,000,000",,,"0","1,212,000","0","0","173,712,000",,
RepaymentOfDebt,"-171,543,000","-1,112,000","-51,046,000","-1,020,000","-118,365,000","-1,536,000","-369,948,000","368,339,000","-370,142,000","-714,000","-28,528,000","-562,664,000","-1,823,000","-1,867,000","-200,546,000","-1,922,000","-1,851,000","-1,758,000","-360,714,000","-2,365,000","-2,311,000","-2,270,000","-1,790,000","-1,786,000"
RepurchaseOfCapitalStock,"-82,523,000","-10,649,000","-71,881,000","52,000","-45,000","-1,421,000","368,673,000","-369,288,000","0","-74,000","-646,000","-25,000,000","0","0","-1,028,000","-40,000","-5,000","-855,000",,,,"0",,
FreeCashFlow,"101,173,000","19,020,000","-11,464,000","23,891,000","69,726,000","81,270,000","-4,721,000","117,255,000","-27,383,000","73,007,000","-30,710,000","27,290,000","10,154,000","57,022,000","-35,004,000","5,688,000","-23,544,000","54,995,000","-32,083,000","5,402,000","-2,088,000","25,802,000","-16,743,000","6,742,000"
