name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,12/31/2005,06/30/2000,03/31/2000
		GainsLossesNotAffectingRetainedEarnings,"-23,289,000","2,063,000","7,633,000","10,455,000","12,267,000","13,160,000","14,407,000","14,675,000","10,693,000","4,699,000","5,186,000","4,160,000","-2,949,000","-9,147,000","-13,579,000","-11,648,000","-9,915,000","-5,451,000","-2,434,000","-2,447,000","-3,728,000","-4,332,000","2,514,000","3,034,000","1,345,000","-2,986,000","518,000","-1,553,000","2,008,000","-765,000","-4,559,000","-1,792,000","-3,362,000","-4,650,000","-1,591,000","1,418,000","14,341,000","18,231,000","20,824,000","18,765,000","17,500,000","17,470,000","19,420,000","15,611,000","10,015,000","10,910,000","17,830,000","17,428,000","15,690,000",,"14,267,000","6,734,000","5,604,000","-17,000","-21,809,000","-23,432,000","-15,488,000","-20,495,000","-9,160,000","-15,613,000","-11,944,000","-14,247,000","-15,640,000",,
		OtherEquityInterest,"-16,822,000","-17,058,000","-17,792,000","-18,040,000","-18,286,000","-18,529,000","-18,993,000","-19,244,000","-19,492,000","-19,740,000","-20,236,000","-20,491,000","-20,743,000","-20,992,000","-21,479,000","-21,737,000","-21,992,000","-22,244,000","-22,695,000","-22,955,000","-23,212,000","-23,466,000","-23,887,000","-24,148,000","-24,406,000","-24,664,000","-24,994,000","-25,257,000","-25,519,000","-25,782,000","-26,197,000","-26,460,000","-26,722,000","-26,985,000","-27,407,000","-27,682,000","-27,957,000","-13,965,000","-14,133,000","-14,279,000","-14,424,000","-14,570,000","-14,750,000","-14,896,000","-15,042,000","-15,188,000","-15,367,000","-15,514,000","-15,660,000","-3,662,000","-15,953,000","-16,099,000","-16,245,000","-16,391,000",,,,,,,,,,"-803,687","-755,157"
TotalCapitalization,"1,063,275,000","1,111,638,000","1,111,010,000","1,173,539,000","1,271,735,000","1,270,770,000","1,299,303,000","1,253,847,000","1,343,673,000","1,477,857,000","1,306,101,000","1,301,198,000","1,088,684,000","1,075,286,000","1,095,611,000","1,173,990,000","1,099,090,000","1,108,127,000","1,224,739,000","1,135,209,000","1,121,824,000","1,085,879,000","1,102,930,000","1,058,480,000","1,075,921,000","1,054,181,000","972,721,000","1,042,631,000","1,148,675,000","1,168,479,000","1,136,529,000","977,161,000","997,010,000","1,004,254,000","992,461,000","905,912,000","917,532,000","606,527,000","639,728,000","626,463,000","586,278,000","588,584,000","844,600,000","842,693,000","885,127,000","544,954,000","744,704,000","756,072,000","689,346,000","470,964,000","679,750,000","735,719,000","672,082,000","546,378,000","432,122,000","477,240,000","411,644,000",,"202,056,000",,"193,497,000",,,,
CommonStockEquity,"715,398,000","739,883,000","739,206,000","753,210,000","754,565,000","753,981,000","757,398,000","712,576,000","702,316,000","695,853,000","689,940,000","681,093,000","679,440,000","666,439,000","654,420,000","649,655,000","642,818,000","638,877,000","645,049,000","638,519,000","630,381,000","621,196,000","620,500,000","615,361,000","608,735,000","559,779,000","558,098,000","557,553,000","582,631,000","593,928,000","617,841,000","648,828,000","681,723,000","716,108,000","716,280,000","719,575,000","744,028,000","414,873,000","395,794,000","388,892,000","385,159,000","382,650,000","390,254,000","398,171,000","395,762,000","396,717,000","402,597,000","399,739,000","396,286,000","391,540,000","396,270,000","390,213,000","391,065,000","386,578,000","378,503,000","373,586,000","377,956,000","367,340,000","179,606,000","170,088,000","170,990,000","163,994,000","151,759,000","7,041,714","7,125,791"
CapitalLeaseObligations,"38,610,000","39,851,000","41,090,000","40,721,000","42,067,000","42,734,000","48,090,000","44,781,000","45,932,000","44,069,000","45,196,000","46,321,000","47,414,000","44,000",,,,"299,000",,,,"523,000",,,,"727,000",,,,"907,000",,,,"1,179,000",,,,"1,468,000",,,,,,,,,,,,,,,,"2,284,000",,,,,,,,,,,
NetTangibleAssets,"674,386,000","698,871,000","698,194,000","712,198,000","713,245,000","712,661,000","715,804,000","674,165,000","663,905,000","657,442,000","651,529,000","642,682,000","641,029,000","628,028,000","616,009,000","611,244,000","604,407,000","600,466,000","606,638,000","600,108,000","591,970,000","582,785,000","582,089,000","576,950,000","570,354,000","543,620,000","541,939,000","541,394,000","566,472,000","577,769,000","601,682,000","632,669,000","665,564,000","699,949,000","700,121,000","703,416,000","727,869,000","398,714,000","379,635,000","372,733,000","369,000,000","366,491,000","374,095,000","382,012,000","379,603,000","380,558,000","386,438,000","383,580,000","380,127,000","375,381,000","380,111,000","374,054,000","374,906,000","370,419,000","362,344,000","357,427,000","361,797,000","351,181,000","163,447,000","153,929,000","154,831,000","147,835,000","135,600,000","7,041,714","7,125,791"
InvestedCapital,"1,063,275,000","1,111,638,000","1,111,010,000","1,173,539,000","1,271,735,000","1,270,770,000","1,299,303,000","1,253,847,000","1,343,673,000","1,477,857,000","1,306,101,000","1,301,198,000","409,244,000","1,075,286,000","441,191,000","524,335,000","456,272,000","1,108,127,000","579,690,000","496,690,000","491,443,000","1,085,879,000","482,430,000","443,119,000","1,075,921,000","1,054,181,000","972,721,000","1,042,631,000","1,148,675,000","1,168,479,000","1,136,529,000","977,161,000","997,010,000","1,004,254,000","992,461,000","905,912,000","917,532,000","606,527,000","639,728,000","626,463,000","586,278,000","588,584,000","844,600,000","842,693,000","885,127,000","544,954,000","744,704,000","756,072,000","689,346,000","470,964,000","679,750,000","735,719,000","672,082,000","546,378,000","432,122,000","477,240,000","411,644,000","389,760,000","291,056,000","192,567,000","310,497,000","186,528,000","179,388,000","16,441,714","16,625,791"
TangibleBookValue,"674,386,000","698,871,000","698,194,000","712,198,000","713,245,000","712,661,000","715,804,000","674,165,000","663,905,000","657,442,000","651,529,000","642,682,000","641,029,000","628,028,000","616,009,000","611,244,000","604,407,000","600,466,000","606,638,000","600,108,000","591,970,000","582,785,000","582,089,000","576,950,000","570,354,000","543,620,000","541,939,000","541,394,000","566,472,000","577,769,000","601,682,000","632,669,000","665,564,000","699,949,000","700,121,000","703,416,000","727,869,000","398,714,000","379,635,000","372,733,000","369,000,000","366,491,000","374,095,000","382,012,000","379,603,000","380,558,000","386,438,000","383,580,000","380,127,000","375,381,000","380,111,000","374,054,000","374,906,000","370,419,000","362,344,000","357,427,000","361,797,000","351,181,000","163,447,000","153,929,000","154,831,000","147,835,000","135,600,000","7,041,714","7,125,791"
TotalDebt,"386,487,000","411,606,000","412,894,000","461,050,000","559,237,000","559,523,000","589,995,000","586,052,000","687,289,000","826,073,000","661,357,000","666,426,000","47,414,000","408,891,000","441,191,000","524,335,000","456,272,000","469,549,000","579,690,000","496,690,000","491,443,000","465,206,000","482,430,000","443,119,000","467,186,000","495,129,000","414,623,000","485,078,000","566,044,000","575,458,000","518,688,000","328,333,000","315,287,000","289,325,000","276,181,000","186,337,000","173,504,000","193,122,000","243,934,000","237,571,000","201,119,000","205,934,000","454,346,000","444,522,000","489,365,000","148,237,000","342,107,000","356,333,000","293,060,000","79,424,000","283,480,000","345,506,000","281,017,000","162,084,000","53,619,000","103,654,000","33,688,000","22,420,000","111,450,000","22,479,000","139,507,000","22,534,000","27,629,000","9,400,000","9,500,000"
NetDebt,"212,363,000","280,687,000","198,110,000","227,145,000","389,600,000","429,245,000","191,066,000","430,371,000","526,658,000","634,186,000","546,509,000","573,198,000","323,419,000","331,085,000","382,456,000","465,602,000","403,698,000","411,411,000","476,449,000","446,391,000","440,137,000","368,598,000","446,294,000","382,597,000","352,533,000","442,549,000","328,635,000","409,293,000","472,963,000","497,842,000","451,822,000","292,550,000","254,170,000","226,907,000","182,528,000","160,984,000","107,585,000","62,893,000","211,923,000","203,190,000","155,282,000","140,665,000","420,842,000","381,615,000","396,694,000","104,385,000","306,063,000","327,471,000","242,249,000","36,880,000","197,301,000","268,388,000","176,625,000","56,019,000","3,800,000",,"11,543,000",,,,"101,214,000",,,"8,011,750","8,563,512"
ShareIssued,"64,770,875","64,770,875","64,770,875","64,770,875","64,770,875","64,770,875","64,796,453","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","60,933,707","58,226,326","58,226,326","58,226,326","58,226,326","58,226,326","58,226,326","58,226,326","58,226,326","58,226,326","58,212,409","63,630,071","58,202,819","46,904,286","45,632,611","45,632,611","45,632,611","45,632,611","45,632,611","45,632,611","45,632,611","45,632,611","45,632,611","45,632,676","45,632,611","45,628,211","45,639,711","45,639,711","45,244,911","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061"
OrdinarySharesNumber,"48,910,192","49,266,733","49,555,686","50,843,651","51,668,197","52,209,897","53,124,898","49,263,377","49,291,928","49,175,347","49,154,878","49,112,139","49,773,796","49,635,673","49,534,744","49,481,589","49,126,879","48,803,885","48,880,772","48,856,796","48,843,879","48,526,658","48,337,147","48,322,205","48,362,056","45,565,540","45,568,708","45,937,659","47,232,879","48,402,083","50,648,772","53,039,074","54,916,665","57,926,233","57,939,498","58,212,604","58,202,819","41,486,819","40,216,999","40,206,678","40,396,868","40,518,591","41,220,491","42,370,928","42,917,594","43,316,021","43,540,653","43,540,653","43,722,522","43,912,148","44,464,661","44,867,361","44,867,361","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061","44,803,061"
TreasurySharesNumber,"15,860,683","15,504,142","15,215,189","13,927,224","13,102,678","12,560,978","11,671,555","11,670,330","11,641,779","11,758,360","11,778,829","11,821,568","11,159,911","11,298,034","11,398,963","11,452,118","11,806,828","12,129,822","12,052,935","12,076,911","12,089,828","12,407,049","12,596,560","12,611,502","12,571,651","12,660,786","12,657,618","12,288,667","10,993,447","9,824,243","7,577,554","5,187,252","3,309,661","300,093","272,911","5,417,467",,"5,417,467","5,415,612","5,425,933","5,235,743","5,114,020","4,412,120","3,261,683","2,715,017","2,316,590","2,091,958","2,092,023","1,910,089","1,716,063","1,175,050","772,350","377,550",,,,,,,,,,,,
