name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
DilutedAverageShares,,"37,623,477","37,614,385","37,567,176","35,030,036","34,797,400","34,447,314","34,078,726","32,156,476","31,644,041","29,894,306","28,085,821","28,002,887","9,364,755",,"19,528,258","19,528,258","19,528,258"
TotalOperatingIncomeAsReported,"31,988,000","15,372,000","13,983,000","2,813,000","-180,000","-17,487,000","-15,866,000","-12,807,000","-18,011,000","-18,979,000","-15,363,000","-13,065,000","-11,253,000","-12,159,000","-11,128,000","-10,076,000","-10,194,000","-9,802,000"
TotalExpenses,"266,889,000","78,259,000","70,200,000","62,342,000","56,088,000","49,387,000","38,582,000","32,397,000","28,297,000","34,176,000","29,675,000","24,398,000","21,265,000","19,428,000","16,190,000","13,676,000","12,473,000","11,124,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"28,986,000","14,521,000","12,942,000","1,948,000","-425,000","-23,601,000","-15,874,000","-12,932,000","-18,118,000","-18,775,000","-14,745,000","-12,957,000","-10,608,000","-12,799,000","-11,223,000","-10,178,000","-10,107,000","-9,594,000"
NormalizedIncome,"28,986,000","14,521,000","12,942,000","1,948,000","-425,000","-23,601,000","-15,874,000","-12,932,000","-18,118,000","-18,775,000","-14,745,000","-12,957,000","-10,608,000","-12,354,430","-11,223,730","-10,102,080","-10,114,300","-9,635,000"
InterestExpense,"1,081,000","297,000","301,000","165,000","318,000","312,000","315,000","314,000","306,000","277,000","198,000","251,000","250,000","245,000","185,000","158,000","40,000","18,000"
NetInterestIncome,"-1,081,000","-297,000","-301,000","-165,000","-318,000","-312,000","-315,000","-314,000","-306,000","-277,000","-198,000","-251,000","-250,000","-245,000","-185,000","-158,000","-40,000","-18,000"
EBIT,"30,521,000","15,015,000","13,349,000","2,191,000","-34,000","-23,245,000","-15,552,000","-12,589,000","-17,791,000","-18,475,000","-14,536,000","-12,680,000","-10,340,000","-12,547,000","-11,027,000","-10,014,000","-10,046,000","-9,576,000"
EBITDA,"36,651,000"
ReconciledCostOfRevenue,"46,436,000","12,890,000","12,663,000","10,949,000","9,934,000","7,892,000","6,471,000","5,277,000","3,592,000","5,651,000","5,553,000","4,401,000","4,133,000","3,072,000","3,304,000","1,973,000","1,179,000","794,000"
ReconciledDepreciation,"6,130,000","1,720,000","1,667,000","1,481,000","1,262,000","1,126,000","880,000","855,000","816,000","795,000","688,000","581,000","508,000","504,000","234,000","183,000","154,000","129,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"28,986,000","14,521,000","12,942,000","1,948,000","-425,000","-23,601,000","-15,874,000","-12,932,000","-18,118,000","-18,775,000","-14,745,000","-12,957,000","-10,608,000","-12,799,000","-11,223,000","-10,178,000","-10,107,000","-9,594,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,"0",,,"-609,000","1,000","-104,000","10,000","41,000"
TotalUnusualItems,,,,,,,,,,,"0",,,"-609,000","1,000","-104,000","10,000","41,000"
NormalizedEBITDA,"36,651,000","16,735,000","15,016,000","3,672,000","1,228,000","-22,119,000","-14,672,000","-11,734,000","-16,975,000","-17,680,000","-13,848,000","-12,099,000","-9,832,000","-11,434,000","-10,794,000","-9,727,000","-9,902,000","-9,488,000"
TaxRateForCalcs,"0.015","0.013","0.008","0.039","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","-164,430","270","-28,080","2,700","0"
