name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
InterestExpense,"1,856,000","994,000","602,000","208,000","52,000","38,000","-3,974,000","90,000","88,000","3,991,000","84,000","82,000","19,000","38,000"
NetInterestIncome,"-885,000","-994,000","-179,000","113,000","-52,000","-38,000","2,890,000","-90,000","-88,000","-3,142,000","4,497,000","-82,000","-19,000","1,715,000"
EBIT,"-344,540,000","-40,093,000","-87,732,000","-125,184,000","-91,531,000","-80,861,000","-61,729,000","-66,964,000","-134,788,000","-43,946,000","-61,598,000","-27,710,000","-28,447,000","-12,392,000"
EBITDA,"-344,540,000"
ReconciledDepreciation,,,"3,711,000","3,498,000",,,,,,"2,021,000",,,,"580,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-346,397,000","-41,087,000","-88,334,000","-125,392,000","-91,584,000","-80,899,000","-57,827,000","-66,546,000","-134,876,000","-44,228,000","-63,943,000","-27,797,000","-28,802,000","-12,430,000"
TotalUnusualItemsExcludingGoodwill,"28,700,000","34,900,000","31,160,000","-35,760,000","-1,600,000",,,,,"571,000",,,,"980,000"
TotalUnusualItems,"28,700,000","34,900,000","31,160,000","-35,760,000","-1,600,000",,,,,"571,000",,,,"980,000"
NormalizedEBITDA,"-373,240,000","-74,993,000","-115,181,000","-85,926,000","-89,931,000","-80,861,000","-61,729,000","-66,964,000","-134,788,000","-42,496,000","-61,598,000","-27,710,000","-28,447,000","-12,792,000"
TaxRateForCalcs,"0.4","0","0","0","0.27","0","0.27","0.008","0","0.077","0.27","0.27","0.27","0.02"
TaxEffectOfUnusualItems,"11,480,000","0","0","0","-432,000","0","0","0","0","44,179.632","0","0","0","19,600"
