name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"24,950,107,000","24,717,786,000","25,044,424,000","23,504,314,000","23,552,263,000","23,929,404,000","24,220,483,000","24,589,388,000","26,617,828,000","24,692,208,000","24,803,553,000","22,988,911,000","22,668,097,000","22,584,555,000","22,597,953,000","22,699,134,000","23,493,510,000","23,954,541,000","23,739,795,000","23,855,758,000","23,919,331,000","23,166,600,000","23,426,264,000","22,093,472,000","22,261,292,000","22,261,918,000","22,413,977,000","24,275,162,000","24,439,871,000","21,226,171,000","20,651,165,000","19,790,786,000","19,702,768,000","19,731,494,000","19,879,358,000","18,796,582,000","18,706,921,000","18,980,000,000","18,440,899,000","18,222,261,000","17,188,959,000","17,271,910,000","17,205,770,000","9,634,033,000","5,694,098,000","5,758,021,000","5,800,817,000","5,462,117,000","5,633,825,000","5,616,245,000","5,587,310,000","5,570,861,000","5,593,846,000","5,769,984,000","5,814,848,000","5,717,061,000","5,651,788,000","5,716,628,000","5,661,620,000","5,671,453,000","3,286,167,000","3,253,800,000","2,808,415,000","2,660,972,000","2,661,604,000","2,639,118,000","2,658,130,000","2,625,455,000","1,174,198,000","1,126,935,000","1,091,345,000","1,073,003,000","1,007,319,000","812,850,000","774,400,000","800,602,000","878,094,000","895,780,000","857,243,000","880,869,000","891,632,000","941,859,000","962,782,000","901,133,000","938,689,000","981,145,000","1,005,951,000","1,034,266,000","1,024,288,000","1,071,199,000","1,052,000,000","1,018,200,000","999,500,000"
	CurrentAssets,"960,179,000","951,023,000","1,281,310,000","1,406,270,000","1,332,862,000","1,531,156,000","1,700,863,000","2,208,250,000","4,095,418,000","1,522,064,000","1,486,195,000","1,389,866,000","957,915,000","936,974,000","995,416,000","1,192,839,000","1,766,820,000","1,962,372,000","1,899,928,000","1,966,553,000","1,948,572,000","1,421,460,000","1,487,425,000","1,593,531,000","1,451,989,000","1,338,081,000","1,286,004,000","1,353,684,000","1,487,172,000","1,355,307,000","930,311,000","1,033,647,000","794,211,000","861,871,000","830,347,000","875,222,000","897,918,000","1,046,104,000","135,438,000","167,686,000","167,644,000","122,397,000","142,265,000","90,963,000","77,298,000","60,752,000","75,775,000","443,527,000","414,716,000","147,229,000","167,366,000","46,523,000","95,806,000","232,678,000","159,764,000",,,"82,411,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashCashEquivalentsAndShortTermInvestments,"149,599,000","149,725,000","185,210,000","489,799,000","446,612,000","650,880,000","868,480,000","1,213,454,000","3,093,609,000","343,723,000","432,033,000","368,396,000","139,396,000","128,655,000","147,344,000","357,365,000","147,424,000","136,020,000","139,541,000","158,871,000","146,528,000","341,756,000","153,835,000","121,712,000","115,783,000","116,702,000","128,935,000","123,757,000","183,547,000","118,463,000","127,198,000","147,597,000","59,791,000","94,816,000","54,672,000","62,421,000","57,690,000","73,308,000","58,530,000","52,803,000","53,224,000","45,807,000","57,482,000","26,702,000","41,899,000","21,812,000","33,790,000","27,794,000","132,729,000","107,397,000","70,889,000","46,523,000","95,806,000","176,812,000","115,923,000","29,268,000","51,347,000","28,334,000","28,573,000","30,138,000","0","1,246,000",,"1,932,000","1,466,000","1,641,000","5,764,000","802,000","1,779,000","3,365,000","3,805,000","8,880,000","1,723,000","82,104,000","10,095,000","23,048,000","13,497,000","19,168,000","38,219,000","46,063,000","53,032,000","90,800,000","23,827,000","23,384,000","55,098,000","87,401,000","96,138,000","115,648,000","121,648,000","139,594,000",,,
			CashAndCashEquivalents,"149,599,000","149,725,000","143,770,000","233,837,000","169,661,000","413,327,000","588,343,000","992,824,000","2,848,115,000","106,363,000","148,063,000","81,987,000","82,514,000","72,277,000","86,107,000","93,684,000","92,543,000","81,355,000","85,063,000","103,353,000","91,284,000","286,707,000","89,279,000","57,322,000","51,701,000","53,023,000","65,231,000","60,532,000","120,225,000","55,348,000","64,595,000","86,635,000","59,791,000","94,816,000","54,672,000","62,421,000","57,690,000","67,908,000","58,530,000","52,803,000","53,224,000","45,807,000","57,482,000","26,702,000","41,899,000","21,812,000","33,790,000","27,794,000","132,729,000","107,397,000","70,889,000","46,523,000","95,806,000","176,812,000","115,923,000","29,268,000","51,347,000","28,334,000","28,573,000","30,138,000","0","1,246,000",,"1,932,000","1,466,000","1,641,000","5,764,000","802,000","1,779,000","3,365,000","3,805,000","8,880,000","1,723,000","82,104,000","10,095,000","9,173,000","3,083,000","2,455,000","4,121,000","3,336,000","9,281,000","18,596,000","23,827,000","23,384,000","55,098,000","87,401,000","96,138,000","115,648,000","121,648,000","139,594,000",,,
			OtherShortTermInvestments,,"0","41,440,000","255,962,000","276,951,000","237,553,000","280,137,000","220,630,000","245,494,000","237,360,000","283,970,000","286,409,000","56,882,000","56,378,000","61,237,000","263,681,000","54,881,000","54,665,000","54,478,000","55,518,000","55,244,000","55,049,000","64,556,000","64,390,000","64,082,000","63,679,000","63,704,000","63,225,000","63,322,000","63,115,000","62,603,000","60,962,000",,,,,,"5,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,875,000","10,414,000","16,713,000","34,098,000","42,727,000","43,751,000","72,204,000",,,,,,,,,,,
		Receivables,"734,501,000","726,027,000","726,579,000","785,538,000","785,839,000","832,355,000","776,488,000","876,667,000","888,626,000","1,047,169,000","989,109,000","963,407,000","754,824,000","743,678,000","761,452,000","755,488,000","1,485,823,000","1,619,130,000","1,614,939,000","1,649,770,000","1,647,886,000","944,096,000","1,048,817,000","1,210,922,000","1,205,233,000","1,050,423,000","913,647,000","929,887,000","905,628,000","954,610,000","524,017,000","519,951,000","534,795,000","527,058,000","542,377,000","605,116,000","618,319,000","755,327,000",,,,,,"9,595,000",,,,"140,870,000",,,,,,,,,,"2,092,000",,,,"2,466,000",,,,"2,841,000",,"97,020,000","3,234,000","3,216,000","3,269,000","3,251,000","3,609,000","3,772,000","3,822,000","3,803,000","4,158,000","4,139,000","4,186,000","4,170,000","4,508,000","3,635,000","3,589,000","3,543,000","3,882,000","3,422,000","3,386,000","3,470,000","3,629,000","3,611,000",,,
			AccountsReceivable,"179,997,000","176,877,000","173,591,000","173,095,000","173,166,000","169,711,000","164,161,000","178,690,000","277,078,000","278,833,000","272,566,000","265,977,000","258,136,000","250,023,000","244,360,000","238,884,000","272,060,000","267,579,000","262,028,000","256,160,000","250,083,000","244,580,000","239,046,000","233,388,000","228,621,000","219,064,000","210,644,000","203,704,000","195,177,000","187,969,000","179,069,000","166,862,000","158,721,000","150,829,000","141,488,000","134,675,000","128,212,000","120,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,"554,504,000","549,150,000","552,988,000","612,443,000","612,673,000","662,644,000","612,327,000","697,977,000","611,548,000","768,336,000","716,543,000","697,430,000","496,688,000","493,655,000","517,092,000","516,604,000","1,213,763,000","1,351,551,000","1,352,911,000","1,393,610,000","1,397,803,000","699,516,000","809,771,000","977,534,000","976,612,000","831,359,000","703,003,000","726,183,000","710,451,000","766,641,000","344,948,000","353,089,000","376,074,000","376,229,000","400,889,000","470,441,000","490,107,000","635,002,000",,,,,,,,,,"140,870,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,092,000",,,,"2,466,000",,,,"2,841,000",,,"3,234,000","3,216,000","3,269,000","3,251,000","3,609,000","3,772,000","3,822,000","3,803,000","4,158,000","4,139,000","4,186,000","4,170,000","4,508,000","3,635,000","3,589,000","3,543,000","3,882,000","3,422,000","3,386,000","3,470,000","3,629,000","3,611,000",,,
		RestrictedCash,"49,848,000","46,872,000","52,752,000","40,931,000","40,551,000","38,313,000","40,147,000","36,312,000","38,144,000","39,739,000","60,533,000","56,309,000","57,717,000","59,187,000","62,440,000","64,419,000","71,039,000","106,898,000","76,522,000","68,343,000","92,175,000","80,647,000","89,521,000","65,626,000","76,710,000","77,896,000","74,491,000","193,960,000","223,772,000","71,771,000","78,746,000","75,514,000","76,110,000","84,657,000","98,200,000","94,492,000","99,225,000","105,913,000","76,908,000","114,883,000","114,420,000","76,590,000","84,783,000","64,261,000","35,399,000","38,940,000","41,985,000","43,484,000","41,023,000","39,832,000","96,477,000",,,"55,866,000","43,841,000",,"52,621,000","54,077,000","89,807,000","99,058,000","80,039,000","80,039,000","52,818,000","51,227,000","61,753,000","59,667,000","56,397,000","51,951,000","17,764,000","25,710,000","16,757,000","18,358,000","18,984,000","7,575,000","8,030,000","7,031,000","19,575,000","19,953,000","19,656,000","19,684,000","19,994,000","20,773,000","18,739,000",,,,,,,,,,
