name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,208,000","3,575,000","3,537,000","3,533,000","3,525,000","3,240,000","3,292,000","3,263,000","15,219,000","1,139,000","2,064,000","2,080,000","455,000","2,940,000","4,085,000","1,937,000"
		DeferredTax,"13,604,000","-58,000","6,237,000","8,364,000","-939,000","4,497,000","-1,818,000","-2,153,000","1,814,000","2,439,000","2,873,000","4,454,000","2,259,000","2,572,000","3,590,000","2,712,000","2,192,000","2,623,000","14,844,000","3,209,000","3,397,000","3,229,000","771,000","2,820,000","3,310,000","2,323,000","3,879,000","2,355,000","653,000","822,000","1,252,000","1,139,000","-457,000","1,229,000","-50,487,000","214,000","145,000","59,000","1,577,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"13,604,000","-58,000","6,237,000","8,364,000","-939,000","4,497,000","-1,818,000","-2,153,000","1,814,000","2,439,000","2,873,000","4,454,000","2,259,000","2,572,000","3,590,000","2,712,000","2,192,000","2,623,000","14,844,000","3,209,000","3,397,000","3,229,000","771,000","2,820,000","3,310,000","2,323,000","3,879,000","2,355,000","653,000","822,000","1,252,000","1,139,000","-457,000","1,229,000","-50,487,000","214,000","145,000","59,000","1,577,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"25,571,000","6,056,000","6,053,000","6,588,000","6,874,000","7,307,000","5,846,000","6,522,000","6,082,000","5,075,000","4,940,000","4,796,000","5,290,000","3,434,000","4,408,000","4,821,000","4,695,000","3,784,000","3,684,000","3,734,000","3,225,000","2,647,000","2,876,000","2,991,000","2,687,000","2,181,000","2,571,000","2,704,000","3,099,000","3,141,000","3,001,000","2,692,000","1,872,000","2,006,000","2,007,000","2,061,000","2,137,000","2,514,000","2,531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-6,013,000","44,000","-21,647,000","15,137,000","453,000","441,000","468,000","496,000","453,000","477,000","479,000","486,000","428,000","414,000","407,000","375,000","381,000","370,000","340,000","332,000","287,000","280,000","226,000","183,000","480,000","216,000","181,000","117,000","37,000","-164,000","-293,000","-286,000","1,140,000","1,415,000","1,390,000","1,503,000","1,613,000","1,580,000","1,553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"29,584,000","27,033,000","-2,082,000","6,855,000","-2,222,000","8,671,000","-1,864,000","-6,334,000","3,478,000","-4,910,000","6,533,000","-4,048,000","5,795,000","-7,032,000","4,650,000","-4,382,000","-2,810,000","-2,686,000","-185,000","-524,000","-622,000","-3,144,000","6,590,000","-4,780,000","-1,900,000","3,916,000","-3,224,000","97,000","-1,150,000","-367,000","-609,000","-1,898,000","10,032,000","-9,085,000","8,196,000","-6,879,000","1,313,000","-5,561,000","11,560,000",,,,,,,,,,,,,,,,"-53,898,000","15,755,000","19,776,000","21,032,000","-54,278,000","16,679,000","19,478,000","23,031,000","-60,217,000","13,352,000","20,409,000","14,850,000","-3,352,000","2,781,000","-1,215,000","-5,386,000","2,536,000","2,195,000","-876,000","-4,461,000","1,000,000","1,147,000","5,696,000","-5,957,000","5,827,000","3,757,000","5,591,000","3,358,000"
			ChangeInReceivables,"-959,000","76,000","1,544,000","-249,000","-2,330,000","2,420,000","-1,600,000","-1,009,000","2,697,000","-2,790,000","1,110,000","-1,048,000","-1,259,000","2,264,000","-924,000","-1,539,000","-2,096,000","1,355,000","156,000","-3,976,000","-384,000","43,000","-705,000","-1,033,000","-1,058,000","-387,000","1,000","-8,000","-997,000","2,123,000","-1,857,000","889,000","-416,000","-2,554,000","-1,784,000","-1,100,000","-234,000","-3,175,000","4,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,245,000","157,000","800,000","-2,357,000","1,739,000","-3,116,000","111,000","3,540,000","628,000","-594,000","446,000","232,000","172,000","-338,000","-2,272,000","-456,000"
				ChangesInAccountReceivables,"-959,000","76,000","1,544,000","-249,000","-2,330,000","2,420,000","-1,600,000","-1,009,000","2,697,000","-2,790,000","1,110,000","-1,048,000","-1,259,000","2,264,000","-924,000","-1,539,000","-2,096,000","1,355,000","156,000","-3,976,000","-384,000","43,000","-705,000","-1,033,000","-1,058,000","-387,000","1,000","-8,000","-997,000","2,123,000","-1,857,000","889,000","-416,000","-2,554,000","-1,784,000","-1,100,000","-234,000","-3,175,000","4,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-7,689,000","-4,360,000","-1,740,000","-844,000","-745,000","3,300,000","237,000","-1,019,000","325,000","-3,187,000","1,731,000","738,000","-812,000","-6,518,000","197,000","212,000","-301,000","-2,036,000","819,000","2,779,000","186,000","-1,527,000","1,526,000","519,000","-1,228,000","-4,076,000","185,000","28,000","1,246,000","-4,578,000","1,367,000","419,000","1,160,000","-5,065,000","-732,000","2,346,000","-1,786,000","-2,700,000","746,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-174,000","805,000","444,000","-1,041,000","-920,000","1,030,000","2,471,000","-325,000","1,620,000","-177,000","1,966,000","-2,665,000","-1,936,000","58,000","2,389,000","678,000"
			ChangeInPayablesAndAccruedExpense,"38,232,000","31,317,000","-1,886,000","7,948,000","853,000","2,951,000","-501,000","-4,306,000","456,000","1,067,000","3,692,000","-3,738,000","7,866,000","-2,778,000","5,377,000","-3,055,000","-413,000","-2,005,000","-1,160,000","673,000","-424,000","-1,660,000","5,769,000","-4,266,000","386,000","8,379,000","-3,410,000","77,000","-1,399,000","2,088,000","-119,000","-3,206,000","9,288,000","-1,466,000","10,712,000","-8,125,000","3,333,000","314,000","6,604,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,615,000","1,561,000","-2,433,000","-1,604,000","892,000","3,730,000","-3,265,000","-8,058,000",,"2,744,000","1,488,000","-3,555,000","5,196,000","10,323,000","-339,000","3,924,000"
				ChangeInPayable,"38,232,000","31,317,000","-1,886,000","7,948,000","853,000","2,951,000","-501,000","-4,306,000","456,000","1,067,000","3,692,000","-3,738,000","7,866,000","-2,778,000","5,377,000","-3,055,000","-413,000","-2,005,000","-1,160,000","673,000","-424,000","-1,660,000","5,769,000","-4,266,000","386,000","8,379,000","-3,410,000","77,000","-1,399,000","2,088,000","-119,000","-3,206,000","9,288,000","-1,466,000","10,712,000","-8,125,000","3,333,000","314,000","6,604,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"38,232,000","31,317,000","-1,886,000","7,948,000","853,000","2,951,000","-501,000","-4,306,000","456,000","1,067,000","3,692,000","-3,738,000","7,866,000","-2,778,000","5,377,000","-3,055,000","-413,000","-2,005,000","-1,160,000","673,000","-424,000","-1,660,000","5,769,000","-4,266,000","386,000","8,379,000","-3,410,000","77,000","-1,399,000","2,088,000","-119,000","-3,206,000","9,288,000","-1,466,000","10,712,000","-8,125,000","3,333,000","314,000","6,604,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000","214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,548,000","258,000","-26,000","-384,000","825,000","551,000","-193,000","382,000","898,000","-826,000","1,796,000","31,000","3,827,000","171,000","-2,076,000","-788,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,457,000",,
			ChangeInOtherWorkingCapital,,,,,,,"-245,000","-231,000","-303,000","-94,000","599,000","2,053,000","-452,000","-3,331,000","-28,000","244,000","-883,000","-823,000","318,000","934,000","319,000","-460,000","1,193,000","340,000","-10,000","-1,859,000","-171,000","158,000","-180,000","-28,000","815,000","-369,000","-305,000","78,000","143,000","420,000","183,000","24,000","214,000",,,,,,,,,,,,,,,,"-57,100,000","15,755,000","19,776,000","21,032,000","-58,185,000","16,679,000","19,478,000","23,031,000","-48,048,000","13,352,000","20,409,000","14,850,000",,,,,,,,,,,,,,,,
InvestingCashFlow,"-72,593,000","-18,121,000","-15,296,000","-21,959,000","-17,217,000","-15,444,000","-15,860,000","-13,296,000","-13,930,000","-12,866,000","-9,899,000","-12,051,000","-11,720,000","-13,288,000","-10,937,000","-12,107,000","-11,988,000","-14,905,000","-10,618,000","-10,927,000","-12,007,000","-12,249,000","-7,195,000","-8,745,000","-14,260,000","-15,034,000","-4,962,000","-6,809,000","-10,784,000","-12,916,000","-13,023,000","-15,403,000","-15,920,000","-15,596,000","-10,087,000","-10,125,000","-12,455,000","-16,314,000","-10,265,000","-11,188,000","-10,565,000","-12,178,000","-10,382,000","-9,437,000","-13,153,000","-12,840,000","-11,621,000","-16,319,000","-13,184,000","-11,103,000","-7,466,000","-16,674,000","-13,529,000","-11,684,000","-4,973,000","-9,475,000","-8,335,000","-9,756,000","-4,203,000","-8,977,000","-10,198,000","-7,486,000","-2,833,000","-5,588,000","-7,141,000","-3,916,000","-2,056,000","-3,875,000","-5,313,000","-2,811,000","-29,987,000","806,000","-3,015,000","29,495,000","1,468,000","-10,526,000","-2,293,000","-13,965,000","-19,445,000","-21,619,000","-30,368,000","51,646,000"
	CashFlowFromContinuingInvestingActivities,"-72,593,000","-18,121,000","-15,296,000","-21,959,000","-17,217,000","-15,444,000","-15,860,000","-13,296,000","-13,930,000","-12,866,000","-9,899,000","-12,051,000","-11,720,000","-13,288,000","-10,937,000","-12,107,000","-11,988,000","-14,905,000","-10,618,000","-10,927,000","-12,007,000","-12,249,000","-7,195,000","-8,745,000","-14,260,000","-15,034,000","-4,962,000","-6,809,000","-10,784,000","-12,916,000","-13,023,000","-15,403,000","-15,920,000","-15,596,000","-10,087,000","-10,125,000","-12,455,000","-16,314,000","-10,265,000","-11,188,000","-10,565,000","-12,178,000","-10,382,000","-9,437,000","-13,153,000","-12,840,000","-11,621,000","-16,319,000","-13,184,000","-11,103,000","-7,466,000","-16,674,000","-13,529,000","-11,684,000","-4,973,000","-9,475,000","-8,335,000","-9,756,000","-4,203,000","-8,977,000","-10,198,000","-7,486,000","-2,833,000","-5,588,000","-7,141,000","-3,916,000","-2,056,000","-3,875,000","-5,313,000","-2,811,000","-29,987,000","806,000","-3,015,000","29,495,000","1,468,000","-10,526,000","-2,293,000","-13,965,000","-19,445,000","-21,619,000","-30,368,000","51,646,000"
		NetPPEPurchaseAndSale,"-72,593,000","-18,121,000","-15,296,000","-21,959,000","-17,217,000","-15,444,000","-15,860,000","-13,296,000","-13,930,000","-12,866,000","-9,899,000","-12,051,000","-11,720,000","-13,288,000","-10,937,000","-12,107,000","-11,988,000","-14,905,000","-10,618,000","-10,927,000","-12,007,000","-12,249,000","-7,195,000","-8,745,000","-14,260,000","-15,034,000","-4,962,000","-6,838,000","-10,866,000","-12,916,000","-13,022,000","-15,402,000","-15,985,000","-15,623,000","-10,095,000","-10,165,000","-12,455,000","-16,316,000","-10,406,000","-11,188,000","-10,565,000","-12,178,000","-10,424,000","-9,439,000","-13,153,000","-12,840,000","-11,621,000","-16,319,000","-13,184,000","-11,103,000","-7,220,000","-16,674,000","-13,529,000","-11,746,000","-5,073,000","-9,475,000","-8,985,000","-9,756,000","-4,041,000","-8,977,000","-9,548,000","-7,566,000","-2,833,000","-6,138,000","-7,141,000","-4,569,000","-5,194,000","-3,998,000","-4,063,000","1,035,000","-3,797,000","-2,297,000","-2,210,000","-1,552,000","-2,948,000","-2,771,000","-5,215,000","-13,082,000","-18,343,000","-21,847,000","-21,452,000","-13,572,000"
			PurchaseOfPPE,"-72,593,000","-18,121,000","-15,296,000","-21,959,000","-17,217,000","-15,444,000","-15,860,000","-13,296,000","-13,930,000","-12,866,000","-9,899,000","-12,051,000","-11,720,000","-13,288,000","-10,937,000","-12,107,000","-11,988,000","-14,905,000","-10,618,000","-10,927,000","-12,007,000","-12,249,000","-7,195,000","-8,745,000","-14,260,000","-15,034,000","-4,962,000","-6,838,000","-10,866,000","-12,916,000","-13,022,000","-15,402,000","-15,985,000","-15,623,000","-10,095,000","-10,165,000","-12,455,000","-16,316,000","-10,286,000","-11,187,000","-10,575,000","-12,289,000","-10,424,000","-9,437,000","-13,153,000","-12,842,000","-11,718,000","-16,518,000","-13,188,000","-11,333,000","-7,461,000","-16,676,000","-13,624,000","-11,746,000","-5,188,000","-9,515,000","-9,029,000","-9,778,000","-4,284,000","-8,977,000","-9,548,000","-7,580,000","-3,685,000","-6,138,000","-7,141,000","-4,662,000","-5,194,000","-3,998,000","-4,103,000","-4,047,000","-3,800,000","-2,297,000","-2,205,000","-1,833,000","-2,948,000","-2,771,000","-5,215,000","-13,082,000","-18,343,000","-21,847,000","-21,452,000","-13,572,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,000",,,,,,,,,,"2,000","21,000","-1,000","10,000","111,000",,,"0","2,000","97,000","199,000","4,000","230,000","241,000","2,000",,,"115,000","40,000","44,000","22,000","243,000","0","0","14,000","852,000","0","0","93,000","0","0","40,000","5,082,000","3,000","0","-5,000","281,000",,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,"24,129,000",,,,"-883,000",,"0","73,431,000","-3,000,000"
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"0","0","62,000","100,000","0",,,"-162,000","0","-650,000","80,000","0","550,000","0","653,000","-733,000","123,000","-318,000","154,000","-488,000","1,238,000","-1,175,000","3,451,000","4,416,000","-7,755,000",,,"-4,719,000","395,000","1,151,000","-2,213,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-162,000","0",,,,,,,"-733,000","123,000",,,,,,,"4,416,000",,,,"-4,719,000","395,000","1,151,000","-2,213,000"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"0","0","62,000","100,000","0",,,,,,"80,000","0","550,000","0","653,000",,,,"154,000","-488,000","1,238,000","-1,175,000","3,451,000",,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","29,000","0","0","-1,000","-1,000","65,000","27,000","8,000","40,000","0","2,000","21,000","0","0","0","42,000","2,000","0","0","0","0","0","0","-308,000","0","0","0","0","0","650,000","0","0","0","0",,"0","0","0","0","2,939,000","0","0","-4,000,000","-25,702,000","1,865,000","24,499,000","3,467,000","0","0",,,"74,048,000","-167,000","-83,498,000","70,431,000"
FinancingCashFlow,"-24,686,000","-47,528,000","-46,271,000","-43,680,000","112,793,000","-163,667,000","-45,768,000","-44,977,000","13,315,000","-38,572,000","-34,124,000","-32,817,000","120,770,000","-31,809,000","-37,510,000","40,883,000","-29,127,000","-26,791,000","-24,982,000","-24,998,000","-24,516,000","-22,771,000","100,760,000","-20,925,000","-49,976,000","-21,518,000","-19,758,000","-33,447,000","-45,381,000","-30,261,000","-27,419,000","-36,891,000","73,455,000","-35,772,000","-19,196,000","61,722,000","-7,704,000","-10,238,000","-7,299,000","-10,035,000","-2,908,000","-6,962,000","-1,844,000","-8,735,000","-4,333,000","167,548,000","-1,884,000","-8,550,000","-3,511,000","-4,929,000","-3,942,000","-7,535,000","-7,416,000","-4,647,000","-42,181,000","-27,475,000","-31,585,000","-24,397,000","-12,361,000","-3,825,000","133,091,000","-600,000","-3,478,000","-1,151,000","35,412,000","-3,738,000","-840,000","-1,035,000","28,488,000","13,211,000","38,910,000","-1,116,000","-1,091,000","-2,217,000","-893,000","20,057,000","-743,000","2,141,000","21,882,000","12,062,000","10,605,000","7,145,000"
	CashFlowFromContinuingFinancingActivities,"-24,686,000","-47,528,000","-46,271,000","-43,680,000","112,793,000","-163,667,000","-45,768,000","-44,977,000","13,315,000","-38,572,000","-34,124,000","-32,817,000","120,770,000","-31,809,000","-37,510,000","40,883,000","-29,127,000","-26,791,000","-24,982,000","-24,998,000","-24,516,000","-22,771,000","100,760,000","-20,925,000","-49,976,000","-21,518,000","-19,758,000","-33,447,000","-45,381,000","-30,261,000","-27,419,000","-36,891,000","73,455,000","-35,772,000","-19,196,000","61,722,000","-7,704,000","-10,238,000","-7,299,000","-10,035,000","-2,908,000","-6,962,000","-1,844,000","-8,735,000","-4,333,000","167,548,000","-1,884,000","-8,550,000","-3,511,000","-4,929,000","-3,942,000","-7,535,000","-7,416,000","-4,647,000","-42,181,000","-27,475,000","-31,585,000","-24,397,000","-12,361,000","-3,825,000","133,091,000","-600,000","-3,478,000","-1,151,000","35,412,000","-3,738,000","-840,000","-1,035,000","28,488,000","13,211,000","38,910,000","-1,116,000","-1,091,000","-2,217,000","-893,000","20,057,000","-743,000","2,141,000","21,882,000","12,062,000","10,605,000","7,145,000"
		NetIssuancePaymentsOfDebt,"134,122,000","-5,863,000","-6,228,000","-4,890,000","31,424,000","-5,744,000","-4,598,000","-9,509,000","47,344,000","-6,167,000","-2,056,000","-2,029,000","150,152,000","-3,030,000","-2,129,000","67,763,000","-3,755,000","-2,304,000","-1,833,000","-3,320,000","-2,194,000","-3,854,000","121,459,000","-2,354,000","-14,710,000","-3,369,000","-3,273,000","-5,956,000","-7,392,000","-6,271,000","-2,769,000","-7,293,000","99,079,000","-3,379,000","-2,234,000","67,997,000","-2,081,000","-4,964,000","-2,361,000","-5,670,000","-1,707,000","-7,056,000","13,469,000","-6,017,000","-4,421,000","167,481,000","-2,029,000","-8,602,000","-3,574,000","-4,943,000","-3,953,000","-7,862,000","-7,427,000","-3,925,000","-40,966,000","-15,512,000","-3,638,000","-6,396,000","-4,708,000","-2,249,000","182,899,000","-791,000","-3,756,000","-1,160,000","-1,207,000","-3,738,000","-840,000","-1,035,000","-35,235,000","13,211,000","-3,431,000","109,000","-1,091,000","-2,217,000","-893,000","4,424,000","-5,741,000","7,139,000","21,881,000","12,062,000","10,605,000","7,145,000"
