name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010
			DeferredIncomeTax,"55,000,000","5,000,000","3,000,000","32,000,000","15,000,000","14,000,000","23,000,000","3,000,000","8,000,000","35,000,000","4,000,000","28,000,000","20,000,000","13,000,000","6,000,000","21,000,000","13,000,000","12,000,000","-122,000,000","28,000,000","19,000,000","25,000,000","33,900,000","26,300,000","31,200,000","22,800,000","4,500,000","24,200,000","32,900,000","34,400,000","26,600,000","43,500,000","34,200,000","27,500,000","20,200,000","28,800,000","32,900,000","16,100,000","8,000,000","19,000,000","-351,800,000","21,000,000","5,900,000","13,800,000","4,900,000","15,200,000","13,600,000","12,600,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,700,000","2,200,000","2,400,000","2,700,000","2,800,000","3,700,000","2,900,000",,"2,900,000"
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000,000","0","0","1,300,000",,,"0","0","2,500,000","0","0","2,500,000","0","6,400,000",,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,"0",,,,"-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"11,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,000,000","-5,100,000","-5,200,000","-13,800,000","16,600,000","19,200,000","-8,100,000",,"14,100,000"
		StockBasedCompensation,"14,000,000","3,000,000","3,000,000","3,000,000","5,000,000","3,000,000","6,000,000","6,000,000","2,000,000","3,000,000","3,000,000","2,000,000","5,000,000","3,000,000","4,000,000","3,000,000","3,000,000","3,000,000","4,000,000","2,000,000","4,000,000","2,000,000","3,000,000","2,100,000","2,100,000","2,200,000","2,600,000","2,500,000","2,600,000","2,100,000","3,600,000","3,800,000","4,000,000","3,300,000","3,000,000","3,000,000","4,300,000","3,400,000","1,900,000","1,000,000","1,800,000","1,700,000","1,600,000","2,100,000","2,300,000","2,000,000","2,400,000","2,000,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0",,,,"-4,300,000","-1,800,000",,,"-200,000","-200,000","-200,000","-7,800,000","-11,800,000","-5,000,000","-2,800,000","-5,000,000","-4,400,000","-2,300,000","-2,100,000","-4,900,000","-3,600,000",,,,,,,,,
		OtherNonCashItems,,"2,000,000","2,000,000","0",,,"20,000,000","1,000,000","1,000,000","4,000,000","3,000,000","1,000,000","2,000,000","5,000,000","-2,000,000","6,000,000","2,000,000","4,000,000","-3,000,000","3,000,000","7,000,000","-1,000,000","300,000","12,200,000","3,100,000","2,900,000","1,800,000","4,900,000","28,800,000","-200,000","1,300,000","7,500,000","2,500,000","2,000,000","2,400,000","3,800,000","1,700,000","2,800,000","-489,600,000","33,300,000","412,400,000","58,200,000","44,500,000","38,400,000","39,300,000","36,300,000","6,900,000","-6,200,000"
		ChangeInWorkingCapital,"-12,000,000","-23,000,000","8,000,000","32,000,000","-26,000,000","-46,000,000","17,000,000","35,000,000","21,000,000","-71,000,000","39,000,000","-9,000,000","-11,000,000","-34,000,000","30,000,000","2,000,000","-21,000,000","-59,000,000","0","32,000,000","-1,000,000","-34,000,000","47,700,000","3,600,000","25,900,000","-12,500,000","44,000,000","21,000,000","-10,000,000","-71,800,000","-2,800,000","11,900,000","3,300,000","-25,100,000","32,000,000","7,400,000","700,000","-40,000,000","36,900,000","17,100,000","-33,300,000","-14,100,000","-38,400,000","63,400,000","-57,700,000","-2,100,000","-51,300,000","87,700,000"
			ChangeInReceivables,"-56,000,000","-44,000,000","-46,000,000","41,000,000","-7,000,000","-66,000,000","20,000,000","-31,000,000","90,000,000","-51,000,000","77,000,000","4,000,000","10,000,000","-54,000,000","56,000,000","-7,000,000","-20,000,000","-90,000,000","52,000,000","3,000,000","-22,000,000","-52,000,000","2,200,000","-2,300,000","19,500,000","-23,100,000","28,300,000","3,900,000","3,600,000","-26,800,000","31,600,000","-15,400,000","0","-52,000,000","23,700,000","10,600,000","-3,900,000","-40,300,000","40,200,000","31,700,000","2,900,000","-44,900,000","27,300,000","13,300,000","-22,600,000","-43,000,000","28,200,000","25,900,000"
				ChangesInAccountReceivables,"-56,000,000","-44,000,000","-46,000,000","41,000,000","-7,000,000","-66,000,000","20,000,000","-31,000,000","90,000,000","-51,000,000","77,000,000","4,000,000","10,000,000","-54,000,000","56,000,000","-7,000,000","-20,000,000","-90,000,000","52,000,000","3,000,000","-22,000,000","-52,000,000","2,200,000","-2,300,000","19,500,000","-23,100,000","28,300,000","3,900,000","3,600,000","-26,800,000","31,600,000","-15,400,000","0","-52,000,000","23,700,000","10,600,000","-3,900,000","-40,300,000","40,200,000","31,700,000","2,900,000","-44,900,000","27,300,000","13,300,000","-22,600,000","-43,000,000","28,200,000","25,900,000"
			ChangeInInventory,"-18,000,000","-6,000,000","12,000,000","-12,000,000","-12,000,000","-14,000,000","-1,000,000","25,000,000","6,000,000","-9,000,000","9,000,000","-4,000,000","2,000,000","-18,000,000","-3,000,000","2,000,000","-1,000,000","-16,000,000","3,000,000","-9,000,000","-3,000,000","-16,000,000","27,000,000","-4,600,000","-6,900,000","-100,000","13,800,000","-1,800,000","5,900,000","-20,100,000","16,400,000","5,100,000","6,100,000","-14,900,000","5,600,000","-2,200,000","4,400,000","-12,200,000","29,800,000","-17,400,000","700,000","-14,900,000","7,700,000","4,100,000","-12,000,000","-10,800,000","3,100,000","1,600,000"
			ChangeInPayablesAndAccruedExpense,"64,000,000","43,000,000","17,000,000","5,000,000","2,000,000","0","30,000,000","-1,000,000","-54,000,000","21,000,000","-27,000,000","-21,000,000","-11,000,000","34,000,000","-20,000,000","-17,000,000","2,000,000","44,000,000","-26,000,000","13,000,000","13,000,000","30,000,000","-6,100,000","-4,100,000","4,400,000","7,700,000","-14,600,000","-1,400,000","-14,800,000","5,700,000","-30,900,000","9,000,000","1,100,000","22,900,000","-13,400,000","-4,600,000","7,000,000","28,600,000","-43,000,000","-10,300,000","-26,300,000","50,200,000","-45,600,000","19,700,000","16,900,000","33,900,000","-31,500,000","1,800,000"
				ChangeInPayable,"64,000,000","43,000,000","17,000,000","5,000,000",,,"30,000,000","-1,000,000","-54,000,000","21,000,000","-27,000,000","-21,000,000","-11,000,000","34,000,000","-20,000,000","-17,000,000","2,000,000","44,000,000","-26,000,000","13,000,000","13,000,000","30,000,000","-6,100,000","-4,100,000","4,400,000","7,700,000","-14,600,000","-1,400,000","-14,800,000","5,700,000","-30,900,000","9,000,000","1,100,000","22,900,000","-13,400,000","-4,600,000","7,000,000","28,600,000","-43,000,000","-10,300,000","-26,300,000","50,200,000","-45,600,000","19,700,000","16,900,000","33,900,000","-31,500,000","1,800,000"
					ChangeInAccountPayable,"64,000,000","43,000,000","17,000,000","5,000,000","2,000,000","0","30,000,000","-1,000,000","-54,000,000","21,000,000","-27,000,000","-21,000,000","-11,000,000","34,000,000","-20,000,000","-17,000,000","2,000,000","44,000,000","-26,000,000","13,000,000","13,000,000","30,000,000","-6,100,000","-4,100,000","4,400,000","7,700,000","-14,600,000","-1,400,000","-14,800,000","5,700,000","-30,900,000","9,000,000","1,100,000","22,900,000","-13,400,000","-4,600,000","7,000,000","28,600,000","-43,000,000","-10,300,000","-26,300,000","50,200,000","-45,600,000","19,700,000","16,900,000","33,900,000","-31,500,000","1,800,000"
			ChangeInOtherWorkingCapital,"-2,000,000","-16,000,000","25,000,000","-2,000,000","-9,000,000","34,000,000","-32,000,000","42,000,000","-21,000,000","-32,000,000","-20,000,000","12,000,000","-12,000,000","4,000,000","-3,000,000","24,000,000","-2,000,000","3,000,000","-29,000,000","25,000,000","11,000,000","4,000,000","24,600,000","14,600,000","8,900,000","3,000,000","16,500,000","20,300,000","-4,700,000","-30,600,000","-19,900,000","13,200,000","-3,900,000","18,900,000","16,100,000","3,600,000","-6,800,000","-16,100,000","9,900,000","13,100,000","-10,600,000","-4,500,000","-27,800,000","26,300,000","-40,000,000","17,800,000","-51,100,000","58,400,000"
InvestingCashFlow,"-226,000,000","-38,000,000","-93,000,000","-50,000,000","-48,000,000","-21,000,000","-35,000,000","-31,000,000","-24,000,000","-21,000,000","-82,000,000","-146,000,000","-158,000,000","-19,000,000","-51,000,000","-23,000,000","-19,000,000","-10,000,000","-51,000,000","-20,000,000","-15,000,000","-8,000,000","-33,900,000","-15,000,000","-16,200,000","-6,300,000","-27,900,000","-17,100,000","-13,500,000","-1,200,000","-26,500,000","-16,700,000","-9,600,000","-15,100,000","-35,700,000","-15,200,000","-11,500,000","-19,100,000","-30,200,000","-38,500,000","-34,600,000","-35,400,000","-40,400,000","-30,000,000","20,300,000","-5,800,000","-25,600,000","-20,600,000"
	CashFlowFromContinuingInvestingActivities,"-226,000,000","-38,000,000","-93,000,000","-50,000,000","-48,000,000","-21,000,000","-35,000,000","-31,000,000","-24,000,000","-21,000,000","-82,000,000","-146,000,000","-158,000,000","-19,000,000","-51,000,000","-23,000,000","-19,000,000","-10,000,000","-51,000,000","-20,000,000","-15,000,000","-8,000,000","-33,900,000","-15,000,000","-16,200,000","-6,300,000","-27,900,000","-17,100,000","-13,500,000","-1,200,000","-26,500,000","-16,700,000","-9,600,000","-15,100,000","-35,700,000","-15,200,000","-11,500,000","-19,100,000","-30,200,000","-38,500,000","-34,600,000","-35,400,000","-40,400,000","-30,000,000","20,300,000","-5,800,000","-25,600,000","-20,600,000"
		NetPPEPurchaseAndSale,"-171,000,000","-20,000,000","-63,000,000","-43,000,000","-48,000,000","-21,000,000","-35,000,000","-31,000,000","-28,000,000","-21,000,000","-81,000,000","-47,000,000","-25,000,000","-19,000,000","-48,000,000","-23,000,000","-19,000,000","-10,000,000","-51,000,000","-20,000,000","-12,000,000","-8,000,000","-33,900,000","-14,100,000","-16,200,000","-6,400,000","-28,000,000","-15,200,000","-13,600,000","-1,300,000","-26,500,000","-14,900,000","-11,600,000","-11,100,000","-33,200,000","-15,400,000","-13,200,000","-12,600,000","-30,000,000","-31,800,000","-26,600,000","-35,500,000","-41,600,000","-27,700,000","-18,100,000","-9,500,000","-43,000,000","-13,700,000"
			PurchaseOfPPE,"-171,000,000","-20,000,000","-63,000,000","-43,000,000","-48,000,000","-21,000,000","-35,000,000","-31,000,000","-28,000,000","-21,000,000","-81,000,000","-47,000,000","-25,000,000","-19,000,000","-48,000,000","-23,000,000","-19,000,000","-10,000,000","-51,000,000","-20,000,000","-12,000,000","-8,000,000","-33,900,000","-14,100,000","-16,200,000","-6,400,000","-28,000,000","-15,200,000","-13,600,000","-1,300,000","-26,500,000","-14,900,000","-11,600,000","-11,100,000","-33,200,000","-15,400,000","-13,200,000","-12,600,000","-30,000,000","-31,400,000","-26,800,000","-35,700,000","-41,600,000","-27,700,000","-16,000,000","-11,600,000","-43,000,000","-13,700,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","200,000",,,,"2,100,000",,
		NetBusinessPurchaseAndSale,"-24,000,000","-24,000,000","0","0",,,"0","0","4,000,000",,"0","-99,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,"-24,000,000",,,,,,"0",,,"0","-99,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"0","0",,,"0","0","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-31,000,000","6,000,000","-41,000,000",,,,,,,,,,,,"-3,000,000","0",,,"0","0",,,"0",,,,"0","-1,900,000","0","0","0","-2,000,000","2,000,000","-4,100,000","-2,600,000","0","1,700,000","-6,700,000","-1,000,000","-6,400,000",,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,"-3,000,000","0",,,"0","0",,,"0",,,,"0","-1,900,000","0","0","0","-2,000,000","2,000,000","-4,100,000","-3,800,000","0","1,700,000","-6,700,000","-1,000,000","-6,400,000",,,,,,,,
			SaleOfInvestment,"10,000,000","6,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,"-21,000,000","-35,000,000","-31,000,000","-28,000,000","-21,000,000","-81,000,000","-47,000,000","-25,000,000","-19,000,000","-48,000,000","-23,000,000","-19,000,000","-10,000,000","-51,000,000","-20,000,000","-12,000,000","-8,000,000","0","100,000","0","100,000","100,000","0","100,000","100,000","0","200,000","0","100,000","100,000","200,000","0","200,000","800,000","-300,000","0","100,000","1,200,000","-2,300,000","38,400,000","3,700,000","39,200,000","-6,900,000"
FinancingCashFlow,"-589,000,000","-106,000,000","-208,000,000","-122,000,000","-153,000,000","-121,000,000","-72,000,000","-312,000,000","252,000,000","-203,000,000","-81,000,000","-65,000,000","-251,000,000","-83,000,000","-171,000,000","-90,000,000","-290,000,000","-149,000,000","-127,000,000","-71,000,000","-187,000,000","-189,000,000","-98,900,000","-312,800,000","-88,200,000","-64,800,000","-43,500,000","-212,800,000","-186,800,000","-85,600,000","-66,500,000","-84,500,000","-167,400,000","-105,700,000","-69,800,000","-190,000,000","-19,800,000","2,100,000","-85,200,000","-120,200,000","-170,300,000","-217,800,000","-80,600,000","-103,100,000","-186,200,000","0","-7,700,000","-32,700,000"
	CashFlowFromContinuingFinancingActivities,"-589,000,000","-106,000,000","-208,000,000","-122,000,000","-153,000,000","-121,000,000","-72,000,000","-312,000,000","252,000,000","-203,000,000","-81,000,000","-65,000,000","-251,000,000","-83,000,000","-171,000,000","-90,000,000","-290,000,000","-149,000,000","-127,000,000","-71,000,000","-187,000,000","-189,000,000","-98,900,000","-312,800,000","-88,200,000","-64,800,000","-43,500,000","-212,800,000","-186,800,000","-85,600,000","-66,500,000","-84,500,000","-167,400,000","-105,700,000","-69,800,000","-190,000,000","-19,800,000","2,100,000","-85,200,000","-120,200,000","-170,300,000","-217,800,000","-80,600,000","-103,100,000","-186,200,000","0","-7,700,000","-32,700,000"
		NetIssuancePaymentsOfDebt,"-7,000,000","-2,000,000","-2,000,000","-2,000,000","-1,000,000","-2,000,000","-14,000,000","-277,000,000","274,000,000","-2,000,000","-2,000,000","-1,000,000","0","0","0","0","-25,000,000","-3,000,000","-3,000,000","192,000,000","-43,000,000","242,000,000","-3,000,000","-200,000,000","-6,100,000","-6,100,000","-6,300,000","-5,800,000","-73,900,000","-51,700,000","-69,200,000","-79,500,000","-6,100,000","-2,800,000","-52,800,000","-77,800,000","-5,900,000","-5,900,000","-94,900,000","-105,000,000","-159,400,000","-215,500,000","-80,600,000","-103,100,000","-171,200,000","0","-7,700,000","-32,700,000"
			NetLongTermDebtIssuance,"-7,000,000","-2,000,000","-2,000,000","-2,000,000","-1,000,000","-2,000,000","-14,000,000","-2,000,000","-1,000,000","-2,000,000","-2,000,000","-1,000,000","0","0","0","0","-25,000,000","-3,000,000","-3,000,000","397,000,000","-3,000,000","-3,000,000","-3,000,000","-200,000,000","-6,100,000","-6,100,000","-6,300,000","-5,800,000","-73,900,000","-51,700,000","-69,200,000","-79,500,000","-6,100,000","-2,800,000","-52,800,000","-77,800,000","-5,900,000","-5,900,000","-97,400,000","-102,500,000","-159,400,000","-215,500,000","-80,600,000","-103,100,000","-171,200,000","0","-7,700,000","-32,700,000"
				LongTermDebtIssuance,,,,,,"0","1,000,000,000","0","0","0","0","0","0","1,148,000,000","0","0","0","0","0","485,000,000","30,000,000","300,000,000","0","1,000,000,000",,,"0","0",,,,,,,,,,,"0","0",,,"0","0",,,"0","0"
				LongTermDebtPayments,"-7,000,000","-2,000,000","-2,000,000","-2,000,000","-1,000,000","-2,000,000","-1,014,000,000","-2,000,000","-1,000,000","-2,000,000","-2,000,000","-1,000,000","0","-1,148,000,000","0","0","-25,000,000","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-1,200,000,000","-6,100,000","-6,100,000","-6,300,000","-5,800,000","-543,900,000","-51,700,000","-69,200,000","-79,500,000","-6,100,000","-2,800,000","-52,800,000","-77,800,000","-5,900,000","-5,900,000","-97,400,000","-102,500,000","-159,400,000","-215,500,000","-80,600,000","-103,100,000","-671,200,000","0","-7,700,000","-32,700,000"
			NetShortTermDebtIssuance,"0","0","0","0","0","0","0","-275,000,000","275,000,000","0","0","0",,,"0","0","0","0","0","-205,000,000","-40,000,000","245,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"95,000,000","95,000,000","0","0","0","0","0","0","500,000,000","300,000,000","0","0",,,"0","0","0","0","0","85,000,000","30,000,000","300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-95,000,000","-95,000,000","0","0","0","0","0","-275,000,000","-225,000,000","-300,000,000","0","0",,,"0","0","0","0","0","-290,000,000","-70,000,000","-55,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-498,000,000","-81,000,000","-187,000,000","-100,000,000","-130,000,000","-96,000,000","-29,000,000","-16,000,000","0","-180,000,000","-62,000,000","-46,000,000","-235,000,000","-50,000,000","-153,000,000","-86,000,000","-245,000,000","-125,000,000","-107,000,000","-239,000,000","-124,000,000","-415,000,000","-87,200,000","-76,700,000","-59,000,000","-33,300,000","-9,500,000","-181,600,000","-79,300,000","-35,400,000","0","0","-149,800,000","-100,000,000","0",,,,"18,900,000",,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,900,000",,,,,,,,,
			CommonStockPayments,"-498,000,000","-81,000,000","-187,000,000","-100,000,000","-130,000,000","-96,000,000","-29,000,000","-16,000,000","0","-180,000,000","-62,000,000","-46,000,000","-235,000,000","-50,000,000","-153,000,000","-86,000,000","-245,000,000","-125,000,000","-107,000,000","-239,000,000","-124,000,000","-415,000,000","-87,200,000","-76,700,000","-59,000,000","-33,300,000","-9,500,000","-181,600,000","-79,300,000","-35,400,000","0","0","-149,800,000","-100,000,000","0",,,,,,,,,,,,,
		CashDividendsPaid,"-80,000,000","-20,000,000","-19,000,000","-20,000,000","-21,000,000","-21,000,000","-20,000,000","-19,000,000","-19,000,000","-20,000,000","-18,000,000","-18,000,000","-18,000,000","-19,000,000","-19,000,000","-20,000,000","-20,000,000","-21,000,000","-21,000,000","-22,000,000","-23,000,000","-23,000,000","-24,700,000","-24,900,000","-25,300,000","-25,700,000","-25,600,000","-26,100,000","-26,900,000","-27,000,000","-26,900,000","-21,300,000","-21,700,000","-21,700,000","-21,900,000","-21,800,000","-22,300,000","-11,100,000","-11,000,000","-10,900,000",,,,,,,,
			CommonStockDividendPaid,,,,,,"-21,000,000","-20,000,000","-19,000,000","-19,000,000","-20,000,000","-18,000,000","-18,000,000","-18,000,000","-19,000,000","-19,000,000","-20,000,000","-20,000,000","-21,000,000","-21,000,000","-22,000,000","-23,000,000","-23,000,000","-24,700,000","-24,900,000","-25,300,000","-25,700,000","-25,600,000","-26,100,000","-26,900,000","-27,000,000","-26,900,000","-21,300,000","-21,700,000","-21,700,000","-21,900,000","-21,800,000","-22,300,000","-11,100,000",,,,,,,,,,
		ProceedsFromStockOptionExercised,"2,000,000","0","0","0","2,000,000","1,000,000","1,000,000","0","0","1,000,000","1,000,000","0","4,000,000","0","1,000,000","16,000,000","2,000,000","3,000,000","5,000,000","3,000,000","4,000,000","7,000,000","14,800,000","6,400,000","1,900,000","600,000","400,000","700,000","600,000","21,200,000","25,000,000","12,200,000","7,900,000","14,500,000","12,800,000","8,300,000","9,400,000","15,800,000",,,,,,,,,,
