name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
	InterestExpenseNonOperating,"5,503,000","737,000","853,000","1,482,000","2,431,000","2,470,000","2,888,000","2,969,000","2,912,000","2,510,000","2,604,000","2,427,000","2,187,000","1,797,000","2,663,000",,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"2,604,000","2,427,000","2,187,000",,,,,,,,,,,,,
OtherIncomeExpense,"-1,896,000","-3,000","-9,000","-1,902,000","18,000","-3,000","7,000","995,000","25,000","1,316,000","2,000","-1,000","-120,000","-1,730,000","-11,617,795","5,721,795",,,"0","0","0","0","0","0","0","0"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,"-170,000",,,,,,,,,,,
	SpecialIncomeCharges,,,"0","-1,883,000","0","0","0","951,000","0","1,295,000","0","0","0","-1,862,000","-2,095,000",,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,"0","0","0","0","0","-951,000","0","-1,295,000",,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,"0","0","0",,"0",,,,,,,,,,,
		OtherSpecialCharges,,,"0","1,883,000",,,"0","-951,000",,"-1,295,000","0",,,"1,862,000","2,095,000",,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-13,000","-3,000","-9,000","-19,000","18,000","-3,000","7,000","44,000","25,000","21,000","2,000","-1,000","-120,000","132,000","-5,559,795","5,721,795",,,,,,,,,,
PretaxIncome,"53,775,000","132,000","19,589,000","12,880,000","21,174,000","10,143,000","18,890,000","21,006,000","-5,139,000","-16,278,000","-4,356,000","-10,693,000","-9,626,000","-15,629,000","-69,904,743","4,936,409","356,988","-135,653","-498,107","-2,117,003","380,334","140,863","-178,156","-14,492","-500","-15,550"
TaxProvision,"-31,271,000","45,000","-32,106,000","303,000","487,000","200,000","396,000","72,000","27,000","35,000","42,000","48,000","23,000","37,000","2,000",,,,,,,,,,,
NetIncomeCommonStockholders,"85,046,000","87,000","51,695,000","12,577,000","20,687,000","9,943,000","18,494,000","20,934,000","-5,166,000","-16,313,000","-4,398,000","-11,386,000","-9,649,000","-15,666,000","-66,419,289","3,556,625","-853,426","-1,091,454","-1,241,558","-2,810,182","380,334","140,863","-178,156","-14,492","-500","-15,550"
	NetIncome,"85,046,000","87,000","51,695,000","12,577,000","20,687,000","9,943,000","18,494,000","20,934,000","-5,166,000","-16,313,000","-4,398,000","-10,741,000","-9,649,000","-15,666,000","-69,988,743","4,936,409","356,988","-135,653","-498,107","-2,117,003","380,334","140,863","-178,156","-14,492","-500","-15,550"
		NetIncomeIncludingNoncontrollingInterests,"85,046,000","87,000","51,695,000","12,577,000","20,687,000","9,943,000","18,494,000","20,934,000","-5,166,000","-16,313,000","-4,398,000","-10,741,000","-9,649,000","-15,666,000","-69,988,743","4,936,409","356,988","-135,653","-498,107","-2,117,003","380,334","140,863","-178,156","-14,492","-500","-15,550"
			NetIncomeContinuousOperations,"85,046,000","87,000","51,695,000","12,577,000","20,687,000","9,943,000","18,494,000","20,934,000","-5,166,000","-16,313,000","-4,398,000","-10,741,000","-9,649,000","-15,666,000","-69,988,743","4,936,409","356,988","-135,653","-498,107","-2,117,003","380,334","140,863","-178,156","-14,492","-500","-15,550"
		MinorityInterests,,,,,,,,,,,"0",,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,"0","0",,,"0","645,000",,,"-3,569,454","1,379,784","1,210,414","955,801","743,451","693,179",,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,"-1,210,414","-955,801",,,,,,,,
DilutedNIAvailtoComStockholders,"85,046,000","87,000","51,695,000","12,577,000","20,687,000","9,943,000","18,494,000","20,934,000","-5,166,000","-16,313,000","-4,398,000","-11,386,000","-9,649,000","-15,666,000","-66,419,289","3,556,625","-853,426","-1,091,454","-1,241,558","-2,810,182","380,334","140,863","-178,156","-14,492","-500","-15,550"
BasicEPS,,"0.001","0.4","0.1","0.16","0.08","0.16","0.2","-0.05","-0.16","-0.04","-0.12","-0.11","-0.17","-0.12","0.36","-0.09","-0.11",,"-0.3","0.04","0.02",,"-0.002","-0","-0"
DilutedEPS,,"0.001","0.39","0.09","0.15","0.07","0.15","0.19","-0.05","-0.16","-0.04","-0.12","-0.11","-0.17","-0.12","0.36","-0.09","-0.11",,"-0.3","0.04","0.02",,"-0.002","-0","-0"
BasicAverageShares,,"128,788,721","128,661,435","128,546,301","128,235,224","127,870,065","116,641,862","105,040,035","104,714,725","104,486,924","97,760,835","92,276,858","90,647,352","90,604,107","76,952,174","9,850,644","9,792,054","9,684,058",,"9,278,550","9,259,360","9,239,245",,"8,625,000","8,625,000","37,500,000"
DilutedAverageShares,,"132,805,154","133,348,995","133,850,216","133,988,413","133,451,950","120,716,431","108,489,768","104,714,725","104,486,924","97,760,835","92,276,858","90,647,352","90,604,107","76,952,174","9,850,644","9,792,054","9,684,058",,"9,278,550","9,259,360","9,239,245",,"8,625,000","8,625,000","37,500,000"
TotalOperatingIncomeAsReported,"61,174,000","872,000","20,451,000","16,264,000","23,587,000","12,616,000","21,771,000","22,980,000","-2,252,000","-15,084,000","-1,754,000","-8,265,000","-7,319,000","-12,121,000","-47,205,663","-2,248,987","-942,527","-1,158,822","-1,298,247","-2,853,131","-221,808","-218,648","178,156","-14,492","-500","-15,550"
TotalExpenses,"402,450,000","97,245,000","108,107,000","97,489,000","99,609,000","89,936,000","85,036,000","77,819,000","71,212,000","76,816,000","76,399,000","72,530,000","72,267,000","69,244,000","237,160,663","2,248,987","942,527","1,158,822","1,298,247","2,853,131","221,808","218,648","178,156","14,492","500","15,550"
NetIncomeFromContinuingAndDiscontinuedOperation,"85,046,000","87,000","51,695,000","12,577,000","20,687,000","9,943,000","18,494,000","20,934,000","-5,166,000","-16,313,000","-4,398,000","-10,741,000","-9,649,000","-15,666,000","-69,988,743","4,936,409","356,988","-135,653","-498,107","-2,117,003","380,334","140,863","-178,156","-14,492","-500","-15,550"
NormalizedIncome,"86,175,800","87,000","51,695,000","14,415,702.717","20,687,000","9,943,000","18,494,000","19,986,259.64","-5,166,000","-17,258,350","-4,398,000","-10,741,000","-9,649,000","-14,306,740","-69,988,743","4,936,409","356,988","-135,653","-498,107","-2,117,003","380,334","140,863","-178,156","-14,492","-500","-15,550"
InterestIncome,,,,,,,,,,,,,,"19,000","-3,722,285","1,463,601","1,299,515","1,023,169","800,140","736,128","602,142","359,511",,,"0","0"
InterestExpense,"5,503,000","737,000","853,000","1,482,000","2,431,000","2,470,000","2,888,000","2,969,000","2,912,000","2,510,000","2,604,000","2,427,000","2,187,000","1,797,000","2,663,000",,,,,,,,,,,
NetInterestIncome,"-5,503,000","-737,000","-853,000","-1,482,000","-2,431,000","-2,470,000","-2,888,000","-2,969,000","-2,912,000","-2,510,000","-2,604,000","-2,427,000","-2,187,000","-1,778,000","-14,575,285","1,463,601","1,299,515","1,023,169","800,140","736,128","602,142","359,511",,,"0","0"
EBIT,"59,278,000","869,000","20,442,000","14,362,000","23,605,000","12,613,000","21,778,000","23,975,000","-2,227,000","-13,768,000","-1,752,000","-8,266,000","-7,439,000","-13,832,000","-49,543,663","-2,248,987","-942,527","-1,158,822","-1,298,247","-2,853,131","-221,808","-218,648","-178,156","-14,492","-500","-15,550"
EBITDA,"76,987,000"
ReconciledCostOfRevenue,"113,784,000","25,080,000","32,597,000","26,167,000","29,940,000","25,495,000","25,520,000","22,964,000","20,042,000","18,793,000","20,391,000","19,131,000","19,446,000","16,980,000","64,457,663","2,248,987","942,527","1,158,822","1,298,247","2,853,131","221,808","218,648","178,156","14,492","500","15,550"
ReconciledDepreciation,"17,709,000","4,415,000","4,823,000","4,732,000","3,739,000","3,382,000","2,201,000","1,841,000","1,707,000","1,719,000","2,352,000","2,321,000","2,358,000","2,400,000",,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"85,046,000","87,000","51,695,000","12,577,000","20,687,000","9,943,000","18,494,000","20,934,000","-5,166,000","-16,313,000","-4,398,000","-10,741,000","-9,649,000","-15,666,000","-69,988,743","4,936,409","356,988","-135,653","-498,107","-2,117,003","380,334","140,863","-178,156","-14,492","-500","-15,550"
TotalUnusualItemsExcludingGoodwill,"-1,883,000",,"0","-1,883,000","0","0","0","951,000","0","1,295,000","0","0","0","-1,862,000","-2,265,000",,,,,,,,,,,
TotalUnusualItems,"-1,883,000",,"0","-1,883,000","0","0","0","951,000","0","1,295,000","0","0","0","-1,862,000","-2,265,000",,,,,,,,,,,
NormalizedEBITDA,"78,870,000","5,284,000","25,265,000","20,977,000","27,344,000","15,995,000","23,979,000","24,865,000","-520,000","-13,344,000","600,000","-5,945,000","-5,081,000","-9,570,000","-49,543,663","-2,248,987","-942,527","-1,158,822","-1,298,247","-2,853,131","-221,808","-218,648","-178,156","-14,492","-500","-15,550"
TaxRateForCalcs,"0.4","0.341","0.27","0.024","0.023","0.02","0.021","0.003","0.27","0.27","0.27","0.27","0.27","0.27","0","0.27","0.27","0","0","0","0.4","0.4","0","0","0","0"
TaxEffectOfUnusualItems,"-753,200","0","0","-44,297.283","0","0","0","3,259.64","0","349,650","0","0","0","-502,740","0","0","0","0","0","0","0","0","0","0","0","0"
