name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,01/31/2014,07/31/2012,04/30/2012,07/31/2011,04/30/2011
		PrepaidAssets,"16,403,000","11,316,000","12,376,000","10,673,000","11,681,000","11,878,000","12,080,000","12,751,000","13,018,000","14,269,000","12,722,000","16,918,000","14,143,000","20,713,000","20,488,000","20,509,000","20,562,000","19,052,000","18,221,000","16,244,000","17,754,000","15,828,000","15,238,000","13,136,000","14,898,000","12,954,000","13,504,000","11,989,000","12,560,000","10,641,000","12,268,000","11,159,000","9,670,000","9,692,000","10,497,000","8,640,000","8,785,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","30,257,000","26,828,000","25,235,000","24,230,000","30,962,000","27,394,000","26,489,000","24,802,000","15,068,000","14,818,000","16,626,000","13,172,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","30,257,000","26,828,000","25,235,000","24,230,000","30,962,000","27,394,000","26,489,000","24,802,000","15,068,000","14,818,000","16,626,000","13,172,000"
		OtherCurrentAssets,"3,358,000","3,105,000","2,101,000","2,031,000","1,572,000","1,231,000","665,000","934,000","1,974,000","3,245,000","2,511,000","9,001,000","7,774,000","19,600,000","31,329,000","33,175,000","28,591,000","24,633,000","17,916,000","24,291,000","17,409,000","11,932,000","7,905,000","16,526,000","22,059,000","17,699,000","15,609,000","15,858,000","13,107,000","9,923,000","6,898,000","7,884,000","8,993,000","4,171,000","4,036,000","9,008,000","4,793,000"
	TotalNonCurrentAssets,"2,225,960,000","2,200,219,000","2,204,332,000","2,188,550,000","2,206,532,000","2,233,953,000","2,292,669,000","2,326,983,000","2,333,559,000","2,291,162,000","2,226,578,000","2,155,862,000","2,091,918,000","1,182,094,000","1,176,073,000","1,152,413,000","1,131,912,000","1,102,123,000","1,058,084,000","1,023,554,000","997,366,000","977,129,000","978,132,000","944,858,000","919,125,000","894,455,000","872,836,000","851,048,000","829,290,000","807,409,000","800,020,000","780,596,000","762,414,000","698,402,000","695,200,000","687,290,000","685,432,000"
		NetPPE,"1,843,078,000","1,815,794,000","1,817,787,000","1,803,785,000","1,821,611,000","1,852,596,000","1,896,934,000","1,934,276,000","1,951,175,000","1,912,205,000","1,845,900,000","1,776,176,000","1,714,169,000","805,337,000","800,724,000","776,242,000","757,082,000","726,455,000","686,858,000","652,211,000","625,808,000","606,865,000","608,546,000","574,418,000","547,176,000","523,891,000","502,518,000","480,927,000","458,245,000","436,048,000","427,235,000","406,411,000","388,093,000","318,031,000","313,720,000","302,836,000","300,051,000"
			GrossPPE,"2,781,017,000","2,724,330,000","2,709,139,000","2,666,353,000","2,653,690,000","2,651,400,000","2,664,444,000","2,674,081,000","2,657,643,000","2,599,029,000","2,503,248,000","2,403,212,000","2,313,888,000","1,383,515,000","1,353,287,000","1,302,436,000","1,257,048,000","1,200,785,000","1,136,430,000","1,081,310,000","1,033,393,000","994,370,000","977,247,000","922,878,000","876,890,000","833,236,000","795,186,000","765,662,000","725,028,000","688,208,000","663,952,000","406,411,000","583,432,000","428,944,000","411,307,000","359,806,000","345,397,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,
				LandAndImprovements,,"12,302,000",,,,"12,302,000",,,,"9,021,000",,,,"2,444,000",,,,"3,608,000",,,,"3,608,000",,,,"7,288,000",,,,,,,,,,,
				BuildingsAndImprovements,,"42,312,000",,,,"37,417,000",,,,"23,484,000",,,,"17,153,000",,,,"25,222,000",,,,"16,215,000",,,,"14,339,000",,,,"14,305,000",,,"14,176,000",,,,
				MachineryFurnitureEquipment,,"459,713,000",,,,"430,331,000",,,,"412,716,000",,,,"338,605,000",,,,"287,418,000",,,,"236,453,000",,,,"188,689,000",,,,"150,280,000",,,"117,194,000",,,"359,806,000",
				OtherProperties,"2,781,017,000","1,335,524,000","2,709,139,000","2,666,353,000","2,653,690,000","1,332,739,000","2,664,444,000","2,674,081,000","2,657,643,000","1,297,763,000","2,503,248,000","2,403,212,000","2,313,888,000","251,819,000","1,353,287,000","1,302,436,000","1,257,048,000","204,593,000","1,136,430,000","1,081,310,000","1,033,393,000","171,714,000","977,247,000","922,878,000","876,890,000","139,406,000","795,186,000","765,662,000","725,028,000","111,166,000","663,952,000","406,411,000","88,310,000",,,,
				ConstructionInProgress,,"44,020,000",,,,"33,382,000",,,,"62,347,000",,,,"75,166,000",,,,"82,295,000",,,,"53,574,000",,,,"34,791,000",,,,"32,989,000",,,"33,111,000",,,,
				Leases,,"830,459,000",,,,"805,229,000",,,,"793,698,000",,,,"698,328,000",,,,"597,649,000",,,,"512,806,000",,,,"448,723,000",,,,"379,468,000",,,"330,641,000",,,,
			AccumulatedDepreciation,"-937,939,000","-908,536,000","-891,352,000","-862,568,000","-832,079,000","-798,804,000","-767,510,000","-739,805,000","-706,468,000","-686,824,000","-657,348,000","-627,036,000","-599,719,000","-578,178,000","-552,563,000","-526,194,000","-499,966,000","-474,330,000","-449,572,000","-429,099,000","-407,585,000","-387,505,000","-368,701,000","-348,460,000","-329,714,000","-309,345,000","-292,668,000","-284,735,000","-266,783,000","-252,160,000","-236,717,000",,"-195,339,000","-110,913,000","-97,587,000","-56,970,000","-45,346,000"
		GoodwillAndOtherIntangibleAssets,"351,604,000","351,597,000","351,561,000","351,570,000","351,552,000","351,597,000","351,643,000","351,650,000","351,702,000","351,636,000","351,628,000","351,633,000","351,651,000","351,625,000","351,625,000","351,616,000","351,603,000","351,566,000","351,600,000","351,567,000","351,669,000","352,466,000","351,649,000","351,620,000","351,577,000","353,930,000","351,623,000","351,624,000","351,540,000","355,228,000","351,445,000","351,404,000","356,463,000","351,287,000","351,254,000","351,359,000","351,359,000"
			Goodwill,"272,604,000","272,597,000","272,561,000","272,570,000","272,552,000","272,597,000","272,643,000","272,650,000","272,702,000","272,636,000","272,628,000","272,633,000","272,651,000","272,625,000","272,625,000","272,616,000","272,603,000","272,566,000","272,600,000","272,567,000","272,669,000","272,629,000","272,649,000","272,620,000","272,577,000","272,694,000","272,623,000","272,624,000","272,540,000","272,592,000","272,445,000","272,404,000","272,428,000","272,287,000","272,254,000","272,359,000","272,359,000"
			OtherIntangibleAssets,"79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,837,000","79,000,000","79,000,000","79,000,000","81,236,000","79,000,000","79,000,000","79,000,000","82,636,000","79,000,000","79,000,000","84,035,000","79,000,000","79,000,000","79,000,000","79,000,000"
		NonCurrentDeferredAssets,"9,203,000","9,961,000","9,467,000","7,313,000","7,451,000","5,874,000","20,451,000","21,491,000","11,136,000","7,639,000","8,934,000","8,529,000","7,691,000","6,736,000","6,917,000","7,134,000","7,169,000","7,789,000","3,926,000","3,782,000","3,224,000","2,446,000","2,524,000","2,454,000","2,863,000",,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"9,203,000","9,961,000","9,467,000","7,313,000","7,451,000","5,874,000","20,451,000","21,491,000","11,136,000","7,639,000","8,934,000","8,529,000","7,691,000","6,736,000","6,917,000","7,134,000","7,169,000","7,789,000","3,926,000","3,782,000","3,224,000","2,446,000","2,524,000","2,454,000","2,863,000",,,,,,,,,,,,
		OtherNonCurrentAssets,"22,075,000","22,867,000","25,517,000","25,882,000","25,918,000","23,886,000","23,641,000","19,566,000","19,546,000","19,682,000","20,116,000","19,524,000","18,407,000","18,396,000","16,807,000","17,421,000","16,058,000","16,313,000","15,700,000","15,994,000","16,665,000","15,352,000","15,413,000","16,366,000","17,509,000","16,634,000","18,695,000","18,497,000","19,505,000","16,133,000","21,340,000","22,781,000","17,858,000","29,084,000","30,226,000","33,095,000","34,022,000"
TotalLiabilitiesNetMinorityInterest,"2,091,358,000","2,070,330,000","2,104,157,000","2,154,630,000","2,139,333,000","2,199,592,000","2,178,287,000","2,369,596,000","2,370,716,000","2,200,489,000","2,150,066,000","1,984,775,000","1,804,766,000","885,350,000","852,953,000","813,932,000","789,096,000","775,384,000","711,647,000","687,919,000","622,297,000","613,281,000","624,618,000","608,249,000","622,306,000","658,197,000","651,456,000","642,586,000","705,248,000","691,992,000","679,390,000","759,524,000","711,310,000","651,230,000","651,026,000","633,883,000","630,892,000"
	CurrentLiabilities,"313,078,000","311,515,000","290,678,000","308,933,000","279,220,000","271,636,000","287,427,000","313,814,000","316,695,000","290,865,000","281,383,000","256,641,000","259,070,000","244,390,000","228,386,000","216,645,000","218,234,000","207,825,000","207,127,000","195,022,000","196,874,000","177,797,000","190,585,000","170,068,000","172,180,000","156,647,000","153,000,000","146,299,000","133,626,000","126,140,000","129,092,000","118,042,000","113,044,000","87,270,000","87,618,000","77,403,000","80,527,000"
		PayablesAndAccruedExpenses,"98,206,000","107,349,000","78,690,000","85,994,000","75,301,000","75,705,000","126,338,000","138,468,000","132,390,000","112,625,000","131,416,000","121,848,000","130,656,000","147,697,000","138,602,000","129,537,000","136,669,000","128,227,000","130,602,000","128,547,000","129,898,000","111,146,000","120,285,000","107,090,000","109,640,000","92,031,000","89,896,000","87,770,000","85,669,000","77,749,000","88,735,000","77,130,000","78,329,000","57,390,000","60,716,000","50,844,000","64,155,000"
			Payables,"70,875,000","73,937,000","54,356,000","53,173,000","52,760,000","46,380,000","95,251,000","102,661,000","99,906,000","84,530,000","86,695,000","72,327,000","80,747,000","84,730,000","76,599,000","68,774,000","76,157,000","68,909,000","73,866,000","72,006,000","83,063,000","66,492,000","75,922,000","62,403,000","68,032,000","52,758,000","53,410,000","52,964,000","51,316,000","45,642,000","53,664,000","43,949,000","44,732,000","30,332,000","27,260,000","27,561,000","25,354,000"
				AccountsPayable,"54,528,000","62,493,000","39,295,000","34,227,000","39,418,000","36,400,000","42,849,000","59,539,000","79,083,000","65,359,000","65,538,000","53,898,000","48,862,000","60,427,000","59,665,000","48,563,000","55,732,000","54,627,000","62,444,000","55,303,000","56,973,000","55,278,000","64,786,000","52,278,000","50,274,000","42,836,000","42,270,000","42,615,000","41,628,000","35,001,000","43,375,000","34,768,000","36,092,000","20,779,000","18,509,000","20,228,000","17,761,000"
				TotalTaxPayable,"16,347,000","11,444,000","15,061,000","18,946,000","13,342,000","9,980,000","11,860,000","11,533,000","10,122,000","14,280,000","16,270,000","18,429,000","31,885,000","24,303,000","16,934,000","20,211,000","20,425,000","14,282,000","11,422,000","16,703,000","26,090,000","11,214,000","11,136,000","10,125,000","17,758,000","9,922,000","11,140,000","10,349,000","9,688,000","10,641,000","10,289,000","9,181,000","8,640,000","9,553,000","8,751,000","7,333,000","7,593,000"
					IncomeTaxPayable,"3,630,000","529,000","435,000","2,644,000","1,291,000","446,000","415,000","624,000","1,207,000","3,054,000","1,720,000","4,437,000","19,683,000","11,799,000","4,118,000","7,193,000","9,307,000","3,037,000","396,000","6,648,000","16,976,000","2,692,000","2,632,000","1,068,000","10,036,000","2,697,000","2,178,000","1,552,000","2,071,000","1,570,000","1,333,000","921,000","1,073,000","2,225,000","2,021,000","1,489,000","1,753,000"
				DividendsPayable,,,,,,"0","0","0","0","4,891,000","4,887,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,"40,542,000","31,589,000","10,701,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"27,331,000","33,412,000","24,334,000","32,821,000","22,541,000","29,325,000","31,087,000","35,807,000","32,484,000","28,095,000","44,721,000","49,521,000","49,909,000","62,967,000","62,003,000","60,763,000","60,512,000","59,318,000","56,736,000","56,541,000","46,835,000","44,654,000","44,363,000","44,687,000","41,608,000","39,273,000","36,486,000","34,806,000","34,353,000","32,107,000","35,071,000","33,181,000","33,597,000","27,058,000","33,456,000","23,283,000","38,801,000"
				InterestPayable,"246,000","8,629,000","256,000","10,748,000","490,000","11,321,000",,,,,,,,,,,,,,,,,,,,,,,,"185,000","418,000","675,000","4,214,000","5,769,000","11,256,000","3,805,000","9,338,000"
		CurrentProvisions,,,,,,,,,,"6,500,000","5,600,000","5,900,000","5,900,000","5,900,000","4,600,000","4,600,000","4,600,000","4,600,000","4,070,000","4,070,000","4,240,000","4,460,000","3,591,000","3,591,000","3,591,000","3,591,000","3,361,000","3,361,000","3,361,000","3,361,000","3,358,000","3,358,000","3,358,000",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"30,357,000","27,447,000","24,702,000","33,325,000","19,208,000","13,846,000","9,914,000","8,664,000","9,331,000","23,421,000","19,928,000","24,555,000","20,280,000","24,280,000","19,212,000","22,914,000","17,629,000","19,959,000","19,840,000","18,995,000","18,726,000","20,886,000","25,794,000","21,377,000","20,432,000","25,054,000","23,246,000","21,503,000","18,602,000","22,735,000","18,666,000","15,706,000","14,459,000","13,001,000","9,928,000","9,820,000",
		CurrentDebtAndCapitalLeaseObligation,"52,780,000","45,445,000","51,735,000","49,699,000","52,212,000","46,471,000","51,850,000","67,636,000","74,732,000","60,611,000","59,666,000","46,754,000","46,252,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000",,,,"3,975,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000"
			CurrentDebt,,,,,,,,"15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000",,,,"3,975,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000"
				OtherCurrentBorrowings,,,,,,,,"15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000",,,,"15,000,000",,,,"7,500,000",,,,"7,500,000",,,,,,,,,,,
			CurrentCapitalLeaseObligation,"52,780,000","45,445,000","51,735,000","49,699,000","52,212,000","46,471,000","51,850,000","52,636,000","59,732,000","45,611,000","44,666,000","31,754,000","31,252,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"130,563,000","127,451,000","129,167,000","131,615,000","124,315,000","127,264,000","91,134,000","90,831,000","92,322,000","90,690,000","67,171,000","61,507,000","61,882,000","57,413,000","55,572,000","49,194,000","48,936,000","44,639,000","41,685,000","39,980,000","40,750,000","38,265,000","37,006,000","34,101,000","34,608,000","32,062,000","32,358,000","29,526,000","29,355,000","25,656,000","21,691,000","21,231,000","18,756,000","15,379,000","15,474,000","15,239,000","14,872,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"776,000","909,000","940,000","371,000","897,000","804,000","0","922,000","1,203,000","1,568,000","1,121,000"
			CurrentDeferredRevenue,"116,315,000","108,287,000","106,603,000","108,392,000","100,728,000","91,143,000","91,134,000","90,831,000","92,322,000","90,690,000","67,171,000","61,507,000","61,882,000","57,413,000","55,572,000","49,194,000","48,936,000","44,639,000","41,685,000","39,980,000","40,750,000","38,265,000","37,006,000","34,101,000","34,608,000","32,062,000","31,582,000","28,617,000","28,415,000","25,285,000","20,794,000","20,427,000","18,756,000","14,457,000","14,271,000","13,671,000","13,751,000"
		OtherCurrentLiabilities,"1,172,000","3,823,000","6,384,000","8,300,000","8,184,000","8,350,000","8,191,000","8,215,000","7,920,000","3,518,000","3,202,000","1,977,000",,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,778,280,000","1,758,815,000","1,813,479,000","1,845,697,000","1,860,113,000","1,927,956,000","1,890,860,000","2,055,782,000","2,054,021,000","1,909,624,000","1,868,683,000","1,728,134,000","1,545,696,000","640,960,000","624,567,000","597,287,000","570,862,000","567,559,000","504,520,000","492,897,000","425,423,000","435,484,000","434,033,000","438,181,000","450,126,000","501,550,000","498,456,000","496,287,000","571,622,000","565,852,000","550,298,000","641,482,000","598,266,000","563,960,000","563,408,000","556,480,000","550,365,000"
		LongTermDebtAndCapitalLeaseObligation,"1,726,452,000","1,708,934,000","1,755,606,000","1,785,854,000","1,795,271,000","1,864,179,000","1,839,609,000","2,017,179,000","1,994,948,000","1,854,743,000","1,815,156,000","1,677,953,000","1,501,914,000","378,469,000","368,164,000","346,859,000","339,554,000","351,249,000","299,940,000","293,980,000","236,805,000","256,628,000","270,451,000","282,274,000","292,095,000","330,750,000","347,625,000","353,500,000","429,065,000","429,020,000","428,976,000","524,706,000","484,177,000","463,256,000","460,128,000","450,789,000","448,028,000"
			LongTermDebt,"431,966,000","431,395,000","484,677,000","537,816,000","537,102,000","596,388,000","561,815,000","731,646,000","735,261,000","632,689,000","640,384,000","552,079,000","427,774,000","378,469,000","368,164,000","346,859,000","339,554,000","351,249,000","299,940,000","293,980,000","236,805,000","256,628,000","270,451,000","282,274,000","292,095,000","330,750,000","347,625,000","353,500,000","429,065,000","429,020,000","428,976,000","524,706,000","484,177,000","463,256,000","460,128,000","450,789,000","448,028,000"
			LongTermCapitalLeaseObligation,"1,294,486,000","1,277,539,000","1,270,929,000","1,248,038,000","1,258,169,000","1,267,791,000","1,277,794,000","1,285,533,000","1,259,687,000","1,222,054,000","1,174,772,000","1,125,874,000","1,074,140,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"15,446,000","12,012,000","12,606,000","11,405,000","10,910,000","13,658,000","13,355,000","0","19,847,000","19,102,000","19,287,000","18,822,000","16,104,000","238,312,000","233,375,000","228,301,000","210,751,000","195,207,000","183,557,000","179,203,000","170,539,000","162,089,000","151,219,000","144,407,000","147,005,000","160,606,000","139,613,000","132,201,000","132,660,000","127,675,000","111,137,000","107,494,000","105,397,000","88,699,000","91,648,000","93,334,000","89,868,000"
			NonCurrentDeferredTaxesLiabilities,"15,446,000","12,012,000","12,606,000","11,405,000","10,910,000","13,658,000","13,355,000","0","19,847,000","19,102,000","19,287,000","18,822,000","16,104,000","14,634,000","17,408,000","15,066,000","11,873,000","10,213,000","12,978,000","11,981,000","13,858,000","14,497,000","12,059,000","11,038,000","12,675,000","35,347,000","21,146,000","21,811,000","26,097,000","27,828,000","17,284,000","19,918,000","23,654,000","26,038,000","28,132,000","31,762,000","31,337,000"
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		OtherNonCurrentLiabilities,"36,382,000","37,869,000","45,267,000","48,438,000","53,932,000","50,119,000","37,896,000","38,603,000","39,226,000","35,779,000","34,240,000","31,359,000","27,678,000","24,179,000","23,028,000","22,127,000","20,557,000","21,103,000","21,023,000","19,714,000","18,079,000","16,767,000","12,363,000","11,500,000","11,026,000","10,194,000","11,218,000","10,586,000","9,897,000","9,157,000","10,185,000","9,282,000","8,692,000","12,005,000","11,632,000","12,357,000","12,469,000"
TotalEquityGrossMinorityInterest,"351,742,000","275,460,000","246,559,000","229,875,000","178,642,000","153,232,000","206,774,000","250,371,000","192,635,000","169,650,000","148,121,000","249,302,000","360,125,000","387,837,000","425,311,000","440,925,000","438,210,000","421,646,000","425,550,000","422,340,000","454,419,000","439,452,000","419,368,000","410,040,000","381,267,000","346,338,000","320,443,000","308,646,000","283,163,000","258,697,000","244,121,000","148,600,000","150,448,000","145,269,000","146,754,000","143,746,000","148,800,000"
	StockholdersEquity,"351,742,000","275,460,000","246,559,000","229,875,000","178,642,000","153,232,000","206,774,000","250,371,000","192,635,000","169,650,000","148,121,000","249,302,000","360,125,000","387,837,000","425,311,000","440,925,000","438,210,000","421,646,000","425,550,000","422,340,000","454,419,000","439,452,000","419,368,000","410,040,000","381,267,000","346,338,000","320,443,000","308,646,000","283,163,000","258,697,000","244,121,000","148,600,000","150,448,000","145,269,000","146,754,000","143,746,000","148,800,000"
		CapitalStock,"618,000","616,000","614,000","613,000","607,000","605,000","605,000","604,000","496,000","434,000","434,000","433,000","433,000","432,000","431,000","429,000","428,000","427,000","426,000","426,000","425,000","425,000","422,000","421,000","417,000","416,000","415,000","411,000","405,000","402,000","402,000","1,000","1,000","1,000","1,000","1,000","1,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0",,,,
			CommonStock,"618,000","616,000","614,000","613,000","607,000","605,000","605,000","604,000","496,000","434,000","434,000","433,000","433,000","432,000","431,000","429,000","428,000","427,000","426,000","426,000","425,000","425,000","422,000","421,000","417,000","416,000","415,000","411,000","405,000","402,000","402,000","1,000","1,000","1,000","1,000","1,000","1,000"
		AdditionalPaidInCapital,"557,977,000","548,776,000","545,168,000","540,348,000","535,768,000","531,191,000","529,523,000","526,253,000","411,048,000","339,161,000","337,510,000","335,599,000","333,515,000","331,255,000","329,394,000","325,951,000","323,211,000","320,488,000","318,379,000","315,399,000","312,293,000","310,230,000","297,450,000","293,397,000","284,155,000","280,828,000","277,645,000","270,411,000","258,451,000","253,685,000","253,337,000","153,497,000","152,994,000","151,112,000","150,900,000","150,100,000","149,838,000"
		RetainedEarnings,"402,115,000","335,131,000","309,481,000","298,896,000","246,126,000","226,491,000","283,276,000","331,319,000","389,921,000","433,465,000","413,374,000","417,779,000","390,771,000","353,962,000","330,254,000","324,240,000","290,461,000","248,311,000","212,671,000","200,514,000","180,235,000","144,337,000","129,007,000","118,737,000","97,225,000","66,064,000","43,114,000","38,560,000","25,987,000","6,445,000","-8,215,000","-3,608,000","-1,191,000","-4,888,000","-3,285,000","-5,179,000","21,000"
		TreasuryStock,"606,669,000","605,435,000","603,745,000","603,686,000","596,206,000","595,970,000","595,957,000","595,728,000","595,077,000","595,041,000","595,041,000","497,862,000","361,186,000","297,129,000","234,081,000","209,084,000","175,372,000","147,331,000","105,406,000","93,704,000","37,519,000","14,817,000","6,721,000","1,831,000",,,"0","0","1,189,000","1,189,000","1,189,000","1,189,000","1,189,000","1,189,000","1,189,000","1,590,000","1,500,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,299,000","-3,628,000","-4,959,000","-6,296,000","-7,653,000","-9,085,000","-10,673,000","-12,077,000","-13,753,000","-8,369,000","-8,156,000","-6,647,000","-3,408,000","-683,000","-687,000","-611,000","-518,000","-249,000","-520,000","-295,000","-1,015,000","-723,000","-790,000","-684,000","-530,000","-970,000","-731,000","-736,000","-491,000","-646,000","-214,000","-101,000","-167,000","233,000","327,000","414,000","440,000"
TotalCapitalization,"783,708,000","706,855,000","731,236,000","767,691,000","715,744,000","749,620,000","768,589,000","982,017,000","927,896,000","802,339,000","788,505,000","801,381,000","787,899,000","766,306,000","793,475,000","787,784,000","777,764,000","772,895,000","725,490,000","716,320,000","691,224,000","696,080,000","689,819,000","692,314,000","673,362,000","677,088,000","668,068,000","662,146,000","712,228,000","687,717,000","673,097,000","673,306,000","634,625,000","608,525,000","606,882,000","594,535,000","596,828,000"
