name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
	DepreciationAmortizationDepletionIncomeStatement,"129,272,000","31,360,000","32,598,000","32,585,000","32,729,000","30,770,000","32,761,000","33,005,000","34,539,000","36,746,000","37,264,000","37,573,000","36,524,000","36,387,000","36,268,000","36,159,000","37,334,000","36,688,000","38,583,000","39,719,000","39,525,000","40,807,000","41,847,000","40,442,000","40,680,000","40,047,000","41,805,000","41,331,000","40,873,000","40,707,000","40,257,000","40,000,000","37,973,000","37,615,000","36,235,000","35,050,000","32,175,000","34,016,000","28,008,000","36,529,000","34,793,000","34,756,000","34,888,000","34,176,000","32,659,000","26,482,000","24,807,000","23,871,000","23,264,000","23,558,000","13,404,000","26,511,000","27,377,000","29,214,000","28,111,000","29,044,000","28,919,000","31,575,000","33,840,000","30,266,000","29,237,000","27,586,000","25,072,000","26,078,000","25,842,000","22,974,000","22,532,000","20,779,000","14,942,000","14,063,000","16,565,000","14,742,000",,"13,839,000","14,049,000","13,205,000"
		DepreciationAndAmortizationInIncomeStatement,"129,272,000","31,360,000","32,598,000","32,585,000","32,729,000","30,770,000","32,761,000","33,005,000","34,539,000","36,746,000","37,264,000","37,573,000","36,524,000","36,387,000","36,268,000","36,159,000","37,334,000","36,688,000","38,583,000","39,719,000","39,525,000","40,807,000","41,847,000","40,442,000","40,680,000","40,047,000","41,805,000","41,331,000","40,873,000","40,707,000","40,257,000","40,000,000","37,973,000","37,615,000","36,235,000","35,050,000","32,175,000","34,016,000","28,008,000","36,529,000","34,793,000","34,756,000","34,888,000","34,176,000","32,659,000","26,482,000","24,807,000","23,871,000","23,264,000","23,558,000","13,404,000","26,511,000","27,377,000","29,214,000","28,111,000","29,044,000","28,919,000","31,575,000","33,840,000","30,266,000","29,237,000","27,586,000","25,072,000","26,078,000","25,842,000","22,974,000","22,532,000","20,779,000","14,942,000","14,063,000","16,565,000","14,742,000",,"13,839,000","14,049,000","13,205,000"
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,663,000","10,307,000","7,249,000","12,272,000","12,784,000","12,116,000","14,277,000","13,071,000","14,478,000","-223,803,000","-242,237,000","-226,337,000","-227,616,000","-211,965,000","-213,004,000","-193,607,000","-204,326,000","-185,429,000","-191,005,000","-158,722,000","-111,262,000","-103,590,000",,"-114,968,000","-107,134,000",,,
	OtherOperatingExpenses,"35,666,000","8,709,000","9,633,000","10,345,000","6,979,000","5,142,000","4,796,000","4,833,000","3,564,000","11,178,000","14,896,000","16,064,000","15,112,000","13,504,000","15,233,000","17,251,000","16,935,000","15,328,000","16,889,000","17,762,000","17,172,000","15,277,000","16,555,000","17,660,000","17,246,000","15,610,000","17,894,000","19,965,000","19,195,000","17,585,000","18,464,000","19,533,000","18,049,000","16,366,000","15,712,000","16,665,000","14,900,000","12,661,000","15,404,000",,,,,,,,,,,,,,,,,"51,701,000",,"282,689,000","294,552,000","277,181,000","280,322,000","260,279,000","264,867,000","239,490,000","250,984,000","228,362,000","241,688,000","192,802,000","134,390,000","126,304,000","-295,827,000","141,084,000",,"29,883,000","35,923,000","24,679,000"
OperatingIncome,"-44,772,000","-6,773,000","-4,895,000","-13,165,000","-19,939,000","-47,438,000","-56,329,000","-78,566,000","-86,768,000","-25,282,000","35,988,000","42,293,000","59,599,000","24,206,000","45,506,000","48,088,000","63,249,000","26,441,000","40,574,000","47,499,000","62,703,000","30,282,000","37,068,000","48,846,000","63,422,000","21,079,000","41,141,000","52,274,000","69,353,000","17,668,000","35,730,000","50,832,000","55,886,000","14,295,000","24,640,000","34,368,000","36,622,000","3,568,000","20,353,000","19,263,000","32,771,000","8,221,000","28,626,000","14,533,000","27,979,000","-1,556,000","7,528,000","4,802,000","17,356,000","4,258,000","10,286,000","10,243,000","13,020,000","7,734,000","36,286,000","34,177,000","46,149,000","26,410,000","42,746,000","41,467,000","43,892,000","29,232,000","33,376,000","33,406,000","44,475,000","26,798,000","29,419,000","23,171,000","20,932,000","12,967,000","-5,147,000","19,830,000","211,401,000","5,709,000","-5,183,000","16,026,000"
NetNonOperatingInterestIncomeExpense,"-23,914,000","-701,000","-7,188,000","-7,981,000","-8,044,000","-8,028,000","-10,023,000","-12,603,000","-12,644,000","-15,201,000","-7,762,000","-9,497,000","-11,005,000","-9,402,000","-12,630,000","-8,957,000","-8,218,000","-7,385,000","-8,682,000","-15,981,000","-11,229,000","-11,185,000","-11,828,000","-12,227,000","-12,735,000","-13,119,000","-15,282,000","-15,827,000","-15,451,000","-16,380,000","-16,892,000","-17,232,000","-17,565,000","-17,676,000","-18,052,000","-18,139,000","-16,744,000","-17,008,000","-16,964,000","-19,691,000","-20,799,000","-21,440,000","-22,091,000","-20,248,000","-19,833,000","-17,872,000","-1,726,000","-21,270,000","-21,902,000","-25,281,000","-19,713,000","-24,602,000","-23,873,000","-24,011,000","-23,802,000","-23,345,000","-23,477,000",,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,"4,380,000","1,211,000","618,000","730,000",,"85,000","139,000","306,000","2,306,000","3,060,000","3,762,000","4,811,000","4,924,000","3,451,000","2,592,000","2,966,000","1,491,000","1,743,000","1,027,000","849,000","721,000","673,000","283,000","355,000","489,000","535,000","576,000","1,828,000","946,000","891,000","981,000","891,000","716,000","743,000","727,000","788,000","563,000","142,000","18,000","74,000","63,000","145,000","1,544,000","1,320,000","72,000","105,000","276,000","99,000","171,000","272,000","240,000","254,000","622,000","717,000","1,365,000","1,101,000",,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"28,829,000","4,401,000","7,681,000","7,864,000","8,037,000","7,293,000","9,270,000","11,850,000","12,253,000","16,808,000","10,125,000","12,561,000","15,118,000","13,628,000","15,374,000","10,801,000","10,439,000","8,129,000","12,159,000","16,431,000","11,499,000","11,328,000","11,949,000","11,966,000","12,541,000","13,053,000","15,141,000","15,711,000","16,138,000","16,687,000","17,151,000","17,540,000","17,720,000","17,656,000","18,059,000","18,130,000","16,807,000","16,813,000","13,413,000","19,709,000","20,873,000","21,503,000","22,236,000","21,792,000","21,153,000","17,944,000","1,831,000","21,546,000","22,001,000","25,452,000","19,985,000","24,842,000","24,127,000","24,633,000","24,519,000","24,710,000","24,578,000",,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"2,870,000","680,000","718,000","735,000","737,000","735,000","838,000","892,000","697,000","699,000","697,000","698,000","698,000","698,000","707,000","748,000","745,000","747,000",,"577,000","579,000","578,000","552,000","544,000","549,000","555,000","676,000","692,000","1,141,000","639,000","632,000","673,000","736,000","736,000","736,000","736,000","725,000","758,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"172,293,000","22,733,000","150,425,000","-953,000","88,000","222,000","26,987,000","-21,000","-18,100,000","-115,366,000","18,222,000",,,,"47,339,000","53,128,000","-1,394,000","15,659,000","-6,446,000","-34,427,000","183,000","44,938,000","9,401,000","1,374,000","15,287,000","-6,507,000","211,894,000","11,680,000","-12,000",,"-3,973,000","-370,000","125,000","109,000","96,000","12,000","260,000","113,000","-406,000",,,"-191,000","0","-10,862,000",,"69,251,000","80,000","200,000","-1,780,000","112,000","-83,322,000","-2,744,000","-101,048,000","22,787,000","-2,804,000","-23,000","-56,000",,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,"-1,006,000","657,000","9,236,000","1,374,000","-2,782,000","-6,402,000","321,000","-2,000","-10,000",,"134,000","161,000","125,000","109,000","96,000","12,000","260,000","157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","21,000","80,000","200,000","163,000","112,000","-25,185,000","-515,000","-584,000","-1,517,000","100,000","-23,000","-56,000",,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"172,293,000","22,733,000","150,425,000","-953,000","88,000","222,000","26,987,000","-21,000","-18,100,000","-115,366,000","18,222,000","0","0","0","47,339,000","53,128,000","-1,394,000","15,659,000","-6,446,000","-34,427,000","1,189,000","44,281,000","165,000",,"18,069,000","-105,000","211,573,000","11,682,000","-2,000",,"-4,107,000","-531,000",,"0","0","0","0","-44,000","0","0",,"-191,000","0","-10,862,000","0","69,230,000","0","0","-1,943,000","0","-58,137,000","-2,229,000","-100,464,000","24,304,000",,"1,365,000",,,,,,,,,,,"0","0","0","0","7,439,000","0",,,,
		ImpairmentOfCapitalAssets,,,"1,671,000","1,014,000","0","0","13,478,000","0","18,100,000","115,366,000","24,713,000","0","0",,"0","0","1,394,000",,"5,626,000","34,427,000",,,,,,,,,,,,,,,,,,,"0","0",,,"0","10,862,000","0",,"0","0","1,943,000","0","58,093,000","2,209,000","127,023,000","3,716,000",,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,"0","13,478,000","0","18,100,000","115,366,000","24,713,000","0","0",,"0","0","1,394,000",,"5,626,000","34,427,000",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"492,000","213,000","428,000","-61,000","-88,000","-222,000","-6,356,000","210,000",,,,,,,"835,000",,,,"820,000",,,"4,000","25,000",,"154,000","105,000","2,962,000",,"2,000",,"4,107,000","531,000",,,"0",,,"44,000","0",,,,"0",,,,,,,,"44,000","20,000","-26,559,000","-28,020,000",,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"175,470,000","22,946,000","152,524,000","0",,,"34,109,000","189,000",,,"42,935,000","0","0","0","48,174,000","53,128,000","0","15,659,000","0",,"1,189,000","44,285,000","190,000",,"18,223,000",,"214,535,000","11,682,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"103,607,000","15,259,000","138,342,000","-22,099,000","-27,895,000","-55,244,000","-39,365,000","-91,190,000","-117,512,000","-155,849,000","46,448,000","32,796,000","48,594,000","14,804,000","80,215,000","92,259,000","53,637,000","34,715,000","25,446,000","-2,909,000","51,657,000","64,035,000","34,641,000","37,993,000","65,974,000","1,453,000","237,753,000","48,127,000","53,890,000","1,288,000","14,865,000","33,230,000","38,446,000","-3,272,000","6,684,000","16,241,000","20,138,000","-13,327,000","10,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,192,000","8,206,000","7,083,000","1,105,000","-21,873,000","6,370,000",,"-7,531,000","-18,297,000","362,000"
TaxProvision,"202,000","136,000","18,000","25,000","23,000","43,000","15,000","-83,000","-12,000","6,670,000","1,034,000","-749,000","2,676,000","-3,112,000","2,459,000","673,000","2,375,000","-3,740,000","4,766,000","-12,991,000","242,000","208,000","343,000","-1,434,000","238,000","237,000","178,000","938,000","233,000","85,000","258,000","-413,000","110,000","224,000","1,435,000","424,000","129,000","6,157,000","1,148,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-560,000","415,000",,"1,303,000","-2,452,000","76,000"
NetIncomeCommonStockholders,"80,236,000","10,149,000","134,548,000","-29,344,000","-35,117,000","-56,519,000","-41,207,000","-92,499,000","-118,545,000","-165,337,000","40,747,000","27,679,000","40,539,000","13,040,000","72,753,000","85,558,000","45,443,000","32,809,000","16,807,000","11,644,000","45,777,000","58,320,000","29,680,000","33,989,000","56,988,000","-3,260,000","232,626,000","58,592,000","48,689,000","-3,336,000","10,488,000","29,327,000","39,265,000","-8,130,000","2,179,000","11,610,000","15,139,000","17,500,000","3,562,000","30,932,000","4,056,000","-20,973,000","46,000","-23,967,000","31,077,000","45,680,000","30,433,000","18,280,000","-4,879,000","-26,278,000","-133,152,000","-23,135,000","-135,393,000","876,000","-10,959,000","5,576,000","61,128,000","-4,177,000","24,277,000","11,380,000","66,171,000","-359,000","6,637,000","-3,652,000","16,898,000","13,738,000","7,904,000","3,801,000","6,118,000","1,409,000","-19,130,000","4,520,000","707,000","0","-18,816,000","3,215,000"
	NetIncome,"101,599,000","13,989,000","137,989,000","-23,057,000","-27,322,000","-53,312,000","-37,999,000","-89,291,000","-115,338,000","-162,061,000","44,416,000","31,037,000","43,963,000","16,317,000","76,331,000","89,210,000","48,888,000","36,016,000","19,396,000","14,913,000","49,232,000","61,835,000","33,176,000","37,374,000","64,081,000","-434,000","236,054,000","61,102,000","51,177,000","-978,000","13,261,000","31,848,000","41,876,000","-5,722,000","4,527,000","14,049,000","18,783,000","28,629,000","11,071,000","38,721,000","11,540,000","-13,536,000","7,481,000","-16,530,000","38,678,000","51,328,000","35,672,000","23,653,000","308,000","-21,091,000","-127,965,000","-17,948,000","-130,205,000","6,510,000","-6,339,000","10,809,000","69,218,000","1,055,000","29,796,000","16,567,000","74,472,000","4,828,000","11,824,000","1,536,000","22,052,000","17,825,000","11,991,000","7,885,000","8,532,000","1,797,000","-19,130,000","4,520,000","707,000","-25,345,000","-18,816,000","3,215,000"
		NetIncomeIncludingNoncontrollingInterests,"103,405,000","15,123,000","138,324,000","-22,124,000","-27,918,000","-55,287,000","-39,380,000","-91,107,000","-117,500,000","-162,519,000","45,414,000","33,545,000","45,918,000","17,916,000","77,756,000","91,586,000","51,262,000","38,455,000","20,680,000","17,082,000","51,415,000","63,827,000","34,298,000","39,427,000","65,736,000","1,216,000","237,575,000","63,084,000","53,657,000","1,203,000","14,257,000","33,643,000","43,535,000","-3,496,000","5,249,000","15,817,000","20,009,000","28,926,000","11,114,000","39,556,000","11,855,000","-12,968,000","7,588,000","-16,553,000","38,929,000","51,335,000","35,672,000","23,653,000","308,000","-21,091,000","-127,965,000","-17,948,000","-130,205,000","6,510,000","-6,339,000","10,809,000","69,218,000","1,055,000","29,796,000","16,567,000","74,472,000","4,828,000","11,824,000","1,536,000","22,052,000","17,825,000","12,637,000","8,206,000","9,175,000","1,948,000","-21,834,000","4,559,000","552,000","-25,353,000","-18,815,000","3,231,000"
			NetIncomeContinuousOperations,"103,405,000","15,123,000","138,324,000","-22,124,000","-27,918,000","-55,287,000","-39,380,000","-91,107,000","-117,500,000","-162,519,000","45,414,000","33,545,000","45,918,000","17,916,000","77,756,000","91,586,000","51,262,000","38,455,000","20,680,000","10,082,000","51,415,000","63,827,000","34,298,000","39,427,000","65,736,000","1,216,000","237,575,000","47,189,000","53,657,000","1,203,000","14,607,000","33,643,000","38,336,000","-3,496,000","5,249,000","15,817,000","20,009,000","-19,484,000","1,835,000","-428,000","11,972,000","-13,410,000","6,535,000","-16,577,000","8,146,000","49,823,000","5,894,000","-16,820,000","-6,326,000","-20,911,000","-92,749,000","-17,103,000","-111,901,000","6,510,000","9,680,000","10,809,000","22,616,000","1,055,000","24,147,000","16,567,000","17,552,000","4,828,000","13,056,000","10,026,000","22,052,000","1,073,000","10,546,000","7,885,000","6,440,000","954,000","-19,169,000","5,916,000","707,000","-8,826,000","-15,846,000","270,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,"0","0",,,"0","7,000,000",,,,,,,"0","15,895,000",,,"-350,000",,"5,199,000","0","0","0","0","48,410,000","9,279,000","39,984,000","-117,000","442,000","1,053,000","24,000","30,783,000","1,512,000","29,778,000","40,473,000","6,634,000","-180,000","-35,216,000","-845,000","-18,304,000","0","-16,019,000","0","46,602,000","0","5,649,000","0","56,920,000","0","-1,232,000","-8,490,000","0","16,752,000","1,445,000","0","2,092,000","843,000","39,000","-1,396,000",,"-16,519,000","-2,970,000","2,945,000"
		MinorityInterests,"-1,806,000","-1,134,000","-335,000","-933,000","596,000","1,975,000","1,381,000","1,816,000","2,162,000","458,000","-998,000","-2,508,000","-1,955,000","-1,599,000","-1,425,000","-2,376,000","-2,374,000","-2,439,000","-1,284,000","-2,169,000","-2,183,000","-1,992,000","-1,122,000","-2,053,000","-1,655,000","-1,650,000","-1,521,000","-1,982,000","-2,480,000","-2,181,000","-996,000","-1,795,000","-1,659,000","-2,226,000","-722,000","-1,768,000","-1,226,000","-297,000","-43,000","-835,000","-315,000","-568,000","-107,000","23,000","-251,000","-7,000",,,,,,,,,,,,,,,,,"0","0","0","0","-646,000","-321,000","-643,000","-151,000","2,704,000","-39,000","155,000","8,000","-1,000","-16,000"
	PreferredStockDividends,"21,204,000","3,773,000","3,349,000","6,287,000","7,795,000","3,207,000","3,208,000","3,208,000","3,207,000","3,207,000","3,208,000","3,208,000","3,207,000","3,207,000","3,208,000","3,208,000","3,207,000","3,207,000","3,208,000","3,208,000","3,207,000","3,207,000","3,208,000","3,207,000","6,783,000","2,766,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","3,510,000","10,903,000","7,275,000","7,789,000","7,484,000","7,437,000","7,435,000","7,437,000","7,601,000","5,648,000","5,239,000","5,373,000","5,187,000","5,187,000","5,187,000","5,187,000","5,188,000","5,187,000","4,620,000","5,233,000","8,090,000","5,232,000","5,233,000","5,187,000","5,188,000","5,187,000","-34,045,000","5,188,000","5,154,000","4,087,000","-17,859,000","4,084,000","2,414,000","-388,000",,,,,,
