name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
		NetIncomeIncludingNoncontrollingInterests,"360,859,000","128,041,000","116,995,000","73,445,000","42,378,000","23,859,000","-52,691,000","16,184,000","-33,056,000","-123,850,000","48,528,000","51,097,000","47,274,000","74,311,000","40,705,000","50,812,000","128,464,000","42,896,000","42,070,000","26,607,000","22,149,000","20,652,000","16,254,000","10,202,000","-14,020,000","-23,335,000","4,937,000","6,355,000","8,045,000","5,082,000","10,803,000","10,869,000","4,109,000","3,853,000","2,988,000"
			NetIncomeContinuousOperations,"360,859,000","128,041,000","116,995,000","73,445,000","42,378,000","23,859,000","-52,691,000","16,184,000","-33,056,000","-123,850,000","48,528,000","51,097,000","47,274,000","74,311,000","40,705,000","50,812,000","128,464,000","42,896,000","42,070,000","26,607,000","22,149,000","20,652,000","16,254,000","10,202,000","-14,020,000","-23,335,000","4,937,000","6,355,000","8,045,000","5,082,000","10,803,000","10,869,000","4,109,000","3,853,000","2,988,000"
		MinorityInterests,"-283,295,000","-111,436,000","-77,530,000","-56,613,000","-37,716,000","-26,879,000","25,072,000","-16,948,000","11,304,000","-18,319,000","-46,237,000","-43,151,000","-45,009,000","-40,532,000","-41,393,000","-48,466,000","-29,060,000",,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"-153,000","64,000",,,"55,000","24,000","18,000","2,000","4,000",,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"77,717,000","16,541,000","39,658,000","16,832,000","4,607,000","-3,044,000","-27,637,000","-766,000","-21,756,000","-142,169,000","2,291,000","7,946,000","2,265,000","33,779,000","-688,000","2,346,000","99,404,000","42,896,000","42,070,000","26,607,000","22,149,000","20,652,000","16,254,000","10,202,000","-14,020,000","-23,335,000","4,937,000","6,355,000","8,045,000","5,082,000","10,803,000","10,869,000","3,168,000","3,853,000","2,988,000"
BasicEPS,,"0.22","0.5","0.26","0.07","-0.05","-0.41","-0.01","-0.32","-2.1","0.03","0.13","0.04","0.61","-0.01","0.05","1.36","0.38","0.37","0.24","0.23","0.22","0.19","0.12","-0.18","-0.29","0.06","0.08","0.1","0.06","0.14","0.14","0.01","0.051","0.039"
DilutedEPS,,"0.22","0.5","0.26","0.07","-0.05","-0.41","-0.01","-0.32","-2.1","0.03","0.13","0.04","0.61","-0.01","0.05","1.35","0.38","0.37","0.24","0.23","0.22","0.19","0.12","-0.18","-0.29","0.06","0.08","0.1","0.06","0.14","0.14","0.01","0.051","0.039"
BasicAverageShares,,"77,106,000","78,986,000","64,152,000","64,672,000","65,360,000","67,253,000","67,847,000","67,831,000","67,822,000","66,126,000","62,645,000","62,628,000","55,448,000","51,654,000","48,234,000","73,336,000","113,901,000","113,882,000","110,377,000","97,677,000","94,969,000","87,800,000","84,996,000","79,728,000","79,726,000","79,726,000","79,721,000","79,710,000","79,708,000","79,705,000","76,618,000","76,200,000","76,200,000","76,200,000"
DilutedAverageShares,,"77,214,000","79,058,000","64,241,000","64,795,000","65,360,000","67,253,000","67,847,000","67,831,000","67,823,000","66,159,000","62,678,000","62,664,000","55,475,000","51,724,000","48,304,000","73,427,000","113,991,000","113,923,000","110,424,000","97,677,000","94,979,000","87,804,000","85,003,000","79,728,000","79,726,000","79,729,000","79,730,000","79,710,000","79,711,000","79,715,000","77,235,000","76,200,000","76,200,000","76,200,000"
TotalOperatingIncomeAsReported,"457,021,000","158,669,000","126,216,000","92,278,000","79,858,000","63,220,000","-28,719,000","31,302,000","5,094,000","45,237,000","57,411,000","46,555,000","49,570,000","40,004,000","49,512,000","54,846,000","54,926,000","43,703,000","42,825,000","27,067,000","22,479,000","21,450,000","16,910,000","10,594,000","-13,711,000","-23,104,000","5,120,000","6,545,000","7,946,000","4,764,000","10,525,000","11,175,000",,,
TotalExpenses,"152,210,000","43,102,000","39,430,000","35,594,000","34,084,000","33,617,000","35,541,000","31,322,000","27,373,000","33,214,000","34,960,000","25,223,000","22,621,000","21,584,000","22,846,000","23,745,000","20,422,000","18,690,000","16,401,000","15,466,000","14,143,000","12,202,000","11,013,000","9,403,000","9,285,000","11,287,000","11,375,000","12,232,000","11,673,000","11,781,000","11,373,000","11,592,000","7,753,000","6,632,000","6,258,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"77,564,000","16,605,000","39,465,000","16,832,000","4,662,000","-3,020,000","-27,619,000","-764,000","-21,752,000","-142,169,000","2,291,000","7,946,000","2,265,000","33,779,000","-688,000","2,346,000","99,404,000","42,896,000","42,070,000","26,607,000","22,149,000","20,652,000","16,254,000","10,202,000","-14,020,000","-23,335,000","4,937,000","6,355,000","8,045,000","5,082,000","10,803,000","10,869,000","3,168,000","3,853,000","2,988,000"
NormalizedIncome,"133,193,483.598","34,596,820","38,231,116.947","26,315,812","34,208,000","28,452,496","57,600,000","6,304,000","9,248,000","-128,983,740","1,442,698.694","7,700,720","2,215,200","31,156,840","3,483,950","2,542,052.195","96,144,550","42,239,730","42,070,000","26,607,000","22,149,000","20,652,000","16,254,000","10,202,000","7,438,000","2,676,000","4,937,000","6,355,000","8,045,000","5,082,000","10,803,000","10,869,000","3,168,000","3,853,000","2,988,000"
InterestExpense,"35,829,000","9,645,000","9,883,000","8,328,000","7,973,000","7,860,000","8,130,000","8,238,000","7,669,000","8,963,000","9,987,000","3,827,000","2,713,000","4,549,000","4,788,000","3,711,000","3,252,000","2,098,000","1,050,000","859,000","643,000","612,000","911,000","658,000","456,000","430,000","377,000","358,000","207,000","168,000","170,000","317,000","5,387,000","5,368,000","5,741,000"
NetInterestIncome,"-35,829,000","-9,645,000","-9,883,000","-8,328,000","-7,973,000","-7,860,000","-8,130,000","-8,238,000","-7,669,000","-8,963,000","-9,987,000","-3,827,000","-2,713,000","-4,549,000","-4,788,000","-3,711,000","-3,252,000","-2,098,000","-1,050,000","-859,000","-643,000","-612,000","-911,000","-658,000","-456,000","-430,000","-377,000","-358,000","-207,000","-168,000","-170,000","-317,000","-5,387,000","-5,368,000","-5,741,000"
EBIT,"400,804,000","140,316,000","127,458,000","82,679,000","50,351,000","31,754,000","-44,561,000","24,422,000","-25,387,000","27,579,000","58,841,000","47,444,000","50,167,000","44,252,000","44,242,000","55,287,000","59,838,000","44,994,000","43,120,000","27,466,000","22,792,000","21,264,000","17,165,000","10,860,000","-13,564,000","-22,905,000","5,314,000","6,713,000","8,252,000","5,250,000","10,973,000","11,186,000","9,496,000","9,221,000","8,729,000"
EBITDA,"506,316,000"
ReconciledCostOfRevenue,"145,291,000","41,281,000","37,889,000","33,991,000","32,130,000","31,535,000","33,835,000","29,829,000","25,892,000","30,789,000","33,034,000","23,428,000","20,901,000","19,891,000","22,428,000","21,559,000","18,127,000","15,764,000","14,872,000","13,893,000","12,445,000","9,917,000","9,745,000","8,180,000","7,987,000","9,452,000","9,949,000","10,423,000","10,366,000","10,229,000","9,585,000","9,449,000","7,456,000","6,488,000","6,171,000"
ReconciledDepreciation,"105,512,000","27,411,000","28,757,000","25,366,000","23,978,000","24,886,000","28,297,000","24,780,000","22,782,000","24,642,000","26,770,000","18,697,000","16,512,000","16,199,000","17,513,000","16,532,000","13,260,000","11,525,000","11,932,000","11,068,000","9,672,000","7,847,000","8,335,000","6,751,000","6,584,000","8,150,000","8,849,000","8,737,000","8,949,000","8,901,000","7,999,000","7,971,000","6,064,000","5,567,000","5,199,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"77,564,000","16,605,000","39,465,000","16,832,000","4,662,000","-3,020,000","-27,619,000","-764,000","-21,752,000","-142,169,000","2,291,000","7,946,000","2,265,000","33,779,000","-688,000","2,346,000","99,404,000","42,896,000","42,070,000","26,607,000","22,149,000","20,652,000","16,254,000","10,202,000","-14,020,000","-23,335,000","4,937,000","6,355,000","8,045,000","5,082,000","10,803,000","10,869,000","3,168,000","3,853,000","2,988,000"
TotalUnusualItemsExcludingGoodwill,"-56,264,000","-18,359,000","1,240,000","-9,599,000","-29,546,000","-31,504,000","-85,219,000","-7,068,000","-31,000,000","-18,062,000","854,000","336,000","50,000","3,592,000","-5,715,000","-199,000","4,465,000","899,000",,"0","0","0","0",,"-21,458,000","-26,011,000","-3,423,000",,,,,,,,
TotalUnusualItems,"-56,264,000","-18,359,000","1,240,000","-9,599,000","-29,546,000","-31,504,000","-85,219,000","-7,068,000","-31,000,000","-18,062,000","854,000","336,000","50,000","3,592,000","-5,715,000","-199,000","4,465,000","899,000",,"0","0","0","0",,"-21,458,000","-26,011,000","-3,423,000",,,,,,,,
NormalizedEBITDA,"562,580,000","186,086,000","154,975,000","117,644,000","103,875,000","88,144,000","68,955,000","56,270,000","28,395,000","70,283,000","84,757,000","65,805,000","66,629,000","56,859,000","67,470,000","72,018,000","68,633,000","55,620,000","55,052,000","38,534,000","32,464,000","29,111,000","25,500,000","17,611,000","14,478,000","11,256,000","14,163,000","15,450,000","17,201,000","14,151,000","18,972,000","19,157,000","15,560,000","14,788,000","13,928,000"
TaxRateForCalcs,"0.011","0.02","0.005","0.012","0","0.001","0","0","0","0.27","0.007","0.27","0.004","0.27","0.27","0.015","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0.4","0.4","0.4","0.4","0.35","0.35","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"-634,516.402","-367,180","6,116.947","-115,188","0","-31,504","0","0","0","-4,876,740","5,698.694","90,720","200","969,840","-1,543,050","-2,947.805","1,205,550","242,730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
