name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"144,484,000","78,536,000","30,990,000","-4,132,000","39,090,000","66,088,000","21,239,000","-1,567,000","25,860,000","50,717,000","27,813,000","8,265,000","35,873,000","44,863,000","26,952,000","7,344,000","28,523,000","35,175,000","25,965,000","8,203,000","18,645,000","27,945,000","13,507,000","1,883,000","3,926,000","18,253,000","7,836,000","2,978,000","904,000","9,352,000","1,049,000","-200,000","-878,000","7,185,000","594,000","298,000","1,187,000","5,155,000"
	CashFlowFromContinuingOperatingActivities,"144,484,000","78,536,000","30,990,000","-4,132,000","39,090,000","66,088,000","21,239,000","-1,567,000","25,860,000","50,717,000","27,813,000","8,265,000","35,873,000","44,863,000","26,952,000","7,344,000","28,523,000","35,175,000","25,965,000","8,203,000","18,645,000","27,945,000","13,507,000","1,883,000","3,926,000","18,253,000","7,836,000","2,978,000","904,000","9,352,000","1,049,000","-200,000","-878,000","7,185,000","594,000","298,000","1,187,000","5,155,000"
		NetIncomeFromContinuingOperations,"87,514,000","34,846,000","9,853,000","30,932,000","11,883,000","36,834,000","9,642,000","12,460,000","4,950,000","40,132,000","5,467,000","13,906,000","10,241,000","28,026,000","5,704,000","9,852,000","-1,553,000","39,177,000","431,000","543,000","-3,844,000","14,801,000","-1,671,000","-2,568,000","-5,412,000","6,161,000","-1,165,000","-3,435,000","-4,429,000","1,752,000","-6,420,000","-4,875,000","-6,704,000","1,150,000","-1,512,000","-44,000","-372,000","2,021,000"
		OperatingGainsLosses,"347,000",,,,,,,"31,000","64,000","81,000","165,000","85,000","55,000","42,000","116,000","241,000","67,000","54,000","77,000","31,000","28,000","128,000","69,000","28,000","411,000","133,000","102,000","66,000","211,000","3,000","12,000","30,000",,,,,,
			GainLossOnSaleOfPPE,"347,000",,,,,,,"31,000","64,000","81,000","165,000","85,000","55,000","42,000","116,000","241,000","67,000","54,000","75,000","31,000","28,000","128,000","69,000","28,000","411,000","133,000","102,000","66,000","211,000","3,000","12,000","30,000",,,,"0",,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"47,321,000","13,036,000","12,061,000","11,322,000","10,902,000","10,999,000","10,836,000","10,235,000","10,081,000","9,571,000","9,328,000","8,933,000","9,351,000","8,412,000","8,569,000","8,232,000","9,562,000","7,202,000","6,765,000","6,673,000","6,342,000","5,582,000","4,835,000","4,268,000","3,998,000","3,720,000","3,436,000","2,719,000","2,364,000","2,085,000","2,229,000","1,931,000","1,792,000","1,620,000","1,533,000","1,391,000","1,426,000","1,412,000"
			DepreciationAndAmortization,"47,321,000","13,036,000","12,061,000","11,322,000","10,902,000","10,999,000","10,836,000","10,235,000","10,081,000","9,571,000","9,328,000","8,933,000","9,351,000","8,412,000","8,569,000","8,232,000","9,562,000","7,202,000","6,765,000","6,673,000","6,342,000","5,582,000","4,835,000","4,268,000","3,998,000","3,720,000","3,436,000","2,719,000","2,364,000","2,085,000","2,229,000","1,931,000","1,792,000","1,620,000","1,533,000","1,391,000","1,426,000","1,412,000"
		DeferredTax,"-13,868,000","12,070,000","-2,125,000","-20,827,000","-2,986,000","2,284,000","-3,672,000","-9,268,000","1,210,000","8,044,000","931,000","-7,431,000","-450,000","8,723,000","1,670,000","-5,809,000","-3,267,000","-18,510,000","-130,000","37,000","25,000","25,000","24,000","78,000","37,000","-38,000","67,000","84,000","32,000","20,000","19,000","20,000","399,000","1,181,000","-878,000","-361,000","-436,000","390,000"
			DeferredIncomeTax,"-13,868,000","12,070,000","-2,125,000","-20,827,000","-2,986,000","2,284,000","-3,672,000","-9,268,000","1,210,000","8,044,000","931,000","-7,431,000","-450,000","8,723,000","1,670,000","-5,809,000","-3,267,000","-18,510,000","-130,000","37,000","25,000","25,000","24,000","78,000","37,000","-38,000","67,000","84,000","32,000","20,000","19,000","20,000","399,000","1,181,000","-878,000","-361,000","-436,000","390,000"
