name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
TotalAssets,"249,048,000,000","239,535,000,000","239,948,000,000","242,806,000,000","241,645,000,000","239,790,000,000","223,063,000,000","223,403,000,000","236,677,000,000","237,428,000,000","256,537,000,000","255,878,000,000","256,809,000,000","253,863,000,000","256,606,000,000","257,929,000,000","256,442,000,000","253,806,000,000","255,160,000,000","254,599,000,000","259,111,000,000","260,078,000,000","259,863,000,000","261,478,000,000","263,842,000,000","266,103,000,000","268,449,000,000","266,455,000,000","269,604,000,000","266,026,000,000","265,431,000,000","262,045,000,000","258,238,000,000","253,753,000,000","247,838,000,000","244,048,000,000","237,410,000,000","232,982,000,000","226,864,000,000","219,379,000,000","214,890,000,000","209,474,000,000","204,099,000,000","201,717,000,000","194,736,000,000","184,769,000,000","177,199,000,000","171,746,000,000","168,932,000,000","164,621,000,000","162,561,000,000","161,201,000,000","159,426,000,000","161,165,000,000","165,710,000,000","163,066,000,000","152,847,000,000","148,786,000,000","139,554,000,000","139,606,000,000","136,006,000,000","132,628,000,000","134,121,000,000","131,183,000,000","127,731,000,000","125,833,000,000","124,809,000,000","99,040,000,000","95,803,000,000","93,208,000,000","91,020,000,000","88,563,000,000","85,107,000,000","81,470,000,000","81,311,000,000","80,586,000,000","81,302,000,000","77,359,000,000","76,447,000,000","77,642,000,000","78,670,000,000","77,572,000,000","44,529,000,000","44,055,000,000","42,817,000,000","77,621,000,000","41,646,000,000","41,378,000,000","41,249,000,000","75,380,000,000","40,153,000,000","38,402,000,000","37,766,000,000","36,540,000,000","36,570,000,000","36,176,000,000","35,850,000,000","35,473,000,000","35,471,000,000","34,957,000,000","34,917,000,000","34,854,000,000","35,079,000,000","34,658,000,000","34,369,000,000","34,330,000,000","34,848,000,000","35,290,000,000","34,344,000,000","34,407,000,000","34,994,000,000","35,376,000,000","34,518,000,000","34,736,000,000"
	CurrentAssets,"44,709,000,000","33,738,000,000","32,137,000,000","32,973,000,000","30,433,000,000","26,078,000,000","24,803,000,000","23,732,000,000","28,562,000,000","28,329,000,000","33,988,000,000","33,087,000,000","33,671,000,000","34,021,000,000","35,583,000,000","34,256,000,000","31,726,000,000","28,560,000,000","29,398,000,000","26,626,000,000","29,568,000,000","29,619,000,000","28,873,000,000","32,471,000,000","31,713,000,000","35,347,000,000","39,819,000,000","40,738,000,000","41,270,000,000","42,232,000,000","47,083,000,000","48,920,000,000","49,749,000,000","50,250,000,000","53,503,000,000","56,104,000,000","54,696,000,000","55,720,000,000","58,465,000,000","56,008,000,000","55,222,000,000","53,234,000,000","53,025,000,000","54,006,000,000","50,851,000,000","48,841,000,000","44,483,000,000","42,394,000,000","40,826,000,000","37,216,000,000","35,541,000,000","34,716,000,000","34,074,000,000","36,470,000,000","47,347,000,000","49,709,000,000","41,488,000,000","39,377,000,000","37,509,000,000","39,823,000,000","37,997,000,000","36,304,000,000","38,424,000,000","36,554,000,000","35,255,000,000","34,336,000,000","34,978,000,000","33,943,000,000","31,159,000,000","28,503,000,000","28,820,000,000","26,045,000,000","22,845,000,000","19,426,000,000","19,153,000,000","18,355,000,000","19,519,000,000","17,776,000,000","17,775,000,000","17,704,000,000","18,512,000,000","18,327,000,000","9,937,000,000","9,657,000,000","9,211,000,000","17,913,000,000","8,671,000,000","8,566,000,000","8,517,000,000","17,043,000,000","7,335,000,000","7,157,000,000","6,459,000,000","6,297,000,000","6,839,000,000","6,879,000,000","7,064,000,000","7,006,000,000","7,241,000,000","7,425,000,000","7,701,000,000","7,942,000,000","8,249,000,000","8,298,000,000","7,920,000,000","7,867,000,000","7,587,000,000","7,971,000,000","7,248,000,000","7,591,000,000","8,711,000,000","8,997,000,000","8,277,000,000","8,682,000,000"
		CashCashEquivalentsAndShortTermInvestments,"11,704,000,000","5,675,000,000","6,032,000,000","7,561,000,000","7,108,000,000","5,627,000,000","6,894,000,000","6,914,000,000","8,542,000,000","5,749,000,000","11,755,000,000","8,571,000,000","8,755,000,000","10,345,000,000","9,746,000,000","7,686,000,000","6,504,000,000","4,822,000,000","6,654,000,000","4,775,000,000","6,994,000,000","7,001,000,000","7,672,000,000","9,084,000,000","8,879,000,000","11,332,000,000","13,239,000,000","12,521,000,000","13,107,000,000","13,215,000,000","14,490,000,000","14,235,000,000","16,183,000,000","16,516,000,000","18,580,000,000","22,296,000,000","19,048,000,000","21,913,000,000","21,574,000,000","21,455,000,000","19,110,000,000","16,113,000,000","14,477,000,000","13,556,000,000","13,294,000,000","14,215,000,000","11,061,000,000","9,462,000,000","7,460,000,000","8,822,000,000","7,689,000,000","7,344,000,000","9,304,000,000","9,560,000,000","10,983,000,000","8,607,000,000","8,681,000,000","8,094,000,000","8,744,000,000","12,103,000,000","12,703,000,000","11,446,000,000","12,273,000,000","11,133,000,000","11,764,000,000","11,144,000,000","10,980,000,000","13,477,000,000","11,851,000,000","10,742,000,000","11,042,000,000","9,337,000,000","6,881,000,000","5,267,000,000","5,227,000,000","3,927,000,000","4,564,000,000","3,781,000,000","3,578,000,000","3,415,000,000","4,336,000,000","3,150,000,000","5,108,000,000","4,416,000,000","3,786,000,000","3,241,000,000","2,660,000,000","1,724,000,000","1,812,000,000","2,968,000,000","1,465,000,000","1,707,000,000","1,485,000,000","1,413,000,000","1,768,000,000","1,710,000,000","1,766,000,000","1,670,000,000","1,564,000,000","1,727,000,000","1,806,000,000","1,637,000,000","1,527,000,000","1,489,000,000","1,429,000,000","1,394,000,000","1,317,000,000","1,356,000,000","1,250,000,000","1,306,000,000","1,658,000,000","1,576,000,000","1,572,000,000","2,016,000,000"
			CashAndCashEquivalents,"11,671,000,000","5,640,000,000","5,998,000,000","7,527,000,000","7,076,000,000","5,596,000,000","6,866,000,000","6,855,000,000","8,492,000,000","5,686,000,000","11,697,000,000","8,513,000,000","8,699,000,000","9,342,000,000","9,686,000,000","7,628,000,000","6,466,000,000","4,813,000,000","6,641,000,000","4,762,000,000","6,983,000,000","6,988,000,000","7,351,000,000","8,764,000,000","8,562,000,000","11,022,000,000","12,933,000,000","12,156,000,000","12,675,000,000","12,785,000,000","14,215,000,000","13,959,000,000","15,612,000,000","16,245,000,000","17,014,000,000","20,630,000,000","17,374,000,000","20,939,000,000","21,313,000,000","21,209,000,000","18,871,000,000","15,864,000,000","14,229,000,000","13,335,000,000","13,149,000,000","14,060,000,000","10,995,000,000","9,396,000,000","7,376,000,000","8,716,000,000","7,568,000,000","7,236,000,000","9,150,000,000","9,347,000,000","10,636,000,000","8,180,000,000","8,208,000,000","7,362,000,000","7,950,000,000","11,216,000,000","11,800,000,000","10,493,000,000","11,226,000,000","10,080,000,000","10,703,000,000","10,043,000,000","9,808,000,000","12,317,000,000","10,687,000,000","9,291,000,000","10,037,000,000","8,339,000,000","5,858,000,000","4,266,000,000","4,383,000,000","3,092,000,000","3,804,000,000","2,957,000,000","2,767,000,000","2,652,000,000","3,525,000,000","2,117,000,000","3,417,000,000","2,895,000,000","2,315,000,000","2,328,000,000","1,342,000,000","1,102,000,000","1,185,000,000","1,997,000,000","703,000,000","752,000,000","538,000,000","569,000,000","1,152,000,000","1,185,000,000","1,265,000,000","1,015,000,000","991,000,000","1,280,000,000","1,385,000,000","892,000,000","1,091,000,000","1,052,000,000","980,000,000","621,000,000","783,000,000","824,000,000","608,000,000","413,000,000","1,275,000,000","1,203,000,000","1,201,000,000","1,644,000,000"
			OtherShortTermInvestments,"33,000,000","35,000,000","34,000,000","34,000,000","32,000,000","31,000,000","28,000,000","59,000,000","50,000,000","63,000,000","58,000,000","58,000,000","56,000,000","1,003,000,000","60,000,000","58,000,000","38,000,000","9,000,000","13,000,000","13,000,000","11,000,000","13,000,000","321,000,000","320,000,000","317,000,000","310,000,000","306,000,000","365,000,000","432,000,000","430,000,000","275,000,000","276,000,000","571,000,000","271,000,000","1,566,000,000","1,666,000,000","1,674,000,000","974,000,000","261,000,000","246,000,000","239,000,000","249,000,000","248,000,000","221,000,000","145,000,000","155,000,000","66,000,000","66,000,000","84,000,000","106,000,000","121,000,000","108,000,000","154,000,000","213,000,000","347,000,000","427,000,000","473,000,000","732,000,000","794,000,000","887,000,000","903,000,000","953,000,000","1,047,000,000","1,053,000,000","1,061,000,000","1,101,000,000","1,172,000,000","1,160,000,000","1,164,000,000","1,451,000,000","1,005,000,000","998,000,000","1,023,000,000","1,001,000,000","844,000,000","835,000,000","760,000,000","824,000,000","811,000,000","763,000,000","811,000,000","1,033,000,000","1,691,000,000","1,521,000,000","1,471,000,000","913,000,000","1,318,000,000","622,000,000","627,000,000","971,000,000","762,000,000","955,000,000","947,000,000","844,000,000","616,000,000","525,000,000","501,000,000","655,000,000","573,000,000","447,000,000","421,000,000","745,000,000","436,000,000","437,000,000","449,000,000","773,000,000","534,000,000","532,000,000","642,000,000","893,000,000","383,000,000","373,000,000","371,000,000","372,000,000"
		Receivables,"23,255,000,000","18,419,000,000","16,567,000,000","15,705,000,000","14,118,000,000","11,471,000,000","9,722,000,000","8,570,000,000","10,167,000,000","13,325,000,000","12,966,000,000","14,383,000,000","14,928,000,000","15,050,000,000","16,788,000,000","16,672,000,000","15,771,000,000","15,353,000,000","14,124,000,000","13,168,000,000","13,754,000,000","14,092,000,000","12,522,000,000","13,490,000,000","12,459,000,000","12,860,000,000","14,240,000,000","16,153,000,000","15,239,000,000","16,736,000,000","19,974,000,000","21,578,000,000","20,285,000,000","21,622,000,000","21,641,000,000","20,273,000,000","21,969,000,000","20,997,000,000","21,464,000,000","20,711,000,000","22,005,000,000","21,793,000,000","20,878,000,000","23,613,000,000","22,078,000,000","20,759,000,000","17,994,000,000","17,893,000,000","17,921,000,000","17,703,000,000","17,070,000,000","16,617,000,000","14,416,000,000","15,856,000,000","24,922,000,000","30,591,000,000","23,874,000,000","22,446,000,000","19,756,000,000","19,360,000,000","17,465,000,000","17,628,000,000","18,738,000,000","18,370,000,000","17,445,000,000","17,184,000,000","17,777,000,000","14,844,000,000","13,665,000,000","12,429,000,000","12,552,000,000","11,666,000,000","11,224,000,000","9,722,000,000","9,623,000,000","9,705,000,000","10,197,000,000","9,385,000,000","9,000,000,000","8,937,000,000","9,021,000,000","8,279,000,000","3,119,000,000","3,553,000,000","3,424,000,000","10,763,000,000","3,727,000,000","4,161,000,000","4,013,000,000","9,205,000,000","3,342,000,000","3,027,000,000","2,773,000,000","2,813,000,000","3,029,000,000","2,950,000,000","3,111,000,000","3,374,000,000","3,464,000,000","3,436,000,000","3,718,000,000","4,035,000,000","4,391,000,000","4,332,000,000","4,244,000,000","4,014,000,000","3,790,000,000","4,379,000,000","3,957,000,000","3,923,000,000","4,075,000,000","4,222,000,000","3,828,000,000","3,808,000,000"
			AccountsReceivable,"23,255,000,000","18,419,000,000","16,567,000,000","15,705,000,000","14,118,000,000","11,471,000,000","9,722,000,000","8,570,000,000","10,167,000,000","13,325,000,000","12,966,000,000","14,383,000,000","14,928,000,000","15,050,000,000","16,788,000,000","16,672,000,000","15,771,000,000","15,353,000,000","14,124,000,000","13,168,000,000","13,754,000,000","14,092,000,000","12,522,000,000","13,490,000,000","12,459,000,000","12,860,000,000","14,240,000,000","16,153,000,000","15,239,000,000","16,736,000,000","19,974,000,000","21,578,000,000","20,285,000,000","21,622,000,000","21,641,000,000","20,273,000,000","21,969,000,000","20,997,000,000",,,,"21,891,000,000",,,,"20,943,000,000",,,,"17,931,000,000",,"16,617,000,000",,"15,856,000,000","24,922,000,000","30,591,000,000","23,874,000,000","22,446,000,000","19,756,000,000","19,360,000,000","17,465,000,000","17,628,000,000","18,738,000,000","18,370,000,000","17,445,000,000","17,184,000,000","17,777,000,000","14,844,000,000","13,665,000,000","12,429,000,000","12,552,000,000","11,666,000,000","11,224,000,000","9,722,000,000","9,623,000,000","9,705,000,000","10,197,000,000","9,385,000,000","9,000,000,000","8,937,000,000","9,021,000,000","8,279,000,000",,,,"10,763,000,000",,,,"9,205,000,000",,,,,,,,,"3,464,000,000","3,436,000,000","3,718,000,000",,,,,,,,,"3,923,000,000",,,,"3,808,000,000"
				GrossAccountsReceivable,"23,557,000,000","18,722,000,000","16,852,000,000","15,986,000,000",,"11,755,000,000",,,,"14,071,000,000",,,,"15,919,000,000",,,,"15,843,000,000",,,,"14,465,000,000",,,,"13,173,000,000",,,,"16,795,000,000",,,,"21,684,000,000",,,,"21,077,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,985,000,000",,,,"3,874,000,000"
				AllowanceForDoubtfulAccountsReceivable,"-302,000,000","-303,000,000","-285,000,000","-281,000,000",,"-284,000,000",,,,"-746,000,000",,,,"-869,000,000",,,,"-490,000,000",,,,"-373,000,000",,,,"-313,000,000",,,,"-59,000,000",,,,"-62,000,000",,,,"-80,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-62,000,000",,,,"-66,000,000"
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-98,000,000",,,,"-184,000,000",,,,"-228,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"6,525,000,000","6,305,000,000","6,129,000,000","6,239,000,000","5,620,000,000","5,676,000,000","5,681,000,000","5,511,000,000","6,574,000,000","5,848,000,000","5,951,000,000","6,809,000,000","6,723,000,000","5,704,000,000","6,029,000,000","6,644,000,000","6,128,000,000","5,585,000,000","5,761,000,000","6,075,000,000","5,921,000,000","5,419,000,000","5,976,000,000","6,427,000,000","6,508,000,000","6,334,000,000","6,864,000,000","7,116,000,000","6,837,000,000","6,505,000,000","7,304,000,000","7,215,000,000","7,472,000,000","6,380,000,000","6,893,000,000","7,423,000,000","6,664,000,000","6,144,000,000","7,995,000,000","7,186,000,000","7,347,000,000","5,543,000,000","6,072,000,000","7,286,000,000","6,232,000,000","5,493,000,000","6,137,000,000","5,911,000,000","6,078,000,000","5,529,000,000","6,323,000,000","6,484,000,000","6,428,000,000","6,854,000,000","6,289,000,000","6,371,000,000","5,652,000,000","5,310,000,000","5,659,000,000","5,150,000,000","4,672,000,000","4,656,000,000","5,207,000,000","4,832,000,000","4,228,000,000","4,121,000,000","3,555,000,000","3,353,000,000","3,096,000,000","2,983,000,000","2,954,000,000","3,201,000,000","2,902,000,000","2,648,000,000","2,714,000,000","2,927,000,000","2,831,000,000","2,763,000,000","3,017,000,000","2,944,000,000","3,029,000,000","2,948,000,000","1,053,000,000","1,042,000,000","1,133,000,000","2,654,000,000","1,057,000,000","1,512,000,000","1,448,000,000","3,207,000,000","1,472,000,000","1,416,000,000","1,429,000,000","1,455,000,000","1,364,000,000","1,445,000,000","1,439,000,000","1,378,000,000","1,409,000,000","1,458,000,000","1,335,000,000","1,431,000,000","1,447,000,000","1,579,000,000","1,383,000,000","1,598,000,000","1,551,000,000","1,464,000,000","1,275,000,000","1,710,000,000","1,747,000,000","1,922,000,000","1,794,000,000","1,801,000,000"
			RawMaterials,"1,511,000,000","1,492,000,000","1,571,000,000","1,590,000,000","1,637,000,000","1,643,000,000","1,684,000,000","1,699,000,000","1,655,000,000","1,634,000,000","1,749,000,000","1,785,000,000","1,754,000,000","1,834,000,000","1,916,000,000","1,946,000,000","1,948,000,000","1,967,000,000","2,089,000,000","2,142,000,000","2,169,000,000","2,244,000,000","2,305,000,000","2,316,000,000","2,336,000,000","2,309,000,000","2,377,000,000","2,345,000,000","2,221,000,000","2,184,000,000","2,131,000,000","2,130,000,000","2,064,000,000","2,010,000,000","1,922,000,000","1,893,000,000","1,803,000,000","1,746,000,000","2,192,000,000","2,128,000,000","2,049,000,000","2,123,000,000","2,111,000,000","2,054,000,000","2,019,000,000","1,904,000,000","1,990,000,000","1,925,000,000","1,865,000,000","1,849,000,000","1,671,000,000","1,656,000,000","1,625,000,000","1,220,000,000","1,129,000,000","1,140,000,000","1,074,000,000","1,017,000,000","958,000,000","910,000,000","815,000,000","812,000,000","770,000,000","768,000,000","709,000,000","694,000,000","534,000,000","466,000,000","462,000,000","486,000,000","488,000,000","458,000,000","442,000,000","472,000,000","486,000,000","497,000,000","500,000,000","551,000,000","531,000,000","537,000,000","553,000,000","532,000,000","442,000,000","460,000,000","439,000,000","485,000,000","426,000,000","818,000,000","789,000,000","548,000,000","831,000,000","843,000,000","845,000,000",,"830,000,000","876,000,000","884,000,000",,"804,000,000","772,000,000","746,000,000",,"778,000,000","732,000,000","754,000,000",,"736,000,000","705,000,000","652,000,000","1,690,000,000","657,000,000","679,000,000","668,000,000","1,783,000,000"
