name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"12,356,000","-23,555,000","99,490,000","-87,183,000","23,604,000","107,563,000","104,649,000","219,175,000","226,504,000","198,408,000","83,351,000","111,460,000","117,250,000","171,687,000","134,735,000","193,235,000","161,605,000","116,972,000","112,156,000","107,596,000","21,107,000","144,870,000","87,733,000","197,028,000","62,180,000","167,384,000","69,066,000","110,732,000","110,046,000","80,195,000","113,932,000","84,143,000","100,618,000","74,114,000","24,598,000","66,461,000","-102,693,000","-37,829,000","344,567,000","58,687,000","88,685,000","77,111,000","52,923,000","82,829,000","70,508,000","48,614,000","78,409,000","24,910,000","98,600,000","33,206,000"
	CashFlowFromContinuingOperatingActivities,"12,356,000","-23,555,000","99,490,000","-87,183,000","23,604,000","107,563,000","104,649,000","219,175,000","226,504,000","198,408,000","83,351,000","111,460,000","117,250,000","171,687,000","134,735,000","193,235,000","161,605,000","116,972,000","112,156,000","107,596,000","21,107,000","144,870,000","87,733,000","197,028,000","62,180,000","167,384,000","69,066,000","110,732,000","110,046,000","80,195,000","113,932,000","84,379,000","102,852,000","74,599,000","24,598,000","66,461,000","-102,693,000","-37,829,000","345,130,000","58,398,000","88,641,000","76,963,000","52,872,000","83,239,000","70,686,000","48,436,000","71,612,000","62,577,000","91,163,000","40,643,000"
		NetIncomeFromContinuingOperations,"295,648,000","110,534,000","24,029,000","118,487,000","42,598,000","94,725,000","98,232,000","67,996,000","17,234,000","73,526,000","348,000","123,226,000","133,985,000","150,157,000","76,439,000","116,660,000","110,332,000","160,536,000","148,545,000","90,836,000","107,625,000","142,631,000","19,039,000","67,472,000","83,388,000","120,064,000","90,686,000","76,900,000","87,442,000","126,676,000","81,637,000","53,732,000","60,517,000","71,987,000","34,962,000","57,950,000","135,731,000","61,517,000","15,191,000","36,543,000","41,405,000","43,077,000","29,265,000","40,317,000","27,058,000","29,722,000","29,907,000","33,741,000","30,512,000","24,029,000"
		OperatingGainsLosses,"-13,016,000","-3,220,000","-3,609,000","584,000","-6,771,000","13,682,000","-103,760,000","-4,699,000","6,093,000","10,756,000","-16,814,000","1,136,000","3,854,000","-4,501,000","141,000","-22,372,000","-622,000","-18,566,000","-235,000","-9,344,000","-17,668,000","-12,240,000","8,600,000","116,000","25,745,000","52,028,000","5,064,000","14,648,000","-16,055,000","8,501,000","4,143,000","14,956,000","-3,238,000","862,000","-7,167,000","194,000","-2,078,000","-718,000","10,774,000","0",,,"191,000","17,000",,,"0","0",,
			NetForeignCurrencyExchangeGainLoss,"-2,051,000","1,073,000","-6,857,000","584,000","3,149,000","-13,758,000","-6,143,000","-4,699,000","6,093,000","7,848,000","-16,814,000","1,136,000","3,854,000","-4,501,000","2,769,000","1,154,000","2,716,000","-4,582,000","-600,000","-6,540,000","-7,364,000","-754,000","8,970,000","434,000","24,836,000","3,530,000","21,036,000","14,084,000","-17,152,000","8,807,000","8,295,000","16,335,000","-3,056,000","1,718,000",,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-10,965,000","-4,293,000","3,248,000","0","-9,920,000","5,366,000",,,,,,,,,"-2,628,000","-23,526,000","-3,338,000","-13,984,000","365,000","-5,808,000","-10,304,000","-11,486,000","-371,000","-2,613,000","900,000","164,000","-15,972,000","564,000","1,097,000","-306,000","-4,152,000","-1,379,000","-182,000","-856,000","-1,711,000","194,000","-2,078,000","-718,000",,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,042,429,000","215,442,000","330,319,000","291,703,000","204,965,000","176,233,000","326,106,000","234,496,000","217,178,000","250,712,000","304,039,000","252,958,000","289,605,000","229,331,000","304,092,000","237,343,000","272,000,000","238,980,000","316,779,000","254,975,000","254,112,000","223,010,000","270,553,000","261,851,000","224,223,000","190,453,000","243,538,000","203,310,000","194,163,000","190,565,000","190,498,000","185,004,000","159,627,000","163,765,000","192,547,000","120,999,000","122,002,000","116,727,000","373,371,000","18,368,000","24,067,000","25,051,000","24,651,000","25,012,000","25,259,000","24,926,000","26,559,000","26,542,000","26,664,000","26,690,000"
			DepreciationAndAmortization,"1,042,429,000","215,442,000","330,319,000","291,703,000","204,965,000","176,233,000","326,106,000","234,496,000","217,178,000","250,712,000","304,039,000","252,958,000","289,605,000","229,331,000","304,092,000","237,343,000","272,000,000","238,980,000","316,779,000","254,975,000","254,112,000","223,010,000","270,553,000","261,851,000","224,223,000","190,453,000","243,538,000","203,310,000","194,163,000","190,565,000","190,498,000","185,004,000","159,627,000","163,765,000","192,547,000","120,999,000","122,002,000","116,727,000","373,371,000","18,368,000","24,067,000","25,051,000","24,651,000","25,012,000","25,259,000","24,926,000","26,559,000","26,542,000","26,664,000","26,690,000"
				Depreciation,"91,225,000","22,590,000","22,620,000","23,411,000","22,604,000","25,246,000","24,424,000","27,547,000","25,905,000","26,730,000","25,530,000","25,619,000","25,893,000","24,056,000","27,247,000","22,011,000","21,669,000","20,354,000","29,601,000","20,938,000","20,606,000","23,493,000","21,311,000","22,282,000","21,553,000","19,632,000","20,602,000","20,862,000","21,040,000","20,527,000","18,828,000","18,295,000","17,531,000","14,394,000","8,079,000","9,935,000","18,308,000","18,345,000",,,,,,,,,,,,
				AmortizationCashFlow,"951,204,000","192,852,000","307,699,000","268,292,000","182,361,000","150,987,000","301,682,000","206,949,000","191,273,000","223,982,000","278,509,000","227,339,000","263,712,000","205,275,000","276,845,000","215,332,000","250,331,000","218,626,000","287,178,000","234,037,000","233,506,000","199,517,000","249,242,000","239,569,000","202,670,000","170,821,000","222,936,000","182,448,000","173,123,000","170,038,000","171,670,000","166,709,000","142,096,000","149,371,000","184,468,000","111,064,000","103,694,000","98,382,000",,,,,,,,,,,,
					AmortizationOfIntangibles,"951,204,000","192,852,000","307,699,000","268,292,000","182,361,000","150,987,000","301,682,000","206,949,000","191,273,000","223,982,000","278,509,000","227,339,000","263,712,000","205,275,000","276,845,000","215,332,000","250,331,000","218,626,000","287,178,000","234,037,000","233,506,000","199,517,000","249,242,000","239,569,000","202,670,000","170,821,000","222,936,000","182,448,000","173,123,000","170,038,000","171,670,000","166,709,000","142,096,000","149,371,000","184,468,000","111,064,000","103,694,000","98,382,000",,,,,,,,,,,,
		DeferredTax,"50,794,000","21,430,000","2,245,000","15,278,000","11,841,000","4,646,000","10,756,000","1,966,000","-5,463,000","15,900,000","26,329,000","-25,180,000","-31,207,000","-8,858,000","-6,037,000","10,114,000","-2,510,000","31,800,000","-57,990,000","-2,589,000","7,853,000","4,061,000","-3,438,000","10,855,000","-7,914,000","12,139,000","29,465,000","-19,918,000","2,719,000","7,350,000","25,133,000","-29,226,000","-16,737,000","22,037,000","27,276,000","5,749,000","107,250,000","31,229,000","-118,159,000","-9,756,000","20,595,000","18,806,000","15,885,000","17,267,000","17,656,000","18,352,000","20,505,000","22,966,000","20,899,000","16,374,000"
