name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
TotalRevenue,"3,246,800,000","948,800,000","806,400,000","750,600,000","741,000,000","324,000,000","272,000,000","255,700,000","275,700,000","369,300,000","368,700,000","374,900,000","375,300,000","395,200,000","389,400,000","393,100,000","415,400,000","388,000,000","353,100,000","332,800,000","356,300,000","355,300,000","331,900,000","320,600,000","334,900,000","343,200,000","316,600,000","336,400,000","367,200,000","371,700,000","338,000,000","338,900,000","344,100,000","335,100,000","311,300,000","319,900,000","328,900,000","337,400,000","314,000,000","335,500,000","345,200,000","365,400,000","317,600,000","322,300,000","338,800,000","322,600,000","265,800,000","263,400,000","282,400,000","267,500,000","237,000,000","252,000,000","232,100,000","265,900,000","326,500,000","369,200,000","413,500,000","399,000,000","360,500,000","366,700,000","385,100,000","392,200,000","336,100,000","331,400,000","353,500,000","336,300,000","273,800,000","271,600,000","262,900,000","281,400,000","149,400,000","282,000,000","345,000,000","368,000,000","340,100,000","327,100,000","358,400,000","339,400,000","364,700,000","348,000,000","386,300,000","370,600,000","375,300,000","430,300,000","446,800,000","480,300,000","524,500,000","537,100,000","542,500,000","565,700,000","519,600,000","520,300,000","525,000,000","479,400,000","503,000,000","541,600,000","614,800,000","597,000,000","594,600,000","634,100,000","597,100,000","547,400,000","538,400,000","553,400,000","567,600,000","531,100,000","591,100,000","550,300,000","583,400,000","513,000,000","445,800,000","461,100,000","459,500,000","415,100,000","415,900,000","428,400,000","432,200,000","442,600,000","496,000,000","458,500,000","490,900,000","463,700,000","471,300,000","509,700,000","507,200,000","512,600,000"
	OperatingRevenue,"3,246,800,000","948,800,000","806,400,000","750,600,000","741,000,000","324,000,000","272,000,000","255,700,000","275,700,000","369,300,000","368,700,000","374,900,000","375,300,000","395,200,000","389,400,000","393,100,000","415,400,000","388,000,000","353,100,000","332,800,000","356,300,000","355,300,000","331,900,000","320,600,000","334,900,000","343,200,000","316,600,000","336,400,000","367,200,000","371,700,000","338,000,000","338,900,000","344,100,000","335,100,000","311,300,000","319,900,000","328,900,000","337,400,000","314,000,000","335,500,000","345,200,000","365,400,000","317,600,000","322,300,000","338,800,000","322,600,000","265,800,000","263,400,000","282,400,000","267,500,000","237,000,000","252,000,000","232,100,000","265,900,000","326,500,000","369,200,000","413,500,000","399,000,000","360,500,000","366,700,000","385,100,000","392,200,000","336,100,000","331,400,000","353,500,000","336,300,000","273,800,000","271,600,000","262,900,000","281,400,000","149,400,000","282,000,000","345,000,000","368,000,000","340,100,000","327,100,000","358,400,000","339,400,000","364,700,000","348,000,000","386,300,000","370,600,000","375,300,000","430,300,000","446,800,000","480,300,000","524,500,000","537,100,000","542,500,000","565,700,000","519,600,000","520,300,000","525,000,000","479,400,000","503,000,000","541,600,000","614,800,000","597,000,000","594,600,000","634,100,000","597,100,000","547,400,000","538,400,000","553,400,000","567,600,000","531,100,000","591,100,000","550,300,000","583,400,000","513,000,000","445,800,000","461,100,000","459,500,000","415,100,000","415,900,000","428,400,000","432,200,000","442,600,000","496,000,000","458,500,000","490,900,000","463,700,000","471,300,000","509,700,000","507,200,000","512,600,000"
CostOfRevenue,"3,057,000,000","893,400,000","761,800,000","702,700,000","699,100,000","276,000,000","234,900,000","221,300,000","237,500,000","299,800,000","310,800,000","310,900,000","315,600,000","327,000,000","328,800,000","334,300,000","354,300,000","327,200,000","287,600,000","266,600,000","299,100,000","272,300,000","259,900,000","261,700,000","248,500,000","271,600,000","257,500,000","277,100,000","304,400,000","314,800,000","297,100,000","292,000,000","281,600,000","288,300,000","257,400,000","264,900,000","272,700,000","271,300,000","291,400,000","256,600,000","284,500,000","295,000,000","280,300,000","297,700,000","300,000,000","280,900,000","230,500,000","228,900,000","256,000,000","231,400,000","181,200,000","188,400,000","176,600,000","236,700,000","468,600,000","383,700,000","352,000,000","308,500,000","296,700,000","303,300,000","314,000,000","337,100,000","288,600,000","291,800,000","324,200,000","272,200,000","241,100,000","233,700,000","234,100,000","242,200,000","151,200,000","245,000,000","319,000,000","351,000,000","359,800,000","343,300,000","366,600,000","353,300,000","363,800,000","338,700,000","363,700,000","342,000,000","377,800,000","397,300,000","418,800,000","444,500,000","489,900,000","461,600,000","443,400,000","480,700,000","464,700,000","462,800,000","472,800,000","458,900,000","450,400,000","457,200,000","502,800,000","495,800,000","502,100,000","519,200,000","484,900,000","456,300,000","487,100,000","480,700,000","471,900,000","429,400,000","481,400,000","435,000,000","459,500,000","422,500,000","407,500,000","412,900,000","419,000,000","387,800,000","406,700,000","389,900,000","391,000,000","397,200,000","441,200,000","382,000,000","411,900,000","384,200,000","379,700,000","408,500,000","401,700,000","399,100,000"
GrossProfit,"189,800,000","55,400,000","44,600,000","47,900,000","41,900,000","48,000,000","37,100,000","34,400,000","38,200,000","69,500,000","57,900,000","64,000,000","59,700,000","68,200,000","60,600,000","58,800,000","61,100,000","60,800,000","65,500,000","66,200,000","57,200,000","83,000,000","72,000,000","58,900,000","86,400,000","71,600,000","59,100,000","59,300,000","62,800,000","56,900,000","40,900,000","46,900,000","62,500,000","46,800,000","53,900,000","55,000,000","56,200,000","66,100,000","22,600,000","78,900,000","60,700,000","70,400,000","37,300,000","24,600,000","38,800,000","41,700,000","35,300,000","34,500,000","26,400,000","36,100,000","55,800,000","63,600,000","55,500,000","29,200,000","-142,100,000","-14,500,000","61,500,000","90,500,000","63,800,000","63,400,000","71,100,000","55,100,000","47,500,000","39,600,000","29,300,000","64,100,000","32,700,000","37,900,000","28,800,000","39,200,000","-1,800,000","37,000,000","26,000,000","17,000,000","-19,700,000","-16,200,000","-8,200,000","-13,900,000","900,000","9,300,000","22,600,000","28,600,000","-2,500,000","33,000,000","28,000,000","35,800,000","34,600,000","75,500,000","99,100,000","85,000,000","54,900,000","57,500,000","52,200,000","20,500,000","52,600,000","84,400,000","112,000,000","101,200,000","92,500,000","114,900,000","112,200,000","91,100,000","51,300,000","72,700,000","95,700,000","101,700,000","109,700,000","115,300,000","123,900,000","90,500,000","38,300,000","48,200,000","40,500,000","27,300,000","9,200,000","38,500,000","41,200,000","45,400,000","54,800,000","76,500,000","79,000,000","79,500,000","91,600,000","101,200,000","105,500,000","113,500,000"
OperatingExpense,"117,200,000","30,200,000","28,000,000","28,100,000","30,900,000","31,800,000","23,500,000","21,600,000","21,600,000","23,900,000","23,100,000","23,300,000","27,300,000","25,200,000","23,700,000","23,900,000","26,400,000","23,700,000","23,600,000","24,700,000","26,300,000","23,700,000","25,800,000","28,300,000","27,600,000","26,100,000","20,800,000","21,100,000","23,600,000","22,700,000","20,100,000","20,300,000","22,200,000","20,300,000","12,300,000","13,400,000","16,100,000","16,100,000","-1,300,000","22,700,000","21,000,000","24,200,000","23,700,000","19,400,000","23,700,000","21,200,000","19,200,000","21,300,000","22,400,000","21,300,000","22,800,000","21,000,000","20,500,000","22,000,000","19,900,000","22,000,000","23,500,000","22,400,000","20,800,000","19,400,000","8,400,000","23,100,000","21,800,000","17,900,000","12,300,000","13,700,000","-1,131,900,000","14,700,000","22,200,000","21,000,000","628,800,000","188,000,000","28,000,000","65,000,000","525,400,000","53,400,000","37,400,000","37,800,000","292,400,000","66,500,000","52,800,000","55,700,000","-25,500,000","69,100,000","55,600,000","179,600,000","-13,500,000","72,700,000","47,600,000","48,100,000","58,500,000","50,500,000","51,500,000","53,500,000","92,900,000","53,600,000","56,700,000","56,400,000","25,900,000","60,400,000","57,200,000","59,800,000","40,900,000","62,200,000","59,100,000","61,400,000","48,500,000","62,100,000","60,300,000","57,900,000","47,800,000","55,100,000","54,700,000","52,900,000","91,200,000","56,000,000","55,400,000","55,100,000","50,600,000","49,900,000","49,400,000","50,000,000","36,800,000","49,900,000","54,900,000","54,000,000"
	SellingGeneralAndAdministration,"117,200,000","30,200,000","28,000,000","28,100,000","30,900,000","31,800,000","23,300,000","21,300,000","22,700,000","23,900,000","22,300,000","23,300,000","27,200,000","25,200,000","22,400,000","23,900,000","26,400,000","23,600,000","22,800,000","24,700,000","26,300,000","23,700,000","25,800,000","25,600,000","27,500,000","26,100,000","20,700,000","21,100,000","23,600,000","22,700,000","20,100,000","19,000,000","22,000,000","20,300,000","12,300,000","13,400,000","16,100,000","16,100,000","13,900,000","16,000,000","14,400,000","17,900,000","17,400,000","13,100,000","17,300,000","14,900,000","15,200,000","16,500,000","15,400,000","17,300,000","17,800,000","17,100,000","17,100,000","17,900,000","14,800,000","19,800,000","19,800,000","18,900,000","30,800,000","16,400,000","5,700,000","19,000,000","18,200,000","15,100,000","15,900,000","15,300,000","0","18,000,000","17,000,000","23,900,000","817,500,000","27,000,000","22,000,000","21,000,000",,,,,,,,,,,,,,,,,,"28,500,000","26,300,000","28,100,000",,"28,100,000","31,100,000","29,700,000",,"33,000,000","30,000,000","32,300,000",,"33,600,000","30,700,000","33,100,000",,"34,100,000","32,300,000","30,000,000",,"29,200,000","29,600,000","28,000,000","67,000,000","31,600,000","31,100,000","28,000,000","30,700,000","29,700,000","29,400,000","29,800,000","20,600,000","30,800,000","33,200,000","32,600,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,100,000","19,000,000","22,000,000","20,300,000","12,300,000","13,400,000","16,100,000","16,100,000","13,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,100,000","19,000,000","22,000,000","20,300,000","12,300,000","13,400,000","16,100,000","16,100,000","13,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,"13,200,000","12,800,000","12,300,000","12,100,000","11,900,000","11,500,000","11,000,000","10,900,000","10,500,000","10,400,000","10,200,000","9,500,000","9,600,000","9,300,000","9,000,000","9,000,000","8,700,000","8,200,000","8,100,000","8,100,000","8,000,000","8,000,000","8,000,000","7,700,000","7,400,000","7,200,000","6,900,000","7,000,000","7,000,000","6,900,000","6,700,000","6,600,000","6,300,000","6,300,000","6,200,000","6,400,000","6,300,000","6,000,000","4,800,000","5,000,000","4,000,000","4,100,000","3,900,000","4,300,000","4,100,000","3,900,000","3,600,000","3,700,000","3,500,000","3,600,000","3,000,000","2,700,000","2,600,000","2,700,000","2,800,000","5,000,000","4,800,000","4,900,000","4,900,000","5,200,000","4,900,000","5,300,000","6,000,000","7,000,000","12,000,000","17,600,000","18,000,000","18,100,000","19,300,000","23,900,000","22,600,000","22,500,000","22,500,000","23,600,000","23,100,000","22,200,000","21,300,000","17,900,000","19,800,000","20,300,000","19,600,000","16,900,000","22,000,000","25,200,000","25,400,000","21,300,000","25,500,000","25,600,000","26,700,000","9,100,000","27,400,000","27,200,000","27,500,000","10,700,000","28,600,000","28,400,000","28,300,000","10,400,000","28,000,000","28,000,000","27,900,000","17,800,000","25,900,000","25,100,000","24,900,000","24,200,000","24,400,000","24,300,000","27,100,000","19,900,000","20,200,000","20,000,000","20,200,000","16,200,000","19,100,000","21,700,000","21,400,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,"13,200,000","12,800,000","12,300,000","12,100,000","11,900,000","11,500,000","11,000,000","10,900,000","10,500,000","10,400,000","10,200,000","9,500,000","9,600,000","9,300,000","9,000,000","9,000,000","8,700,000","8,200,000","8,100,000","8,100,000","8,000,000","8,000,000","8,000,000","7,700,000","7,400,000","7,200,000","6,900,000","7,000,000","7,000,000","6,900,000","6,700,000","6,600,000","6,300,000","6,300,000","6,200,000","6,400,000","6,300,000","6,000,000","4,800,000","5,000,000","4,000,000","4,100,000","3,900,000","4,300,000","4,100,000","3,900,000","3,600,000","3,700,000","3,500,000","3,600,000","3,000,000","2,700,000","2,600,000","2,700,000","2,800,000","5,000,000","4,800,000","4,900,000","4,900,000","5,200,000","4,900,000","5,300,000","6,000,000","7,000,000","12,000,000","17,600,000","18,000,000","18,100,000","19,300,000","23,900,000","22,600,000","22,500,000","22,500,000","23,600,000","23,100,000","22,200,000","21,300,000","17,900,000","19,800,000","20,300,000","19,600,000","16,900,000","22,000,000","25,200,000","25,400,000","21,300,000","25,500,000","25,600,000","26,700,000","9,100,000","27,400,000","27,200,000","27,500,000","10,700,000","28,600,000","28,400,000","28,300,000","10,400,000","28,000,000","28,000,000","27,900,000","17,800,000","25,900,000","25,100,000","24,900,000","24,200,000","24,400,000","24,300,000","27,100,000","19,900,000","20,200,000","20,000,000","20,200,000","16,200,000","19,100,000","21,700,000","21,400,000"
