name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,12/31/2015
			InvestmentinFinancialAssets,"175,488,000","173,510,000","225,327,000","266,155,000","289,357,000","292,426,000","325,856,000","327,114,000","328,274,000","316,991,000","326,829,000","331,088,000","358,246,000","366,599,000","392,860,000","483,381,000","424,351,000","378,545,000","230,619,000","230,498,000","209,386,000","209,337,000",,"193,045,000"
				AvailableForSaleSecurities,"18,429,000","16,337,000","28,072,000","36,953,000","44,760,000","47,189,000","16,734,000","16,734,000","16,734,000",,,,,,,,,,,,,,,
				HeldToMaturitySecurities,"157,059,000","157,173,000","197,255,000","229,202,000","244,597,000","245,237,000","309,122,000","310,380,000","311,540,000","316,991,000","326,829,000","331,088,000","358,246,000","366,599,000","392,860,000","483,381,000","424,351,000","378,545,000","230,619,000","230,498,000","209,386,000","209,337,000",,"193,045,000"
		FinancialAssets,"56,000","6,000","0","1,000","1,000","1,000","1,000","86,000","22,000","1,643,000","3,078,000","7,841,000","37,650,000","75,405,000","157,392,000","137,238,000","115,127,000","57,612,000","5,529,000","2,955,000","5,907,000",,,
		NonCurrentDeferredAssets,"12,721,000","14,588,000","16,250,000","17,061,000","17,856,000","19,268,000","8,972,000","9,381,000","9,658,000","10,192,000","10,767,000","10,874,000","10,780,000","11,450,000","12,720,000","12,818,000","14,269,000","14,522,000","15,416,000","16,016,000","16,657,000","7,710,000",,"9,102,000"
		OtherNonCurrentAssets,"15,205,000","12,164,000","13,426,000","18,945,000","10,887,000","11,274,000","12,183,000","8,663,000","6,092,000","22,842,000","20,213,000","15,727,000","17,401,000","18,128,000","17,755,000","23,930,000","26,183,000","12,930,000","9,405,000","4,642,000","4,530,000","6,522,000","292,109,000","4,096,000"
TotalLiabilitiesNetMinorityInterest,"8,319,090,000","8,699,042,000","8,727,321,000","8,864,935,000","8,858,059,000","8,950,149,000","9,419,410,000","9,402,443,000","9,635,218,000","9,126,832,000","9,483,507,000","9,676,685,000","9,632,251,000","9,694,242,000","9,912,000,000","10,081,785,000","10,059,548,000","10,033,763,000","5,922,511,000","5,875,355,000","5,930,119,000","7,774,928,000","7,923,967,000","7,909,947,000"
	CurrentLiabilities,"175,553,000","193,633,000","297,073,000","217,394,000","180,423,000","149,299,000","261,355,000","190,344,000","450,222,000","186,110,000","278,272,000","227,983,000","193,495,000","169,603,000","275,203,000","221,535,000","214,317,000","228,413,000","160,674,000","110,919,000","101,347,000","2,403,593,000","2,544,202,000","2,430,558,000"
		PayablesAndAccruedExpenses,"175,553,000","193,633,000","297,073,000","217,394,000","180,423,000","149,299,000","261,355,000","190,344,000","180,222,000","186,110,000","278,272,000","227,983,000","193,495,000","169,603,000","275,203,000","221,535,000","199,317,000","193,413,000","160,674,000","110,919,000","101,347,000","88,052,000","136,838,000","82,817,000"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,"2,133,355,000","270,000,000","2,162,287,000","1,434,324,000","1,723,047,000","3,039,102,000",,,,"15,000,000","35,000,000",,,,"2,315,541,000","2,407,364,000","2,347,741,000"
			CurrentDebt,,,,,,,,"2,133,355,000","270,000,000","2,162,287,000","1,434,324,000","1,723,047,000","3,039,102,000",,,,"15,000,000","35,000,000",,,,"2,315,541,000","2,407,364,000","2,347,741,000"
				LineOfCredit,"0","0","0","0","0","0","0","0","270,000,000","0","0","0","0","0","0",,"15,000,000","35,000,000","0","0","0","2,315,541,000","2,407,364,000","2,347,741,000"
				OtherCurrentBorrowings,,,,,,,,"2,133,355,000","2,144,768,000","2,162,287,000","1,434,324,000","1,723,047,000","3,039,102,000",,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"8,143,537,000","8,505,409,000","8,430,248,000","8,647,541,000","8,677,636,000","8,800,850,000","9,158,055,000","9,212,099,000","9,184,996,000","8,940,722,000","9,205,235,000","9,448,702,000","9,438,756,000","9,524,639,000","9,636,797,000","9,860,250,000","9,845,231,000","9,805,350,000","5,761,837,000","5,764,436,000","5,828,772,000","5,371,335,000","5,379,765,000","5,479,389,000"
		LongTermDebtAndCapitalLeaseObligation,"7,855,608,000","7,998,659,000","7,813,137,000","8,014,437,000","8,022,682,000","8,031,504,000","8,330,045,000","8,351,572,000","8,368,805,000","8,467,485,000","8,655,893,000","8,964,965,000","9,080,925,000","9,249,815,000","9,454,919,000","9,662,765,000","9,653,850,000","9,616,662,000","5,644,275,000","5,645,195,000","5,714,391,000","5,254,738,000","5,273,592,000","5,378,216,000"
			LongTermDebt,"7,855,608,000","7,998,659,000","7,813,137,000","8,014,437,000","8,022,682,000","8,031,504,000","8,330,045,000","8,351,572,000","8,368,805,000","8,467,485,000","8,655,893,000","8,964,965,000","9,080,925,000","9,249,815,000","9,454,919,000","9,662,765,000","9,653,850,000","9,616,662,000","5,644,275,000","5,645,195,000","5,714,391,000","5,254,738,000","5,273,592,000","5,378,216,000"
		OtherNonCurrentLiabilities,"287,929,000","506,750,000","617,111,000","633,104,000","654,954,000","769,346,000","828,010,000","860,527,000","816,191,000","473,237,000","549,342,000","483,737,000","357,831,000","274,824,000","181,878,000","197,485,000","191,381,000","188,688,000","117,562,000","119,241,000","114,381,000","116,597,000","106,173,000","101,173,000"
TotalEquityGrossMinorityInterest,"10,225,132,000","9,838,804,000","9,523,245,000","8,619,676,000","8,632,360,000","8,556,073,000","8,331,377,000","8,343,873,000","7,958,127,000","8,266,078,000","8,176,511,000","8,037,468,000","8,221,368,000","8,369,186,000","8,564,648,000","8,583,577,000","8,636,897,000","8,649,875,000","3,602,013,000","3,643,971,000","3,658,042,000","1,957,423,000","1,986,466,000","1,887,031,000"
	StockholdersEquity,"10,182,856,000","9,797,742,000","9,482,980,000","8,580,039,000","8,580,113,000","8,504,825,000","8,280,868,000","8,293,764,000","7,908,243,000","8,214,422,000","8,097,260,000","7,957,679,000","8,139,916,000","8,229,111,000","8,421,128,000","8,439,660,000","8,491,936,000","8,498,085,000","3,602,013,000","3,643,971,000","3,658,042,000","1,957,423,000","1,986,466,000","1,887,031,000"
		CapitalStock,"6,098,000","6,010,000","5,949,000","5,687,000","5,677,000","5,671,000","5,605,000","5,605,000","5,438,000","5,416,000","5,384,000","5,251,000","5,250,000","5,206,000","5,206,000","5,205,000","5,204,000","5,192,000","3,114,000","3,104,000","3,104,000",,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,,
			CommonStock,"6,098,000","6,010,000","5,949,000","5,687,000","5,677,000","5,671,000","5,605,000","5,605,000","5,438,000","5,416,000","5,384,000","5,251,000","5,250,000","5,206,000","5,206,000","5,205,000","5,204,000","5,192,000","3,114,000","3,104,000","3,104,000",,,
		AdditionalPaidInCapital,"11,093,786,000","10,873,539,000","10,622,691,000","9,725,480,000","9,705,122,000","9,707,258,000","9,521,179,000","9,515,625,000","9,066,512,000","9,010,194,000","8,938,487,000","8,686,927,000","8,685,058,000","8,629,462,000","8,624,380,000","8,619,302,000","8,612,110,000","8,602,603,000","3,677,182,000","3,675,094,000","3,667,178,000",,,
		RetainedEarnings,"-836,494,000","-794,869,000","-767,232,000","-737,444,000","-700,728,000","-661,162,000","-646,950,000","-595,318,000","-556,305,000","-524,588,000","-505,887,000","-469,129,000","-439,737,000","-392,594,000","-360,344,000","-303,801,000","-232,296,000","-157,595,000","-86,450,000","-38,799,000","-25,512,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-80,534,000","-286,938,000","-378,428,000","-413,684,000","-429,958,000","-546,942,000","-598,966,000","-632,148,000","-607,402,000","-276,600,000","-340,724,000","-265,370,000","-110,655,000","-12,963,000","151,886,000","118,954,000","106,918,000","47,885,000","8,167,000","4,572,000","13,272,000",,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"1,957,423,000","1,986,466,000",
	MinorityInterest,"42,276,000","41,062,000","40,265,000","39,637,000","52,247,000","51,248,000","50,509,000","50,109,000","49,884,000","51,656,000","79,251,000","79,789,000","81,452,000","140,075,000","143,520,000","143,917,000","144,961,000","151,790,000",,,,,,
TotalCapitalization,"18,038,464,000","17,796,401,000","17,296,117,000","16,594,476,000","16,602,795,000","16,536,329,000","16,610,913,000","16,645,336,000","16,277,048,000","16,681,907,000","16,753,153,000","16,922,644,000","17,220,841,000","17,478,926,000","17,876,047,000","18,102,425,000","18,145,786,000","18,114,747,000","9,246,288,000","9,289,166,000","9,372,433,000","7,212,161,000","7,260,058,000","7,265,247,000"
CommonStockEquity,"10,182,856,000","9,797,742,000","9,482,980,000","8,580,039,000","8,580,113,000","8,504,825,000","8,280,868,000","8,293,764,000","7,908,243,000","8,214,422,000","8,097,260,000","7,957,679,000","8,139,916,000","8,229,111,000","8,421,128,000","8,439,660,000","8,491,936,000","8,498,085,000","3,602,013,000","3,643,971,000","3,658,042,000","1,957,423,000","1,986,466,000","1,887,031,000"
NetTangibleAssets,"9,924,649,000","9,539,535,000","9,224,773,000","8,321,832,000","8,321,906,000","8,246,618,000","8,022,661,000","8,035,557,000","7,650,036,000","7,956,215,000","7,839,053,000","7,699,472,000","7,881,709,000","7,970,904,000","8,162,921,000","8,176,829,000","8,212,659,000","8,202,361,000","3,602,013,000","3,643,971,000","3,658,042,000","1,957,423,000","1,986,466,000","1,887,031,000"
WorkingCapital,"686,142,000","786,451,000","662,291,000","266,769,000","345,033,000","386,087,000","668,037,000","748,431,000","239,775,000","275,362,000","462,926,000","316,019,000","384,894,000","409,562,000","491,238,000","326,740,000","350,587,000","309,955,000","175,116,000","232,735,000","318,006,000","-1,903,573,000","-1,992,953,000","-1,899,504,000"
InvestedCapital,"18,038,464,000","17,796,401,000","17,296,117,000","16,594,476,000","16,602,795,000","16,536,329,000","16,610,913,000","16,645,336,000","16,547,048,000","16,681,907,000","16,753,153,000","16,922,644,000","17,220,841,000","17,478,926,000","17,876,047,000","18,102,425,000","18,160,786,000","18,149,747,000","9,246,288,000","9,289,166,000","9,372,433,000","9,527,702,000","9,667,422,000","9,612,988,000"
TangibleBookValue,"9,924,649,000","9,539,535,000","9,224,773,000","8,321,832,000","8,321,906,000","8,246,618,000","8,022,661,000","8,035,557,000","7,650,036,000","7,956,215,000","7,839,053,000","7,699,472,000","7,881,709,000","7,970,904,000","8,162,921,000","8,176,829,000","8,212,659,000","8,202,361,000","3,602,013,000","3,643,971,000","3,658,042,000","1,957,423,000","1,986,466,000","1,887,031,000"
TotalDebt,"7,855,608,000","7,998,659,000","7,813,137,000","8,014,437,000","8,022,682,000","8,031,504,000","8,330,045,000","8,351,572,000","8,638,805,000","8,467,485,000","8,655,893,000","8,964,965,000","9,080,925,000","9,249,815,000","9,454,919,000","9,662,765,000","9,668,850,000","9,651,662,000","5,644,275,000","5,645,195,000","5,714,391,000","7,570,279,000","7,680,956,000","7,725,957,000"
NetDebt,"7,388,151,000","7,388,493,000","7,243,474,000","7,888,269,000","7,835,372,000","7,818,082,000","7,770,478,000","7,779,853,000","8,341,745,000","8,375,227,000","8,574,362,000","8,887,919,000","8,950,029,000","9,104,875,000","9,324,882,000","9,495,891,000","9,533,957,000","9,471,784,000","5,509,834,000","5,486,261,000","5,521,941,000","7,372,160,000","7,406,816,000","7,451,139,000"
ShareIssued,"609,844,461","601,045,438","594,893,674","568,718,544","567,650,434","567,117,666","560,534,032","560,532,679","543,767,445","541,642,725","538,356,606","525,126,947","524,989,775","520,647,977","520,579,577","520,493,369","520,364,636","519,173,142","311,354,290","310,376,634","310,376,634","302,116,760","302,116,760","302,116,760"
OrdinarySharesNumber,"609,844,461","601,045,438","594,893,674","568,718,544","567,650,434","567,117,666","560,534,032","560,532,679","543,767,445","541,642,725","538,356,606","525,126,947","524,989,775","520,647,977","520,579,577","520,493,369","520,364,636","519,173,142","311,354,290","310,376,634","310,376,634","302,116,760","302,116,760","302,116,760"
